schema_version	analysis_universe	included_mito_tiers	panel	method_branch	category	rds_id	cell_type_high_resolution	row_id	row_label	eligible	count	tested_mito_features	percent	donor_label	contrast_id	contrast_name	sex	apoe_group	group_id	terminal_status	donors_ad	donors_nci	status_message	tested_core_mito	tested_mtdna_noncoding	tested_mito_extended	up_degs	down_degs	unchanged	up_core_mito	down_core_mito	up_mtdna_noncoding	down_mtdna_noncoding	up_mito_extended	down_mito_extended	pair_id	pair_label	first_group	second_group	first_contrast_id	second_contrast_id	jointly_tested_mito_features	jointly_tested_core_mito	jointly_tested_mtdna_noncoding	jointly_tested_mito_extended	first_terminal_status	second_terminal_status	deg_rule	annotation_source	phase09_annotated_sha256
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L1 PAX6 CA4	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	621	0	23/11|24/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	621	564	0	57	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L1-2 PAX6 SCGN	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	891	0	22/10|23/9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	891	824	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L1-2 PAX6 SCGN	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	0	891	0	22/10|23/9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	891	824	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L1-2 PAX6 SCGN	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	0	891	0	22/10|23/9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	891	824	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L1-2 PAX6 SCGN	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	891	0	22/10|23/9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	891	824	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L1-6 LAMP5 CA13	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	846	0	26/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	846	778	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L1-6 LAMP5 CA13	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	5	846	0.591016548463357	26/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	846	778	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L1-6 LAMP5 CA13	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	4	846	0.472813238770686	26/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	846	778	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L1-6 LAMP5 CA13	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	846	0	26/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	846	778	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L3-5 SST MAFB	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	3	501	0.598802395209581	25/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	501	445	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L3-5 SST MAFB	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	13	501	2.59481037924152	25/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	501	445	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L3-5 SST MAFB	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	6	501	1.19760479041916	25/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	501	445	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L3-5 SST MAFB	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	501	0	25/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	501	445	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L5-6 PVALB STON2	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	904	0	22/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	904	836	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L5-6 PVALB STON2	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	1	904	0.110619469026549	22/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	904	836	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L5-6 PVALB STON2	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	0	904	0	22/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	904	836	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L5-6 PVALB STON2	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	904	0	22/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	904	836	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L5-6 SST TH	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	862	0	24/11|23/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	862	795	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L5-6 SST TH	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	0	862	0	24/11|23/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	862	795	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L5-6 SST TH	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	0	862	0	24/11|23/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	862	795	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L5-6 SST TH	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	862	0	24/11|23/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e4	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	862	795	0	67	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh L6 SST NPY	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	835	0	20/10|24/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	835	767	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh L6 SST NPY	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	0	835	0	20/10|24/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	835	767	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh L6 SST NPY	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	0	835	0	20/10|24/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	835	767	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh L6 SST NPY	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	835	0	20/10|24/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e4	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	835	767	0	68	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh LAMP5 NRG1 (Rosehip)	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	10	763	1.31061598951507	24/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	763	700	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh LAMP5 NRG1 (Rosehip)	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	27	763	3.53866317169069	24/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	763	700	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh LAMP5 NRG1 (Rosehip)	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	36	763	4.71821756225426	24/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	763	700	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh LAMP5 NRG1 (Rosehip)	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	763	0	24/11|26/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	763	700	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh LAMP5 RELN	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	539	0	23/10|25/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	539	481	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh LAMP5 RELN	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	4	539	0.742115027829314	23/10|25/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	539	481	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	second_only	inhibitory	Inh LAMP5 RELN	female_vs_male_e4::second_only	F vs M e4 | M e4 only	TRUE	0	539	0	23/10|25/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	539	481	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	opposite_direction	inhibitory	Inh LAMP5 RELN	female_vs_male_e4::opposite_direction	F vs M e4 | opposite directions	TRUE	0	539	0	23/10|25/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	539	481	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	same_direction	inhibitory	Inh PTPRK FAM19A1	female_vs_male_e4::same_direction	F vs M e4 | same direction	TRUE	0	543	0	24/11|24/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	543	487	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	E	mast	first_only	inhibitory	Inh PTPRK FAM19A1	female_vs_male_e4::first_only	F vs M e4 | F e4 only	TRUE	1	543	0.184162062615101	24/11|24/10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_vs_male_e4	F vs M e4	Female__e4	Male__e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	543	487	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
