context_id	group_id	donors_threshold20	nuclei	median_nuclei	median_percent_mt	severe_qc_profiles	donors_threshold50	context_order	group_order	record_type	threshold_class	test_id	contrast_id	module_id	minimum_group_donors	estimate	ci_low	ci_high	ci_width	q_value_score	scientific_status	contrast_order	module_order	schema_version	reference_genes	measured_genes	genes_passing_expression_filter	genes_with_nonzero_nci_sd	genes_used_in_score	coverage_fraction	coverage_pass	missing_assay_genes	filtered_genes	zero_variance_genes	admitted_genes	admitted_assay_features	coverage_status	gate_id	gate_label	passed_rows	total_rows	gate_order
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	mtdna_oxphos_13	6	0.626425955190596	-1.17049487962434	2.42334679000553	3.59384166962987	0.957817869647846	inconclusive	1	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	mtdna_oxphos_13	28	0.0841151879388021	-0.599170624709906	0.76740100058751	1.36657162529742	0.957817869647846	inconclusive	2	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	mtdna_oxphos_13	10	-0.374359408321094	-1.43414092467853	0.685422108036338	2.11956303271487	0.957817869647846	inconclusive	3	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	mtdna_oxphos_13	7	-0.462414060455081	-1.59591573859799	0.671087617687825	2.26700335628581	0.957817869647846	inconclusive	4	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	mtdna_oxphos_13	6	-1.00472482770688	-2.56346451900611	0.554014863592359	3.11747938259847	0.957817869647846	inconclusive	5	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	mtdna_oxphos_13	11	-0.42606480904586	-1.21254636339672	0.360416745305004	1.57296310870172	0.957817869647846	inconclusive	6	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	mtdna_oxphos_13	10	0.0324097872140365	-0.94844604251601	1.01326561694408	1.96171165946009	0.963841583731187	inconclusive	7	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	nuclear_oxphos_structural_86	6	0.919094627057327	-1.16730953413625	3.00549878825091	4.17280832238716	0.957817869647846	inconclusive	1	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	nuclear_oxphos_structural_86	28	0.298460257553795	-0.484297393668182	1.08121790877577	1.56551530244395	0.957817869647846	inconclusive	2	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	nuclear_oxphos_structural_86	10	-0.0938522086368284	-1.03035541272834	0.842650995454687	1.87300640818303	0.957817869647846	inconclusive	3	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	7	0.106846524506313	-1.13749925422081	1.35119230323344	2.48869155745425	0.957817869647846	inconclusive	4	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	6	-0.513787844997219	-2.3587700462214	1.33119435622696	3.68996440244836	0.957817869647846	inconclusive	5	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	11	-0.0342421363855934	-0.779571280295735	0.711087007524549	1.49065828782028	0.957817869647846	inconclusive	6	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	10	0.35807032980503	-0.584299895462348	1.30044055507241	1.88474045053476	0.957817869647846	inconclusive	7	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	mitochondrial_translation_155	6	0.124244522450702	-1.49910410068683	1.74759314558824	3.24669724627507	0.957817869647846	inconclusive	1	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	mitochondrial_translation_155	28	0.666305433138647	-0.211144092291837	1.54375495856913	1.75489905086097	0.957817869647846	inconclusive	2	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	mitochondrial_translation_155	10	-0.586607496317914	-1.40353183023827	0.230316837602447	1.63384866784072	0.957817869647846	inconclusive	3	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	mitochondrial_translation_155	7	0.241306104643165	-0.609023053349288	1.09163526263562	1.70065831598491	0.957817869647846	inconclusive	4	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	mitochondrial_translation_155	6	0.783367015331111	-0.837011636502552	2.40374566716477	3.24075730366732	0.957817869647846	inconclusive	5	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	mitochondrial_translation_155	11	-0.692482323655933	-1.38427178251949	-0.000692864792372627	1.38357891772712	0.957817869647846	inconclusive	6	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	mitochondrial_translation_155	10	0.560430605800628	-0.416717741489615	1.53757895309087	1.95429669458048	0.957817869647846	inconclusive	7	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	mib_micos_inner_membrane_19	6	0.535291310018995	-0.906953840140905	1.9775364601789	2.8844903003198	0.957817869647846	inconclusive	1	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	mib_micos_inner_membrane_19	28	0.439530643376843	-0.572836312528828	1.45189759928251	2.02473391181134	0.957817869647846	inconclusive	2	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	mib_micos_inner_membrane_19	10	-0.103925465554847	-1.12822217720314	0.920371246093449	2.04859342329659	0.957817869647846	inconclusive	3	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	7	0.395702756717315	-0.454153927287574	1.2455594407222	1.69971336800977	0.957817869647846	inconclusive	4	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	6	0.299942090075163	-1.23063679714406	1.83052097729439	3.06115777443845	0.957817869647846	inconclusive	5	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	11	-0.25993904985828	-1.13753033273074	0.617652233014182	1.75518256574492	0.957817869647846	inconclusive	6	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
astrocytes	NA	NA	NA	NA	NA	NA	NA	1	NA	precision	NA	astrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	10	0.283517059073411	-0.871664719156696	1.43869883730352	2.31036355646022	0.957817869647846	inconclusive	7	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	mtdna_oxphos_13	6	0.715711532311683	-0.84577639709621	2.27719946171958	3.12297585881579	0.957817869647846	inconclusive	1	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	mtdna_oxphos_13	28	0.299660756154623	-0.337303993508472	0.936625505817717	1.27392949932619	0.957817869647846	inconclusive	2	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	mtdna_oxphos_13	10	-0.336493086121122	-1.35940297478746	0.686416802545217	2.04581977733268	0.957817869647846	inconclusive	3	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	mtdna_oxphos_13	8	-0.365456631410531	-1.14241967964397	0.411506416822904	1.55392609646687	0.957817869647846	inconclusive	4	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	mtdna_oxphos_13	6	-0.781507407567591	-2.29156940007927	0.728554584944091	3.02012398502336	0.957817869647846	inconclusive	5	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	mtdna_oxphos_13	11	-0.555262742593462	-1.28346202378941	0.172936538602492	1.4563985623919	0.957817869647846	inconclusive	6	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	mtdna_oxphos_13	10	0.0808910996822834	-0.875781017029059	1.03756321639363	1.91334423342269	0.957817869647846	inconclusive	7	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	nuclear_oxphos_structural_86	6	0.424965677831021	-1.74306899878546	2.5930003544475	4.33606935323296	0.957817869647846	inconclusive	1	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	nuclear_oxphos_structural_86	28	-0.133572033487571	-0.720994564083743	0.453850497108601	1.17484506119234	0.957817869647846	inconclusive	2	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	nuclear_oxphos_structural_86	10	-0.0901597278687424	-1.26871458620111	1.08839513046363	2.35710971666474	0.957817869647846	inconclusive	3	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	8	0.10016789928897	-1.48464349229678	1.68497929087472	3.1696227831715	0.957817869647846	inconclusive	4	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	6	-0.458369812029622	-2.03584346359604	1.11910383953679	3.15494730313283	0.957817869647846	inconclusive	5	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	11	0.0494324133428119	-0.649593011310953	0.748457837996576	1.39805084930753	0.957817869647846	inconclusive	6	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	10	0.00602010772398365	-1.10639518525732	1.11843540070528	2.2248305859626	0.996287655192214	inconclusive	7	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	mitochondrial_translation_155	6	-0.369152825376263	-2.50570624472693	1.7674005939744	4.27310683870133	0.957817869647846	inconclusive	1	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	mitochondrial_translation_155	28	-0.304373703403398	-0.859912583211623	0.251165176404827	1.11107775961645	0.957817869647846	inconclusive	2	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	mitochondrial_translation_155	10	-0.639121645614376	-2.41915778802268	1.14091449679393	3.56007228481661	0.957817869647846	inconclusive	3	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	mitochondrial_translation_155	8	0.371444476994268	-0.957130553979108	1.70001950796764	2.65715006194675	0.957817869647846	inconclusive	4	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	mitochondrial_translation_155	6	0.436223598967133	-1.31348861710095	2.18593581503522	3.49942443213617	0.957817869647846	inconclusive	5	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	mitochondrial_translation_155	11	-0.36104411434932	-2.02077467220792	1.29868644350928	3.3194611157172	0.957817869647846	inconclusive	6	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	mitochondrial_translation_155	10	-0.0262961721383422	-0.906460389529643	0.853868045252959	1.7603284347826	0.963841583731187	inconclusive	7	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	mib_micos_inner_membrane_19	6	-0.0949864104190365	-2.22112535299485	2.03115253215677	4.25227788515162	0.957817869647846	inconclusive	1	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	mib_micos_inner_membrane_19	28	0.300169607065102	-0.304490591421538	0.904829805551742	1.20932039697328	0.957817869647846	inconclusive	2	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	mib_micos_inner_membrane_19	10	-0.56520508213543	-2.66064974097734	1.53023957670648	4.19088931768382	0.957817869647846	inconclusive	3	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	8	0.354781540431965	-0.770063878142726	1.47962695900666	2.24969083714939	0.957817869647846	inconclusive	4	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	6	0.749937557916104	-1.1694833111738	2.669358427006	3.8388417381798	0.957817869647846	inconclusive	5	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	11	-0.758158700701466	-2.74087161540051	1.22455421399758	3.96542582939809	0.957817869647846	inconclusive	6	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
excitatory_neurons	NA	NA	NA	NA	NA	NA	NA	2	NA	precision	NA	excitatory_neurons::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	10	0.107215988499066	-0.849494960003787	1.06392693700192	1.91342189700571	0.957817869647846	inconclusive	7	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	mtdna_oxphos_13	6	0.174453010765047	-1.46467453428858	1.81358055581868	3.27825509010726	0.957817869647846	inconclusive	1	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	mtdna_oxphos_13	27	0.20759030836546	-0.457466658725912	0.872647275456833	1.33011393418275	0.957817869647846	inconclusive	2	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	mtdna_oxphos_13	10	-0.0784551307392182	-1.07931059147166	0.922400329993223	2.00171092146488	0.957817869647846	inconclusive	3	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	mtdna_oxphos_13	8	-0.511182105733775	-1.52848728641008	0.506123074942529	2.03461036135261	0.957817869647846	inconclusive	4	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
