schema_version	broad_network	key_driver	significant_runs	fine_cell_types	primary_runs	secondary_runs	global_calls	minimum_adjusted_p_value	maximum_fold_enrichment
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RBM22	3	1	2	1	0	0.0249048919462091	51.25
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	HNRNPAB	1	1	1	0	1	0.0359482847654477	41.93
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PDSS2	1	1	1	0	1	0.0449378563777514	85.15
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	POLDIP2	5	1	3	2	3	0.00150537124883681	47.16
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PNMA8A	2	1	1	1	2	0.0144528557942647	5.72
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	C6orf136	2	1	1	1	0	0.0223955687546403	46.58
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GHITM	4	2	4	0	1	0.00998333021979632	17.58
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CCNC	2	1	1	1	2	0.0207284763830917	57.54
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BEX3	3	2	3	0	0	0.00945503134743349	18.56
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	VDAC3	1	1	1	0	1	0.047787308393349	18.74
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	VDAC2	2	2	1	1	2	0.0255474059863125	50.13
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SAMD12	1	1	1	0	1	0.00342722742118913	29.48
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	WDR37	1	1	1	0	0	0.0194033195121694	117.91
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	HNRNPA1	1	1	1	0	1	0.0257800704273319	88.43
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DAB1	1	1	0	1	0	0.0293706160542244	571.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MSRA	2	1	0	2	2	0.0293706160542244	571.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SFXN5	1	1	0	1	0	0.0293706160542244	381.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EPHA6	1	1	0	1	1	0.0293706160542244	381.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NAV2	1	1	0	1	1	0.0293706160542244	381.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PIGZ	1	1	1	0	1	0.0274109119730416	802.4
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	COX18	1	1	1	0	0	0.0274109119730416	802.4
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	STAG3	1	1	1	0	0	0.0308295887516721	534.93
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LIFR-AS1	1	1	1	0	1	0.0444207427855649	229.26
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	STRADB	1	1	1	0	1	0.0444207427855649	200.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NRSN2-AS1	1	1	1	0	1	0.0444207427855649	160.48
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CCSAP	1	1	1	0	0	0.0444207427855649	145.89
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NNT-AS1	1	1	1	0	0	0.0444207427855649	145.89
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SHANK3	1	1	1	0	1	0.0444207427855649	133.73
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NCEH1	1	1	1	0	1	0.0444207427855649	123.45
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FAM135A	1	1	1	0	1	0.0266224858818029	11.29
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LETMD1	4	1	2	2	3	0.0251810321908678	134.83
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	VPS35L	1	1	1	0	1	0.0269716670934552	26.1
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	B9D1	1	1	1	0	1	0.0269716670934552	89.89
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BABAM2	1	1	1	0	0	0.0375894618617462	67.42
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CRLF3	2	1	1	1	2	0.036663336337977	34.06
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MTX3	1	1	0	1	1	0.0361300134905939	61.21
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CLVS2	1	1	0	1	1	0.0102487328549632	17.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	KCNJ3	1	1	0	1	0	0.0151036821784342	28.44
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	OLFM3	1	1	0	1	1	0.0343021510789152	20.07
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AC009126.1	1	1	0	1	1	0.0343021510789152	56.88
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND5	190	20	74	116	3	1.02510105878756e-13	1010.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND4L	117	17	48	69	0	6.11071973110559e-05	567.7
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-CYB	193	20	75	118	11	7.00560560781497e-14	1318.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-CO2	199	21	76	123	199	5.65742151312449e-24	872.78
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND2	69	15	37	32	0	0.00415033422212636	1445.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND4	164	20	63	101	0	2.01015609800678e-06	1927.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND1	175	20	67	108	0	1.54562000538756e-09	2168.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-ND3	76	17	37	39	4	0.0165458616485755	702.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PCBP4	21	9	10	11	13	0.00847810374160994	700
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MT-CO3	176	20	68	108	0	8.86380115058233e-14	578.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GATAD1	19	10	10	9	7	0.023222945239031	148.37
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GALNT2	12	6	5	7	11	0.0260045830662345	121.97
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	KTN1	11	6	5	6	11	0.0261795288134148	112.21
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFB4	4	2	3	1	1	0.0247180204216178	833.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FDPS	2	1	1	1	2	0.0414746312256304	361.38
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX7A2	43	6	18	25	43	4.3672325510443e-08	532.88
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HIBCH	41	9	17	24	1	0.00994897926798667	1419.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	METTL21A	40	8	17	23	36	0.00994897926798667	1419.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HSPA9	16	4	8	8	2	0.000884396242091759	1071.12
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HSPA1A	14	4	8	6	8	0.00352645277424585	535.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CLVS1	8	4	4	4	8	0.0199625670710939	701.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GOT1	1	1	0	1	1	0.0480319903867429	343.21
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP5PF	64	11	25	39	6	5.16796932276913e-08	227.78
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP5MC3	61	8	23	38	61	6.66997839763835e-08	198
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	LAMTOR5	34	7	13	21	5	1.3404809458692e-05	48.73
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FBXL4	3	1	0	3	3	0.0364077605502288	698.58
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AC087457.1	3	1	0	3	3	0.0364077605502288	698.58
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PRKAR1B	1	1	0	1	1	0.0477677804591871	392.24
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SOD1	9	3	3	6	1	0.00017291941809477	303.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	YWHAH	5	2	1	4	1	0.0128786119935739	37.27
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SYN1	37	14	19	18	37	0.0248265635775883	389.94
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MTERF1	6	1	2	4	0	0.0100784333021984	120.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PHTF2	7	2	2	5	4	0.010500869208699	217.97
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PER3	9	3	5	4	4	0.00438062637484417	1399.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BCKDHB	11	4	6	5	0	0.0175001964953072	788.38
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	IMMP2L	10	3	6	4	0	0.020047536717673	526.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ZNF280D	11	4	6	5	10	0.0175001964953072	788.38
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CTNND2	2	1	2	0	2	0.0398911553980328	20.51
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CEP57	2	1	2	0	0	0.0409129373632469	210.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATPAF1	4	2	3	1	3	0.0384136029501841	233.94
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RYR2	2	2	1	1	1	0.0366462401209638	199.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RAB28	1	1	1	0	1	0.0453027557630041	15.87
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DZIP1	11	4	5	6	11	0.00438062637484417	466.44
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPLP1	55	9	22	33	39	2.16929506028646e-05	43.3
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS15	63	10	25	38	9	3.57171537889137e-06	56.97
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BEX3	26	4	8	18	26	3.17242274072742e-05	44.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FAU	16	5	5	11	16	0.00445968078735107	23.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	UQCRB	4	2	1	3	0	0.0120499650426247	78.26
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CYCS	8	2	4	4	1	0.00214188581154268	271.97
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX7C	52	7	21	31	7	2.89742774685223e-09	142.1
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	METTL26	2	1	1	1	2	0.0230458493622941	52.17
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL13	28	6	10	18	0	0.00234299802709386	360.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFA12	23	5	10	13	4	0.00205297359478961	569.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS13	2	2	2	0	0	0.0268320741489985	769.78
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FTH1	1	1	1	0	0	0.0268320741489985	461.87
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS25	1	1	1	0	1	0.0344784589834102	256.59
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MIPOL1	10	4	4	6	3	0.0165647120830227	274.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	IRAK1BP1	6	4	2	4	6	0.0223480929333675	177.64
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RGS11	8	5	5	3	8	0.015808838120318	200
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CHORDC1	4	4	1	3	2	0.0270713098535101	137.17
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DUBR	4	4	1	3	1	0.0297632335458742	114.31
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CORO6	3	3	2	1	3	0.0228309611438332	115.17
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TRERF1	5	2	2	3	2	0.0218348945104781	404.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP6V1F	24	5	9	15	14	3.86474743827096e-05	13.65
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	STMN1	9	4	3	6	6	0.00666999164591284	406.57
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CHCHD2	18	4	6	12	5	0.00448127925437325	1411.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	UQCR10	20	5	9	11	0	0.000652815345441122	216.49
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MRPS25	2	2	0	2	2	0.0062540893171029	35.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HINT1	10	6	3	7	1	0.00224598303662456	252.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HOOK2	7	2	3	4	2	0.00438062637484417	1265.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SRSF7	5	2	2	3	0	0.00438062637484417	632.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PDE5A	5	2	2	3	5	0.00438062637484417	506.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SAT2	5	2	2	3	4	0.00500521064858903	365.95
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TBCK	3	2	1	2	3	0.0177584642880209	253.1
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TTC8	3	1	1	2	0	0.0296198891549834	29.05
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MAP3K2	3	1	1	2	3	0.0296198891549834	27.63
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL30	6	3	2	4	6	0.00327507088670942	198.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PGK1	2	1	1	1	2	0.029702967189095	757.3
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TRPM7	2	1	1	1	2	0.029702967189095	757.3
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MTCH1	5	3	4	1	2	0.0264772354664701	555.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CCT3	1	1	1	0	1	0.0494657283055886	302.92
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TIMM13	2	1	1	1	0	0.0471167447005575	911.12
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SLMAP	2	1	1	1	2	0.0471167447005575	607.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP6V0E2	2	1	1	1	2	0.0471167447005575	202.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CHCHD10	4	1	2	2	4	0.0459449928385308	478.61
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL21	3	3	2	1	1	0.0247933865855884	940.89
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS27	1	1	0	1	0	0.0297415222482413	564.53
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL23	3	2	1	2	3	0.0216015103055549	352.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL36AL	1	1	0	1	1	0.0424577805887448	235.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AL451070.1	1	1	0	1	0	0.0173417245975738	1402.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ADAM32	1	1	0	1	0	0.0354253540230424	215.79
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	LINC00862	1	1	0	1	1	0.0370902156529809	140.27
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DECR1	8	2	4	4	0	0.0196629127183417	1423
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TM7SF3	2	1	2	0	1	0.0196629127183417	948.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MFF	2	1	2	0	0	0.0196629127183417	569.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PINK1	6	2	2	4	1	0.0040200137747825	406.57
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ULK2	7	2	3	4	1	0.0129460317700008	158.11
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MOAP1	7	2	3	4	5	0.00220031055653717	118.58
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PLCG2	28	7	12	16	24	0.0120399307917491	711.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS27A	10	4	5	5	8	0.0031618169052995	187.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MTSS1	1	1	1	0	1	0.0351612302477287	14.16
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PRELID2	3	2	3	0	1	0.00847810374160994	933.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PHF11	5	2	4	1	2	0.00847810374160994	933.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FBXL7	2	2	2	0	2	0.00847810374160994	560
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RAB11A	2	2	2	0	1	0.00949321482464671	400
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	KCNMB2-AS1	1	1	1	0	1	0.0193439279601495	140
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	B3GAT3	4	2	4	0	0	0.0237859230067958	1344.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MAP1LC3A	4	2	4	0	4	0.0237859230067958	896.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL35A	2	1	2	0	2	0.0209783145304195	55.82
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS12	2	1	2	0	0	0.0209783145304195	1032.62
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BAIAP2L1	2	1	2	0	0	0.0209783145304195	1032.62
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	APOO	2	1	2	0	0	0.0235963179363695	688.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX4I1	31	5	14	17	31	6.04677576579202e-06	526.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS7	2	1	2	0	0	0.0366787263328761	295.04
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	EXOC7	4	2	2	2	2	0.00739692944663347	167.26
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPS6KL1	2	1	0	2	2	0.0180014599231444	104.54
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ABCB8	9	2	3	6	7	0.00489066318144339	20.28
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PRDX5	36	4	15	21	21	6.59353334769336e-06	109.73
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFB10	21	3	9	12	0	2.25657845515134e-07	175.46
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	INTS8	5	1	2	3	5	0.000459650849176782	73.68
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SSNA1	1	1	1	0	0	0.00798529258233797	28.73
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	LIAS	4	1	2	2	0	0.00708682362547656	86.18
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX7B	17	3	6	11	17	0.0068763109744939	95.96
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ZNF438	2	1	1	1	2	0.0159986086199143	57.45
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	LDHB	4	2	3	1	1	0.0159986086199143	360.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PARK7	5	2	2	3	5	0.00895852802644279	117.54
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CUTA	6	2	2	4	0	0.0105349663539463	43.09
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CSTB	1	1	1	0	1	0.0449385457487251	13.61
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX6B1	6	2	4	2	0	0.00707685830157153	398.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TRMU	3	1	1	2	3	0.0262102740166694	56.84
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FOXRED1	3	1	1	2	2	0.0162676290506918	13.52
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BNIP3L	3	2	2	1	3	0.0355291598119465	672.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COX6C	1	1	1	0	1	0.0275873476186878	664.11
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATCAY	5	2	3	2	0	0.00220031055653717	181.12
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TMEM130	1	1	1	0	0	0.0293330191060546	166.03
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CEP68	1	1	1	0	0	0.0293330191060546	104.86
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HS1BP3	1	1	1	0	1	0.0293330191060546	99.62
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CAMK2N2	5	2	3	2	5	0.00220031055653717	98.79
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFV1	2	2	1	1	2	0.0220249087255494	75.6
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MECR	1	1	0	1	0	0.0237971164590241	60.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	VPS41	1	1	0	1	1	0.0429598474953516	45.62
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GAPDH	4	3	2	2	4	0.0154432203191269	27.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CYC1	6	3	2	4	2	0.00646610342238849	284.62
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MYO18A	3	1	1	2	0	0.0112392431145922	1067.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CPT1C	3	1	1	2	0	0.0112392431145922	1067.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ARGLU1	4	2	1	3	1	0.0280586418545553	213.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	JAKMIP3	3	1	1	2	3	0.0466822979522686	106.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	IGF1R	3	1	1	2	3	0.048498420312072	82.12
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DNMT3A	3	1	1	2	3	0.0489475415238448	76.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PRIMPOL	6	1	2	4	0	0.0272899488037443	1388.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	KATNBL1	6	1	2	4	6	0.0272899488037443	925.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ISCU	6	1	2	4	3	0.0272899488037443	555.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL15	7	2	3	4	5	0.000535585311343222	277.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FBF1	3	1	1	2	0	0.0310362723202449	555.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FN3K	3	1	1	2	3	0.0310362723202449	416.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ZNF254	3	1	1	2	3	0.0310362723202449	527.4
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RXRA	3	2	3	0	3	0.0287108582515863	699.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP6AP2	3	1	2	1	0	0.000142704365874084	604.37
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TCEAL7	3	1	2	1	0	0.000237704461916849	339.96
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFA5	2	1	2	0	0	0.00647058804086821	1359.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFB5	2	1	2	0	0	0.00808724356230249	906.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GABARAPL2	2	1	2	0	2	0.00924143103378239	679.92
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	UQCRFS1	2	1	1	1	1	0.010106576034822	543.93
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RNH1	7	3	5	2	4	0.021292203916764	1360.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GABPB2	2	1	2	0	1	0.021292203916764	680.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DYNLT1	3	2	3	0	2	0.021292203916764	388.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MRPL57	2	2	2	0	0	0.0060196937027613	340.21
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AC087500.1	1	1	1	0	0	0.0255381239683043	226.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BICRAL	1	1	1	0	1	0.0354348538665511	136.08
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BEX4	2	2	2	0	2	0.0208354774043434	100.8
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AP000311.1	1	1	1	0	1	0.0381946282981583	80.05
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CASTOR2	1	1	1	0	1	0.0381946282981583	77.76
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SLC25A48	5	2	2	3	4	0.015032797650057	914.44
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	DNAJB1	6	1	2	4	6	0.00819444497096181	13.71
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CCDC85B	12	2	4	8	0	0.000638160320087923	20.35
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SELENOW	13	4	5	8	7	0.00132514424280464	69.43
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TMEM160	7	1	2	5	0	0.0158877864857021	41.13
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SELENOM	16	3	6	10	4	0.000421382106251662	76.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL38	12	3	4	8	12	0.000832803718831863	88.23
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FASN	4	1	1	3	4	0.00475093174519212	124.37
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ACAT2	11	3	4	7	7	0.0012848449575235	548.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BEX5	3	1	2	1	0	0.0157614404159418	89.03
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MRPS26	5	1	2	3	0	0.0157614404159418	89.03
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CADM1	2	1	2	0	2	0.0174501544891742	71.23
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TRIR	4	1	2	2	2	0.0195613233048737	59.36
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BRK1	2	1	2	0	2	0.0255912706517317	44.52
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP5F1B	3	2	2	1	0	0.026773948391549	455.4
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PSAP	4	2	1	3	0	0.0269980387209417	47.22
