schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	source_groups	source_contrast_ids	source_terminal_statuses	signature_direction	candidate_query_genes	effective_query_genes	exact_tested_genes	induced_network_edges	effective_background_genes	eligibility_status	terminal_status	significant_key_drivers	elapsed_seconds	message
mitochondrial_kda_run_manifest_v1	primary_Mic_P2RY12_M_e4_AD_both_mito	primary	Mic P2RY12	Microglia	M_e4	M_e4	immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	34	29	4966	4806	4607	eligible	completed_significant	4	0.754000000000133	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_female_pool_AD_up_mito	secondary	Mic P2RY12	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	16	15	4598	4493	4299	eligible	completed_significant	6	0.19399999999996	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_female_pool_AD_down_mito	secondary	Mic P2RY12	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	31	23	4598	4493	4299	eligible	completed_significant	3	0.676000000000158	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_female_pool_AD_both_mito	secondary	Mic P2RY12	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	47	38	4598	4493	4299	eligible	completed_significant	2	0.827999999999975	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_male_pool_AD_up_mito	secondary	Mic P2RY12	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic P2RY12::AD_vs_NCI__Male__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	64	53	4196	4110	3927	eligible	completed_significant	1	1.20700000000011	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_male_pool_AD_down_mito	secondary	Mic P2RY12	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic P2RY12::AD_vs_NCI__Male__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	61	52	4196	4110	3927	eligible	completed_significant	6	1.18900000000008	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_male_pool_AD_both_mito	secondary	Mic P2RY12	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic P2RY12::AD_vs_NCI__Male__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	116	97	4196	4110	3927	eligible	completed_significant	3	1.50900000000001	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e2_pool_AD_up_mito	secondary	Mic P2RY12	Microglia	e2_pool	F_e2;M_e2	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	41	39	4217	4129	3947	eligible	completed_no_significant	0	1.25500000000011	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e2_pool_AD_down_mito	secondary	Mic P2RY12	Microglia	e2_pool	F_e2;M_e2	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	61	58	4217	4129	3947	eligible	completed_significant	7	1.04700000000003	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e2_pool_AD_both_mito	secondary	Mic P2RY12	Microglia	e2_pool	F_e2;M_e2	immune::Mic P2RY12::AD_vs_NCI__Female__e2;immune::Mic P2RY12::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	99	94	4217	4129	3947	eligible	completed_significant	3	1.44399999999996	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e33_pool_AD_up_mito	secondary	Mic P2RY12	Microglia	e33_pool	F_e33;M_e33	immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	9	7	4673	4555	4359	eligible	completed_significant	7	0.0540000000000873	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e33_pool_AD_down_mito	secondary	Mic P2RY12	Microglia	e33_pool	F_e33;M_e33	immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	4	4	4673	4555	4359	eligible	completed_significant	4	0.0640000000000782	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e33_pool_AD_both_mito	secondary	Mic P2RY12	Microglia	e33_pool	F_e33;M_e33	immune::Mic P2RY12::AD_vs_NCI__Female__e33;immune::Mic P2RY12::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	13	11	4673	4555	4359	eligible	completed_significant	9	0.121000000000095	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e4_pool_AD_up_mito	secondary	Mic P2RY12	Microglia	e4_pool	F_e4;M_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e4;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	24	20	4895	4761	4562	eligible	completed_significant	3	0.530999999999949	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e4_pool_AD_down_mito	secondary	Mic P2RY12	Microglia	e4_pool	F_e4;M_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e4;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	29	18	4895	4761	4562	eligible	completed_significant	4	0.510999999999967	
mitochondrial_kda_run_manifest_v1	secondary_Mic_P2RY12_e4_pool_AD_both_mito	secondary	Mic P2RY12	Microglia	e4_pool	F_e4;M_e4	immune::Mic P2RY12::AD_vs_NCI__Female__e4;immune::Mic P2RY12::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	52	37	4895	4761	4562	eligible	completed_significant	4	0.8900000000001	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e2_AD_up_mito	primary	Mic TPT1	Microglia	F_e2	F_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	5604	5241	5044	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e2_AD_down_mito	primary	Mic TPT1	Microglia	F_e2	F_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	5604	5241	5044	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e2_AD_both_mito	primary	Mic TPT1	Microglia	F_e2	F_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	5604	5241	5044	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e33_AD_up_mito	primary	Mic TPT1	Microglia	F_e33	F_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	1	0	5685	5359	5161	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e33_AD_down_mito	primary	Mic TPT1	Microglia	F_e33	F_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	5685	5359	5161	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e33_AD_both_mito	primary	Mic TPT1	Microglia	F_e33	F_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	1	0	5685	5359	5161	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e4_AD_up_mito	primary	Mic TPT1	Microglia	F_e4	F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	8	5	5761	5365	5165	eligible	completed_significant	10	0.0740000000000691	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e4_AD_down_mito	primary	Mic TPT1	Microglia	F_e4	F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	2	2	5761	5365	5165	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_F_e4_AD_both_mito	primary	Mic TPT1	Microglia	F_e4	F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	10	7	5761	5365	5165	eligible	completed_significant	1	0.287000000000035	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e2_AD_up_mito	primary	Mic TPT1	Microglia	M_e2	M_e2	immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	0	0	4586	4217	4039	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e2_AD_down_mito	primary	Mic TPT1	Microglia	M_e2	M_e2	immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	0	0	4586	4217	4039	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e2_AD_both_mito	primary	Mic TPT1	Microglia	M_e2	M_e2	immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	0	0	4586	4217	4039	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e33_AD_up_mito	primary	Mic TPT1	Microglia	M_e33	M_e33	immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	1	1	5308	5059	4861	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e33_AD_down_mito	primary	Mic TPT1	Microglia	M_e33	M_e33	immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	2	2	5308	5059	4861	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e33_AD_both_mito	primary	Mic TPT1	Microglia	M_e33	M_e33	immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	3	3	5308	5059	4861	eligible	completed_no_significant	0	0.155999999999949	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e4_AD_up_mito	primary	Mic TPT1	Microglia	M_e4	M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	2	2	5750	5300	5101	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e4_AD_down_mito	primary	Mic TPT1	Microglia	M_e4	M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	13	12	5750	5300	5101	eligible	completed_significant	4	0.157999999999902	
mitochondrial_kda_run_manifest_v1	primary_Mic_TPT1_M_e4_AD_both_mito	primary	Mic TPT1	Microglia	M_e4	M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	15	14	5750	5300	5101	eligible	completed_significant	6	0.284000000000106	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_female_pool_AD_up_mito	secondary	Mic TPT1	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	9	5	5052	4869	4671	eligible	completed_significant	10	0.0610000000001492	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_female_pool_AD_down_mito	secondary	Mic TPT1	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	2	1	5052	4869	4671	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_female_pool_AD_both_mito	secondary	Mic TPT1	Microglia	female_pool	F_e2;F_e33;F_e4	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	11	6	5052	4869	4671	eligible	completed_significant	1	0.176999999999907	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_male_pool_AD_up_mito	secondary	Mic TPT1	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e2;immune::Mic TPT1::AD_vs_NCI__Male__e33;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	3	3	3980	3879	3700	eligible	completed_significant	5	0.104000000000042	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_male_pool_AD_down_mito	secondary	Mic TPT1	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e2;immune::Mic TPT1::AD_vs_NCI__Male__e33;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	15	14	3980	3879	3700	eligible	completed_significant	4	0.261999999999944	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_male_pool_AD_both_mito	secondary	Mic TPT1	Microglia	male_pool	M_e2;M_e33;M_e4	immune::Mic TPT1::AD_vs_NCI__Male__e2;immune::Mic TPT1::AD_vs_NCI__Male__e33;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	16	15	3980	3879	3700	eligible	completed_significant	6	0.238000000000056	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e2_pool_AD_up_mito	secondary	Mic TPT1	Microglia	e2_pool	F_e2;M_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	0	0	4135	3996	3818	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e2_pool_AD_down_mito	secondary	Mic TPT1	Microglia	e2_pool	F_e2;M_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	0	0	4135	3996	3818	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e2_pool_AD_both_mito	secondary	Mic TPT1	Microglia	e2_pool	F_e2;M_e2	immune::Mic TPT1::AD_vs_NCI__Female__e2;immune::Mic TPT1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	0	0	4135	3996	3818	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e33_pool_AD_up_mito	secondary	Mic TPT1	Microglia	e33_pool	F_e33;M_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	2	1	5149	4944	4746	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e33_pool_AD_down_mito	secondary	Mic TPT1	Microglia	e33_pool	F_e33;M_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	2	2	5149	4944	4746	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e33_pool_AD_both_mito	secondary	Mic TPT1	Microglia	e33_pool	F_e33;M_e33	immune::Mic TPT1::AD_vs_NCI__Female__e33;immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	4	3	5149	4944	4746	eligible	completed_no_significant	0	0.153999999999996	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e4_pool_AD_up_mito	secondary	Mic TPT1	Microglia	e4_pool	F_e4;M_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	10	7	5235	4991	4793	eligible	completed_significant	5	0.167999999999893	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e4_pool_AD_down_mito	secondary	Mic TPT1	Microglia	e4_pool	F_e4;M_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	15	13	5235	4991	4793	eligible	completed_significant	4	0.279999999999973	
mitochondrial_kda_run_manifest_v1	secondary_Mic_TPT1_e4_pool_AD_both_mito	secondary	Mic TPT1	Microglia	e4_pool	F_e4;M_e4	immune::Mic TPT1::AD_vs_NCI__Female__e4;immune::Mic TPT1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	23	18	5235	4991	4793	eligible	completed_significant	5	0.398000000000138	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e2_AD_up_mito	primary	Oli	Oligodendrocytes	F_e2	F_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	10	8	6273	6366	5751	eligible	completed_no_significant	0	0.352999999999838	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e2_AD_down_mito	primary	Oli	Oligodendrocytes	F_e2	F_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	2	0	6273	6366	5751	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e2_AD_both_mito	primary	Oli	Oligodendrocytes	F_e2	F_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	12	8	6273	6366	5751	eligible	completed_no_significant	0	0.330999999999904	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e33_AD_up_mito	primary	Oli	Oligodendrocytes	F_e33	F_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	10	9	5711	5866	5269	eligible	completed_significant	2	0.271999999999935	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e33_AD_down_mito	primary	Oli	Oligodendrocytes	F_e33	F_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	1	1	5711	5866	5269	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e33_AD_both_mito	primary	Oli	Oligodendrocytes	F_e33	F_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	11	10	5711	5866	5269	eligible	completed_significant	2	0.298000000000002	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e4_AD_up_mito	primary	Oli	Oligodendrocytes	F_e4	F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	6053	6199	5568	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e4_AD_down_mito	primary	Oli	Oligodendrocytes	F_e4	F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	4	4	6053	6199	5568	eligible	completed_significant	23	0.146000000000186	
mitochondrial_kda_run_manifest_v1	primary_Oli_F_e4_AD_both_mito	primary	Oli	Oligodendrocytes	F_e4	F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	4	4	6053	6199	5568	eligible	completed_significant	23	0.144000000000005	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e2_AD_up_mito	primary	Oli	Oligodendrocytes	M_e2	M_e2	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	14	12	5053	5167	4632	eligible	completed_no_significant	0	0.786000000000058	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e2_AD_down_mito	primary	Oli	Oligodendrocytes	M_e2	M_e2	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	35	31	5053	5167	4632	eligible	completed_significant	8	0.327999999999975	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e2_AD_both_mito	primary	Oli	Oligodendrocytes	M_e2	M_e2	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	49	43	5053	5167	4632	eligible	completed_significant	8	0.825000000000046	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e33_AD_up_mito	primary	Oli	Oligodendrocytes	M_e33	M_e33	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	1	0	5545	5661	5099	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e33_AD_down_mito	primary	Oli	Oligodendrocytes	M_e33	M_e33	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	7	6	5545	5661	5099	eligible	completed_no_significant	0	0.212999999999965	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e33_AD_both_mito	primary	Oli	Oligodendrocytes	M_e33	M_e33	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	8	6	5545	5661	5099	eligible	completed_no_significant	0	0.213999999999942	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e4_AD_up_mito	primary	Oli	Oligodendrocytes	M_e4	M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	7	5	5643	5793	5199	eligible	completed_significant	11	0.182000000000016	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e4_AD_down_mito	primary	Oli	Oligodendrocytes	M_e4	M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	7	7	5643	5793	5199	eligible	completed_no_significant	0	0.205000000000155	
mitochondrial_kda_run_manifest_v1	primary_Oli_M_e4_AD_both_mito	primary	Oli	Oligodendrocytes	M_e4	M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	14	12	5643	5793	5199	eligible	completed_no_significant	0	0.367999999999938	
mitochondrial_kda_run_manifest_v1	secondary_Oli_female_pool_AD_up_mito	secondary	Oli	Oligodendrocytes	female_pool	F_e2;F_e33;F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	20	13	5675	5829	5240	eligible	completed_significant	1	0.348999999999933	
mitochondrial_kda_run_manifest_v1	secondary_Oli_female_pool_AD_down_mito	secondary	Oli	Oligodendrocytes	female_pool	F_e2;F_e33;F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	7	5	5675	5829	5240	eligible	completed_significant	18	0.150000000000091	
mitochondrial_kda_run_manifest_v1	secondary_Oli_female_pool_AD_both_mito	secondary	Oli	Oligodendrocytes	female_pool	F_e2;F_e33;F_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	27	18	5675	5829	5240	eligible	completed_significant	4	0.48700000000008	
mitochondrial_kda_run_manifest_v1	secondary_Oli_male_pool_AD_up_mito	secondary	Oli	Oligodendrocytes	male_pool	M_e2;M_e33;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	21	15	4988	5098	4581	eligible	completed_no_significant	0	0.622000000000071	
mitochondrial_kda_run_manifest_v1	secondary_Oli_male_pool_AD_down_mito	secondary	Oli	Oligodendrocytes	male_pool	M_e2;M_e33;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	44	37	4988	5098	4581	eligible	completed_significant	8	0.5	
mitochondrial_kda_run_manifest_v1	secondary_Oli_male_pool_AD_both_mito	secondary	Oli	Oligodendrocytes	male_pool	M_e2;M_e33;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Male__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	64	51	4988	5098	4581	eligible	completed_significant	8	1.00700000000006	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e2_pool_AD_up_mito	secondary	Oli	Oligodendrocytes	e2_pool	F_e2;M_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	24	14	5018	5141	4615	eligible	completed_no_significant	0	0.545000000000073	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e2_pool_AD_down_mito	secondary	Oli	Oligodendrocytes	e2_pool	F_e2;M_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	36	31	5018	5141	4615	eligible	completed_significant	8	0.345000000000027	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e2_pool_AD_both_mito	secondary	Oli	Oligodendrocytes	e2_pool	F_e2;M_e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e2;oligodendrocytes::Oli::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	60	45	5018	5141	4615	eligible	completed_significant	8	0.870000000000118	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e33_pool_AD_up_mito	secondary	Oli	Oligodendrocytes	e33_pool	F_e33;M_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	11	7	5456	5589	5031	eligible	completed_significant	1	0.230999999999995	
