schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	signature_direction	key_driver	best_layer	overlap_count	neighborhood_size	non_neighborhood_size	signature_size	fold_enrichment	log_p_value	adjusted_p_value	is_signature	is_root_node	global_key_driver	overlap_items
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SELENOW	3	14	65	9587	211	9.85	-23.194956364087	3.22061737656836e-08	FALSE	TRUE	TRUE	SLC25A4;PRELID1;NDUFB11;COA3;CHCHD10;CCDC127;GUK1;TMEM126A;MRPL34;DMAC2;CLPP;MRPL4;CYC1;MRPS34
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NDUFB10	3	10	29	9623	211	15.77	-21.9930619873399	8.92758474468126e-08	TRUE	FALSE	FALSE	RDH14;DBI;NDUFB11;PRDX5;CHCHD1;NDUFB10;TIMM22;GADD45GIP1;PDK2;NDUFS7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	TMEM147	3	8	20	9632	211	18.3	-19.198567012778	1.25147142838299e-06	FALSE	FALSE	FALSE	DBI;PRDX5;CHCHD1;NDUFB10;GADD45GIP1;NDUFB11;RDH14;TIMM22
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	COX7C	3	11	51	9601	211	9.87	-18.4937206200762	2.21584761739827e-06	TRUE	FALSE	FALSE	NDUFS5;MRPL24;COX7C;UQCRQ;NDUFA1;RPL13;TIMM17B;GUK1;PRDX5;ATP5ME;TOMM7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPS13	3	11	53	9599	211	9.49	-18.0617493380502	3.03382211345754e-06	FALSE	FALSE	FALSE	PDHB;SLC25A5;NDUFB9;TXNRD1;UQCRFS1;MRPL21;MRPS7;CYC1;MRPS34;CLPP;AIP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	LAMTOR5	3	8	27	9625	211	13.55	-16.4612263510046	1.3531032072358e-05	FALSE	FALSE	FALSE	ATP5IF1;TMEM11;CHCHD10;NDUFA6;ATP5MC2;TMEM126A;NDUFB6;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATP5PF	3	6	12	9640	211	22.87	-16.2900456538365	1.45975869393824e-05	TRUE	FALSE	FALSE	NDUFB3;NDUFA12;ATP5PD;ATP5PF;NDUFB1;TXN
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	COX7B	1	4	4	9648	211	45.74	-15.3202220031458	3.5292430609884e-05	TRUE	TRUE	TRUE	COX7B;COX5B;NDUFB4;COX6C
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPL6	3	6	15	9637	211	18.3	-14.6556006071551	6.33229105032656e-05	FALSE	FALSE	FALSE	NDUFB3;NDUFA12;ATP5PF;ATP5PD;NDUFB1;MRPS18C
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PRDX1	3	13	107	9545	211	5.56	-14.4427601571277	7.27464186616834e-05	FALSE	FALSE	FALSE	NDUFAF3;CISD1;SDR39U1;ATP5F1D;CHCHD10;MRPS14;DUT;TMEM70;HEBP1;SLC25A6;GPX4;NDUFS7;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	UQCRH	3	7	25	9627	211	12.81	-14.1124569125749	9.44707298881045e-05	TRUE	FALSE	FALSE	UQCRH;MRPS21;UQCRC1;NDUFAF3;IDH3G;CHCHD10;DMAC1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SSR2	2	7	26	9626	211	12.32	-13.817406133559	0.000111964033017637	FALSE	FALSE	FALSE	PDHB;HINT1;FTH1;MRPL51;AKR7A2;MRPL14;FIS1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	LAGE3	2	7	26	9626	211	12.32	-13.817406133559	0.000111964033017637	FALSE	FALSE	FALSE	NDUFB11;CHCHD10;GUK1;MRPL34;DMAC2;CLPP;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PSMB6	3	9	51	9601	211	8.07	-13.5384879857511	0.000139761502999931	FALSE	FALSE	FALSE	CYC1;AIP;MRPS34;MRPS7;UQCRFS1;MRPL47;TUFM;MRPL21;CLPP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPL29	3	8	41	9611	211	8.93	-12.9625036591434	0.00023553382300715	FALSE	FALSE	FALSE	PDHB;HINT1;FTH1;MRPL51;AKR7A2;MRPL14;FIS1;TIMM8B
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	TIMM8B	3	9	57	9595	211	7.22	-12.5678846364224	0.000326322075076217	TRUE	FALSE	FALSE	TIMM8B;MRPL57;NIT1;TEFM;NDUFAF8;HDHD3;TMEM126B;MRPL27;PARK7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATG101	3	7	31	9621	211	10.33	-12.5246985830151	0.000326322075076217	FALSE	FALSE	FALSE	UQCRFS1;MRPL21;MRPS7;CYC1;MRPS34;CLPP;AIP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	BTF3	3	10	73	9579	211	6.27	-12.4898698561948	0.000326322075076217	FALSE	TRUE	TRUE	CHCHD1;PDHB;HINT1;ISCU;MRPS14;RDH14;SOD1;TMEM14C;CHCHD2;MRPL32
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	APEX1	3	6	21	9631	211	13.07	-12.3820929642022	0.000347654782615112	TRUE	FALSE	FALSE	DNAJC19;APEX1;ARF5;PARK7;MRPL27;BAX
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPL36AL	3	7	34	9618	211	9.42	-11.8646325421305	0.000558978377141739	FALSE	FALSE	FALSE	TIMM8B;MRPL51;MRPL57;NDUFAF8;HDHD3;TMEM126B;MRPL27
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPLP2	2	5	14	9638	211	16.34	-11.7214196065358	0.000619245457069401	FALSE	FALSE	FALSE	NDUFS5;MRPL24;NDUFA1;ATP5ME;TOMM7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NDUFAF3	2	3	3	9649	211	45.74	-11.4831505208267	0.000755628689988397	TRUE	FALSE	FALSE	NDUFAF3;CHCHD10;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATP5F1D	3	7	37	9615	211	8.65	-11.2712337999328	0.000899398761788783	TRUE	FALSE	FALSE	SLC25A6;GPX4;ATP5F1D;PHB2;NDUFAF3;MRPL28;NDUFS7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MAGEF1	3	8	53	9599	211	6.9	-10.9602838249782	0.00118359160580276	FALSE	FALSE	FALSE	PARK7;BAX;VDAC3;ARF5;AKR7A2;MRPL14;FIS1;MRPL27
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SELENOM	3	6	29	9623	211	9.46	-10.3588206660614	0.00208532639744235	FALSE	FALSE	FALSE	CYC1;MRPS34;TUFM;MRPS7;TIMM13;CLPP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	TUFM	1	3	4	9648	211	34.31	-10.1131557578454	0.00257716187522792	TRUE	FALSE	FALSE	TUFM;MRPS7;TIMM13
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	COA3	2	4	10	9642	211	18.3	-10.0768244794838	0.00258630495978265	TRUE	FALSE	FALSE	COA3;CYC1;MRPS34;CLPP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	CYCS	3	6	31	9621	211	8.85	-9.95706094747708	0.00282425618986142	TRUE	FALSE	FALSE	NDUFB5;CYCS;SLC25A5;PDHB;MRPL15;PTGES2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PYURF	3	5	20	9632	211	11.44	-9.78164794537894	0.00326378112557241	TRUE	FALSE	FALSE	PYURF;CYCS;MRPS33;NDUFB5;SLC25A5
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MRPS21	3	4	11	9641	211	16.63	-9.64208452112499	0.00364223257657186	TRUE	FALSE	FALSE	MRPS21;NDUFAF3;CHCHD10;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	BEX4	2	5	21	9631	211	10.89	-9.52754863899385	0.00396753575003741	FALSE	FALSE	FALSE	NDUFB5;SLC25A5;PDHB;MRPL15;PTGES2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SOD1	3	7	49	9603	211	6.53	-9.37208597827915	0.0045061222306804	TRUE	FALSE	FALSE	NDUFAF3;CISD1;ATP5F1D;SOD1;MRPS14;SDR39U1;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NECAP1	3	5	22	9630	211	10.4	-9.28754558295406	0.00477110716955401	FALSE	FALSE	FALSE	NDUFB5;SLC25A5;PDHB;MRPL15;PTGES2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	TMEM11	2	3	5	9647	211	27.45	-9.21314797614879	0.0050043510734528	TRUE	FALSE	FALSE	TMEM11;CHCHD10;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	LDHB	3	5	24	9628	211	9.53	-8.84443515331622	0.00676266575202804	TRUE	FALSE	FALSE	LDHB;SOD1;NDUFAF3;CISD1;ATP5F1D
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ZNF428	2	5	24	9628	211	9.53	-8.84443515331622	0.00676266575202804	FALSE	FALSE	FALSE	BAX;AKR7A2;MRPL14;FIS1;MRPL27
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	TPI1	3	8	71	9581	211	5.15	-8.81195511196071	0.00676266575202804	FALSE	FALSE	FALSE	MDH2;TIMM17B;SLC25A11;CYC1;ECH1;ERAL1;GPX4;TXN2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPS15	3	8	71	9581	211	5.15	-8.81195511196071	0.00676266575202804	FALSE	FALSE	FALSE	GUK1;TIMM17B;PRDX5;RPL13;CYC1;STOML2;IDH3B;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	HINT1	1	3	6	9646	211	22.87	-8.53626702570042	0.00831542620844538	TRUE	FALSE	FALSE	HINT1;FTH1;MRPL51
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	GAPDH	3	3	6	9646	211	22.87	-8.53626702570042	0.00831542620844538	FALSE	FALSE	FALSE	NDUFAF3;CHCHD10;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATP5F1E	2	3	6	9646	211	22.87	-8.53626702570042	0.00831542620844538	TRUE	FALSE	FALSE	NDUFB2;ATP5F1E;SLIRP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	OST4	3	6	43	9609	211	6.38	-8.06165314345269	0.0128857004399794	FALSE	FALSE	FALSE	NDUFB2;ATP5F1E;MRPS14;SDR39U1;SLIRP;HTRA2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NDUFB3	2	3	7	9645	211	19.6	-7.99290067564443	0.0128857004399794	TRUE	FALSE	FALSE	NDUFB3;ATP5PD;TXN
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	UQCRC1	3	3	7	9645	211	19.6	-7.99290067564443	0.0128857004399794	TRUE	FALSE	FALSE	UQCRC1;IDH3G;MRPL28
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RNF7	2	3	7	9645	211	19.6	-7.99290067564443	0.0128857004399794	FALSE	TRUE	TRUE	PYURF;CYCS;MRPS33
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NDUFB2	3	3	7	9645	211	19.6	-7.99290067564443	0.0128857004399794	TRUE	FALSE	FALSE	NDUFB2;SLIRP;MRPL39
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RABAC1	3	4	17	9635	211	10.76	-7.76954854163822	0.015118599546897	FALSE	FALSE	FALSE	NDUFAF3;SLC25A6;GPX4;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATP6AP2	3	6	46	9606	211	5.97	-7.68665215788902	0.015118599546897	FALSE	FALSE	FALSE	CYCS;TMEM70;SLC25A3;NDUFB5;SLC25A5;SLC25A14
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	DBI	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	DBI;GADD45GIP1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	CHCHD7	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	TRUE	TRUE	CHCHD7;TIMM13
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	COX6C	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	COX6C;COX7A2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PRDX5	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	PRDX5;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NDUFA12	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	NDUFA12;NDUFB1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	GLOD4	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	TRUE	GLOD4;MRPL28
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ATP5PD	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	ATP5PD;TXN
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	CHCHD10	1	2	2	9650	211	45.74	-7.65077157845852	0.015118599546897	TRUE	FALSE	FALSE	CHCHD10;MRPL4
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	GABARAPL2	3	6	47	9605	211	5.84	-7.56821845054606	0.0161504767581785	FALSE	FALSE	FALSE	CHCHD2;ARF5;ATP5MC3;PARK7;MRPL27;BAX
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SLC25A11	1	3	8	9644	211	17.15	-7.53912961982211	0.0161595251332894	TRUE	FALSE	FALSE	SLC25A11;GPX4;TXN2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	DYNLL1	3	4	18	9634	211	10.17	-7.53539749084608	0.0161595251332894	FALSE	FALSE	FALSE	SOD1;NDUFAF3;CISD1;ATP5F1D
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPS4X	3	5	32	9620	211	7.15	-7.43102479148845	0.0176570300948596	FALSE	FALSE	FALSE	TIMM8B;MRPL51;NIT1;MRPL57;NDUFAF8
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPL15	3	6	49	9603	211	5.6	-7.34033044400655	0.0184676180218165	FALSE	FALSE	FALSE	RDH14;CHCHD2;CHCHD1;ISCU;ARF5;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MDH2	3	6	49	9603	211	5.6	-7.34033044400655	0.0184676180218165	TRUE	FALSE	FALSE	MDH2;SLC25A11;GPX4;TXN2;MRPS18A;GADD45GIP1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	BEX1	3	6	49	9603	211	5.6	-7.34033044400655	0.0184676180218165	FALSE	FALSE	FALSE	CYCS;TMEM70;NDUFB5;SLC25A5;SLC25A3;SLC25A14
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PTGES2	2	5	34	9618	211	6.73	-7.1431111677583	0.0221629729582888	TRUE	FALSE	FALSE	PTGES2;OXLD1;MRPS26;BCKDK;NME3
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	PRELID1	3	6	51	9601	211	5.38	-7.12357050195989	0.0222727704880754	TRUE	FALSE	FALSE	SLC25A4;PRELID1;CCDC127;CHCHD2;MRPL21;UQCRFS1
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	CHCHD2	1	2	3	9649	211	30.5	-6.56670322939363	0.0365437199763399	TRUE	FALSE	FALSE	CHCHD2;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MT-ND4	1	2	3	9649	211	30.5	-6.56670322939363	0.0365437199763399	TRUE	FALSE	TRUE	MT-ND4;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	SSB	2	4	23	9629	211	7.96	-6.55846744001814	0.0365437199763399	FALSE	TRUE	TRUE	TRMT10C;ATP5MG;MRPL50;MRPL47
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	NHP2	3	4	23	9629	211	7.96	-6.55846744001814	0.0365437199763399	FALSE	FALSE	FALSE	TIMM17B;CYC1;MRPL34;DMAC2
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MRPS34	2	4	23	9629	211	7.96	-6.55846744001814	0.0365437199763399	TRUE	FALSE	FALSE	MRPS34;TUFM;MRPS7;TIMM13
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	RPS27A	3	6	57	9595	211	4.82	-6.53151877804151	0.036594096105642	FALSE	FALSE	FALSE	APOO;RPS12;TIMM8B;MRPL51;BAX;SLIRP
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	MRPL57	1	3	11	9641	211	12.48	-6.5071316471625	0.036594096105642	TRUE	FALSE	FALSE	MRPL57;TMEM126B;MRPL27
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	EIF3G	2	3	11	9641	211	12.48	-6.5071316471625	0.036594096105642	FALSE	FALSE	FALSE	TIMM22;PDK2;NDUFS7
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	ERP29	3	5	39	9613	211	5.86	-6.50444613908629	0.036594096105642	FALSE	FALSE	FALSE	MRPL14;FIS1;TMEM11;AKR7A2;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	POLR2K	2	4	24	9628	211	7.62	-6.39323704554364	0.040380903459596	FALSE	FALSE	FALSE	ISCU;SOD1;TMEM14C;MRPL32
mitochondrial_kda_results_v1	secondary_Exc_L3_4_RORB_CUX2_e2_pool_AD_down_mito	secondary	Exc L3-4 RORB CUX2	Excitatory_neurons	e2_pool	AD_down_mito	GNG3	3	6	59	9593	211	4.65	-6.35119994766113	0.0415881513029014	FALSE	FALSE	FALSE	MDH2;TIMM17B;SLC25A11;ATP5MC2;ECH1;GADD45GIP1
