feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
6985	MAATS1	ENSG00000183833	phase18_exact	phase18	77	36	TRUE	TRUE	TRUE	0.521652577797468	TRUE		TRUE		-4.4290034672848	-0.367664004119313	0.430851405258051	1994
6990	GPR156	ENSG00000175697	phase18_exact	phase18	78	61	TRUE	TRUE	TRUE	0.434405714680417	TRUE		TRUE		-1.06326324444037	-0.238168239550964	0.599806540411421	1995
6993	FSTL1	ENSG00000163430	phase18_exact	phase18	77	56	TRUE	TRUE	TRUE	0.591136187815413	TRUE		TRUE		-5.1575887861056	-0.309862248583024	0.474380506200718	1996
6995	NDUFB4	ENSG00000065518	phase18_exact	phase18	78	57	TRUE	TRUE	TRUE	0.211021038053458	TRUE		TRUE		-0.534477094370376	0.00473264254974974	0.577717301134626	1997
6997	RABL3	ENSG00000144840	phase18_exact	phase18	77	51	TRUE	TRUE	TRUE	0.479672107350828	TRUE		TRUE		-4.43585216256794	-0.308508178351502	0.414337511280129	1998
6998	GTF2E1	ENSG00000153767	phase18_exact	phase18	76	36	TRUE	TRUE	TRUE	0.683218810939122	TRUE		TRUE		-3.7087418689862	-0.267124716410618	0.656840689762027	1999
7004	POLQ	ENSG00000051341	phase18_exact	phase18	72	30	TRUE	TRUE	TRUE	1.05932789969623	TRUE		TRUE		-1.07251533143789	0.203029560687151	1.64701801582493	2000
7007	HCLS1	ENSG00000180353	phase18_exact	phase18	22	8	TRUE	TRUE	TRUE	1.73457787162879	TRUE		TRUE		-1.91076256491055	-0.106711775036722	1.33745051684178	2001
7011	SLC15A2	ENSG00000163406	phase18_exact	phase18	78	53	TRUE	TRUE	TRUE	0.178481044911774	TRUE		TRUE		-0.63555096775038	-0.0570481495728233	0.429148070402865	2002
7018	WDR5B	ENSG00000196981	phase18_exact	phase18	74	25	TRUE	TRUE	TRUE	0.488073637222792	TRUE		TRUE		-1.19422705307965	-0.0817140606285984	0.727474619631934	2003
7022	PARP9	ENSG00000138496	phase18_exact	phase18	78	65	TRUE	TRUE	TRUE	0.347259665305534	TRUE		TRUE		-0.731369055831229	-0.106803876459644	0.754482960502591	2004
7023	DTX3L	ENSG00000163840	phase18_exact	phase18	78	49	TRUE	TRUE	TRUE	0.237078988785756	TRUE		TRUE		-0.495634215307897	0.100403408207764	0.781756301917989	2005
7025	PARP14	ENSG00000173193	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.197595035010324	TRUE		TRUE		-0.471923381078342	0.11494852348221	0.814135710922428	2006
7028	LINC02035	ENSG00000273033	phase18_exact	phase18	78	26	TRUE	TRUE	TRUE	0.304411389139198	TRUE		TRUE		-0.743021257238187	-0.0104683834473937	0.687949130412617	2007
7029	SEMA5B	ENSG00000082684	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.431935792833966	TRUE		TRUE		-0.757617349817208	0.0808833214029948	0.848389823616955	2008
7030	PDIA5	ENSG00000065485	phase18_exact	phase18	78	41	TRUE	TRUE	TRUE	0.293623652072057	TRUE		TRUE		-0.521042346314277	0.110846059658252	0.855366915032073	2009
7036	MYLK-AS1	ENSG00000239523	phase18_exact	phase18	78	66	TRUE	TRUE	TRUE	0.159299968225018	TRUE		TRUE		-0.717601322369793	-0.0696881390218825	0.335560888737274	2010
7037	MYLK	ENSG00000065534	phase18_exact	phase18	76	50	TRUE	TRUE	TRUE	1.27468958094064	TRUE		TRUE		-4.56899073121192	-0.416197947686379	0.898931906719707	2011
7038	MYLK-AS2	ENSG00000250174	phase18_exact	phase18	19	9	TRUE	TRUE	TRUE	1.76394894750357	TRUE		TRUE		-1.8583267736199	0.167697687417136	1.44883221190588	2012
7045	ITGB5	ENSG00000082781	phase18_exact	phase18	77	57	TRUE	TRUE	TRUE	0.750758467080181	TRUE		TRUE		-5.24032192700902	-0.667697484254198	0.401227576398298	2013
7046	ITGB5-AS1	ENSG00000244286	phase18_exact	phase18	49	16	TRUE	TRUE	TRUE	1.31642369582467	TRUE		TRUE		-2.13144664276415	-0.192233536319275	1.24053091773707	2014
7048	HEG1	ENSG00000173706	phase18_exact	phase18	78	65	TRUE	TRUE	TRUE	0.171658123349157	TRUE		TRUE		-0.981324621425597	-0.192306792334481	0.313694150656191	2015
7057	LINC02614	ENSG00000241288	exact	unique_symbol	78	63	TRUE	TRUE	TRUE	0.259215446637876	TRUE		TRUE		-0.741965128694651	-0.00725514825327565	0.57947157797613	2016
7059	ALG1L	ENSG00000189366	phase18_exact	phase18	18	10	TRUE	TRUE	TRUE	1.54316201940208	TRUE		TRUE		-1.47384944093249	-0.305974119758619	1.16799433497802	2017
7060	ROPN1B	ENSG00000114547	phase18_exact	phase18	34	14	TRUE	TRUE	TRUE	2.03049577780186	TRUE		TRUE		-1.99690888315923	0.012289662032716	1.41319599293582	2018
7064	ALDH1L1	ENSG00000144908	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.296480038705899	TRUE		TRUE		-0.456816450830411	0.117164829959058	1.04001925480471	2019
