schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason	context_order	module_order	stratum_order_display	context_label	module_label	display_estimate	display_clipped	panel_id	display_limit
phase13_stratum_effects_plot_v1	inhibitory_neurons	mitochondrial_translation_155	2	Female__e33	-0.243292785508749	0.118781950419147	-0.4771983669337	-0.00938720408379862	0.0415496008569066	estimated		3	3	2	Inhibitory neurons	Mitochondrial translation	-0.243292785508749	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mitochondrial_translation_155	3	Female__e4	-0.375236519613298	0.373856416911696	-1.11143509404825	0.360962054821654	0.31646773206716	estimated		3	3	3	Inhibitory neurons	Mitochondrial translation	-0.375236519613298	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mitochondrial_translation_155	4	Male__e2	1.25583781722093	1.12949598631341	-0.968367244773061	3.48004287921492	0.267234705259249	estimated		3	3	4	Inhibitory neurons	Mitochondrial translation	1.25583781722093	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mitochondrial_translation_155	5	Male__e33	0.0317574427888999	0.191616515972641	-0.345574066089735	0.409088951667535	0.868495791711536	estimated		3	3	5	Inhibitory neurons	Mitochondrial translation	0.0317574427888999	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mitochondrial_translation_155	6	Male__e4	-0.225129464666778	0.262135480039052	-0.741327015340769	0.291068086007212	0.391232259711114	estimated		3	3	6	Inhibitory neurons	Mitochondrial translation	-0.225129464666778	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	1	Female__e2	-0.0335193946202444	0.390250105629899	-0.802131365258871	0.735092576018382	0.931621229375139	estimated		4	3	1	Immune cells	Mitochondrial translation	-0.0335193946202444	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	2	Female__e33	-0.157034371477927	0.239277951058893	-0.628301117701861	0.314232374746006	0.512247204324425	estimated		4	3	2	Immune cells	Mitochondrial translation	-0.157034371477927	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	3	Female__e4	-0.448228004874397	0.246230317316392	-0.933187692759814	0.0367316830110193	0.0699045073252527	estimated		4	3	3	Immune cells	Mitochondrial translation	-0.448228004874397	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	4	Male__e2	0.566037226530496	0.96287782284016	-1.33038614458647	2.46246059764746	0.557159112905725	estimated		4	3	4	Immune cells	Mitochondrial translation	0.566037226530496	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	5	Male__e33	-0.293118156584228	0.165812961033976	-0.619692896473256	0.0334565833047998	0.078325066266382	estimated		4	3	5	Immune cells	Mitochondrial translation	-0.293118156584228	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	immune_cells	mitochondrial_translation_155	6	Male__e4	0.0400809693351025	0.466622318733414	-0.878948890674183	0.959110829344388	0.931618155402026	estimated		4	3	6	Immune cells	Mitochondrial translation	0.0400809693351025	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	1	Female__e2	-0.233074748034454	0.554582780612957	-1.32526164885602	0.859112152787113	0.67464462026237	estimated		5	3	1	Oligodendrocyte precursor cells	Mitochondrial translation	-0.233074748034454	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	2	Female__e33	0.171346035947074	0.199366949645312	-0.221284205148218	0.563976277042367	0.390905592035068	estimated		5	3	2	Oligodendrocyte precursor cells	Mitochondrial translation	0.171346035947074	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	3	Female__e4	-0.319919841792448	0.259055990683397	-0.830100773286644	0.190261089701747	0.217996713181196	estimated		5	3	3	Oligodendrocyte precursor cells	Mitochondrial translation	-0.319919841792448	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	4	Male__e2	0.138963930361294	0.89705506302728	-1.62768267931379	1.90561054003637	0.877014788952988	estimated		5	3	4	Oligodendrocyte precursor cells	Mitochondrial translation	0.138963930361294	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	5	Male__e33	-0.722896118533041	0.354169486928014	-1.42039212420768	-0.0254001128584028	0.042278454566377	estimated		5	3	5	Oligodendrocyte precursor cells	Mitochondrial translation	-0.722896118533041	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	opcs	mitochondrial_translation_155	6	Male__e4	0.230366558131439	0.470193462665514	-0.695625302285891	1.15635841854877	0.624600968345504	estimated		5	3	6	Oligodendrocyte precursor cells	Mitochondrial translation	0.230366558131439	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	1	Female__e2	0.615818809440614	0.364549102901231	-0.102025766780236	1.33366338566146	0.0923680657794817	estimated		6	3	1	Oligodendrocytes	Mitochondrial translation	0.615818809440614	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	2	Female__e33	0.344582089140175	0.171196058536233	0.00747479381947358	0.681689384460877	0.0451673778903506	estimated		6	3	2	Oligodendrocytes	Mitochondrial translation	0.344582089140175	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	3	Female__e4	-0.880030250784537	0.454006116962526	-1.77402731740449	0.0139668158354205	0.0536608905422377	estimated		6	3	3	Oligodendrocytes	Mitochondrial translation	-0.880030250784537	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	4	Male__e2	0.701042085136721	0.889861768252765	-1.05121142157293	2.45329559184638	0.43152541880095	estimated		6	3	4	Oligodendrocytes	Mitochondrial translation	0.701042085136721	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	5	Male__e33	-0.587316209974307	0.335195469230786	-1.24735966542704	0.0727272454784262	0.0809251038542649	estimated		6	3	5	Oligodendrocytes	Mitochondrial translation	-0.587316209974307	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mitochondrial_translation_155	6	Male__e4	-0.728561957936803	0.49379077232017	-1.70090018309484	0.243776267221236	0.14130244505048	estimated		6	3	6	Oligodendrocytes	Mitochondrial translation	-0.728561957936803	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	1	Female__e2	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	1	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	2	Female__e33	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	2	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	3	Female__e4	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	3	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	4	Male__e2	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	4	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	5	Male__e33	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	5	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	vasculature	mitochondrial_translation_155	6	Male__e4	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage	7	3	6	Vasculature cells	Mitochondrial translation	NA	FALSE	module_3	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	1	Female__e2	0.0480194733802179	0.381497898018725	-0.703240492132588	0.799279438893024	0.8999325505141	estimated		1	4	1	Astrocytes	MIB/MICOS inner membrane	0.0480194733802179	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	2	Female__e33	-0.347683283337097	0.235020492069497	-0.810494448703641	0.115127882029447	0.140264985439612	estimated		1	4	2	Astrocytes	MIB/MICOS inner membrane	-0.347683283337097	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	3	Female__e4	-0.607622333195377	0.395761083466205	-1.38696989830709	0.17172523191634	0.125933893033658	estimated		1	4	3	Astrocytes	MIB/MICOS inner membrane	-0.607622333195377	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	4	Male__e2	-0.487271836638777	0.632157751902677	-1.73214058522031	0.75759691194276	0.441529174675901	estimated		1	4	4	Astrocytes	MIB/MICOS inner membrane	-0.487271836638777	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	5	Male__e33	-0.78721392671394	0.490946646992524	-1.75400447262182	0.179576619193936	0.110061085842605	estimated		1	4	5	Astrocytes	MIB/MICOS inner membrane	-0.78721392671394	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	astrocytes	mib_micos_inner_membrane_19	6	Male__e4	-0.50369686764053	0.35066710309606	-1.19424367575293	0.186849940471873	0.152105812032178	estimated		1	4	6	Astrocytes	MIB/MICOS inner membrane	-0.50369686764053	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	1	Female__e2	0.116778351265252	0.549298162283596	-0.964861140877983	1.19841784340849	0.831809015609251	estimated		2	4	1	Excitatory neurons	MIB/MICOS inner membrane	0.116778351265252	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	2	Female__e33	-0.238003189166713	0.174765655596781	-0.582139485159245	0.106133106825818	0.174426580538202	estimated		2	4	2	Excitatory neurons	MIB/MICOS inner membrane	-0.238003189166713	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	3	Female__e4	-0.996161889868179	1.00402593999906	-2.97321949247222	0.980895712735863	0.322038287058125	estimated		2	4	3	Excitatory neurons	MIB/MICOS inner membrane	-0.996161889868179	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	4	Male__e2	0.211764761684288	0.933703096472785	-1.62681801981057	2.05034754317915	0.820756731170694	estimated		2	4	4	Excitatory neurons	MIB/MICOS inner membrane	0.211764761684288	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	5	Male__e33	-0.538172796231816	0.272166133756252	-1.07410329610979	-0.00224229635384166	0.0490561204029356	estimated		2	4	5	Excitatory neurons	MIB/MICOS inner membrane	-0.538172796231816	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	excitatory_neurons	mib_micos_inner_membrane_19	6	Male__e4	-0.43095680773275	0.412465667147334	-1.24315532826853	0.381241712803035	0.297071632858649	estimated		2	4	6	Excitatory neurons	MIB/MICOS inner membrane	-0.43095680773275	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	1	Female__e2	-0.521128467075955	0.358217299022324	-1.22653046888368	0.184273534731771	0.146944863482416	estimated		3	4	1	Inhibitory neurons	MIB/MICOS inner membrane	-0.521128467075955	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	2	Female__e33	-0.141001723811958	0.218305400989874	-0.570889022063566	0.28888557443965	0.518923321063313	estimated		3	4	2	Inhibitory neurons	MIB/MICOS inner membrane	-0.141001723811958	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	3	Female__e4	-0.226564330800716	0.52208479477279	-1.25465443239894	0.801525770797506	0.664679577240635	estimated		3	4	3	Inhibitory neurons	MIB/MICOS inner membrane	-0.226564330800716	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	4	Male__e2	0.759148929877562	1.22603836492889	-1.65516751791635	3.17346537767148	0.536338511863677	estimated		3	4	4	Inhibitory neurons	MIB/MICOS inner membrane	0.759148929877562	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	5	Male__e33	-0.473267105414975	0.242969899938683	-0.951723769187343	0.0051895583573931	0.0525183233535377	estimated		3	4	5	Inhibitory neurons	MIB/MICOS inner membrane	-0.473267105414975	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	inhibitory_neurons	mib_micos_inner_membrane_19	6	Male__e4	-0.596389375028056	0.3898666776575	-1.36411537711761	0.1713366270615	0.127309581209433	estimated		3	4	6	Inhibitory neurons	MIB/MICOS inner membrane	-0.596389375028056	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	1	Female__e2	-0.549062069358913	0.471669948041559	-1.47803342138477	0.379909282666946	0.24550531362168	estimated		4	4	1	Immune cells	MIB/MICOS inner membrane	-0.549062069358913	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	2	Female__e33	-0.278685437625921	0.225108151057068	-0.722044240339169	0.164673365087328	0.216879515532682	estimated		4	4	2	Immune cells	MIB/MICOS inner membrane	-0.278685437625921	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	3	Female__e4	-0.512890221131305	0.311828604243372	-1.12704815357346	0.101267711310848	0.101276495941631	estimated		4	4	3	Immune cells	MIB/MICOS inner membrane	-0.512890221131305	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	4	Male__e2	-0.42863562434682	0.792879043137958	-1.99024013138643	1.13296888269279	0.589262028880951	estimated		4	4	4	Immune cells	MIB/MICOS inner membrane	-0.42863562434682	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	5	Male__e33	-0.31469650569477	0.202536180696748	-0.713598980608084	0.0842059692185435	0.121507160435148	estimated		4	4	5	Immune cells	MIB/MICOS inner membrane	-0.31469650569477	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	immune_cells	mib_micos_inner_membrane_19	6	Male__e4	-0.471747242661187	0.415351381381714	-1.28979710131782	0.346302615995448	0.257141207792745	estimated		4	4	6	Immune cells	MIB/MICOS inner membrane	-0.471747242661187	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	1	Female__e2	-0.303039093473291	0.411151027291901	-1.11275367886165	0.50667549191507	0.461774554380823	estimated		5	4	1	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	-0.303039093473291	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	2	Female__e33	-0.106030469987859	0.248049704040804	-0.594535787817236	0.382474847841518	0.669410412791157	estimated		5	4	2	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	-0.106030469987859	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	3	Female__e4	-0.0571271243362026	0.263410510072027	-0.575883780144051	0.461629531471646	0.828480630538702	estimated		5	4	3	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	-0.0571271243362026	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	4	Male__e2	-0.819505395135498	1.10950739861013	-3.00455240612863	1.36554161585763	0.460821843927642	estimated		5	4	4	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	-0.819505395135498	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	5	Male__e33	-1.11707407914975	0.386725482487213	-1.87868536776495	-0.355462790534556	0.00420546668900109	estimated		5	4	5	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	-1.11707407914975	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	opcs	mib_micos_inner_membrane_19	6	Male__e4	0.171463146864926	0.511496004833515	-0.835869312473747	1.1787956062036	0.7377377184564	estimated		5	4	6	Oligodendrocyte precursor cells	MIB/MICOS inner membrane	0.171463146864926	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	1	Female__e2	0.350055786968791	0.459642213648149	-0.555039486736666	1.25515106067425	0.446999042269819	estimated		6	4	1	Oligodendrocytes	MIB/MICOS inner membrane	0.350055786968791	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	2	Female__e33	0.0373041633690859	0.19064200535685	-0.338094729279839	0.412703056018011	0.845016205601407	estimated		6	4	2	Oligodendrocytes	MIB/MICOS inner membrane	0.0373041633690859	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	3	Female__e4	-0.923805838236532	0.621178927656518	-2.14698790214008	0.299376225667017	0.138178570661935	estimated		6	4	3	Oligodendrocytes	MIB/MICOS inner membrane	-0.923805838236532	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	4	Male__e2	0.10558939236167	0.672198457639236	-1.21805675878818	1.42923554351152	0.875303173162092	estimated		6	4	4	Oligodendrocytes	MIB/MICOS inner membrane	0.10558939236167	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	5	Male__e33	-0.621729321452665	0.322990951817786	-1.25774049549093	0.0142818525855987	0.0553312920431417	estimated		6	4	5	Oligodendrocytes	MIB/MICOS inner membrane	-0.621729321452665	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	oligodendrocytes	mib_micos_inner_membrane_19	6	Male__e4	-1.43060326276625	0.418211205136475	-2.2541154945419	-0.607091030990605	0.000724991213964683	estimated		6	4	6	Oligodendrocytes	MIB/MICOS inner membrane	-1.43060326276625	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	1	Female__e2	0.467265151536928	0.501733681937022	-0.522661381150006	1.45719168422386	0.352924789399526	estimated		7	4	1	Vasculature cells	MIB/MICOS inner membrane	0.467265151536928	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	2	Female__e33	-0.220155140523531	0.258025899026774	-0.729243313717103	0.288933032670041	0.39464780144275	estimated		7	4	2	Vasculature cells	MIB/MICOS inner membrane	-0.220155140523531	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	3	Female__e4	-0.302536947009958	0.388030997967222	-1.0681267294415	0.463052835421587	0.436591074677005	estimated		7	4	3	Vasculature cells	MIB/MICOS inner membrane	-0.302536947009958	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	4	Male__e2	-1.87606606731256	2.17971831367085	-6.17667627182588	2.42454413720076	0.390533954316871	estimated		7	4	4	Vasculature cells	MIB/MICOS inner membrane	-1.5	TRUE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	5	Male__e33	-0.188566806561847	0.259473341323929	-0.700510800654178	0.323377187530484	0.468320546283076	estimated		7	4	5	Vasculature cells	MIB/MICOS inner membrane	-0.188566806561847	FALSE	module_4	1.5
phase13_stratum_effects_plot_v1	vasculature	mib_micos_inner_membrane_19	6	Male__e4	-1.30054545711614	0.385673505936443	-2.06148387968112	-0.539607034551159	0.000910100408876229	estimated		7	4	6	Vasculature cells	MIB/MICOS inner membrane	-1.30054545711614	FALSE	module_4	1.5
