schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	network_label	network_color	context_display_order	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	0	0	0.2442542019777241	0.2442542019777241	0.61215795624770941	0.61215795624770941	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	0	1	1	1	9.7737568271380628e-17	9.7737568271380628e-17	16.009938470499769	8	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	2	RPS15	5	OPCs	OPCs	#56B4E9	7	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	0	1	5	0.41666666666666669	1.6595023388639766e-05	1.6595023388639766e-05	4.7800221311704103	4.7800221311704103	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	0	1	0	0	0.46247746843817678	0.46247746843817678	0.3349094209170172	0.3349094209170172	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	11	1	0.91666666666666663	0	0	0.057181993366654409	0.062417807960203756	1.2427407091905356	1.2427407091905356	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	7	1	0.875	0	0	0.48948181739395075	0.5011431334027292	0.31026343614304602	0.31026343614304602	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	0	1	0	0	0.23281929174719762	0.23281929174719762	0.63298103625485724	0.63298103625485724	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	0	1	2	0.18181818181818182	0.00026559440530555623	0.00026559440530555623	3.5757810775363836	3.5757810775363836	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	12	1	0.92307692307692313	5	0.41666666666666669	5.4514057676168061e-07	5.9056896892928788e-07	6.2634914906785388	6.2634914906785388	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	4	1	0.80000000000000004	0	0	0.17704682532022378	0.21554955200585063	0.75191185630078627	0.75191185630078627	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	2	Excitatory_neurons	Excitatory neurons	#E69F00	8	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	0	1	0	0	0.29757337150849555	0.29757337150849555	0.52640593443105965	0.52640593443105965	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	0	1	0	0	0.052603253790514989	0.052603253790514989	1.2789873915960508	1.2789873915960508	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	1	1	0.5	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	0	1	0	0	0.037961957110455836	0.037961957110455836	1.4206514058242663	1.4206514058242663	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	0	1	1	0.20000000000000001	0.00040946142464505069	0.00040946142464505069	3.3877870068533067	3.3877870068533067	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	7	1	0.875	4	0.5714285714285714	1.3985783418868877e-06	1.5983753007155779e-06	5.8543132014438726	5.8543132014438726	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	0.10151362288377343	0.10151362288377343	0.99347567256600833	0.99347567256600833	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	3	LAMTOR5	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	0	0	0.0049046077412492357	0.0049046077412492357	2.3093957207250271	2.3093957207250271	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	1	1	3.6332323880785724e-06	3.6332323880785724e-06	5.4397068229926537	5.4397068229926537	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	0	0.16658782660480301	0.16658782660480301	0.77835673781232284	0.77835673781232284	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	0.15493770386493172	0.15493770386493172	0.80984288444893171	0.80984288444893171	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	0	1	0	0	0.21671852541922812	0.21671852541922812	0.66410396296045038	0.66410396296045038	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	0	1	1	0.5	2.4222568810106812e-07	2.4222568810106812e-07	6.6157798017009579	6.6157798017009579	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	1	Astrocytes	Astrocytes	#009E73	10	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	1	0.5	0.00031692350324772121	0.00031692350324772121	3.4990455520615402	3.4990455520615402	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	0	1	1	0.5	2.6979974677009862e-05	2.6979974677009862e-05	4.5689584622860586	4.5689584622860586	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	0	1	1	0.20000000000000001	1.4427177038800782e-05	1.4427177038800782e-05	4.8408186388586056	4.8408186388586056	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	8	0	1	7	0.875	2.5477001415147353e-06	2.5477001415147353e-06	5.5938516887970113	5.5938516887970113	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	4	RPLP1	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	11	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	2	1	0.00031345759504379468	0.00031345759504379468	3.5038212027889766	3.5038212027889766	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	0	1	5	0.41666666666666669	1.1675898927430908e-08	1.1675898927430908e-08	7.9327096731435143	7.9327096731435143	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	0	1	0	0	0.05457953191837709	0.05457953191837709	1.2629701932197612	1.2629701932197612	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	12	0	1	1	0.083333333333333329	0.00051036148688067345	0.00051036148688067345	3.2921221059684815	3.2921221059684815	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	8	0	1	0	0	0.092850926706280534	0.092850926706280534	1.0322137573909151	1.0322137573909151	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	0	1	0	0	0.003641194536060181	0.003641194536060181	2.4387561176382793	2.4387561176382793	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	0	1	2	0.18181818181818182	7.2039361900848786e-06	7.2039361900848786e-06	5.1424301426621604	5.1424301426621604	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	13	0	1	5	0.38461538461538464	6.6935649671954673e-10	6.6935649671954673e-10	9.1743425170284265	8	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	5	0	1	1	0.20000000000000001	0.00024862184512983469	0.00024862184512983469	3.6044607147831322	3.6044607147831322	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	5	SELENOW	2	Excitatory_neurons	Excitatory neurons	#E69F00	12	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	0	1	0	0	0.25741190506839084	0.25741190506839084	0.58937137123914574	0.58937137123914574	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	0	1	3	0.25	3.234346253300277e-08	3.234346253300277e-08	7.4902134884963738	7.4902134884963738	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	0	1	0	0	0.062119891382287809	0.062119891382287809	1.206769312314282	1.206769312314282	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	0.010168587793368851	0.010168587793368851	1.9927393574148691	1.9927393574148691	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	12	0	1	0	0	0.019610735393419138	0.019610735393419138	1.7075061201865946	1.7075061201865946	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	7	1	0.875	0	0	0.056180792451296729	0.064076660400483917	1.2504121392035383	1.2504121392035383	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	0	1	0	0	0.16834196887330735	0.16834196887330735	0.77380759776239771	0.77380759776239771	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	0	1	0	0	0.068024872357043797	0.068024872357043797	1.1673322644645376	1.1673322644645376	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	0	1	2	0.18181818181818182	6.8917677248595265e-10	6.8917677248595265e-10	9.1616693681235581	8	supporting_tested
