schema_version	kda_run_id	gene	effective_member	exclusion_reason
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	NDUFAF4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	NDUFB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	NDUFB9	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	NDUFS1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	OAT	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	OXCT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PDHA1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PDHB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PDP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PNKD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	POLDIP2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PRDX5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PREPL	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PSD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	PYURF	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	RFK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SDHC	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SLC25A23	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SLC25A3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SLC25A39	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SLC25A46	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	SLC25A6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	TOMM20	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	TOMM40	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	TOMM70	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	TXN	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	UQCRFS1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	UQCRH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	VDAC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_down_mito	VDAC3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ABAT	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ACAA1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ACADSB	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ACO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	AGPAT4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ALDH3A2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ALDH7A1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ANTKMT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ARF5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ARMC10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ASPNAT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ATP5F1B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ATP5F1D	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ATP5F1E	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ATP5IF1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	BCKDHB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	BCL2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	BCL2L13	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	BDH1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	BNIP3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	CHCHD2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	CISD1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	CLK1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COA3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COMT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COQ4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX11	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX19	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX4I1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX6C	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX7A2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX7B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	CYB5R3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	DAB1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	FARS2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	FASTKD1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	FHIT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	FKBP8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	GATB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	GDA	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	GHITM	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	GLRX5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	GLS2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	HINT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	IMMP2L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	ISCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	L2HGDH	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	LYRM2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MARCHF5	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MIGA2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MRPL42	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MRPS21	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MRPS26	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MSRA	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ATP6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ATP8	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-CO1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MTFR1L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	MTHFD1L	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NBR1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFA1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFA2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFAF4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFB9	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFS1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NDUFS6	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	NUBPL	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	OAT	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	OXCT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	OXNAD1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	OXR1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PCCA	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PCCB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PDHA1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PDHB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PDK3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PDP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PDSS2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PNKD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PNPT1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	POLDIP2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PRDX5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PREPL	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PSD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	PYURF	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	QDPR	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	RFK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SDHC	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SIRT3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A23	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A39	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A46	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A53	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	SLC25A6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TCAIM	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TOMM20	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TOMM40	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TOMM70	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TTC19	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	TXN	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	UQCRFS1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	UQCRH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	VDAC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_NRGN_e4_pool_AD_both_mito	VDAC3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	ACOT13	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	ALDH5A1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	BCAT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	C1QBP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	C2orf69	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	COXFA4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	GTPBP6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MRPL34	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MRPS16	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MRPS23	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-ATP8	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	PRELID3A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	TMEM11	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	TXN	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	ACSS1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	AGT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	COX18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	GCDH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	MIMS2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	MTERF2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	RPUSD3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	SIRT3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	ACOT13	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	ACSS1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	AGT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	ALDH5A1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	BCAT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	C1QBP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	C2orf69	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	COX18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	COXFA4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	GCDH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	GTPBP6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MIMS2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MRPL34	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MRPS16	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MRPS23	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-ATP8	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	MTERF2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	PRELID3A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	RPUSD3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	SIRT3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	TMEM11	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e2_AD_both_mito	TXN	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	ACADVL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	ASPNAT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	ATP5F1E	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	ATP5MC3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	COQ10B	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	COX4I1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	COX5B	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	CYCS	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	FHIT	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	FKBP8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	GDA	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	GHITM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	GPT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	GPX4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	GRSF1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MAOB	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MRPL18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MRPS21	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MT-CO1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MTARC2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MTCH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	MTX3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	NDUFAB1	TRUE	
