schema_version	library	network	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_nonredundant_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	69	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	92	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOCHONDRIAL_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_TRANSLATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	60	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	42	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	69	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MITOTIC_PROPHASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOTIC_PROPHASE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	58	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MRNA_3_END_PROCESSING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MRNA_3_END_PROCESSING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	104	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MRNA_CAPPING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MRNA_CAPPING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MRNA_POLYADENYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MRNA_POLYADENYLATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	91	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MRNA_SPLICING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MRNA_SPLICING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	140	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MRNA_SPLICING_MINOR_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	32	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MUSCLE_CONTRACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MUSCLE_CONTRACTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	72	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	68	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_MYOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MYOGENESIS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	21	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	25	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	36	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	19	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	17	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	27	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	34	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	54	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	25	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEPHRIN_FAMILY_INTERACTIONS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NETRIN_1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NETRIN_1_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	26	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEUREXINS_AND_NEUROLIGINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEUREXINS_AND_NEUROLIGINS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	35	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEURONAL_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEURONAL_SYSTEM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	176	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	94	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	26	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NGF_STIMULATED_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NGF_STIMULATED_TRANSCRIPTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NICOTINATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NICOTINATE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOD1_2_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOD1_2_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	23	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	27	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	43	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	42	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	25	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	30	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	26	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	34	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	31	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	35	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	44	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	30	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	62	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	27	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	27	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	28	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_RNA_DECAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_RNA_DECAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	26	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	32	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEOTIDE_EXCISION_REPAIR	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	69	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	29	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_ONCOGENE_INDUCED_SENESCENCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ONCOGENE_INDUCED_SENESCENCE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_ONCOGENIC_MAPK_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ONCOGENIC_MAPK_SIGNALING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	55	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_OPIOID_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_OPIOID_SIGNALLING	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	52	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	35	0		0.0	1.0	1.0	False				
