schema_version	context_id	assignment_id	model_id	fold	coefficient	estimate	design_rank	residual_df	training_donors	training_original_ids_hash	heldout_training_overlap	model_status
phase15_reference_models_v1	opcs	0	fold_3	3	sex_APOE_stratumMale__e2	0.0232981003303665	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_3	3	sex_APOE_stratumMale__e33	-0.405458446545093	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_3	3	sex_APOE_stratumMale__e4	-0.836200335957369	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_3	3	age_death_scaled	-0.0429061573512083	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_3	3	pmi_scaled	0.0718299727245016	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_3	3	studyROS	-0.11489505758847	10	101	111	30fa30002c12e7be9bafab9ca9132ed52921912ae5bebd0dcf559917a3def4f8	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	(Intercept)	0.271385393687109	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	N	0.0529681725403445	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	sex_APOE_stratumFemale__e33	-0.433130242210716	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	sex_APOE_stratumFemale__e4	-0.266658411004483	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	sex_APOE_stratumMale__e2	0.676174505831772	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	sex_APOE_stratumMale__e33	-0.202599326595632	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	sex_APOE_stratumMale__e4	-0.672385476499748	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	age_death_scaled	0.0601215043844519	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	pmi_scaled	0.189196226101267	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_4	4	studyROS	-0.029275939058875	10	101	111	3eed07dee22010ccc222a51bfad6c21f564206b91de66b023cff6c90a6a770c0	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	(Intercept)	0.383127021729365	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	N	0.212872636691938	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	sex_APOE_stratumFemale__e33	-0.411578653490405	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	sex_APOE_stratumFemale__e4	-0.357491891723807	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	sex_APOE_stratumMale__e2	0.949820453079033	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	sex_APOE_stratumMale__e33	-0.283160313091754	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	sex_APOE_stratumMale__e4	-0.820530480602766	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	age_death_scaled	0.0298571587037825	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	pmi_scaled	0.0795280505786543	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	fold_5	5	studyROS	-0.194691826727546	10	102	112	b1eb1d4a11d470c32c3b058a5ca27b4b024ec30aeb889006cd7696278e756d62	0	estimated
phase15_reference_models_v1	opcs	0	full_reference	NA	(Intercept)	0.258303528033489	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	N	0.0790676427626218	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	sex_APOE_stratumFemale__e33	-0.397986791244782	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	sex_APOE_stratumFemale__e4	-0.379997576159374	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	sex_APOE_stratumMale__e2	0.845197742480687	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	sex_APOE_stratumMale__e33	-0.216336037852844	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	sex_APOE_stratumMale__e4	-0.612547520966048	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	age_death_scaled	0.00623173300741971	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	pmi_scaled	0.0801039218249154	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	opcs	0	full_reference	NA	studyROS	-0.0123056096890207	10	129	139	c3d192c1b2e11a2fac2b631b7ce0416ab6d79f8dd8f594a5bf4068fee0541f17	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	(Intercept)	-0.0654895454949743	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	N	-0.0888312574174034	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	sex_APOE_stratumFemale__e33	-0.250948275948551	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	sex_APOE_stratumFemale__e4	0.461013129749361	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	sex_APOE_stratumMale__e2	0.545578933368834	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	sex_APOE_stratumMale__e33	0.209940674833204	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	sex_APOE_stratumMale__e4	-0.0221482983458223	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	age_death_scaled	-0.0838898204806926	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	pmi_scaled	0.0214592951469277	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_1	1	studyROS	-0.00335011348445222	10	103	113	a8d5b8d0e13c09c0d0df690a55fb8496f4c82dff2d0362d6690e7ace3f8fa10e	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	(Intercept)	0.109301223736526	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	N	-0.139830268828563	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	sex_APOE_stratumFemale__e33	-0.330421295619934	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	sex_APOE_stratumFemale__e4	-0.270452166642756	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	sex_APOE_stratumMale__e2	0.750686350264697	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	sex_APOE_stratumMale__e33	-0.0393710510362153	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	sex_APOE_stratumMale__e4	-0.602966798827672	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	age_death_scaled	-0.0360688348869703	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	pmi_scaled	0.0445852440833481	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_2	2	studyROS	-0.00951806909795187	10	103	113	e9bcb30cce21bf19eb3a4130c38ecd90064dbfbd1f5331ded5bf16e4658e67a3	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	(Intercept)	-0.0723434942414635	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	N	-0.0731431468499705	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	sex_APOE_stratumFemale__e33	-0.103187731230006	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	sex_APOE_stratumFemale__e4	0.167185463273403	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	sex_APOE_stratumMale__e2	0.835177547401094	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	sex_APOE_stratumMale__e33	0.123857142145892	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	sex_APOE_stratumMale__e4	0.118235979392807	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	age_death_scaled	-0.0389158481006745	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	pmi_scaled	0.0336912521294311	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_3	3	studyROS	-0.0744600300913875	10	103	113	bbc5958fe154d554afb916da31a0eeebed64a91e984c53af101bec905214775d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	(Intercept)	0.279708728678791	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	N	-0.0125709495368136	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	sex_APOE_stratumFemale__e33	-0.26962260578213	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	sex_APOE_stratumFemale__e4	-0.251707967177491	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	sex_APOE_stratumMale__e2	0.372535578527715	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	sex_APOE_stratumMale__e33	-0.253523248599703	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	sex_APOE_stratumMale__e4	-0.18968106309789	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	age_death_scaled	0.00679275335477171	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	pmi_scaled	0.00674867707301132	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_4	4	studyROS	0.0208899480527802	10	104	114	81b12fae5e5d91d4370945c9d14902c7228028d852ecc66073a56228cb459775	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	(Intercept)	0.0837661604232124	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	N	-0.0720144347558902	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	sex_APOE_stratumFemale__e33	-0.351568830194989	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	sex_APOE_stratumFemale__e4	-0.226537059747708	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	sex_APOE_stratumMale__e2	0.278033763665911	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	sex_APOE_stratumMale__e33	-0.055157396716028	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	sex_APOE_stratumMale__e4	-0.121517884182235	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	age_death_scaled	0.05397101492946	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	pmi_scaled	0.0252342425520773	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	fold_5	5	studyROS	0.0755723339507045	10	105	115	4f94a11f4cb7cdb445831edf99d5638d2241eb0db38b25a642d4a88b9869531d	0	estimated
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	(Intercept)	0.0594148838364398	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	N	-0.0785063322383048	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	sex_APOE_stratumFemale__e33	-0.25577819537489	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	sex_APOE_stratumFemale__e4	-0.0268189091650877	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	sex_APOE_stratumMale__e2	0.559379222220149	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	sex_APOE_stratumMale__e33	0.00346135313641468	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	sex_APOE_stratumMale__e4	-0.140217300302966	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	age_death_scaled	-0.0152098819552926	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	pmi_scaled	0.0245708175633763	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	oligodendrocytes	0	full_reference	NA	studyROS	0.00470975619885054	10	132	142	1f0a51543720120a686d518981b2d9f097272d2fc3ff71a49db744a53880e704	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	fold_1	1	(Intercept)	-0.0126253860582162	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	N	0.442412422104717	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	sex_APOE_stratumFemale__e33	-0.0469969681611434	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	sex_APOE_stratumFemale__e4	-0.240932721459961	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	sex_APOE_stratumMale__e2	1.25281255011294	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	sex_APOE_stratumMale__e33	-0.165875514343356	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	sex_APOE_stratumMale__e4	-0.205146099837154	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	age_death_scaled	0.144880728043855	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	pmi_scaled	-0.187016486798113	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_1	1	studyROS	0.10725735270606	10	72	82	b7f4f931a46fed244f8b80c49dc24a79f8968c17e30d68d0a9d4237540a35cf0	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	(Intercept)	0.096788977036068	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	N	0.48102892387006	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	sex_APOE_stratumFemale__e33	-0.0655508994011459	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	sex_APOE_stratumFemale__e4	-0.167710599033604	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	sex_APOE_stratumMale__e2	0.465683749431772	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	sex_APOE_stratumMale__e33	-0.205745320476082	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	sex_APOE_stratumMale__e4	0.110271984098637	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	age_death_scaled	0.0472026579643058	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	pmi_scaled	0.0182748428534884	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_2	2	studyROS	-0.0368515699151693	10	71	81	6eee64e2aab4e7a85aee55311308e67a504e2d092e9082d7b3697d79df7b22d6	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	(Intercept)	0.298121684144258	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	N	0.446095615217619	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	sex_APOE_stratumFemale__e33	-0.167522995716636	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	sex_APOE_stratumFemale__e4	-0.252081184222899	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	sex_APOE_stratumMale__e2	2.03438377618278	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	sex_APOE_stratumMale__e33	-0.366262275561703	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	sex_APOE_stratumMale__e4	-1.11334390530741	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	age_death_scaled	0.0965200119200479	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	pmi_scaled	0.0101688647643618	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_3	3	studyROS	0.09851212227499	10	69	79	82b5862fc2961c90d94fcada6472c4fe48f7ffc9dbe0625a557cbeeaf9e10156	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	(Intercept)	-0.0879327265935083	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	N	0.414052882545477	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	sex_APOE_stratumFemale__e33	0.18726000046007	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	sex_APOE_stratumFemale__e4	0.23002037732956	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	sex_APOE_stratumMale__e2	1.60352648201036	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	sex_APOE_stratumMale__e33	0.182150756184682	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	sex_APOE_stratumMale__e4	0.091014870226004	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
