schema_version	scope_id	context_id	endpoint_id	contrast_id	sensitivity_type	context_role	estimate	standard_error	ci_low	ci_high	p_value	model_status	failure_reason	repetition_id	primary_estimate	direction_retained	relative_magnitude	sensitivity_status	common_range_low	common_range_high	trimmed_donors	common_range_estimate	common_range_status	common_range_direction_retained	common_range_relative_magnitude	quadratic_contrast_estimate	quadratic_contrast_p_value	quadratic_shape_flag	slope_rewiring_observed	slope_sensitivity_pass
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.110363863956977	0.221643179268186	-0.32613684525293	0.546864573166885	0.618962494461129	estimated		22	0.0678673275262275	TRUE	1.62617076551787	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0405228287185696	0.217732625966776	-0.388276496243447	0.469322153680586	0.852505439869549	estimated		21	0.0678673275262275	TRUE	0.597088911492935	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0760365038914445	0.214151629299689	-0.345710460650446	0.497783468433335	0.722841058315512	estimated		49	0.0678673275262275	TRUE	1.12036979593841	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0545406642354087	0.218010235465632	-0.374805380655162	0.483886709125979	0.802655208209907	estimated		42	0.0678673275262275	TRUE	0.803636539457537	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0854344793238263	0.221801945562517	-0.351378901813561	0.522247860461213	0.70042499718584	estimated		37	0.0678673275262275	TRUE	1.25884549219667	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0685119408741348	0.219370609964613	-0.36351320488278	0.500537086631049	0.755061131535434	estimated		31	0.0678673275262275	TRUE	1.00949813955262	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0883622650024283	0.220022705256314	-0.344947107312865	0.521671637317721	0.688313617372802	estimated		24	0.0678673275262275	TRUE	1.30198533260766	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0642357412480267	0.216190472273139	-0.361526489663969	0.489997972160022	0.766614362704137	estimated		8	0.0678673275262275	TRUE	0.94648991774728	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	full_nci_reference	secondary_extension	0.0853218919710632	0.208186613895065	-0.32467766187602	0.495321445818147	0.68227473507847	estimated		NA	0.0678673275262275	TRUE	1.25718655914498	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.089352498941897	0.224429280124836	-0.352635114958123	0.531340112841918	0.690868573038824	estimated		15	0.0678673275262275	TRUE	1.31657606390006	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0626831053492677	0.214038289189163	-0.358840648901246	0.484206859599781	0.769869742520075	estimated		16	0.0678673275262275	TRUE	0.923612401343543	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.058740190911414	0.21262447847376	-0.359999226000139	0.477479607822967	0.782571919842739	estimated		11	0.0678673275262275	TRUE	0.865515013667124	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0983596671661488	0.204879156386381	-0.305126230122727	0.501845564455025	0.631580865411876	estimated		2	0.0678673275262275	TRUE	1.44929336031594	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	additive_nci_reference	secondary_extension	0.0848661735987189	0.206130011246216	-0.321083138243401	0.490815485440839	0.680899197458107	estimated		NA	0.0678673275262275	TRUE	1.25047171727695	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	severe_QC_exclusion	secondary_extension	0.0704437629417123	0.226154807332672	-0.374967766764456	0.51585529264788	0.755691760940123	estimated		NA	0.0678673275262275	TRUE	1.03796282407745	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	0.0639830989143519	0.222307437918578	-0.373825791187711	0.501791989016415	0.773725066239517	estimated		47	0.0678673275262275	TRUE	0.942767326290041	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	paired_PC1	secondary_extension	0.0221676622497752	0.208677587659422	-0.388897180230705	0.433232504730255	0.915488838738003	estimated		NA	-0.0106685123641794	FALSE	2.07785879540295	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	additive_nci_reference	secondary_extension	-0.0106685123641794	0.237100937017477	-0.477723266160412	0.456386241432054	0.964148031139413	estimated		NA	-0.0106685123641794	TRUE	1	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	fifty_nucleus	secondary_extension	-0.126814967304228	0.370733405388467	-0.857316668322335	0.60368673371388	0.732616978899772	estimated		NA	-0.0106685123641794	TRUE	11.8868463545135	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	percent_mt_diagnostic	secondary_extension	-0.135866306855967	0.139913788169265	-0.411482147285223	0.139749533573288	0.332490262622135	estimated		NA	-0.0106685123641794	TRUE	12.7352626325065	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	robust_QC_covariate	secondary_extension	-0.11161661104024	0.158308489745948	-0.423468130603346	0.200234908522866	0.481458046626049	estimated		NA	-0.0106685123641794	TRUE	10.4622469590985	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	nuclear_only_TMM	secondary_extension	-0.0164046868091552	0.248645708254504	-0.506200979949648	0.473391606331337	0.9474515098282	estimated		NA	-0.0106685123641794	TRUE	1.53767331837527	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	severe_QC_exclusion	secondary_extension	-0.0337430316705141	0.267424053566146	-0.560563477747848	0.49307741440682	0.899697553769085	estimated		NA	-0.0106685123641794	TRUE	3.16286193600992	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	full_nci_reference	secondary_extension	-0.0106685123641794	0.237100937017477	-0.477723266160412	0.456386241432054	0.964148031139413	estimated		NA	-0.0106685123641794	TRUE	1	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	paired_PC1	secondary_extension	-0.00872765086120553	0.278327324292131	-0.556790335879798	0.539335034157387	0.975008486987351	estimated		NA	0.0403784170913413	FALSE	0.216146433909542	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	full_nci_reference	secondary_extension	0.0403784170913413	0.285533786529594	-0.521874728937121	0.602631563119803	0.887652562074764	estimated		NA	0.0403784170913413	TRUE	1	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	percent_mt_diagnostic	secondary_extension	0.183830436024806	0.257987313433653	-0.324189295566182	0.691850167615795	0.476761908823042	estimated		NA	0.0403784170913413	TRUE	4.55269050317048	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	fifty_nucleus	secondary_extension	0.0576732453856218	0.285640569738769	-0.504800326042551	0.620146816813795	0.840146790342988	estimated		NA	0.0403784170913413	TRUE	1.42831863010274	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	robust_QC_covariate	secondary_extension	0.0402201916539769	0.254970753888419	-0.461859434781833	0.542299818089787	0.874781175684505	estimated		NA	0.0403784170913413	TRUE	0.996081435361707	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	severe_QC_exclusion	secondary_extension	-0.0132246079168634	0.280396738045368	-0.565382253171267	0.53893303733754	0.962419074352313	estimated		NA	0.0403784170913413	FALSE	0.327516749528531	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	additive_nci_reference	secondary_extension	0.0403784170913413	0.285533786529594	-0.521874728937121	0.602631563119803	0.887652562074764	estimated		NA	0.0403784170913413	TRUE	1	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	nuclear_only_TMM	secondary_extension	0.0323357971153326	0.283409907321504	-0.525735154640966	0.590406748871632	0.909250138685075	estimated		NA	0.0403784170913413	TRUE	0.800818839485084	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.153858600372842	0.168468646109011	-0.485595266051563	0.177878065305878	0.36194277927837	estimated		48	-0.150970522763799	TRUE	1.01913007623059	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.165538067799882	0.170765084956067	-0.501796720113223	0.170720584513459	0.333251244056088	estimated		17	-0.150970522763799	TRUE	1.09649264485144	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.147307036411183	0.169968371300117	-0.481996855960505	0.187382783138139	0.386920176080718	estimated		44	-0.150970522763799	TRUE	0.975733763879536	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.154326416934348	0.172055423180483	-0.493125912959868	0.184473079091173	0.37057131575938	estimated		39	-0.150970522763799	TRUE	1.02222880406792	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.146316101379234	0.169108308841283	-0.479312346136103	0.186680143377634	0.387714982072952	estimated		27	-0.150970522763799	TRUE	0.969169998888811	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.141834009897134	0.169364109987643	-0.475333960366194	0.191665940571925	0.403108676189249	estimated		23	-0.150970522763799	TRUE	0.939481478242219	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.144319769345458	0.173112346847305	-0.485200485474579	0.196560946783664	0.405228296181257	estimated		26	-0.150970522763799	TRUE	0.955946675572246	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	paired_PC1	secondary_extension	-0.164067870411016	0.174694883732625	-0.508064807402445	0.179929066580413	0.34851607863333	estimated		NA	-0.150970522763799	TRUE	1.08675433725369	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.151782849198163	0.175305160623561	-0.496981500725891	0.193415802329565	0.387386683579443	estimated		30	-0.150970522763799	TRUE	1.00538069564504	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.138420498179129	0.171913423463966	-0.476940378302388	0.20009938194413	0.421454044926522	estimated		38	-0.150970522763799	TRUE	0.916871026509558	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.168770079472215	0.167905299840908	-0.499397443112133	0.161857284167702	0.315758968330821	estimated		35	-0.150970522763799	TRUE	1.11790087483677	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.142916018528413	0.172556868636301	-0.482702925846033	0.196870888789207	0.408302342457798	estimated		25	-0.150970522763799	TRUE	0.946648497415702	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.151645603318368	0.171280923385881	-0.488920008560741	0.185628801924005	0.37677955148817	estimated		50	-0.150970522763799	TRUE	1.00447160506707	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.164219688486548	0.170533575791154	-0.500022469157205	0.171583092184109	0.336454475170307	estimated		46	-0.150970522763799	TRUE	1.08775995128187	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.136336151376041	0.174582072214026	-0.480110947821471	0.207438645069389	0.435554874497176	estimated		18	-0.150970522763799	TRUE	0.903064710117922	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.139960564662095	0.171004730049971	-0.47669110932	0.196769979995809	0.413843956297872	estimated		43	-0.150970522763799	TRUE	0.927072133684472	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.157941375422006	0.170417868703182	-0.493516313794136	0.177633562950124	0.354895680338301	estimated		40	-0.150970522763799	TRUE	1.04617360084997	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.141556114559244	0.167172716786369	-0.470740926926515	0.187628697808028	0.397904469972571	estimated		41	-0.150970522763799	TRUE	0.937640752431621	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	percent_mt_diagnostic	secondary_extension	-0.00589444066910855	0.108970717980344	-0.220475825167647	0.20868694382943	0.956903590858161	estimated		NA	-0.150970522763799	TRUE	0.039043652768764	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.153951686803764	0.171837731022699	-0.492322518669896	0.184419145062368	0.371127853789843	estimated		42	-0.150970522763799	TRUE	1.01974666302659	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	severe_QC_exclusion	secondary_extension	-0.170815497451937	0.168747677974512	-0.503113658843098	0.161482663939225	0.312365028414033	estimated		NA	-0.150970522763799	TRUE	1.13144933411396	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.152746358377233	0.171230795604705	-0.489922055501691	0.184429338747225	0.373191187323024	estimated		12	-0.150970522763799	TRUE	1.01176279700781	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.14032639449545	0.171005346511015	-0.477058153045293	0.196405364054393	0.412627830697043	estimated		13	-0.150970522763799	TRUE	0.929495320851458	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.13557911575906	0.173480857255424	-0.477185476789359	0.20602724527124	0.435206576232341	estimated		31	-0.150970522763799	TRUE	0.898050250320587	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.142868529940317	0.169667014647126	-0.476964939062523	0.19122787918189	0.400532446005618	estimated		9	-0.150970522763799	TRUE	0.946333942049347	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	nuclear_only_TMM	secondary_extension	-0.154295902725891	0.171207728544815	-0.49142617781063	0.182834372358847	0.368305175635633	estimated		NA	-0.150970522763799	TRUE	1.02202668376061	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	robust_QC_covariate	secondary_extension	-0.151100245978823	0.136129114419099	-0.419161009310485	0.116960517352838	0.268038228141585	estimated		NA	-0.150970522763799	TRUE	1.00085926187874	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.140925431980104	0.170991268570581	-0.477629469235052	0.195778605274844	0.410599843261636	estimated		1	-0.150970522763799	TRUE	0.933463231101007	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.125972229521962	0.173197571634097	-0.467020764335785	0.21507630529186	0.467676680531828	estimated		5	-0.150970522763799	TRUE	0.834416064909919	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.1608452890336	0.170878713047735	-0.497327689831468	0.175637111764267	0.347433395732999	estimated		36	-0.150970522763799	TRUE	1.06540857174649	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.142715858617009	0.175263628145161	-0.487832727295405	0.202401010061388	0.416222575505469	estimated		28	-0.150970522763799	TRUE	0.945322676270352	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.150339225380849	0.17112672438052	-0.487309992735277	0.18663154197358	0.38046964888966	estimated		10	-0.150970522763799	TRUE	0.995818406325994	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.143542294311561	0.172739563196603	-0.483688950969322	0.1966043623462	0.406750078771892	estimated		4	-0.150970522763799	TRUE	0.950796828968659	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.141378645099661	0.172667909270983	-0.481384205862625	0.198626915663302	0.413656443779944	estimated		29	-0.150970522763799	TRUE	0.936465228519182	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.134090064089117	0.171343229211314	-0.471487157601735	0.203307029423501	0.434585001361278	estimated		37	-0.150970522763799	TRUE	0.888187055554597	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.141927715515543	0.173037383160244	-0.482660818399309	0.198805387368223	0.412845330674182	estimated		24	-0.150970522763799	TRUE	0.940102166418246	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.163909657960691	0.170839242699255	-0.500314336511125	0.172495020589742	0.338229498721387	estimated		20	-0.150970522763799	TRUE	1.0857063681043	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.150543311087955	0.170644067258966	-0.486563663822996	0.185477041647086	0.378480012027824	estimated		32	-0.150970522763799	TRUE	0.997170231194654	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.133502901560252	0.169170662705878	-0.466621929182719	0.199616126062216	0.430736903456408	estimated		33	-0.150970522763799	TRUE	0.88429780275136	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	fifty_nucleus	secondary_extension	-0.134966158323794	0.171679610067408	-0.473031733197575	0.203099416549986	0.432497476331994	estimated		NA	-0.150970522763799	TRUE	0.893990136968366	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.129778663124126	0.170195504194753	-0.464915736871027	0.205358410622775	0.446436772185413	estimated		21	-0.150970522763799	TRUE	0.859629156396123	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.152961357099887	0.172607259133964	-0.49284748985834	0.186924775658566	0.376338643616615	estimated		15	-0.150970522763799	TRUE	1.01318690761376	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.15720215748655	0.169694472679728	-0.491352635044585	0.176948320071485	0.355105811378853	estimated		47	-0.150970522763799	TRUE	1.04127716198281	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.138827415306254	0.169015129085731	-0.471640177010759	0.193985346398251	0.412176423458532	estimated		49	-0.150970522763799	TRUE	0.919566368088007	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_qc_normalization_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	reference_fold_assignment	secondary_extension	-0.148201121441831	0.173277704208126	-0.489407447711422	0.193005204827759	0.393183075627599	estimated		11	-0.150970522763799	TRUE	0.981656012900608	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
