schema_version	scope_id	context_id	endpoint_id	contrast_id	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_pass	balance_planned	balance_successful	balance_same_direction_fraction	balance_pass	loo_planned	loo_successful	loo_sign_reversals	loo_largest_absolute_change	loo_largest_change_donor	loo_pass	stability_pass
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	apoe_e2_minus_e33__Male	-1.27923204164148	1000	995	-1.22869387256006	-2.95369546197122	0.464938469664697	0.931658291457286	TRUE	1000	1000	0.97	TRUE	276	276	0	0.49745294189337	50400835	TRUE	TRUE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	apoe_e4_minus_e33__Female	-0.213993875072942	1000	995	-0.175051238658001	-0.979338934675251	0.580165661245627	0.661306532663317	FALSE	1000	1000	0.692	FALSE	276	276	0	0.191424742385007	20892128	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	apoe_e4_minus_e33__Male	0.486785542807747	1000	995	0.403860846127626	-0.467233116268484	1.31011949615734	0.806030150753769	TRUE	1000	1000	0.817	TRUE	276	276	0	0.219895214446357	11681508	TRUE	TRUE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	sex_F_minus_M__e2	0.0893310406702517	1000	930	0.192217235049123	-1.80521878162805	2.06254495983566	0.581720430107527	FALSE	1000	1000	0.57	FALSE	276	276	8	0.604310258942521	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	sex_F_minus_M__e33	0.700578950523395	1000	930	0.704391573636517	0.0283597433154433	1.43910434023982	0.980645161290323	FALSE	1000	1000	0.994	TRUE	276	276	0	0.1368926303405	10246987	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	sex_F_minus_M__e4	-0.754546029643931	1000	930	-0.747003759343631	-2.23785820842871	0.828489642528456	0.856989247311828	FALSE	1000	1000	0.863	TRUE	276	276	0	0.299156598198806	20947550	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	apoe_e2_minus_e33__Female	-0.278314429645136	1000	930	-0.28612822486518	-1.15096217319311	0.604917519571317	0.745161290322581	FALSE	1000	1000	0.576	FALSE	276	276	0	0.330479849945035	21189544	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	apoe_e2_minus_e33__Male	0.332933480208008	1000	930	0.257818268288235	-1.33831098325821	2.15920491233339	0.618279569892473	FALSE	1000	1000	0.7	FALSE	276	276	2	0.613948471798346	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	apoe_e4_minus_e33__Female	-1.20684602427824	1000	930	-1.20641914260949	-2.6515683144674	0.557598988284826	0.93010752688172	FALSE	1000	1000	0.929	TRUE	276	276	0	0.313129032881268	20947550	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	coupling_slope_change	apoe_e4_minus_e33__Male	0.248278955889088	1000	930	0.306052181107089	-0.336039952196784	1.04980388184018	0.798924731182796	FALSE	1000	1000	0.776	FALSE	276	276	0	0.131233672314473	10684501	TRUE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	sex_F_minus_M__e2	0.0324573444804909	1000	1000	-0.0215359731439693	-2.34785513982368	2.32097437674595	0.487	FALSE	1000	1000	0.516	FALSE	276	276	14	0.846446419333884	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	sex_F_minus_M__e33	-0.0251873735749993	1000	1000	0.0049299410206731	-0.976404491292173	1.03250100636622	0.497	FALSE	1000	1000	0.564	FALSE	276	276	40	0.154726928074177	10102206	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	sex_F_minus_M__e4	-0.535727849429314	1000	1000	-0.548220316073271	-1.93836009734504	0.954135626988872	0.767	FALSE	1000	1000	0.772	FALSE	276	276	0	0.35006677633386	15218541	TRUE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	apoe_e2_minus_e33__Female	-0.254740895020151	1000	1000	-0.246999951322377	-1.62795583188493	1.03038333878441	0.648	FALSE	1000	1000	0.667	FALSE	276	276	1	0.412436738076078	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	apoe_e2_minus_e33__Male	-0.312385613075641	1000	1000	-0.27551329694201	-2.39515492737483	1.93769718559444	0.591	FALSE	1000	1000	0.631	FALSE	276	276	3	0.835206650052034	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	apoe_e4_minus_e33__Female	-0.358742846739515	1000	1000	-0.394975292276121	-1.51208682457019	0.691255333287403	0.752	FALSE	1000	1000	0.741	FALSE	276	276	0	0.261071055378737	20947550	TRUE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	standardized_difference	apoe_e4_minus_e33__Male	0.1517976291148	1000	1000	0.171174246502717	-1.25585923282984	1.56704196689379	0.578	FALSE	1000	1000	0.582	FALSE	276	276	2	0.371201523957815	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	sex_F_minus_M__e2	0.95521858856587	1000	1000	0.82952497336	-0.317135426186811	2.13003253175386	0.928	TRUE	1000	1000	0.984	TRUE	276	276	0	0.269885936385075	11399871	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	sex_F_minus_M__e33	0.539064559544557	1000	1000	0.530858837842239	-0.159737426946525	1.25744299453413	0.927	TRUE	1000	1000	0.998	TRUE	276	276	0	0.147511977604602	10102206	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	sex_F_minus_M__e4	0.0604493373915924	1000	1000	0.0275293599256845	-1.03697962902177	1.10929340520385	0.52	FALSE	1000	1000	0.559	FALSE	276	276	12	0.274191149573103	20288196	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	apoe_e2_minus_e33__Female	-0.437519058834175	1000	1000	-0.458769630940086	-1.1515444354516	0.297024805003912	0.878	TRUE	1000	1000	0.825	TRUE	276	276	0	0.106368977593953	08109170	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	apoe_e2_minus_e33__Male	-0.853673087855487	1000	1000	-0.772596784678713	-1.92438558142314	0.307940630003017	0.911	TRUE	1000	1000	0.882	TRUE	276	276	0	0.25157100172775	11399871	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	apoe_e4_minus_e33__Female	-0.596097755731051	1000	1000	-0.61236895929908	-1.4477309426612	0.357915940168673	0.883	TRUE	1000	1000	0.909	TRUE	276	276	0	0.327444247425813	20288196	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	nci_reference_residual	apoe_e4_minus_e33__Male	-0.117482533578086	1000	1000	-0.0818945734791259	-1.09598594820513	0.866270230954007	0.565	FALSE	1000	1000	0.547	FALSE	276	276	3	0.252815992438533	10202345	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	sex_F_minus_M__e2	0.0515062738764975	1000	997	-0.00647851138061677	-1.67987067549192	1.61381021903686	0.495486459378134	FALSE	1000	1000	0.549	FALSE	276	276	58	0.429186105156786	37436329	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	sex_F_minus_M__e33	0.413362251670943	1000	997	0.44628786781699	-0.347370708087723	1.34102494322892	0.869608826479438	TRUE	1000	1000	0.937	TRUE	276	276	0	0.241329424528855	10246987	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	sex_F_minus_M__e4	-0.854660511012692	1000	997	-0.617980249114391	-2.47724871010002	1.75234855313328	0.716148445336008	FALSE	1000	1000	0.81	TRUE	276	276	1	0.977460065287141	20288196	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	apoe_e2_minus_e33__Female	-0.290889796863956	1000	997	-0.293099949373174	-1.14107884716949	0.696442723021263	0.743229689067202	FALSE	1000	1000	0.59	FALSE	276	276	0	0.182256780592367	20170043	TRUE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	apoe_e2_minus_e33__Male	0.0709661809304895	1000	997	0.164735188763994	-1.40973685578945	1.92986417957729	0.601805416248746	FALSE	1000	1000	0.613	FALSE	276	276	3	0.426980303778638	37436329	FALSE	FALSE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	apoe_e4_minus_e33__Female	-1.59201702899549	1000	997	-1.45755516790825	-3.15860350840995	0.881396816360325	0.902708124373119	TRUE	1000	1000	0.975	TRUE	276	276	0	0.963617914622309	20288196	TRUE	TRUE
phase15_modifier_stability_v1	modifier	oligodendrocytes	coupling_slope_change	apoe_e4_minus_e33__Male	-0.323994266311853	1000	997	-0.331690077091822	-1.34106506423799	0.651005774264264	0.777331995987964	FALSE	1000	1000	0.648	FALSE	276	276	0	0.220665445268278	15218541	TRUE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	sex_F_minus_M__e2	-0.38520216895623	0	757	-0.385855735237949	-2.43014980663209	1.83422060733681	0.649933949801849	FALSE	0	1000	0.775	FALSE	0	276	2	0.937175607511083	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	sex_F_minus_M__e33	-0.12950607922616	1000	757	-0.0825055227255178	-0.995653564389092	0.743667297972998	0.585204755614267	FALSE	1000	1000	0.689	FALSE	276	276	0	0.177513489467768	92629514	TRUE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	sex_F_minus_M__e4	-0.514629503471964	1000	757	-0.520418039984824	-2.16562519657854	1.00025239077533	0.746367239101717	FALSE	1000	1000	0.756	FALSE	276	276	1	0.574312025917821	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	apoe_e2_minus_e33__Female	-1.47652669045766	0	757	-1.46016690627855	-3.30778996937372	-0.156575202540373	0.993394980184941	FALSE	0	1000	0.939	FALSE	0	276	0	0.923720413683217	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	apoe_e2_minus_e33__Male	-1.22083060072759	0	757	-1.18216766340214	-2.88809717198315	0.629556549794842	0.904887714663144	FALSE	0	1000	0.88	FALSE	0	276	0	0.950261733402353	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	apoe_e4_minus_e33__Female	-0.0337690353558197	1000	757	-0.0417529402576881	-1.07811030020356	0.953223720392888	0.540290620871863	FALSE	1000	1000	0.584	FALSE	276	276	18	0.28651924963506	20947550	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	standardized_difference	apoe_e4_minus_e33__Male	0.351354388889984	1000	757	0.313486133704031	-1.03079766565743	1.88454885284258	0.667107001321004	FALSE	1000	1000	0.673	FALSE	276	276	1	0.605261996601458	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	sex_F_minus_M__e2	1.32178904655925	0	645	1.55282542500593	-0.427626622947455	3.79636117437869	0.92093023255814	FALSE	0	1000	1	FALSE	0	276	0	1.02793497205124	15844425	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	sex_F_minus_M__e33	-0.0184505215141061	1000	645	0.0143709360252571	-0.732082691840923	0.857491440385196	0.475968992248062	FALSE	1000	1000	0.448	FALSE	276	276	43	0.144184564489888	11371707	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	sex_F_minus_M__e4	-0.327431621751624	1000	645	-0.356611472536281	-1.91682692484996	1.31603396194847	0.666666666666667	FALSE	1000	1000	0.67	FALSE	276	276	1	0.481353562839427	50101659	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	apoe_e2_minus_e33__Female	-0.916746015043799	0	645	-0.760608534991932	-2.3653874966097	0.439973394187487	0.868217054263566	FALSE	0	1000	0.748	FALSE	0	276	0	0.735277927433942	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	apoe_e2_minus_e33__Male	-2.25698558311715	0	645	-2.29341388866867	-4.37058287892669	-0.725774062606053	1	FALSE	0	1000	0.993	FALSE	0	276	0	1.02421422460084	15844425	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	apoe_e4_minus_e33__Female	0.0980929075106887	1000	645	0.0588295466371175	-0.987054567918157	1.16707006934665	0.531782945736434	FALSE	1000	1000	0.491	FALSE	276	276	4	0.254536196273901	20947550	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	nci_reference_residual	apoe_e4_minus_e33__Male	0.407074007748206	1000	645	0.411829603438336	-1.04615996263814	1.78450836763991	0.745736434108527	FALSE	1000	1000	0.71	FALSE	276	276	0	0.491291666056875	50101659	TRUE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	sex_F_minus_M__e2	-3.52207149494324	0	69	-3.72965970221737	-8.51234051745074	0.521246201264321	0.956521739130435	FALSE	0	1000	0.977	FALSE	0	270	0	3.92402493141277	11471260	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	sex_F_minus_M__e33	0.835862360449062	1000	69	0.857933057816213	-0.472063677082147	2.68190932877515	0.869565217391304	FALSE	1000	1000	0.993	TRUE	276	270	0	0.464952087934944	92629514	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	sex_F_minus_M__e4	-0.710434281191208	1000	69	-0.352986156005513	-3.08799759338368	2.92603894784162	0.536231884057971	FALSE	1000	1000	0.74	FALSE	276	270	1	1.02881569206518	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	apoe_e2_minus_e33__Female	-3.20058428184581	0	69	-3.23833557050965	-5.09270287354703	0.112483774138791	0.971014492753623	FALSE	0	1000	0.895	FALSE	0	270	0	0.239269940542834	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	apoe_e2_minus_e33__Male	1.15734957354649	0	69	1.27893420440758	-0.369249655232126	5.99702117361696	0.927536231884058	FALSE	0	1000	0.662	FALSE	0	270	0	3.94153241746725	11471260	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	apoe_e4_minus_e33__Female	-1.32153379503889	1000	69	-1.06352020060597	-3.70186649894988	2.69258679519438	0.72463768115942	FALSE	1000	1000	0.899	TRUE	276	270	0	0.646703282519933	64493027	FALSE	FALSE
phase15_modifier_stability_v1	modifier	vasculature	coupling_slope_change	apoe_e4_minus_e33__Male	0.224762846601382	1000	69	0.196346569578409	-1.53270159281783	2.07309714103226	0.608695652173913	FALSE	1000	1000	0.516	FALSE	276	270	2	1.07319223911522	15218541	FALSE	FALSE
