schema_version	scope_id	context_id	endpoint_id	contrast_id	influence_type	influence_id	sensitivity_estimate	model_status	failure_reason	primary_estimate	sesoi	direction_retained	relative_magnitude	opposite_sesoi_effect
phase15_gene_complex_influence_v1	general	immune_cells	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	0.17237992498469	estimated		0.194832396175474	0.25	TRUE	0.884760072598184	FALSE
phase15_gene_complex_influence_v1	general	immune_cells	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	0.192576543639845	estimated		0.194832396175474	0.25	TRUE	0.98842157372228	FALSE
phase15_gene_complex_influence_v1	general	immune_cells	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	0.211883379776776	estimated		0.194832396175474	0.25	TRUE	1.08751616228107	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	0.131203264974234	estimated		0.136352321023657	0.25	TRUE	0.96223712210568	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO2	0.138251855890113	estimated		0.136352321023657	0.25	TRUE	1.01393107834319	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	0.156456549201683	estimated		0.136352321023657	0.25	TRUE	1.14744324135515	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	V	0.127450572191947	estimated		0.136352321023657	0.25	TRUE	0.934715091280585	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	0.151368292380757	estimated		0.136352321023657	0.25	TRUE	1.11012626147005	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND5	0.138457485377933	estimated		0.136352321023657	0.25	TRUE	1.01543915305931	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	0.125108065993907	estimated		0.136352321023657	0.25	TRUE	0.917535286929224	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CYB	0.12583921811454	estimated		0.136352321023657	0.25	TRUE	0.922897514100306	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	0.134612725736105	estimated		0.136352321023657	0.25	TRUE	0.98724190923563	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	0.129499639731562	estimated		0.136352321023657	0.25	TRUE	0.949742833560524	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	V	0.377010374474138	estimated		0.136352321023657	0.25	TRUE	2.76497218121228	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	0.127187116415409	estimated		0.136352321023657	0.25	TRUE	0.932782921922848	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	I	0.0226950369569408	estimated		0.136352321023657	0.25	TRUE	0.166444082407686	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	0.177814538065894	estimated		0.136352321023657	0.25	TRUE	1.30408149073636	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND3	0.132206758088312	estimated		0.136352321023657	0.25	TRUE	0.96959668229904	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND1	0.130369185134666	estimated		0.136352321023657	0.25	TRUE	0.956120029024272	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4L	0.135018495817765	estimated		0.136352321023657	0.25	TRUE	0.990217803438342	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	III	0.097056521285328	estimated		0.136352321023657	0.25	TRUE	0.711806887896603	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	II	0.131203264974234	estimated		0.136352321023657	0.25	TRUE	0.96223712210568	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	0.145176985453853	estimated		0.136352321023657	0.25	TRUE	1.06471957619749	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	I	0.140659341336487	estimated		0.136352321023657	0.25	TRUE	1.03158743672638	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	0.102264755992413	estimated		0.136352321023657	0.25	TRUE	0.750003778627796	FALSE
phase15_gene_complex_influence_v1	general	opcs	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	IV	0.18406162447242	estimated		0.136352321023657	0.25	TRUE	1.34989725947155	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	0.082058777938012	estimated		0.0678673275262275	0.25	TRUE	1.20910577930596	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	III	0.151160364800245	estimated		0.0678673275262275	0.25	TRUE	2.22729213467009	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	0.0664294281978058	estimated		0.0678673275262275	0.25	TRUE	0.97881308457496	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CYB	0.0573519467915686	estimated		0.0678673275262275	0.25	TRUE	0.845059749397157	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND5	0.071676302825851	estimated		0.0678673275262275	0.25	TRUE	1.05612384395351	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	0.0609407916415961	estimated		0.0678673275262275	0.25	TRUE	0.897940052495	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	IV	0.0987308130054691	estimated		0.0678673275262275	0.25	TRUE	1.45476205715209	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	V	0.0674424372661269	estimated		0.0678673275262275	0.25	TRUE	0.993739398977565	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	II	0.0665502413951372	estimated		0.0678673275262275	0.25	TRUE	0.980593222407626	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	0.0364649882016282	estimated		0.0678673275262275	0.25	TRUE	0.537298130496389	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO2	0.0686834111666475	estimated		0.0678673275262275	0.25	TRUE	1.01202469096937	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	I	0.0715401548164865	estimated		0.0678673275262275	0.25	TRUE	1.05411775333042	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	0.106701701528195	estimated		0.0678673275262275	0.25	TRUE	1.57221015498157	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	0.0606894259703015	estimated		0.0678673275262275	0.25	TRUE	0.894236272186318	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	0.0665502413951372	estimated		0.0678673275262275	0.25	TRUE	0.980593222407626	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	V	0.253559594878759	estimated		0.0678673275262275	0.25	TRUE	3.73610696223113	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND3	0.0629959808790773	estimated		0.0678673275262275	0.25	TRUE	0.92822250669488	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	0.0635796243319013	estimated		0.0678673275262275	0.25	TRUE	0.93682227736654	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4L	0.0664073610871978	estimated		0.0678673275262275	0.25	TRUE	0.978487933852037	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	0.076037067358926	estimated		0.0678673275262275	0.25	TRUE	1.12037809842359	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	0.0680840293745116	estimated		0.0678673275262275	0.25	TRUE	1.0031930216819	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND1	0.0641618515927455	estimated		0.0678673275262275	0.25	TRUE	0.945401180972538	FALSE
phase15_gene_complex_influence_v1	general	opcs	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	I	-0.0437914372147395	estimated		0.0678673275262275	0.25	FALSE	0.64525065021628	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	-0.00531118713500351	estimated		-0.0106685123641794	0.25	TRUE	0.497837650995876	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	V	0.118236582717978	estimated		-0.0106685123641794	0.25	FALSE	11.0827619336103	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4L	-0.00320676758764873	estimated		-0.0106685123641794	0.25	TRUE	0.300582450315733	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	I	-0.0331434627443705	estimated		-0.0106685123641794	0.25	TRUE	3.10666207367891	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	-0.0212746293924902	estimated		-0.0106685123641794	0.25	TRUE	1.99415144926128	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	-0.0204260393772602	estimated		-0.0106685123641794	0.25	TRUE	1.91460989873741	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	-0.00115503612245989	estimated		-0.0106685123641794	0.25	TRUE	0.108265902783038	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO2	-0.0177787273547901	estimated		-0.0106685123641794	0.25	TRUE	1.66646733376661	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	I	0.0138566165155439	estimated		-0.0106685123641794	0.25	FALSE	1.29883305586906	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CYB	-0.0147274897391566	estimated		-0.0106685123641794	0.25	TRUE	1.38046329576424	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	-0.0117102108145195	estimated		-0.0106685123641794	0.25	TRUE	1.09764233426187	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	IV	-0.121523248516731	estimated		-0.0106685123641794	0.25	TRUE	11.3908335453365	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	III	-0.047759745780395	estimated		-0.0106685123641794	0.25	TRUE	4.47670154470208	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	0.000231650152449485	estimated		-0.0106685123641794	0.25	FALSE	0.0217134446248826	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	0.00552402669365758	estimated		-0.0106685123641794	0.25	FALSE	0.517787907544174	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND1	-0.0124151381836054	estimated		-0.0106685123641794	0.25	TRUE	1.16371784179494	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND3	-0.0135009084826452	estimated		-0.0106685123641794	0.25	TRUE	1.26549119706473	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	-0.0246096640812007	estimated		-0.0106685123641794	0.25	TRUE	2.30675685991893	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	V	-0.0180739885376534	estimated		-0.0106685123641794	0.25	TRUE	1.6941432807763	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND5	-0.0032849256502092	estimated		-0.0106685123641794	0.25	TRUE	0.30790850102388	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	0.0069580120551048	estimated		-0.0106685123641794	0.25	FALSE	0.652200777164307	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	II	-0.00115503612245989	estimated		-0.0106685123641794	0.25	TRUE	0.108265902783038	FALSE
phase15_gene_complex_influence_v1	general	opcs	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	-0.0038540368323265	estimated		-0.0106685123641794	0.25	TRUE	0.361253443850975	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	V	0.0448796851431745	estimated		0.0403784170913413	0.25	TRUE	1.11147708048215	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	0.0579513581371011	estimated		0.0403784170913413	0.25	TRUE	1.43520628869645	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	IV	-0.0381591091126538	estimated		0.0403784170913413	0.25	FALSE	0.945037271429757	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO2	0.0528236177754992	estimated		0.0403784170913413	0.25	TRUE	1.30821417927318	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	0.0323522103680164	estimated		0.0403784170913413	0.25	TRUE	0.801225325272942	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	I	0.0406748272171637	estimated		0.0403784170913413	0.25	TRUE	1.00734080598434	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	0.0490607933038607	estimated		0.0403784170913413	0.25	TRUE	1.21502517527814	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	0.035261597269035	estimated		0.0403784170913413	0.25	TRUE	0.873278345440551	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	I	0.0945697662905659	estimated		0.0403784170913413	0.25	TRUE	2.34208701338234	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	0.0381308082577687	estimated		0.0403784170913413	0.25	TRUE	0.94433638078263	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	V	0.0491784126519701	estimated		0.0403784170913413	0.25	TRUE	1.2179381014546	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	0.0381591129413419	estimated		0.0403784170913413	0.25	TRUE	0.94503736624992	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	0.0224102878751723	estimated		0.0403784170913413	0.25	TRUE	0.555006597323448	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	II	0.0381591129413419	estimated		0.0403784170913413	0.25	TRUE	0.94503736624992	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND5	0.053609566038432	estimated		0.0403784170913413	0.25	TRUE	1.32767874275904	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND1	0.0185043619571746	estimated		0.0403784170913413	0.25	TRUE	0.458273585002486	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CYB	0.0431932888211316	estimated		0.0403784170913413	0.25	TRUE	1.06971228523948	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	0.0509551201317425	estimated		0.0403784170913413	0.25	TRUE	1.26193951626373	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	0.0348083742927163	estimated		0.0403784170913413	0.25	TRUE	0.862053958528764	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	matched_complex	III	0.061653440455285	estimated		0.0403784170913413	0.25	TRUE	1.5268909703869	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4L	0.0298178522275761	estimated		0.0403784170913413	0.25	TRUE	0.738460157071642	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	0.0481152774615957	estimated		0.0403784170913413	0.25	TRUE	1.19160880806082	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	standardized_difference	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND3	0.0381562011930735	estimated		0.0403784170913413	0.25	TRUE	0.944965254748823	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO2	-0.139241083983805	estimated		-0.150970522763799	0.25	TRUE	0.922306430651069	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	V	-0.145685611616232	estimated		-0.150970522763799	0.25	TRUE	0.964993754735583	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND5	-0.134954596644893	estimated		-0.150970522763799	0.25	TRUE	0.89391355460851	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	-0.152042775993009	estimated		-0.150970522763799	0.25	TRUE	1.00710240124748	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND2	-0.163042951236272	estimated		-0.150970522763799	0.25	TRUE	1.07996546777122	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	-0.151801358059212	estimated		-0.150970522763799	0.25	TRUE	1.00550329481679	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	-0.14554859853336	estimated		-0.150970522763799	0.25	TRUE	0.964086206160111	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	-0.149435459251913	estimated		-0.150970522763799	0.25	TRUE	0.989832031553025	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	-0.141495679050545	estimated		-0.150970522763799	0.25	TRUE	0.937240439128118	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	IV	-0.210664673018571	estimated		-0.150970522763799	0.25	TRUE	1.39540268631225	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	V	-0.15462933563858	estimated		-0.150970522763799	0.25	TRUE	1.02423527989305	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND3	-0.153877478538771	estimated		-0.150970522763799	0.25	TRUE	1.01925512160755	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	I	-0.146567617717668	estimated		-0.150970522763799	0.25	TRUE	0.97083599522922	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	-0.135855839120765	estimated		-0.150970522763799	0.25	TRUE	0.899883213184062	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	III	-0.131702435875295	estimated		-0.150970522763799	0.25	TRUE	0.872371860839018	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	II	-0.149435459251913	estimated		-0.150970522763799	0.25	TRUE	0.989832031553025	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	matched_complex	I	-0.0985359522589919	estimated		-0.150970522763799	0.25	TRUE	0.652683387823703	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	-0.154191273112158	estimated		-0.150970522763799	0.25	TRUE	1.02133363711934	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP6	-0.140427346349705	estimated		-0.150970522763799	0.25	TRUE	0.930164006714148	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND1	-0.172436681325354	estimated		-0.150970522763799	0.25	TRUE	1.14218774743955	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4L	-0.158932868332408	estimated		-0.150970522763799	0.25	TRUE	1.05274106112136	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND6	-0.166671296376545	estimated		-0.150970522763799	0.25	TRUE	1.10399893519155	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	nci_reference_residual	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CYB	-0.149682149595206	estimated		-0.150970522763799	0.25	TRUE	0.991466061420422	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ATP8	-0.251616660151603	estimated		-0.249089627177135	0.25	TRUE	1.0101450751005	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-ND4	-0.256212386660915	estimated		-0.249089627177135	0.25	TRUE	1.02859516698668	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO3	-0.230478307218677	estimated		-0.249089627177135	0.25	TRUE	0.925282637541455	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	III	-0.247128786768319	estimated		-0.249089627177135	0.25	TRUE	0.99212797244495	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	III	-0.219301048598021	estimated		-0.249089627177135	0.25	TRUE	0.880410200470008	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_mt_gene	MT-CO1	-0.239254658579818	estimated		-0.249089627177135	0.25	TRUE	0.960516346229371	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	matched_complex	V	-0.279086029720864	estimated		-0.249089627177135	0.25	TRUE	1.12042413360873	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	omit_nuclear_complex	IV	-0.23858513798175	estimated		-0.249089627177135	0.25	TRUE	0.957828475981	FALSE
phase15_gene_complex_influence_v1	general	oligodendrocytes	coupling_slope_change	general_equal_stratum_AD_minus_NCI	nuclear_82_gene	II	-0.272001339161802	estimated		-0.249089627177135	0.25	TRUE	1.09198179885819	FALSE
