node_order	source_symbol
1612	RAB17
1613	RBM44
1614	LINC02610
1615	HES6
1616	PER2
1617	LINC01937
1618	HDAC4
1619	HDAC4-AS1
1620	COPS9
1621	DUSP28
1622	RNPEPL1
1623	CAPN10-DT
1624	CAPN10
1625	GPR35
1626	SNED1
1627	PASK
1628	ANO7
1629	BOK-AS1
1630	BOK
1631	DTYMK
1632	D2HGDH
1633	GAL3ST2
1634	NEU4
1635	RTP5
1636	LINC01237
1637	LINC01238
1638	CHL1-AS2
1639	CHL1-AS1
1640	LINC01266
1641	CNTN6
1642	CNTN4
1643	CNTN4-AS2
1644	CNTN4-AS1
1645	TRNT1
1646	SUMF1
1647	LRRN1
1648	SETMAR
1649	ITPR1-DT
1650	BHLHE40-AS1
1651	BHLHE40
1652	GRM7-AS3
1653	GRM7-AS1
1654	LMCD1-AS1
1655	LMCD1
1656	SSUH2
1657	CAV3
1658	OXTR
1659	RAD18
1660	SRGAP3-AS2
1661	SRGAP3-AS3
1662	SRGAP3-AS4
1663	CPNE9
1664	BRPF1
1665	CAMK1
1666	ARPC4
1667	RPUSD3
1668	JAGN1
1669	IL17RE
1670	CRELD1
1671	PRRT3
1672	PRRT3-AS1
1673	EMC3
1674	FANCD2
1675	FANCD2OS
1676	BRK1
1677	IRAK2
1678	GHRL
1679	GHRLOS
1680	SLC6A11
1681	SLC6A1-AS1
1682	HRH1
1683	TIMP4
1684	PPARG
1685	MKRN2OS
1686	RPL32
1687	HDAC11
1688	FBLN2
1689	LINC00620
1690	WNT7A
1691	CHCHD4
1692	LSM3
1693	SLC6A6
1694	GRIP2
1695	C3orf20
1696	FGD5
1697	SH3BP5-AS1
1698	SH3BP5
1699	EAF1-AS1
1700	COLQ
1701	BTD
1702	GALNT15
1703	DPH3
1704	RFTN1
1705	SATB1-AS1
1706	EFHB
1707	PP2D1
1708	SGO1
1709	SGO1-AS1
1710	ZNF385D-AS1
1711	RPL15
1712	LINC00691
1713	THRB-IT1
1714	THRB-AS1
1715	RARB
1716	OXSM
1717	LRRC3B
1718	NEK10
1719	LINC01967
1720	RBMS3-AS3
1721	RBMS3-AS2
1722	TGFBR2
1723	OSBPL10
1724	OSBPL10-AS1
1725	GPD1L
1726	CMTM8
1727	CMTM7
1728	CNOT10-AS1
1729	TRIM71
1730	TMPPE
1731	LINC01811
1732	C3orf35
1733	VILL
1734	PLCD1
1735	DLEC1
1736	MYD88
1737	SLC22A13
1738	SLC22A14
1739	SCN5A
1740	SCN11A
1741	GORASP1
1742	TTC21A
1743	CSRNP1
1744	CX3CR1
1745	RPSA
1746	MOBP
1747	EIF1B
1748	ENTPD3
1749	RPL14
1750	ZNF619
1751	ZNF620
1752	CCK
1753	VIPR1
1754	SS18L2
1755	HHATL
1756	CCDC13
1757	HIGD1A
1758	ACKR2
1759	KRBOX1
1760	GASK1A
1761	SNRK-AS1
1762	ZNF852
1763	ZNF660
1764	ZNF502
1765	ZNF501
1766	KIAA1143
1767	KIF15
1768	TMEM42
1769	CDCP1
1770	TMEM158
1771	LARS2-AS1
1772	LIMD1
1773	LIMD1-AS1
1774	LZTFL1
1775	LRRC2
1776	ALS2CL
1777	TMIE
1778	MYL3
1779	PTH1R
1780	NBEAL2
1781	KIF9
1782	ELP6
1783	CSPG5
1784	CDC25A
1785	NME6
1786	SPINK8
1787	FBXW12
1788	CCDC51
1789	TMA7
1790	ATRIP
1791	COL7A1
1792	SLC26A6
1793	CELSR3
1794	LINC02585
1795	PRKAR2A-AS1
1796	SLC25A20
1797	ARIH2OS
1798	P4HTM
1799	DALRD3
1800	NDUFAF3
1801	IMPDH2
1802	USP19
1803	CCDC71
1804	KLHDC8B
1805	CCDC36
1806	C3orf62
1807	TCTA
1808	AMT
1809	NICN1
1810	BSN-DT
1811	APEH
1812	MST1
1813	RNF123
1814	GMPPB
1815	UBA7
1816	TRAIP
1817	CAMKV
1818	MST1R
1819	MON1A
1820	RBM5-AS1
1821	SEMA3F-AS1
1822	SLC38A3
1823	SEMA3B
1824	IFRD2
1825	NAA80
1826	HYAL1
1827	HYAL2
1828	TUSC2
1829	RASSF1
1830	NPRL2
1831	CYB561D2
1832	TMEM115
1833	CACNA2D2
1834	C3orf18
1835	HEMK1
1836	MAPKAPK3
1837	LINC02019
1838	MANF
1839	RBM15B
1840	TEX264
1841	GRM2
1842	RRP9
1843	PARP3
1844	ABHD14B
1845	ABHD14A
1846	ACY1
1847	RPL29
1848	DUSP7
1849	POC1A
1850	ALAS1
1851	TWF2
1852	PPM1M
1853	GLYCTK
1854	DNAH1
1855	BAP1
1856	PHF7
1857	NT5DC2
1858	GNL3
1859	GLT8D1
1860	SPCS1
1861	ITIH4
1862	MUSTN1
1863	STIMATE
1864	PRKCD
1865	TKT
1866	ACTR8
1867	SELENOK
1868	CACNA2D3
1869	CACNA2D3-AS1
1870	LRTM1
1871	WNT5A
1872	ERC2-IT1
1873	ARHGEF3
1874	ARHGEF3-AS1
1875	SPATA12
1876	IL17RD
1877	HESX1
1878	ASB14
1879	DNAH12
1880	PDE12
1881	ARF4-AS1
1882	DENND6A-AS1
1883	FLNB
1884	PDHB
1885	KCTD6
1886	ACOX2
1887	FAM107A
1888	FAM3D-AS1
1889	C3orf67
1890	C3orf67-AS1
1891	PTPRG-AS1
1892	C3orf14
1893	SYNPR
1894	SYNPR-AS1
1895	C3orf49
1896	PSMD6-AS2
1897	PSMD6-AS1
1898	PRICKLE2-AS3
1899	ADAMTS9
1900	ADAMTS9-AS1
1901	ADAMTS9-AS2
1902	MAGI1
1903	MAGI1-AS1
1904	KBTBD8
1905	SUCLG2-AS1
1906	TAFA1
1907	TAFA4
1908	EOGT
1909	LMOD3
1910	FRMD4B
1911	MITF
1912	SAMMSON
1913	FOXP1-AS1
1914	FOXP1-IT1
1915	EIF4E3
1916	GPR27
1917	LINC00877
1918	LINC00870
1919	RYBP
1920	GXYLT2
1921	EBLN2
1922	PDZRN3
1923	CNTN3
1924	LINC02018
1925	LINC00960
1926	ROBO2
1927	LINC02008
1928	LINC00971
1929	CADM2-AS2
1930	CADM2-AS1
1931	CGGBP1
1932	CSNKA2IP
1933	EPHA3
1934	PROS1
1935	STX19
1936	DHFR2
1937	EPHA6
1938	ARL6
1939	CRYBG3
1940	ST3GAL6-AS1
1941	COL8A1
1942	FILIP1L
1943	NIT2
1944	LNP1
1945	TMEM45A
1946	ABI3BP
1947	IMPG2
1948	TRMT10C
1949	ZBTB11-AS1
1950	RPL24
1951	NFKBIZ
1952	ZPLD1
1953	LINC01990
1954	LINC00636
1955	MYH15
1956	CIP2A
1957	LINC00488
1958	NECTIN3-AS1
1959	CD96
1960	PLCXD2
1961	PHLDB2
1962	SLC9C1
1963	BTLA
1964	SLC35A5
1965	CD200R1
1966	GTPBP8
1967	LINC02044
1968	BOC
1969	CFAP44-AS1
1970	SIDT1
1971	GRAMD1C
1972	ZDHHC23
1973	CCDC191
1974	QTRT2
1975	ZBTB20-AS1
1976	ZBTB20-AS5
1977	ZBTB20-AS2
1978	ZBTB20-AS3
1979	ZBTB20-AS4
1980	GAP43
1981	LSAMP-AS1
1982	LINC00903
1983	TUSC7
1984	LINC00901
1985	LINC02024
1986	IGSF11
1987	IGSF11-AS1
1988	UPK1B
1989	B4GALT4-AS1
1990	ARHGAP31-AS1
1991	ADPRH
1992	POPDC2
1993	COX17
1994	MAATS1
1995	GPR156
1996	FSTL1
1997	NDUFB4
1998	RABL3
1999	GTF2E1
2000	POLQ
2001	HCLS1
2002	SLC15A2
2003	WDR5B
2004	PARP9
2005	DTX3L
2006	PARP14
2007	LINC02035
2008	SEMA5B
2009	PDIA5
2010	MYLK-AS1
2011	MYLK
2012	MYLK-AS2
2013	ITGB5
2014	ITGB5-AS1
2015	HEG1
2016	LINC02614
2017	ALG1L
2018	ROPN1B
2019	ALDH1L1
2020	ALDH1L1-AS2
2021	KLF15
2022	CFAP100
2023	PLXNA1
2024	ABTB1
2025	MGLL
2026	KBTBD12
2027	RUVBL1
2028	RPN1
2029	KIAA1257
2030	EFCC1
2031	RAB43
2032	ISY1
2033	H1FX
2034	H1FX-AS1
2035	EFCAB12
2036	PLXND1
2037	TMCC1-AS1
2038	ALG1L2
2039	LINC02021
2040	COL6A6
2041	ASTE1
2042	NUDT16
2043	CPNE4
2044	ACKR4
2045	NPHP3-AS1
2046	TMEM108-AS1
2047	TF
2048	SLCO2A1
2049	AMOTL2
2050	ANAPC13
2051	NCK1-DT
2052	IL20RB
2053	IL20RB-AS1
2054	CLDN18
2055	DBR1
2056	ESYT3
2057	RBP2
2058	RBP1
2059	CLSTN2
2060	RNF7
2061	GRK7
2062	TFDP2
2063	PLS1
2064	PCOLCE2
2065	PAQR9
2066	PAQR9-AS1
2067	CHST2
2068	SLC9A9-AS1
2069	DIPK2A
2070	LNCSRLR
2071	PLOD2
2072	PLSCR2
2073	PLSCR1
2074	ZIC4
2075	ZIC1
2076	HPS3
2077	CP
2078	TM4SF1
2079	WWTR1
2080	ANKUB1
2081	PFN2
2082	ERICH6
2083	ERICH6-AS1
2084	SIAH2-AS1
2085	CLRN1-AS1
2086	GPR171
2087	P2RY14
2088	GPR87
2089	P2RY12
2090	IGSF10
2091	RAP2B
2092	LINC02006
2093	C3orf79
2094	ARHGEF26-AS1
2095	GPR149
2096	MME
2097	PLCH1
2098	KCNAB1
2099	SSR3
2100	TIPARP-AS1
2101	TIPARP
2102	LINC00886
2103	LEKR1
2104	LINC00880
2105	LINC00881
2106	VEPH1
2107	MLF1
2108	LXN
2109	RARRES1
2110	IQCJ-SCHIP1
2111	IL12A-AS1
2112	IL12A
2113	C3orf80
2114	SMC4
2115	TRIM59
2116	SPTSSB
2117	LINC01192
2118	LINC01323
2119	LINC01324
2120	LINC02023
2121	LINC01322
2122	BCHE
2123	ZBBX
2124	SERPINI2
2125	WDR49
2126	PDCD10
2127	LINC02082
2128	MECOM
2129	LRRIQ4
2130	SEC62-AS1
2131	GPR160
2132	CLDN11
2133	SLC7A14-AS1
2134	SLC7A14
2135	RPL22L1
2136	EIF5A2
2137	PLD1
2138	TMEM212-AS1
2139	ECT2
2140	SPATA16
2141	NLGN1-AS1
2142	NAALADL2-AS3
2143	NAALADL2-AS2
2144	NAALADL2-AS1
2145	LINC01208
2146	TBL1XR1-AS1
2147	KCNMB2
2148	KCNMB2-AS1
2149	ZMAT3
2150	GNB4
2151	ACTL6A
2152	PEX5L
2153	PEX5L-AS1
2154	PEX5L-AS2
2155	LINC02053
2156	CCDC39
2157	FXR1
2158	SOX2-OT
2159	LINC01206
2160	LINC01994
2161	LINC01995
2162	LAMP3
2163	B3GNT5
2164	YEATS2-AS1
2165	MAP6D1
2166	ABCC5-AS1
2167	HTR3E
2168	ABCF3
2169	VWA5B2
2170	ALG3
2171	EEF1AKMT4
2172	CAMK2N2
2173	PSMD2
2174	FAM131A
2175	POLR2H
2176	CHRD
2177	LINC02054
2178	EPHB3
2179	MAGEF1
2180	LINC02069
2181	EHHADH
2182	LIPH
2183	IGF2BP2
2184	ETV5
2185	CRYGS
2186	DNAJB11
2187	AHSG
2188	KNG1
2189	RFC4
2190	LINC02043
2191	ST6GAL1
2192	RPL39L
2193	MASP1
2194	RTP4
2195	SST
2196	BCL6
2197	LPP-AS2
2198	LPP-AS1
2199	TPRG1
2200	TP63
2201	P3H2
2202	P3H2-AS1
2203	CLDN1
2204	CLDN16
2205	IL1RAP
2206	OSTN
2207	UTS2B
2208	FGF12
2209	FGF12-AS1
2210	FGF12-AS3
2211	PLAAT1
2212	ATP13A5
2213	ATP13A5-AS1
2214	ATP13A4-AS1
2215	OPA1-AS1
2216	LINC02026
2217	LINC02028
2218	HES1
2219	LINC02036
2220	LINC00887
2221	TMEM44-AS1
2222	TMEM44
2223	LSG1
2224	XXYLT1-AS2
2225	ACAP2-IT1
2226	APOD
2227	MUC20
2228	MUC4
2229	LINC01983
2230	SLC51A
2231	WDR53
2232	FBXO45
2233	LINC01063
2234	NRROS
2235	CEP19
2236	NCBP2
2237	NCBP2AS2
2238	PIGZ
2239	MELTF
2240	MELTF-AS1
2241	IQCG
2242	RPL35A
2243	LMLN
2244	ZNF732
2245	TMEM271
2246	PDE6B
2247	ATP5ME
2248	MYL5
2249	CPLX1
2250	DGKQ
2251	SLC26A1
2252	IDUA
2253	FGFRL1
2254	RNF212
2255	AC092535.4
2256	SPON2
2257	CTBP1-AS
2258	UVSSA
2259	FAM53A
2260	SLBP
2261	TACC3
2262	TMEM129
2263	C4orf48
2264	POLN
2265	HAUS3
2266	ZFYVE28
2267	TNIP2
2268	SH3BP2
2269	MFSD10
2270	NOP14-AS1
2271	HTT-AS
2272	MSANTD1
2273	HGFAC
2274	DOK7
2275	LRPAP1
2276	TMEM128
2277	LYAR
2278	NSG1
2279	LINC01396
2280	MSX1
2281	STK32B
2282	EVC
2283	C4orf50
2284	JAKMIP1
2285	WFS1
2286	PPP2R2C
2287	MAN2B2
2288	MRFAP1
2289	LINC02482
2290	MRFAP1L1
2291	BLOC1S4
2292	TADA2B
2293	GRPEL1
2294	SORCS2
2295	AFAP1-AS1
2296	ABLIM2
2297	HMX1
2298	FAM90A26
2299	SLC2A9
2300	WDR1
2301	ZNF518B
2302	CLNK
2303	HS3ST1
2304	LINC02360
2305	LINC01182
2306	LINC00504
2307	CPEB2-DT
2308	C1QTNF7
2309	BST1
2310	CD38
2311	PROM1
2312	TAPT1-AS1
2313	LDB2
2314	AC006160.1
2315	NCAPG
2316	SLIT2
2317	KCNIP4-IT1
2318	SOD3
2319	LGI2
2320	SEPSECS
2321	SEPSECS-AS1
2322	CCKAR
2323	LINC02364
2324	LINC02497
2325	NWD2
2326	RELL1
2327	PGM2
2328	LINC01258
2329	TLR10
2330	TLR1
2331	TMEM156
2332	KLB
2333	RPL9
2334	RBM47
2335	UCHL1-AS1
2336	UCHL1
2337	DCAF4L1
2338	BEND4
2339	YIPF7
2340	GNPDA2
2341	GABRG1
2342	GABRA2
2343	GABRA4
2344	COMMD8
2345	CORIN
2346	NIPAL1
2347	CNGA1
2348	TXK
2349	TEC
2350	SLC10A4
2351	OCIAD1-AS1
2352	OCIAD2
2353	LRRC66
2354	SPATA18
2355	USP46-AS1
2356	LINC01618
2357	DANCR
2358	ERVMER34-1
2359	RASL11B
2360	LNX1
2361	LNX1-AS1
2362	LINC02283
2363	KIT
2364	SRD5A3
2365	SRD5A3-AS1
2366	PAICS
2367	ARL9
2368	HOPX
2369	IGFBP7
2370	IGFBP7-AS1
2371	LINC02271
2372	ADGRL3-AS1
2373	LINC02232
2374	EPHA5
2375	EPHA5-AS1
2376	UBA6-AS1
2377	GNRHR
2378	TMPRSS11D
2379	TMPRSS11A
2380	TMPRSS11F
2381	UTP3
2382	DCK
2383	SLC4A4
2384	NPFFR2
2385	ADAMTS3
2386	BTC
2387	PARM1
2388	CDKL2
2389	NAAA
2390	ART3
2391	FAM47E
2392	STBD1
2393	CCDC158
2394	SHROOM3
2395	CCNG2
2396	CXCL13
2397	FRAS1
2398	LINC01094
2399	LINC01088
2400	NAA11
2401	ANTXR2
2402	PRDM8
2403	FGF5
2404	CFAP299
2405	RASGEF1B
2406	TMEM150C
2407	LINC00575
2408	THAP9-AS1
2409	THAP9
2410	PLAC8
2411	COQ2
2412	MRPS18C
2413	ABRAXAS1
2414	GPAT3
2415	CDS1
2416	WDFY3-AS1
2417	WDFY3-AS2
2418	ARHGAP24
2419	PTPN13
2420	SLC10A6
2421	C4orf36
2422	HSD17B13
2423	AC093895.1
2424	MEPE
2425	SPP1
2426	ABCG2
2427	PPM1K-DT
2428	HERC6
2429	PYURF
2430	PIGY-DT
2431	NAP1L5
2432	FAM13A-AS1
2433	TIGD2
2434	GPRIN3
2435	CCSER1
2436	BMPR1B
2437	LINC02267
2438	STPG2
2439	STPG2-AS1
2440	ADH4
2441	TRMT10A
2442	H2AFZ
2443	EMCN
2444	BANK1
2445	SLC39A8
2446	UBE2D3-AS1
2447	BDH2
2448	LINC02428
2449	TACR3
2450	LINC02503
2451	CXXC4
2452	CXXC4-AS1
2453	ARHGEF38
2454	NPNT
2455	AIMP1
2456	DKK2
2457	SGMS2
2458	CYP2U1
2459	LEF1
2460	RPL34-AS1
2461	RPL34
2462	OSTC
2463	ETNPPL
2464	COL25A1
2465	SEC24B-AS1
2466	MCUB
2467	CASP6
2468	GAR1
2469	RRH
2470	LRIT3
2471	EGF
2472	FAM241A
2473	ALPK1
2474	ZGRF1
2475	MIR302CHG
2476	CAMK2D
2477	ARSJ
2478	NDST4
2479	TRAM1L1
2480	LINC02263
2481	LINC01378
2482	NDST3
2483	SNHG8
2484	PRSS12
2485	METTL14-DT
2486	SYNPO2
2487	USP53
2488	C4orf3
2489	PDE5A
2490	MAD2L1
2491	PRDM5
2492	ANXA5
2493	CCNA2
2494	TRPC3
2495	BBS12
2496	SPRY1
2497	LINC01091
2498	LINC02516
2499	FAT4
2500	HSPA4L
2501	PLK4
2502	LINC02615
2503	C4orf33
2504	LINC02479
2505	SNHG27
2506	SLC7A11-AS1
2507	SLC7A11
2508	LINC00498
2509	LINC00499
2510	NOCT
2511	MGARP
2512	NDUFC1
2513	RAB33B
2514	MGST2
2515	MAML3
2516	SCOC
2517	SCOC-AS1
2518	CLGN
2519	UCP1
2520	ZNF330
2521	IL15
2522	INPP4B
2523	FREM3
2524	GYPE
2525	GYPB
2526	HHIP-AS1
2527	HHIP
2528	SMAD1-AS2
2529	SMAD1-AS1
2530	C4orf51
2531	TTC29
2532	EDNRA
2533	LINC02507
2534	LINC02355
2535	IQCM
2536	RPS3A
2537	PRSS48
2538	FAM160A1
2539	MIR4453HG
2540	TMEM154
2541	TIGD4
2542	FHDC1
2543	MND1
2544	TLR2
2545	SFRP2
2546	DCHS2
2547	GUCY1A1
2548	TDO2
2549	CTSO
2550	GASK1B
2551	FAM198B-AS1
2552	TMEM144
2553	RXFP1
2554	C4orf46
2555	PPID
2556	C4orf45
2557	FSTL5
2558	NPY1R
2559	TMA16
2560	SMIM31
2561	TRIM61
2562	FAM218A
2563	MSMO1
2564	TLL1
2565	SPOCK3
2566	ANXA10
2567	DDX60L
2568	LINC02275
2569	MFAP3L
2570	GALNTL6
2571	HMGB2
2572	SAP30
2573	SCRG1
2574	HAND2-AS1
2575	LINC02268
2576	GLRA3
2577	SPATA4
2578	ASB5
2579	AGA
2580	LINC01098
2581	LINC01099
2582	LINC00290
2583	TENM3-AS1
2584	TENM3
2585	DCTD
2586	WWC2-AS1
2587	CDKN2AIP
2588	ING2
2589	ENPP6
2590	LINC02363
2591	LINC02362
2592	LINC02427
2593	SLC25A4
2594	LRP2BP
2595	ANKRD37
2596	C4orf47
2597	CCDC110
2598	PDLIM3
2599	SORBS2
2600	AC093797.1
2601	TLR3
2602	FAM149A
2603	KLKB1
2604	F11-AS1
2605	FAT1
2606	LINC01060
2607	FRG1-DT
2608	FRG1
2609	PLEKHG4B
2610	CCDC127
2611	AHRR
2612	EXOC3-AS1
2613	SLC9A3-AS1
2614	CEP72
2615	TPPP
2616	ZDHHC11B
2617	ZDHHC11
2618	BRD9
2619	SLC12A7
2620	CLPTM1L
2621	AC026412.3
2622	MRPL36
2623	NDUFS6
2624	LINC01019
2625	LINC02063
2626	ADAMTS16
2627	LINC02145
2628	MED10
2629	LINC02102
2630	LINC02236
2631	LINC02196
2632	C5orf49
2633	FASTKD3
2634	LINC02226
2635	MIR4458HG
2636	LINC02199
2637	SEMA5A-AS1
2638	SNHG18
2639	LINC02112
2640	CCT5
2641	CMBL
2642	ROPN1L
2643	ANKRD33B
2644	DNAH5
2645	OTULINL
2646	MARCH11
2647	LINC02150
2648	ZNF622
2649	RETREG1
2650	BASP1-AS1
2651	LINC02217
2652	LINC02223
2653	LINC02100
2654	CDH18
2655	LINC02241
2656	CDH12
2657	C5orf17
2658	CDH9
2659	PURPL
2660	CDH6
2661	PDZD2
2662	NPR3
2663	ADAMTS12
2664	SLC45A2
2665	AMACR
2666	TTC23L
2667	BRIX1
2668	PRLR
2669	SPEF2
2670	RANBP3L
2671	AC008957.1
2672	GDNF-AS1
2673	GDNF
2674	LINC02117
2675	LINC02119
2676	EGFLAM
2677	LIFR
2678	LIFR-AS1
2679	OSMR-AS1
2680	OSMR
2681	FYB1
2682	C9
2683	DAB2
2684	LINC00603
2685	PLCXD3
2686	OXCT1-AS1
2687	GHR
2688	CCDC152
2689	SELENOP
2690	ANXA2R
2691	HMGCS1
2692	CCL28
2693	C5orf34
2694	FGF10
2695	LINC02224
2696	HCN1
2697	EMB
2698	PELO
2699	ITGA1
2700	ITGA2
2701	MOCS2
2702	LINC01033
2703	SNX18
2704	DDX4
2705	ANKRD55
2706	LINC01948
2707	C5orf67
2708	SETD9
2709	PLK2
2710	PART1
2711	DEPDC1B
2712	ELOVL7
2713	SMIM15
2714	LINC02057
2715	ZSWIM6
2716	DIMT1
2717	ADAMTS6
2718	CENPK
2719	SHLD3
2720	LINC02198
2721	CCNB1
2722	CENPH
2723	TAF9
2724	OCLN
2725	GTF2H2C
2726	SERF1B
2727	SMN2
2728	SERF1A
2729	SMN1
2730	NAIP
2731	GTF2H2
2732	CARTPT
2733	LINC02056
2734	BTF3
2735	UTP15
2736	ARHGEF28
2737	LINC01331
2738	ENC1
2739	GCNT4
2740	ANKRD31
2741	HMGCR
2742	ANKDD1B
2743	SV2C
2744	IQGAP2
2745	F2R
2746	CRHBP
2747	PDE8B
2748	SCAMP1-AS1
2749	LHFPL2
2750	DMGDH
2751	BHMT2
2752	BHMT
2753	FAM151B
2754	DHFR
2755	RASGRF2-AS1
2756	RASGRF2
2757	CKMT2-AS1
2758	CKMT2
2759	ZCCHC9
2760	ACOT12
2761	RPS23
2762	LINC01338
2763	VCAN
2764	VCAN-AS1
2765	HAPLN1
2766	COX7C
2767	LINC01949
2768	LINC02488
2769	LINC02144
2770	LINC02060
2771	MEF2C-AS2
2772	MEF2C-AS1
2773	ADGRV1
2774	LUCAT1
2775	ARRDC3
2776	ARRDC3-AS1
2777	LINC02058
2778	NR2F1
2779	FAM81B
2780	RFESD
2781	SPATA9
2782	GLRX
2783	LINC01554
2784	ELL2
2785	PCSK1
2786	ERAP2
2787	LIX1-AS1
2788	LINC01340
2789	LINC02234
2790	RGMB-AS1
2791	ST8SIA4
2792	SLCO4C1
2793	LINC02115
2794	NUDT12
2795	LINC01950
2796	EFNA5
2797	LINC01023
2798	TMEM232
2799	STARD4
2800	STARD4-AS1
2801	NREP
2802	NREP-AS1
2803	EPB41L4A-AS1
2804	MCC
2805	KCNN2
2806	TRIM36
2807	FEM1C
2808	TICAM2
2809	CDO1
2810	LVRN
2811	SEMA6A-AS1
2812	SEMA6A-AS2
2813	LINC02147
2814	LINC02208
2815	DTWD2
2816	TNFAIP8
2817	PRR16
2818	SNCAIP
2819	LINC02201
2820	PPIC
2821	PRDM6
2822	LINC01170
2823	LINC02240
2824	LMNB1-DT
2825	LMNB1
2826	MARCH3
2827	C5orf63
2828	CTXN3
2829	CCDC192
2830	FBN2
2831	SLC27A6
2832	ISOC1
2833	ADAMTS19-AS1
2834	ADAMTS19
2835	CHSY3
2836	HINT1
2837	MEIKIN
2838	P4HA2-AS1
2839	P4HA2
2840	SLC22A4
2841	SLC22A5
2842	IRF1
2843	IL5
2844	TH2LCRR
2845	CCNI2
2846	SOWAHA
2847	UQCRQ
2848	LEAP2
2849	HSPA4
2850	FSTL4
2851	TCF7
2852	CDKN2AIPNL
2853	TXNDC15
2854	C5orf66
2855	CXCL14
2856	SLC25A48
2857	SMAD5-AS1
2858	MYOT
2859	PKD2L2
2860	CDC25C
2861	EGR1
2862	MATR3
2863	SNHG4
2864	SLC23A1
2865	SPATA24
2866	MALINC1
2867	IGIP
2868	CYSTM1
2869	HBEGF
2870	SLC4A9
2871	SRA1
2872	EIF4EBP3
2873	APBB3
2874	SLC35A4
2875	CD14
2876	NDUFA2
2877	TMCO6
2878	IK
2879	WDR55
2880	DND1
2881	HARS2
2882	ZMAT2
2883	PCDHA1
2884	PCDHA2
2885	PCDHA3
2886	PCDHA5
2887	PCDHA6
2888	PCDHA7
2889	PCDHA8
2890	PCDHA9
2891	PCDHA10
2892	PCDHA11
2893	PCDHA12
2894	PCDHA13
2895	PCDHAC1
2896	PCDHB1
2897	PCDHB2
2898	PCDHB3
2899	PCDHB4
2900	PCDHB5
2901	PCDHB6
2902	PCDHB7
2903	PCDHB16
2904	PCDHB9
2905	PCDHB10
2906	PCDHB11
2907	PCDHB12
2908	PCDHB13
2909	PCDHB14
2910	PCDHB15
2911	TAF7
2912	PCDHGA1
2913	PCDHGA2
2914	PCDHGA3
2915	PCDHGB1
2916	PCDHGA4
2917	PCDHGB2
2918	PCDHGA5
2919	PCDHGB3
2920	PCDHGA6
2921	PCDHGA7
2922	PCDHGB4
2923	PCDHGA8
2924	PCDHGB5
2925	PCDHGA9
2926	PCDHGB6
2927	PCDHGB7
2928	PCDHGA11
2929	PCDHGA12
2930	PCDHGC4
2931	PCDHGC5
2932	RELL2
2933	FCHSD1
2934	ARAP3
2935	PCDH1
2936	PCDH12
2937	RNF14
2938	SPRY4
2939	FGF1
2940	LINC01844
2941	ARHGAP26
2942	ARHGAP26-AS1
2943	YIPF5
2944	PRELID2
2945	GRXCR2
2946	SH3RF2
2947	PLAC8L1
2948	STK32A-AS1
2949	JAKMIP2-AS1
2950	SPINK5
2951	SPINK6
2952	MARCOL
2953	SPINK13
2954	SPINK9
2955	HTR4
2956	SH3TC2
2957	SH3TC2-DT
2958	AFAP1L1
2959	GRPEL2
2960	GRPEL2-AS1
2961	PCYOX1L
2962	ARHGEF37
2963	PPARGC1B
2964	PDE6A
2965	SLC26A2
2966	TIGD6
2967	HMGXB3
2968	CSF1R
2969	PDGFRB
2970	SLC6A7
2971	CAMK2A
2972	ARSI
2973	CD74
2974	RPS14
2975	NDST1-AS1
2976	SYNPO
2977	RBM22
2978	SMIM3
2979	IRGM
2980	ZNF300
2981	GPX3
2982	TNIP1
2983	CCDC69
2984	GM2A
2985	SLC36A1
2986	FAT2
2987	CLMAT3
2988	ATOX1
2989	GLRA1
2990	LINC01933
2991	LINC01470
2992	GRIA1
2993	FAM114A2
2994	GALNT10
2995	SAP30L-AS1
2996	SAP30L
2997	FAXDC2
2998	CNOT8
2999	HAVCR2
3000	MED7
3001	FNDC9
3002	ADAM19
3003	THG1L
3004	LSM11
3005	EBF1
3006	LINC01847
3007	ADRA1B
3008	CCNJL
3009	C1QTNF2
3010	ZBED8
3011	MIR3142HG
3012	ATP10B
3013	GABRB2
3014	GABRA6
3015	GABRA1
3016	LINC01202
3017	GABRG2
3018	CCNG1
3019	NUDCD2
3020	TENM2
3021	WWC1
3022	FBLL1
3023	SLIT3
3024	SPDL1
3025	DOCK2
3026	INSYN2B
3027	LCP2
3028	KCNMB1
3029	RANBP17
3030	SH3PXD2B
3031	NEURL1B
3032	DUSP1
3033	RPL26L1
3034	BNIP1
3035	BOD1
3036	LINC01485
3037	C5orf47
3038	NSG2
3039	LINC01411
3040	DRD1
3041	HRH2
3042	CPLX2
3043	THOC3
3044	NOP16
3045	HIGD2A
3046	CLTB
3047	CDHR2
3048	GPRIN1
3049	SNCB
3050	EIF4E1B
3051	TSPAN17
3052	LINC01574
3053	UNC5A
3054	RAB24
3055	MXD3
3056	PRELID1
3057	LMAN2
3058	F12
3059	GRK6
3060	PRR7-AS1
3061	PRR7
3062	DBN1
3063	PDLIM7
3064	DOK3
3065	DDX41
3066	TMED9
3067	B4GALT7
3068	FAM153A
3069	FAM153CP
3070	N4BP3
3071	NHP2
3072	HNRNPAB
3073	PHYKPL
3074	COL23A1
3075	GRM6
3076	ZNF879
3077	ADAMTS2
3078	CBY3
3079	LTC4S
3080	MGAT4B
3081	RASGEF1C
3082	GFPT2
