schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	context_display_order	network_label	network_color	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	explicit_query_count	implicit_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	13	11	2	0	1.0	5	0.38461538461538464	6.693564967195467e-10	6.693564967195467e-10	9.174342517028427	8.0	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	5	3	2	0	1.0	1	0.2	0.0002486218451298347	0.0002486218451298347	3.6044607147831322	3.6044607147831322	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	2	5	0	1.0	0	0.0	0.25741190506839084	0.25741190506839084	0.5893713712391457	0.5893713712391457	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	10	2	0	1.0	3	0.25	3.234346253300277e-08	3.234346253300277e-08	7.490213488496374	7.490213488496374	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	9	4	0	1.0	0	0.0	0.06211989138228781	0.06211989138228781	1.206769312314282	1.206769312314282	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	1	1	0	1.0	0	0.0	0.010168587793368851	0.010168587793368851	1.992739357414869	1.992739357414869	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	12	6	6	0	1.0	0	0.0	0.019610735393419138	0.019610735393419138	1.7075061201865946	1.7075061201865946	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	7	2	5	1	0.875	0	0.0	0.05618079245129673	0.06407666040048392	1.2504121392035383	1.2504121392035383	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	7	3	0	1.0	0	0.0	0.16834196887330735	0.16834196887330735	0.7738075977623977	0.7738075977623977	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	1	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	1	1	0	1.0	0	0.0	0.0680248723570438	0.0680248723570438	1.1673322644645376	1.1673322644645376	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	7	4	0	1.0	2	0.18181818181818182	6.891767724859527e-10	6.891767724859527e-10	9.161669368123558	8.0	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	13	11	2	0	1.0	5	0.38461538461538464	1.512083616421377e-09	1.512083616421377e-09	8.82042419220365	8.0	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	4	3	1	1	0.8	0	0.0	0.012176819803494417	0.015234619381794007	1.9144661207452707	1.9144661207452707	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	6	RPS13	2	Excitatory_neurons	13	Excitatory neurons	#E69F00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	2	5	0	1.0	0	0.0	0.010668606609788127	0.010668606609788127	1.9718922985882927	1.9718922985882927	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	1	1	0	1.0	0	0.0	0.03578233422009184	0.03578233422009184	1.4463313321353406	1.4463313321353406	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	4	2	0	1.0	0	0.0	0.06840112417473808	0.06840112417473808	1.1649367605770558	1.1649367605770558	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	5	0	0	1.0	1	0.2	1.00697992110939e-05	1.00697992110939e-05	4.996979189067368	4.996979189067368	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	8	7	1	0	1.0	2	0.25	0.0008350764781502573	0.0008350764781502573	3.0782737490461116	3.0782737490461116	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	1	0	0	1.0	0	0.0	0.0021129430058093057	0.0021129430058093057	2.675112217380412	2.675112217380412	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	7	ATP6V1F	3	Inhibitory_neurons	14	Inhibitory neurons	#0072B2	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	2	1.0	0.000530499618460908	0.000530499618460908	3.275314924110203	3.275314924110203	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	1	1.0	5.504716403381806e-05	5.504716403381806e-05	4.259265050464974	4.259265050464974	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	0	0.0	0.03433726578648895	0.03433726578648895	1.464234289871559	1.464234289871559	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	1	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	1	2	0	1.0	0	0.0	0.08225462579472526	0.08225462579472526	1.0848396690541806	1.0848396690541806	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	1	0	0	1.0	0	0.0	0.0643270476118686	0.0643270476118686	1.1916063807510053	1.1916063807510053	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	1	2	0	1.0	0	0.0	0.1462674631783348	0.1462674631783348	0.834852270823732	0.834852270823732	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	2	0	0	1.0	2	1.0	2.025440795835505e-06	2.025440795835505e-06	5.69348044683622	5.69348044683622	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	8	APOE	1	Astrocytes	15	Astrocytes	#009E73	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	1	0.5	0.00026749781515327675	0.00026749781515327675	3.5726797608231293	3.5726797608231293	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	1	1	0	1.0	0	0.0	0.08365969949443657	0.08365969949443657	1.0774836997379653	1.0774836997379653	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	1	5	0	1.0	0	0.0	0.5119546592831774	0.5119546592831774	0.290768500147337	0.290768500147337	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	4	2	2	1	0.8	0	0.0	0.04486510912454193	0.056081698588124694	1.3480912715856015	1.3480912715856015	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	7	5	2	1	0.875	3	0.42857142857142855	2.4598127248858566e-05	2.811215517886464e-05	4.6090979561668135	4.6090979561668135	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	9	RPL38	3	Inhibitory_neurons	16	Inhibitory neurons	#0072B2	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	0	0.0	0.06723886178984434	0.06723886178984434	1.1723796468472856	1.1723796468472856	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	1	1.0	3.353859893291652e-06	3.353859893291652e-06	5.474455083900846	5.474455083900846	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	2	0	0	1.0	0	0.0	0.08904686082793481	0.08904686082793481	1.0503813861292728	1.0503813861292728	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	2	1	0	1.0	0	0.0	0.09660233033552823	0.09660233033552823	1.015012396983534	1.015012396983534	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	3	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	2	1	0	1.0	1	0.3333333333333333	1.939758837767854e-06	1.939758837767854e-06	5.712252260758978	5.712252260758978	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	2	0	0	1.0	1	0.5	8.853751704065554e-07	8.853751704065554e-07	6.052872661605674	6.052872661605674	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	1	0	0	1.0	0	0.0	0.04521625409680713	0.04521625409680713	1.3447054192677719	1.3447054192677719	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	10	RPL15	1	Astrocytes	17	Astrocytes	#009E73	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	2	10	0	1.0	0	0.0	0.2683462958584468	0.2683462958584468	0.5713043951574173	0.5713043951574173	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	12	0	12	1	0.9230769230769231	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	1	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	10	9	1	2	0.8333333333333334	1	0.1	0.0003429356533624781	0.000411558653631816	3.464787361039456	3.464787361039456	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	6	0	6	2	0.75	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	8	1	7	2	0.8	0	0.0	0.36849506097549384	0.39917553199495287	0.4335683287152794	0.4335683287152794	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	2	0	0	1.0	0	0.0	0.002974710340013312	0.002974710340013312	2.5265553169466495	2.5265553169466495	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	1	1	0	1	0.5	1	1.0	5.149863468094793e-08	1.0299726936189451e-07	7.288204284713961	7.288204284713961	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	6	5	0	1.0	0	0.0	0.00806247670859973	0.00806247670859973	2.0935315269726416	2.0935315269726416	tested_zero_support
