schema_version	figure	panel	kda_run_id	broad_network	fine_cell_type	sex	apoe_group	driver	gene	layer	x	y	in_degree	out_degree	total_degree	degree_percentile	node_size_area	logFC	fdr_bh_within_contrast	paper_deg	donors_ad	donors_nci	is_driver	is_overlap	is_complex_v	is_candidate	display_label	active_in_run	comparison_row	condition
phase12_kda_network_figures_v1	sex_reversal_networks	C	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	LAMTOR5	ZCRB1	2	0.29999999999999993	0.92	1	0	1	0.4400919452159755	171.8380688059155	0.199250625007666	4.73378638567553e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	ATP5IF1	1	-0.30000000000000004	0.0	1	3	4	0.849918590173355	246.97390881959623	-0.497477018730583	1.33185641040934e-10	TRUE	7	6	FALSE	TRUE	TRUE	TRUE	ATP5IF1	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	ATP5MC2	2	0.29999999999999993	0.0	1	1	2	0.6445742744947802	205.086207670785	-0.560150462404356	9.42374322199229e-06	TRUE	7	6	FALSE	TRUE	TRUE	TRUE	ATP5MC2	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	ATP6V1D	2	0.29999999999999993	0.3066666666666667	1	2	3	0.7729144717938895	228.67613761183102	-0.256883818153083	0.000135339181353243	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	CHCHD10	2	0.29999999999999993	0.15333333333333335	3	1	4	0.849918590173355	246.97390881959623	-0.403841868925103	4.35427040028835e-07	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	CHCHD10	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	EBNA1BP2	2	0.29999999999999993	-0.3066666666666667	1	0	1	0.4400919452159755	171.8380688059155	0.173417309158304	1.98759970453581e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	ELOC	1	-0.30000000000000004	-0.6133333333333334	1	2	3	0.7729144717938895	228.67613761183102	-0.541028723829254	3.73524978436813e-10	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	EXOSC5	2	0.29999999999999993	0.46	2	0	2	0.6445742744947802	205.086207670785	-0.209507798785681	4.69363986644262e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	HDHD2	2	0.29999999999999993	-0.46	2	0	2	0.6445742744947802	205.086207670785	-0.489334238522861	3.93831553532041e-09	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	HMOX2	2	0.29999999999999993	0.6133333333333334	1	1	2	0.6445742744947802	205.086207670785	0.0927440145770881	2.02396846359292e-08	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	IKZF4	3	0.9	0.3066666666666667	1	0	1	0.4400919452159755	171.8380688059155	0.339890701162592	0.0233179668648701	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	LAMTOR5	0	-0.9	0.0	1	9	10	0.9808447466717747	311.62741236946636	-0.928407778740469	1.39105970005521e-11	TRUE	7	6	TRUE	FALSE	FALSE	TRUE	LAMTOR5	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	MAGEH1	1	-0.30000000000000004	0.92	2	2	4	0.849918590173355	246.97390881959623	-0.598972846060873	1.03592161165247e-09	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	MRPL4	3	0.9	-0.3066666666666667	2	3	5	0.8979982760272005	261.92427647670047	-0.36521519381062	7.03908387673864e-13	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	MZT2A	2	0.29999999999999993	-0.6133333333333334	1	0	1	0.4400919452159755	171.8380688059155	-0.123048924738943	1.70311849848425e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	NDUFA6	1	-0.30000000000000004	0.3066666666666667	1	0	1	0.4400919452159755	171.8380688059155	-0.591592396894034	0.000173377310395998	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	NDUFA6	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	NDUFB6	3	0.9	0.0	2	0	2	0.6445742744947802	205.086207670785	-0.395889182684358	1.70218514298238e-05	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	NDUFB6	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	PES1	3	0.9	0.6133333333333334	1	0	1	0.4400919452159755	171.8380688059155	-0.652808415464544	0.000340844201743183	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	POMP	2	0.29999999999999993	0.7666666666666667	2	4	6	0.9292213389522076	274.5646322225357	-0.40841123309769	1.59806312262781e-15	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	POP7	1	-0.30000000000000004	-0.3066666666666667	2	2	4	0.849918590173355	246.97390881959623	-1.1342296770454	7.48258118009024e-09	TRUE	7	6	FALSE	FALSE	FALSE	TRUE	POP7	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	PSMA7	3	0.9	-0.6133333333333334	1	0	1	0.4400919452159755	171.8380688059155	-0.47743122395875	1.20282432017773e-07	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	SIVA1	2	0.29999999999999993	-0.7666666666666667	1	0	1	0.4400919452159755	171.8380688059155	-0.140910175548635	0.000427662926812821	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	SLC3A2	3	0.9	0.92	1	0	1	0.4400919452159755	171.8380688059155	-0.266442422151205	4.21085079717618e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	TM2D3	3	0.9	-0.92	1	0	1	0.4400919452159755	171.8380688059155	-0.331988506621843	1.17156625741861e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	TMEM11	1	-0.30000000000000004	0.6133333333333334	2	3	5	0.8979982760272005	261.92427647670047	-0.437723913982582	0.000289246682469096	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	TMEM11	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	TMEM126A	2	0.29999999999999993	-0.15333333333333335	2	1	3	0.7729144717938895	228.67613761183102	-0.359306948694761	1.0612021260068e-08	FALSE	7	6	FALSE	FALSE	FALSE	TRUE	TMEM126A	TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	UQCRHL	1	-0.30000000000000004	-0.92	1	0	1	0.4400919452159755	171.8380688059155	-1.39983594041196	2.41358220996818e-06	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	D	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	LAMTOR5	ZCRB1	2	0.29999999999999993	0.92	1	0	1	0.4400919452159755	171.8380688059155	-0.246109610381577	1.45857797543166e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	LAMTOR5 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	AAMP	3	0.9	-0.13142857142857142	2	3	5	0.8979982760272005	261.92427647670047	0.0434897646128927	0.000347067026586157	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ACP1	3	0.925	0.19714285714285715	2	3	5	0.8979982760272005	261.92427647670047	-0.0320763306799332	1.46780339119302e-06	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ARF5	2	0.29999999999999993	0.0	1	0	1	0.4400919452159755	171.8380688059155	0.318794278718662	1.38172528017279e-07	FALSE	8	17	FALSE	FALSE	FALSE	TRUE	ARF5	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ARL6IP5	3	0.875	-0.19714285714285715	2	5	7	0.9521118666794368	285.51420641774655	0.213553059722574	6.39681333679906e-08	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ATP5MC3	2	0.29999999999999993	0.15333333333333335	3	0	3	0.7729144717938895	228.67613761183102	0.429718988897199	4.22342599694701e-17	TRUE	8	17	FALSE	TRUE	TRUE	TRUE	ATP5MC3	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ATP6AP2	3	0.9	0.26285714285714284	3	11	14	0.9956900680011493	337.06011649038123	0.135175678065394	0.00224489510496912	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ATP6V1G1	2	0.29999999999999993	0.3066666666666667	1	4	5	0.8979982760272005	261.92427647670047	0.115582108235244	0.000357080490598399	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	BAX	3	0.875	0.0	2	1	3	0.7729144717938895	228.67613761183102	-0.0374279835384561	0.00618863019163044	FALSE	8	17	FALSE	FALSE	FALSE	TRUE	BAX	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	BRF2	2	0.29999999999999993	-0.3066666666666667	1	0	1	0.4400919452159755	171.8380688059155	0.0857961270847136	0.000391587589429274	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	C3orf18	3	0.925	-0.26285714285714284	2	2	4	0.849918590173355	246.97390881959623	-0.0153193445570752	0.00206353922945835	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	CCNQ	3	0.875	0.3285714285714286	2	2	4	0.849918590173355	246.97390881959623	-0.0283070590293031	0.000417213719460491	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	CHCHD2	1	-0.30000000000000004	0.0	1	2	3	0.7729144717938895	228.67613761183102	0.503680252974341	2.62428300116854e-16	TRUE	8	17	FALSE	TRUE	FALSE	TRUE	CHCHD2	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	COA5	3	0.9	-0.3285714285714286	1	3	4	0.849918590173355	246.97390881959623	0.209300666882231	2.40305453516079e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	CTR9	3	0.925	0.3942857142857143	1	0	1	0.4400919452159755	171.8380688059155	-0.022765924498688	0.00573633113404407	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	CUEDC2	1	-0.30000000000000004	-0.3066666666666667	1	3	4	0.849918590173355	246.97390881959623	0.261046766832363	7.41999261954368e-06	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	DCTN2	3	0.875	-0.3942857142857143	1	0	1	0.4400919452159755	171.8380688059155	0.187108014273249	6.35719447116388e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	DCTN3	2	0.29999999999999993	0.46	1	3	4	0.849918590173355	246.97390881959623	0.559746398757058	6.69242449040264e-18	TRUE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	DNAJA1	3	0.9	0.46	2	2	4	0.849918590173355	246.97390881959623	-0.0618761092580923	0.042218914562985	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	DTD1	3	0.925	-0.46	1	0	1	0.4400919452159755	171.8380688059155	0.139518306708278	4.58714853350493e-06	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	EIF1B	1	-0.30000000000000004	0.6133333333333334	2	3	5	0.8979982760272005	261.92427647670047	0.352388935886503	5.09412565155241e-14	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ERP29	3	0.875	0.5257142857142857	2	14	16	0.9975098170673307	347.3234942126097	-0.0970337564883335	3.39085505783822e-07	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	FAM241B	2	0.29999999999999993	-0.46	2	1	3	0.7729144717938895	228.67613761183102	0.221700017500175	1.6697999951074e-06	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	GABARAPL2	0	-0.9	0.0	3	8	11	0.9864955464036012	318.762345282616	0.462751357375124	1.122421521195e-14	TRUE	8	17	TRUE	FALSE	FALSE	TRUE	GABARAPL2	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	GLRX5	1	-0.30000000000000004	-0.6133333333333334	2	0	2	0.6445742744947802	205.086207670785	-0.0493081944579625	0.150977546247952	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	GNL3	2	0.29999999999999993	0.6133333333333334	1	0	1	0.4400919452159755	171.8380688059155	0.268215394107018	2.57337022849608e-06	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	GSDMB	3	0.9	-0.5257142857142857	2	0	2	0.6445742744947802	205.086207670785	-0.0779879360887641	8.68993685861953e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	HERC2	3	0.925	0.5914285714285715	2	2	4	0.849918590173355	246.97390881959623	0.00423411666581175	0.0547515387544873	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	HSPA8	3	0.875	-0.5914285714285715	1	2	3	0.7729144717938895	228.67613761183102	0.210600908475043	0.000243672007736203	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
