schema_version	broad_network	key_driver	mean_of_log_score	mean_of_log_score_standardized	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	primary_directional_significant_runs	primary_directional_recurrence_fraction	mtDNA_encoded	in_degree	out_degree	total_degree	degree_percentile	node_size_area
phase12_kda_network_figures_v1	Inhibitory_neurons	KDM4B	0.0302937283942298	0.00738271184983106	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GARNL3	0.0302789846722912	0.00737911874140775	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ASAP2	0.0301086494416221	0.00733760731338083	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PTPRN2	0.0298238324106228	0.00726819617842813	92	92	1.0	0	0.0	FALSE	1	58	59	1.0	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	KCNIP1	0.0298205970007112	0.00726740769512285	83	92	0.902173913043478	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RBM14-RBM4	0.0297500470889816	0.007250214378323	92	92	1.0	0	0.0	FALSE	1	10	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CAND1	0.0295681488968608	0.00720588500687829	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SLC16A7	0.0294902806305327	0.0071869081755994	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ACTG1	0.0294481962597029	0.00717665203349715	92	92	1.0	0	0.0	FALSE	1	8	9	0.9690990708842259	256.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TRAPPC12	0.0293325835264024	0.00714847671334436	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ATP6V1G1	0.0292631891853681	0.00713156501409104	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SV2A	0.0292559143477397	0.00712979210488469	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RTL8C	0.0291807063854345	0.00711146360113346	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FBXL17	0.0291709430840828	0.00710908424261923	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NAP1L5	0.0290684760243	0.00708411257961916	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	YME1L1	0.0288656703194552	0.0070346879574371	92	92	1.0	0	0.0	FALSE	1	4	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ACADSB	0.0286726212463493	0.00698764106835594	92	92	1.0	0	0.0	FALSE	2	3	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ARL6IP4	0.0285995925598789	0.0069698436634949	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ANKRD13A	0.0284641501999338	0.00693683577807641	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GNAS	0.0284395157537814	0.00693083225763954	92	92	1.0	0	0.0	FALSE	2	5	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CCPG1	0.0283380470882096	0.00690610390760107	92	92	1.0	0	0.0	FALSE	2	11	13	0.9874725963044159	400.0
phase12_kda_network_figures_v1	Inhibitory_neurons	YWHAB	0.028221693644235	0.0068777480730725	92	92	1.0	0	0.0	FALSE	2	5	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ADAM22	0.0281645215498933	0.0068638149878846	92	92	1.0	0	0.0	FALSE	0	10	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GRIN2B	0.028051708524858	0.00683632196867267	92	92	1.0	0	0.0	FALSE	2	5	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	AIG1	0.0279329474970407	0.00680737939561085	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PDHB	0.0278678552216307	0.00679151612824579	70	92	0.760869565217391	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NAP1L3	0.0274864326669139	0.00669856181183235	92	92	1.0	0	0.0	FALSE	1	6	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ZMYM3	0.0271720158953105	0.0066219370928379	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NIPSNAP2	0.0271566629262343	0.00661819550826785	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CCT3	0.0269759440357311	0.00657415353769745	92	92	1.0	1	0.0108695652173913	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SPATA20	0.0269298056457792	0.00656290941370594	74	92	0.804347826086957	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	UBR3	0.026820037935721	0.0065361585508465	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FBXL4	0.0267904204780618	0.00652894064908224	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NBEA	0.0267397383847394	0.00651658920504485	92	92	1.0	0	0.0	FALSE	1	10	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PTPN4	0.0265513618703805	0.00647068103861881	92	92	1.0	0	0.0	FALSE	2	16	18	0.9946758534293768	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	DMXL2	0.0265014567704578	0.0064585189512134	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PPFIA2	0.0264515597794105	0.00644635883997579	92	92	1.0	0	0.0	FALSE	1	4	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ATAD3A	0.0264415550236721	0.00644392063798945	62	92	0.673913043478261	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	AKT3	0.0263290120160951	0.00641649342319298	92	92	1.0	0	0.0	FALSE	3	8	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PCNP	0.0262650525521848	0.00640090622686063	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RTN1	0.0262021344014559	0.00638557280302746	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PRKCE	0.0260446947186955	0.006347204075467	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	AGAP1	0.0259276511762749	0.00631868006098026	92	92	1.0	0	0.0	FALSE	1	6	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	KCNAB2	0.0259217352700379	0.00631723832919636	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TFB1M	0.0258155293268681	0.00629135548424053	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	DYNLL1	0.0257825726510766	0.00628332380066131	92	92	1.0	0	0.0	FALSE	3	11	14	0.9896648919511432	441.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NBL1	0.0254576304432859	0.00620413398761659	92	92	1.0	0	0.0	FALSE	2	14	16	0.9922747677210565	529.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SRGAP3	0.0253127697081763	0.00616883080367861	92	92	1.0	0	0.0	FALSE	2	12	14	0.9896648919511432	441.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NR2F6	0.0252546241527	0.00615466048182705	55	92	0.597826086956522	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ASH1L	0.0251312667941384	0.0061245977632021	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CNIH3	0.0251229807276157	0.00612257841316669	92	92	1.0	0	0.0	FALSE	1	8	9	0.9690990708842259	256.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FAM168A	0.0249552417250566	0.00608169969709199	92	92	1.0	0	0.0	FALSE	1	8	9	0.9690990708842259	256.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ENY2	0.0248801479798273	0.00606339902853321	92	92	1.0	0	0.0	FALSE	2	2	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MTFMT	0.0247455772208402	0.00603060355601539	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SDHC	0.0247455772208402	0.00603060355601539	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	INPP4B	0.0247393999685422	0.00602909813307286	92	92	1.0	0	0.0	FALSE	0	13	13	0.9874725963044159	400.0
phase12_kda_network_figures_v1	Inhibitory_neurons	KALRN	0.0245740115189753	0.00598879225686795	92	92	1.0	0	0.0	FALSE	2	17	19	0.9954066186449525	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TCEAL2	0.0245337822480217	0.00597898821058107	92	92	1.0	1	0.0108695652173913	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FASTK	0.0243616142324555	0.00593703012499511	89	92	0.967391304347826	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SCRT1	0.0243616142324555	0.00593703012499511	89	92	0.967391304347826	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PPM1K	0.0243551987533229	0.00593546664514879	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TRPC1	0.0243091048542461	0.00592423336377481	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	LIN7C	0.0240914783411459	0.00587119684690261	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SORBS1	0.0239001288234706	0.00582456414678672	92	92	1.0	0	0.0	FALSE	1	13	14	0.9896648919511432	441.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SPAG9	0.0238826017847018	0.00582029273208572	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ZNF532	0.0238438193526357	0.00581084128665603	92	92	1.0	0	0.0	FALSE	1	10	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ARHGAP33	0.0237632997049337	0.00579121830233738	89	92	0.967391304347826	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MRPL43	0.0235929047625558	0.00574969232231029	70	92	0.760869565217391	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CYSTM1	0.0235641841443399	0.00574269298417411	80	92	0.869565217391304	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ZNF302	0.023525880466595	0.00573335821323079	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FANK1	0.0235118862050435	0.00572994775152592	65	92	0.706521739130435	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MBNL1	0.0233531804986625	0.00569127048856617	92	92	1.0	0	0.0	FALSE	2	8	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	HRH3	0.0231721583463681	0.00564715461179348	86	92	0.934782608695652	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MIRLET7BHG	0.0230527515454111	0.00561805466104116	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	EP400	0.0228775555199252	0.00557535863641964	92	92	1.0	0	0.0	FALSE	1	21	22	0.9969725441069005	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	LGI1	0.022837510330307	0.00556559945154561	92	92	1.0	0	0.0	FALSE	2	2	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MFN1	0.022837510330307	0.00556559945154561	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NOS1AP	0.0228248087744663	0.00556250402778014	92	92	1.0	0	0.0	FALSE	1	10	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PNISR	0.022798788581882	0.00555616279498014	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PIK3CA	0.0227969067582789	0.00555570418647766	92	92	1.0	0	0.0	FALSE	1	6	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RIMBP2	0.0227828992425627	0.00555229049467588	92	92	1.0	0	0.0	FALSE	2	19	21	0.9964505689529178	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CES4A	0.0226074147525058	0.0055095241699982	92	92	1.0	0	0.0	FALSE	1	11	12	0.9841319553189268	361.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ARL4C	0.022576948713035	0.00550209946519821	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GDI1	0.0225691854479114	0.0055002075241114	92	92	1.0	0	0.0	FALSE	2	4	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	AC073050.1	0.0224932683399057	0.00548170619850418	92	92	1.0	0	0.0	FALSE	1	13	14	0.9896648919511432	441.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FRMD4A	0.0224681419112673	0.00547558277982035	92	92	1.0	0	0.0	FALSE	1	8	9	0.9690990708842259	256.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NDUFAF4	0.0224572111159955	0.00547291889801844	73	92	0.793478260869565	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	UBALD1	0.0224539038500192	0.00547211290308127	75	92	0.815217391304348	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RANBP10	0.0220630922187831	0.00537687042835413	92	92	1.0	0	0.0	FALSE	1	10	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MAPK8	0.021867460370942	0.00532919410596602	92	92	1.0	0	0.0	FALSE	1	4	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RNF130	0.0217909795192387	0.00531055539359602	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	KAT2A	0.0216609306281267	0.00527886191971999	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TRIO	0.0215978623602455	0.00526349191169139	92	92	1.0	0	0.0	FALSE	1	36	37	0.9994780248460173	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GSK3A	0.0214966619567547	0.00523882893827537	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ALG13	0.021485447076276	0.00523609582368721	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CDK5RAP2	0.021485447076276	0.00523609582368721	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TRMT10C	0.0214480952386871	0.00522699302028208	77	92	0.83695652173913	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ZNF706	0.0212956135304262	0.0051898325724227	92	92	1.0	0	0.0	FALSE	1	12	13	0.9874725963044159	400.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SLC25A22	0.0212906027463334	0.0051886114227967	77	92	0.83695652173913	0	0.0	FALSE	2	1	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PFN1	0.0212768362673548	0.00518525647268415	50	92	0.543478260869565	0	0.0	FALSE	2	11	13	0.9874725963044159	400.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TMEM131	0.0212112202291147	0.00516926556206562	92	92	1.0	0	0.0	FALSE	2	10	12	0.9841319553189268	361.0
phase12_kda_network_figures_v1	Inhibitory_neurons	HIVEP3	0.0211419340718609	0.00515238022766472	92	92	1.0	0	0.0	FALSE	1	20	21	0.9964505689529178	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PDP1	0.0211210430597214	0.00514728899819074	88	92	0.956521739130435	0	0.0	FALSE	2	1	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ADAM32	0.0211049443867135	0.00514336568236658	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	FHIT	0.0210956735062055	0.00514110632892898	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ARFGEF2	0.0208656932359316	0.00508505914832175	92	92	1.0	0	0.0	FALSE	0	8	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GRID1	0.0208011267407508	0.005069324015859	92	92	1.0	0	0.0	FALSE	1	11	12	0.9841319553189268	361.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TNR	0.0207628057963786	0.00505998503696437	92	92	1.0	0	0.0	FALSE	1	6	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RFLNA	0.0206799960643309	0.00503980394924504	92	92	1.0	0	0.0	FALSE	3	12	15	0.9905000521975154	484.0
phase12_kda_network_figures_v1	Inhibitory_neurons	CDC42BPA	0.0205665390825812	0.00501215399501327	92	92	1.0	0	0.0	FALSE	2	4	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SCG2	0.0205338347979996	0.00500418382025701	92	92	1.0	0	0.0	FALSE	1	4	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ACOT8	0.0204922051433459	0.00499403849444182	80	92	0.869565217391304	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PTGES2	0.0203889300417149	0.00496886990816939	81	92	0.880434782608696	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	THUMPD3-AS1	0.0203161213450839	0.00495112611577801	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TRMT112	0.0202629381579456	0.00493816514442486	80	92	0.869565217391304	0	0.0	FALSE	2	2	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GUK1	0.0202197651389322	0.00492764369407992	92	92	1.0	0	0.0	FALSE	2	1	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SMAP2	0.0202197651389322	0.00492764369407992	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	YWHAG	0.0199402014521204	0.00485951282169111	92	92	1.0	0	0.0	FALSE	2	8	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RIMS1	0.019844141455265	0.004836102587472	92	92	1.0	0	0.0	FALSE	1	9	10	0.9751539826704249	289.0
phase12_kda_network_figures_v1	Inhibitory_neurons	BCAP29	0.0197459995764859	0.00481218498967756	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	EIF4E1B	0.0197212597102644	0.00480615577791664	83	92	0.902173913043478	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NIPSNAP1	0.019588175181816	0.00477372250617079	92	92	1.0	0	0.0	FALSE	2	1	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SLC30A9	0.019588175181816	0.00477372250617079	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TMEM14A	0.019588175181816	0.00477372250617079	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ELOF1	0.0195561485479467	0.00476591747780649	75	92	0.815217391304348	0	0.0	FALSE	2	4	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	XPO5	0.0195152793988332	0.00475595749046106	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SLC25A26	0.0193907921614896	0.00472561941551929	82	92	0.891304347826087	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	GTF2A1	0.019379891439961	0.0047229628628179	92	92	1.0	0	0.0	FALSE	0	5	5	0.9214949368410064	144.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ATR	0.0193027298737395	0.00470415825739326	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	HSF4	0.0192650247925396	0.00469496936700147	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	RASGRF2	0.0192584546883118	0.00469336820435466	92	92	1.0	0	0.0	FALSE	1	7	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	STXBP5	0.0190420375981451	0.00464062642905096	92	92	1.0	0	0.0	FALSE	2	6	8	0.9621046038208582	225.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TPT1	0.018968492112176	0.00462270307793023	92	92	1.0	0	0.0	FALSE	3	3	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SYT16	0.0188773867754254	0.00460050031567998	92	92	1.0	0	0.0	FALSE	1	12	13	0.9874725963044159	400.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MAPK10	0.0188595960724479	0.00459616464487776	92	92	1.0	0	0.0	FALSE	0	11	11	0.9803737342102516	324.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TARBP1	0.0187551598524072	0.00457071308905695	92	92	1.0	0	0.0	FALSE	1	23	24	0.9981208894456624	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NDN	0.0187289588334502	0.00456432778809255	90	92	0.978260869565217	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	WBP2	0.0186911002663665	0.00455510149253099	92	92	1.0	0	0.0	FALSE	2	5	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	DMXL1	0.0186678267472156	0.00454942963585536	92	92	1.0	0	0.0	FALSE	1	11	12	0.9841319553189268	361.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ESYT2	0.0186343287539666	0.00454126603088449	92	92	1.0	0	0.0	FALSE	1	3	4	0.899154400250548	121.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MBD5	0.0184401161313459	0.0044939355797842	92	92	1.0	0	0.0	FALSE	1	22	23	0.9977033093224762	576.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ARFGAP1	0.0184121004043589	0.004487108026671	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PDE4D	0.018118820828455	0.0044156345331425	92	92	1.0	0	0.0	FALSE	1	5	6	0.9392420920764172	169.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ABCA9	0.0179511231889011	0.00437476589741	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	HINT3	0.0179511231889011	0.00437476589741	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	SUCLA2	0.0179511231889011	0.00437476589741	92	92	1.0	0	0.0	FALSE	2	1	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	TXNDC11	0.0179511231889011	0.00437476589741	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	AASDHPPT	0.0178486658490795	0.00434979660320628	92	92	1.0	0	0.0	FALSE	1	6	7	0.953857396387932	196.0
phase12_kda_network_figures_v1	Inhibitory_neurons	ABCB10	0.0178193088203008	0.00434264216907985	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MFN2	0.0178193088203008	0.00434264216907985	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	MRPL42	0.0178193088203008	0.00434264216907985	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	VDAC1	0.0178193088203008	0.00434264216907985	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	DGLUCY	0.0177920060429559	0.00433598836485958	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	DLC1	0.0177920060429559	0.00433598836485958	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
phase12_kda_network_figures_v1	Inhibitory_neurons	NUBPL	0.0177920060429559	0.00433598836485958	92	92	1.0	0	0.0	FALSE	1	2	3	0.8585447332706964	100.0
phase12_kda_network_figures_v1	Inhibitory_neurons	PNPLA8	0.0177920060429559	0.00433598836485958	92	92	1.0	0	0.0	FALSE	1	1	2	0.7910011483453387	81.0
