schema_version	broad_network	gene	in_degree	out_degree	total_degree	degree_percentile	network_nodes	network_edges
phase12_kda_network_figures_v1	OPCs	CD200	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD276	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD2AP	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CD320	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD46	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD47	1	5	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CD63	2	4	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CD81	1	6	7	0.9582979755121833	8249	8610
phase12_kda_network_figures_v1	OPCs	CD81-AS1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD82	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD9	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD96	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CD99L2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDADC1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC123	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC14A	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC14B	2	11	13	0.9820584313250091	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC16	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC23	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC25B	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC27	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC37	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC37L1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC40	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC42	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC42BPA	2	8	10	0.9742999151412293	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC42BPB	2	2	4	0.9199903018547703	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC42SE1	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC42SE2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC5L	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDC73	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDCA7L	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH10	1	6	7	0.9582979755121833	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH11	1	8	9	0.9711480179415687	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH12	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH13	2	1	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH18	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH2	1	7	8	0.9664201721420779	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH20	2	7	9	0.9711480179415687	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH4	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CDH6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDIP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDIPT	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK10	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK11A	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK11B	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK12	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK13	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK14	2	21	23	0.9934537519699358	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK16	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK17	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK18	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK19	1	4	5	0.9352648805915869	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK5R1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK5RAP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK5RAP2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK5RAP3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK8	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDK9	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKAL1	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKL1	2	6	8	0.9664201721420779	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKL3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKL5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKN1B	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKN2A	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDKN2AIPNL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDON	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDR2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDS2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CDYL	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CDYL2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEACAM19	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEBPD	2	16	18	0.9900594011395321	8249	8610
phase12_kda_network_figures_v1	OPCs	CEBPZOS	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CECR2	1	3	4	0.9199903018547703	8249	8610
phase12_kda_network_figures_v1	OPCs	CELF1	3	8	11	0.9772093587101467	8249	8610
phase12_kda_network_figures_v1	OPCs	CELF2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CELF4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CELF5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CELSR2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEND1	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CENPC	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CENPJ	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CENPP	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CENPT	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CENPV	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP104	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP112	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP120	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP126	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP128	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP162	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP164	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP170	2	6	8	0.9664201721420779	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP192	2	3	5	0.9352648805915869	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP250	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP290	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP295	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP350	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP41	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP44	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP57	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP63	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP68	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP70	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP78	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP83	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP85L	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP89	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP95	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CEP97	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CEPT1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CERCAM	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CERK	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CERS4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CERS5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CERS6	1	5	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CES2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CES4A	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CETN3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFAP20	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFAP36	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFAP44	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFAP69	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFAP97	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFDP1	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CFL1	2	10	12	0.9793914413868348	8249	8610
phase12_kda_network_figures_v1	OPCs	CFL2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CFLAR	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CGGBP1	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CGREF1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CGRRF1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHADL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHAMP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHCHD2	2	4	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CHCHD3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHCHD6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD1L	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD2	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD6	1	8	9	0.9711480179415687	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD7	0	24	24	0.9938174324160505	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD8	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CHD9	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHDH	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHFR	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHIC1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHIC2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHID1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHKA	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CHL1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHM	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHMP2B	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHMP5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHN1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHORDC1	1	3	4	0.9199903018547703	8249	8610
phase12_kda_network_figures_v1	OPCs	CHPF	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHPT1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST10	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST11	2	1	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST12	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST15	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST3	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST8	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CHST9	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHSY1	2	1	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CHSY3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHTOP	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHUK	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CHURC1-FNTB	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIAO1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIAPIN1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIC	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CINP	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIR1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIRBP	2	11	13	0.9820584313250091	8249	8610
phase12_kda_network_figures_v1	OPCs	CISD1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CISD2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CIT	1	3	4	0.9199903018547703	8249	8610
phase12_kda_network_figures_v1	OPCs	CIZ1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CKAP4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CKAP5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CKB	2	3	5	0.9352648805915869	8249	8610
phase12_kda_network_figures_v1	OPCs	CKMT2-AS1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLASP1	1	74	75	1.0	8249	8610
phase12_kda_network_figures_v1	OPCs	CLASP2	2	4	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CLASRP	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CLCN3	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CLCN4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLCN5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLCN6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLCN7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLDN10	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLDN12	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLDND1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLEC16A	1	5	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CLEC2D	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLHC1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLIC4	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CLINT1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLIP1	2	1	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CLIP2	2	7	9	0.9711480179415687	8249	8610
phase12_kda_network_figures_v1	OPCs	CLIP3	1	4	5	0.9352648805915869	8249	8610
phase12_kda_network_figures_v1	OPCs	CLIP4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLK1	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CLK3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLK4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLNS1A	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLOCK	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLPB	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLPTM1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLPTM1L	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLPX	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLSTN1	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CLSTN2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLSTN3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLTA	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLTB	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLTC	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLTCL1	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CLU	2	3	5	0.9352648805915869	8249	8610
phase12_kda_network_figures_v1	OPCs	CLUAP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLUH	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLVS1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CLYBL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMAS	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMBL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMC1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMC2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMIP	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMPK1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMSS1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTM3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTM4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTM5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTM6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTM8	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTR1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMTR2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CMYA5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNBD2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNBP	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNDP2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNEP1R1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNIH1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNIH3	2	4	6	0.9488422839132016	8249	8610
phase12_kda_network_figures_v1	OPCs	CNKSR2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNKSR3	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNN3	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CNNM1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNNM2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT10	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT2	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT3	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT4	1	3	4	0.9199903018547703	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT6L	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT8	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNOT9	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNP	1	7	8	0.9664201721420779	8249	8610
phase12_kda_network_figures_v1	OPCs	CNRIP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNST	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTFR	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTLN	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTN1	1	6	7	0.9582979755121833	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTN2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTN3	2	15	17	0.9884834525397018	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTN4	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTNAP1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTNAP2	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTNAP5	2	6	8	0.9664201721420779	8249	8610
phase12_kda_network_figures_v1	OPCs	CNTRL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COA1	1	2	3	0.8957449387804582	8249	8610
phase12_kda_network_figures_v1	OPCs	COA5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COA6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COBL	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	COG1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COG2	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COG3	1	1	2	0.848951388047036	8249	8610
phase12_kda_network_figures_v1	OPCs	COG4	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COG5	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COG6	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COG7	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COIL	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL11A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL16A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL19A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL20A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL25A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL27A1	1	0	1	0.7398472542126319	8249	8610
phase12_kda_network_figures_v1	OPCs	COL4A3	2	0	2	0.848951388047036	8249	8610
