schema_version	query_order	query_id	background_id	contrast_id	broad_cell_type	group_id	sex	apoe_group	deg_tier	tier_order	tier_role	query_mode	query_mode_order	structural_status	structurally_available	query_size	upregulated_query_genes	downregulated_query_genes	query_status
broad_deg_pathway_ora_query_manifest_v1	147	Inhibitory_neurons::AD_vs_NCI__Male__e33::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	148	Inhibitory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	149	Inhibitory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	150	Inhibitory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	151	Inhibitory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	152	Inhibitory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	153	Inhibitory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	154	Inhibitory_neurons::AD_vs_NCI__Male__e4::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	155	Inhibitory_neurons::AD_vs_NCI__Male__e4::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	156	Inhibitory_neurons::AD_vs_NCI__Male__e4::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	157	Inhibitory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	158	Inhibitory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	159	Inhibitory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	160	Inhibitory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	161	Inhibitory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	162	Inhibitory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons::AD_vs_NCI__Male__e4	Inhibitory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	163	Microglia::AD_vs_NCI__Female__e2::strict::AD_any_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	164	Microglia::AD_vs_NCI__Female__e2::strict::AD_up_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	165	Microglia::AD_vs_NCI__Female__e2::strict::AD_down_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	166	Microglia::AD_vs_NCI__Female__e2::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	167	Microglia::AD_vs_NCI__Female__e2::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	168	Microglia::AD_vs_NCI__Female__e2::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	169	Microglia::AD_vs_NCI__Female__e2::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	170	Microglia::AD_vs_NCI__Female__e2::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	171	Microglia::AD_vs_NCI__Female__e2::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Female__e2	Microglia::AD_vs_NCI__Female__e2	Microglia	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	172	Microglia::AD_vs_NCI__Female__e33::strict::AD_any_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	173	Microglia::AD_vs_NCI__Female__e33::strict::AD_up_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	174	Microglia::AD_vs_NCI__Female__e33::strict::AD_down_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	175	Microglia::AD_vs_NCI__Female__e33::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	176	Microglia::AD_vs_NCI__Female__e33::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	177	Microglia::AD_vs_NCI__Female__e33::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	178	Microglia::AD_vs_NCI__Female__e33::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	1	1	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	179	Microglia::AD_vs_NCI__Female__e33::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	1	1	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	180	Microglia::AD_vs_NCI__Female__e33::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Female__e33	Microglia::AD_vs_NCI__Female__e33	Microglia	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	181	Microglia::AD_vs_NCI__Female__e4::strict::AD_any_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	182	Microglia::AD_vs_NCI__Female__e4::strict::AD_up_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	183	Microglia::AD_vs_NCI__Female__e4::strict::AD_down_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	184	Microglia::AD_vs_NCI__Female__e4::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	185	Microglia::AD_vs_NCI__Female__e4::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	186	Microglia::AD_vs_NCI__Female__e4::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	187	Microglia::AD_vs_NCI__Female__e4::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	188	Microglia::AD_vs_NCI__Female__e4::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	189	Microglia::AD_vs_NCI__Female__e4::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Female__e4	Microglia::AD_vs_NCI__Female__e4	Microglia	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	190	Microglia::AD_vs_NCI__Male__e2::strict::AD_any_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	191	Microglia::AD_vs_NCI__Male__e2::strict::AD_up_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	192	Microglia::AD_vs_NCI__Male__e2::strict::AD_down_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	193	Microglia::AD_vs_NCI__Male__e2::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	194	Microglia::AD_vs_NCI__Male__e2::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	195	Microglia::AD_vs_NCI__Male__e2::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	196	Microglia::AD_vs_NCI__Male__e2::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	2	1	1	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	197	Microglia::AD_vs_NCI__Male__e2::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	1	1	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	198	Microglia::AD_vs_NCI__Male__e2::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Male__e2	Microglia::AD_vs_NCI__Male__e2	Microglia	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	1	0	1	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	199	Microglia::AD_vs_NCI__Male__e33::strict::AD_any_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	200	Microglia::AD_vs_NCI__Male__e33::strict::AD_up_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	201	Microglia::AD_vs_NCI__Male__e33::strict::AD_down_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	202	Microglia::AD_vs_NCI__Male__e33::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	203	Microglia::AD_vs_NCI__Male__e33::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	204	Microglia::AD_vs_NCI__Male__e33::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	205	Microglia::AD_vs_NCI__Male__e33::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	206	Microglia::AD_vs_NCI__Male__e33::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	207	Microglia::AD_vs_NCI__Male__e33::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Male__e33	Microglia::AD_vs_NCI__Male__e33	Microglia	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	208	Microglia::AD_vs_NCI__Male__e4::strict::AD_any_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	209	Microglia::AD_vs_NCI__Male__e4::strict::AD_up_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	210	Microglia::AD_vs_NCI__Male__e4::strict::AD_down_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	211	Microglia::AD_vs_NCI__Male__e4::relaxed::AD_any_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	212	Microglia::AD_vs_NCI__Male__e4::relaxed::AD_up_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	213	Microglia::AD_vs_NCI__Male__e4::relaxed::AD_down_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	214	Microglia::AD_vs_NCI__Male__e4::exploratory::AD_any_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	215	Microglia::AD_vs_NCI__Male__e4::exploratory::AD_up_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	216	Microglia::AD_vs_NCI__Male__e4::exploratory::AD_down_mito	Microglia::AD_vs_NCI__Male__e4	Microglia::AD_vs_NCI__Male__e4	Microglia	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	217	OPCs::AD_vs_NCI__Female__e2::strict::AD_any_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	218	OPCs::AD_vs_NCI__Female__e2::strict::AD_up_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	219	OPCs::AD_vs_NCI__Female__e2::strict::AD_down_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	220	OPCs::AD_vs_NCI__Female__e2::relaxed::AD_any_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	221	OPCs::AD_vs_NCI__Female__e2::relaxed::AD_up_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	222	OPCs::AD_vs_NCI__Female__e2::relaxed::AD_down_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	223	OPCs::AD_vs_NCI__Female__e2::exploratory::AD_any_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	224	OPCs::AD_vs_NCI__Female__e2::exploratory::AD_up_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	225	OPCs::AD_vs_NCI__Female__e2::exploratory::AD_down_mito	OPCs::AD_vs_NCI__Female__e2	OPCs::AD_vs_NCI__Female__e2	OPCs	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	226	OPCs::AD_vs_NCI__Female__e33::strict::AD_any_mito	OPCs::AD_vs_NCI__Female__e33	OPCs::AD_vs_NCI__Female__e33	OPCs	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	227	OPCs::AD_vs_NCI__Female__e33::strict::AD_up_mito	OPCs::AD_vs_NCI__Female__e33	OPCs::AD_vs_NCI__Female__e33	OPCs	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
