schema_version	contrast_id	pathway_collection	pathway_id	broad_cell_type	sex	apoe_group	collection_order	collection_role	pathway_name	hierarchy	hierarchy_depth	level_1	level_2	pathway_scope	primary_test_status	primary_nes	primary_p_value	primary_local_fdr_bh	primary_local_significant	primary_global_fdr_bh	primary_leading_edge_genes	composition_test_status	composition_testability_reason	composition_nes	composition_p_value	composition_local_fdr_bh	composition_local_significant	composition_global_fdr_bh	composition_leading_edge_genes	whole_transcriptome_logFC_pearson	whole_transcriptome_sign_concordance	upstream_sensitivity_status	both_profiles_tested	nes_sign_concordant	nes_difference	absolute_nes_difference	leading_edge_overlap_count	leading_edge_union_count	leading_edge_jaccard	primary_signal_survives_composition
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Intramitochondrial membrane interactions	Excitatory_neurons	Male	e4	3	supplemental_complete	Intramitochondrial membrane interactions	Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	2	Mitochondrial dynamics and surveillance	Intramitochondrial membrane interactions	broad_program	tested	-1.67565981780898	0.0107124260745975	0.561615904167198	FALSE	0.265010813231805	ATAD3A,CHCHD3,DNAJC11,MTX1,MTX3,SAMM50,SLC25A46	tested	tested	-1.37271595766986	0.110183639398998	0.822762981414064	FALSE	0.623006728730759	ATAD3A,CHCHD3,DNAJC11,MTX1,MTX3,SAMM50,SLC25A46	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.302943860139113	0.302943860139113	7	7	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Iron homeostasis	Excitatory_neurons	Male	e4	3	supplemental_complete	Iron homeostasis	Metabolism > Metals and cofactors > Iron homeostasis	3	Metabolism	Metals and cofactors	detailed_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.97799595496868	0.934173299634087	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Itaconate metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Itaconate metabolism	Metabolism > Carbohydrate metabolism > Itaconate metabolism	3	Metabolism	Carbohydrate metabolism	detailed_program	tested	-1.07622575809043	0.36271186440678	0.862637903861308	FALSE	0.84771990417418	ACOD1,SUCLA2,SUCLG2	tested	tested	-1.19447797545916	0.259696458684654	0.85860192253322	FALSE	0.76187902068774	ACOD1,SUCLA2,SUCLG2	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.118252217368721	0.118252217368721	3	3	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Ketone metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Ketone metabolism	Metabolism > Carbohydrate metabolism > Ketone metabolism	3	Metabolism	Carbohydrate metabolism	detailed_program	tested	1.16431265482227	0.273607748184019	0.862637903861308	FALSE	0.781685128342008	ACAA2,OXCT1	tested	tested	1.26477904416203	0.202439024390244	0.830412662521198	FALSE	0.711245940603739	ACAA2,HMGCS2,OXCT1	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.100466389339762	0.100466389339762	2	3	0.666666666666667	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Kynurenine metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Kynurenine metabolism	Metabolism > Amino acid metabolism > Kynurenine metabolism	3	Metabolism	Amino acid metabolism	detailed_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.97799595496868	0.934173299634087	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Lipid metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Lipid metabolism	Metabolism > Lipid metabolism	2	Metabolism	Lipid metabolism	broad_program	tested	-0.969181229928881	0.521854304635762	0.981339627683264	FALSE	0.940291878431137	ACSM1,ACSM2A,ACSS3,AGK,AMACR,CBR4,CRAT,ETFB,FDXR,GPAT2,HAO2,HINT2,HSD17B8,LACTB,LYPLAL1,MECR,OXSM,PHYH,TAMM41,THEM5	tested	tested	-1.10060836058341	0.2735368956743	0.85860192253322	FALSE	0.7655153487278	ACADSB,ACSF2,ACSM1,ACSM2A,ACSM3,ACSM5,ACSS1,ACSS3,AGK,AMACR,CBR4,CHPT1,CPT2,CRAT,ECI2,EPHX2,ETFB,ETFDH,FDXR,GPAT2,HAO2,HINT2,HSD17B8,LACTB,LYPLAL1,MCEE,MECR,MLYCD,NDUFAB1,OXSM,PCCB,PHYH,SCP2,TAMM41,THEM5	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.131427130654529	0.131427130654529	20	35	0.571428571428571	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Lipoate insertion	Excitatory_neurons	Male	e4	3	supplemental_complete	Lipoate insertion	Metabolism > Lipid metabolism > Lipoate insertion	3	Metabolism	Lipid metabolism	detailed_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.97799595496868	0.934173299634087	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Lysine metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Lysine metabolism	Metabolism > Amino acid metabolism > Lysine metabolism	3	Metabolism	Amino acid metabolism	detailed_program	tested	0.714519079184568	0.870967741935484	0.981339627683264	FALSE	0.998793373187192	AASS,ACAA2,ALDH7A1,DLST	tested	tested	0.758241096378637	0.791666666666667	0.995110024449878	FALSE	0.978327957783677	AASS,ACAA2,ALDH7A1,DLST	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.0437220171940684	0.0437220171940684	4	4	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	MIA40	Excitatory_neurons	Male	e4	3	supplemental_complete	MIA40	Protein import, sorting and homeostasis > Protein import and sorting > MIA40	3	Protein import, sorting and homeostasis	Protein import and sorting	detailed_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.97799595496868	0.934173299634087	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	MICOS complex	Excitatory_neurons	Male	e4	3	supplemental_complete	MICOS complex	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	3	Mitochondrial dynamics and surveillance	Cristae formation	detailed_program	tested	-1.55299937997147	0.0384784674247795	0.561615904167198	FALSE	0.447955206330187	APOO,CHCHD3,MICOS13	tested	tested	-1.50317788000892	0.0291566937877347	0.822762981414064	FALSE	0.425382198040401	APOO,CHCHD3,MICOS13	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.0498214999625497	0.0498214999625497	3	3	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Malate-aspartate shuttle	Excitatory_neurons	Male	e4	3	supplemental_complete	Malate-aspartate shuttle	Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle	3	Metabolism	Carbohydrate metabolism	detailed_program	tested	0.646685098595021	0.890776699029126	0.981339627683264	FALSE	0.998793373187192	MDH2,SLC25A11,SLC25A12,SLC25A13	tested	tested	0.678702706711875	0.860635696821516	0.995110024449878	FALSE	0.991269859068294	MDH2,SLC25A11,SLC25A12,SLC25A13	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.0320176081168547	0.0320176081168547	4	4	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Metabolism	Metabolism	1	Metabolism	NA	broad_program	tested	-0.814954567303571	0.935022026431718	0.981339627683264	FALSE	0.998793373187192	ACSM1,ACSM2A,ACSS3,AGK,ALDH1L2,AMACR,ANTKMT,BCO2,BOLA3,BPHL,CAT,CBR4,COQ5,COQ6,COX15,CRAT,D2HGDH,DHODH,DHRS2,DUT,ETFB,ETHE1,FDXR,FLAD1,GCAT,GCDH,GLS2,GPAT2,GPT2,GSTZ1,GTPBP3,HAO2,HIBADH,HIBCH,HINT2,HSCB,HSD17B8,LACTB,LYPLAL1,MECR,MPC1,MTARC1,MTFMT,MTHFD1L,MTHFD2,NEU4,NFS1,NFU1,NME3,NUDT19,NUDT8,OXSM,PCK2,PDPR,PHYH,PRODH2,PYCR1,SIRT5,SLC25A33,SLC25A37,SUCLG2,TAMM41,THEM5	tested	tested	-0.809144760112784	0.931477516059957	0.995110024449878	FALSE	0.993874651902608	ACSF2,ACSM1,ACSM2A,ACSS1,ACSS3,ADHFE1,AGK,AKR7A2,ALDH1L2,AMACR,ANTKMT,BCO2,BOLA3,BPHL,CAT,COQ5,COQ6,COX15,CPOX,CRAT,D2HGDH,DHODH,DHRS2,DUT,ETFB,ETFDH,FDXR,FLAD1,GCAT,GCDH,GPAT2,GSTZ1,GTPBP3,HAO2,HIBADH,HIBCH,HINT2,HSCB,HSD17B8,LACTB,LYPLAL1,MECR,MPC1,MTARC1,MTHFD1L,MTHFD2,NEU4,NFS1,NFU1,NOCT,NUDT19,NUDT8,OXSM,PCK2,PDPR,PHYH,PYCR1,SLC25A33,SLC25A37,SUCLA2,SUCLG2,TAMM41,THEM5	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.00580980719078716	0.00580980719078716	55	71	0.774647887323944	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Metals and cofactors	Excitatory_neurons	Male	e4	3	supplemental_complete	Metals and cofactors	Metabolism > Metals and cofactors	2	Metabolism	Metals and cofactors	broad_program	tested	1.21794427868477	0.0812216675912288	0.561615904167198	FALSE	0.55603638473618	ABAT,ABCB6,ACO2,AIFM3,ALAS1,ALAS2,COQ2,COQ8A,COX11,CPT1A,DNA2,FABP1,GLRX2,GRPEL1,LYRM4,MOCS1,MT-CYB,NADK2,NDUFS1,NDUFS2,NNT,PANK2,QDPR,SIRT3,SIRT4,SLC25A38,SLC25A52,SPR	tested	tested	1.2759543813062	0.0400976968907122	0.822762981414064	FALSE	0.483447055677699	ABAT,ABCB6,ACO2,AIFM3,ALAS1,ALAS2,COQ8A,COX11,DNA2,FABP1,GLRX2,LYRM4,MOCS1,MT-CYB,NADK2,NDUFS1,NDUFS2,NNT,PANK2,QDPR,SIRT3,SIRT4,SLC25A38,SLC25A52,SPR	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.0580101026214248	0.0580101026214248	25	28	0.892857142857143	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitochondrial central dogma	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitochondrial central dogma	Mitochondrial central dogma	1	Mitochondrial central dogma	NA	broad_program	tested	-1.24362598256245	0.0715990453460621	0.561615904167198	FALSE	0.535547355473555	AARS2,ATAD3A,AURKAIP1,CDK5RAP1,CHCHD1,COA3,DAP3,DUS2,EARS2,ELAC2,FASTKD3,GADD45GIP1,GARS1,GFM1,GRSF1,GTPBP3,HARS2,HEMK1,IARS2,LARS2,MRM1,MRPL14,MRPL2,MRPL21,MRPL27,MRPL3,MRPL33,MRPL39,MRPL51,MRPL52,MRPL55,MRPS18A,MRPS27,MRPS34,MRPS9,MRRF,MTERF2,MTFMT,MTG2,MTIF3,MTRF1,MUTYH,NOA1,NSUN3,NSUN4,OXA1L,PARS2,PDE12,POLG2,POLQ,POLRMT,PTCD2,PTCD3,PUSL1,QRSL1,RARS2,RCC1L,RMND1,RPUSD3,SLIRP,TARS2,TEFM,TFB1M,THG1L,TOP1MT,TRMT61B,YBEY	tested	tested	-1.04158083121314	0.373380447585395	0.85987837205676	FALSE	0.830017683465959	AARS2,AURKAIP1,CDK5RAP1,COA3,DAP3,DUS2,EARS2,ELAC2,FASTKD3,GARS1,GFM1,GRSF1,GTPBP3,HARS2,HEMK1,IARS2,LARS2,MIEF1,MRM1,MRPL14,MRPL2,MRPL21,MRPL27,MRPL3,MRPL33,MRPL52,MRPL55,MRPS18A,MRPS27,MRPS28,MRPS34,MRPS9,MRRF,MTERF2,MTFMT,MTG2,MTRF1,MUTYH,NOA1,NSUN4,OXA1L,PARS2,PDE12,POLG2,POLQ,POLRMT,PTCD2,PTCD3,PUSL1,QRSL1,RARS2,RCC1L,RPUSD3,SLIRP,SSBP1,TARS2,TEFM,TFB1M,THG1L,TOP1MT,TRMT61B,YBEY	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.202045151349309	0.202045151349309	59	70	0.842857142857143	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitochondrial dynamics and surveillance	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitochondrial dynamics and surveillance	Mitochondrial dynamics and surveillance	1	Mitochondrial dynamics and surveillance	NA	broad_program	tested	1.04626256271395	0.344827586206897	0.862637903861308	FALSE	0.834144559991858	AIFM1,AIFM3,ARMC10,ARMCX1,BCL2A1,BCL2L1,BCL2L13,BIK,BNIP3,BNIP3L,CASP8,FKBP8,IFI27,MARCHF5,MFF,MGARP,MIEF2,MTFP1,MUL1,TOMM20,VPS13D	tested	tested	1.0416326909808	0.378723404255319	0.85987837205676	FALSE	0.835304777080014	AIFM3,BCL2A1,BCL2L1,BCL2L13,BNIP3,BNIP3L,IFI27,MFF,MGARP,MUL1,TOMM20,VPS13D	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.00462987173315299	0.00462987173315299	12	21	0.571428571428571	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitochondrial permeability transition pore	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitochondrial permeability transition pore	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore	3	Signaling	Calcium homeostasis	detailed_program	tested	1.25249699888214	0.220338983050847	0.810035842293907	FALSE	0.739156268568033	PPIF,SLC25A31,SLC25A4,VDAC1,VDAC3	tested	tested	1.0136695133493	0.417073170731707	0.85987837205676	FALSE	0.854045985998081	PPIF,SLC25A31,SLC25A4,VDAC1,VDAC3	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.238827485532834	0.238827485532834	5	5	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitochondrial ribosome	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitochondrial ribosome	Mitochondrial central dogma > Translation > Mitochondrial ribosome	3	Mitochondrial central dogma	Translation	detailed_program	tested	-0.790877949407442	0.8442280945758	0.981339627683264	FALSE	0.998793373187192	AURKAIP1,CHCHD1,DAP3,GADD45GIP1,MRPL14,MRPL15,MRPL17,MRPL19,MRPL2,MRPL21,MRPL23,MRPL24,MRPL27,MRPL3,MRPL32,MRPL33,MRPL36,MRPL39,MRPL43,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL58,MRPS12,MRPS14,MRPS18A,MRPS26,MRPS27,MRPS28,MRPS34,MRPS9,PTCD3	tested	tested	-0.673786919527634	0.966032608695652	0.995110024449878	FALSE	1	AURKAIP1,CHCHD1,DAP3,GADD45GIP1,MRPL14,MRPL15,MRPL17,MRPL19,MRPL2,MRPL21,MRPL23,MRPL24,MRPL27,MRPL3,MRPL32,MRPL33,MRPL36,MRPL39,MRPL43,MRPL49,MRPL51,MRPL52,MRPL53,MRPL54,MRPL55,MRPL58,MRPS12,MRPS14,MRPS18A,MRPS23,MRPS26,MRPS27,MRPS28,MRPS34,MRPS9,PTCD3	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.117091029879808	0.117091029879808	34	36	0.944444444444444	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitochondrial ribosome assembly	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitochondrial ribosome assembly	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	3	Mitochondrial central dogma	Translation	detailed_program	tested	-1.37946185437925	0.0895061728395062	0.561615904167198	FALSE	0.568036529680365	GRSF1,NOA1,NSUN4,TFB1M,TRMT61B,YBEY	tested	tested	-1.27992015070288	0.158920539730135	0.830412662521198	FALSE	0.669769252992677	GRSF1,NOA1,NSUN4,TFB1M,TRMT61B,YBEY	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.0995417036763755	0.0995417036763755	6	6	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Mitophagy	Excitatory_neurons	Male	e4	3	supplemental_complete	Mitophagy	Mitochondrial dynamics and surveillance > Mitophagy	2	Mitochondrial dynamics and surveillance	Mitophagy	broad_program	tested	1.25441733409839	0.192307692307692	0.804843304843305	FALSE	0.709082025948646	BCL2L13,FKBP8,MARCHF5,VPS13D	tested	tested	1.22975401925658	0.185185185185185	0.830412662521198	FALSE	0.701754627045133	BCL2L13,FKBP8,MARCHF5,VPS13D	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.0246633148418163	0.0246633148418163	4	4	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Molybdenum cofactor synthesis and proteins	Excitatory_neurons	Male	e4	3	supplemental_complete	Molybdenum cofactor synthesis and proteins	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins	3	Metabolism	Metals and cofactors	detailed_program	tested	1.06488767527152	0.366430260047281	0.862637903861308	FALSE	0.850797745014704	ABCB7,MOCS1	tested	tested	1.18183399057503	0.253554502369668	0.85860192253322	FALSE	0.758712136432257	ABCB7,MOCS1,MTARC2	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.116946315303518	0.116946315303518	2	3	0.666666666666667	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	NAD biosynthesis and metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	NAD biosynthesis and metabolism	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	3	Metabolism	Metals and cofactors	detailed_program	tested	1.24344891565162	0.203296703296703	0.810035842293907	FALSE	0.722574568288854	NADK2,NAXD,NMNAT3,NNT,NUDT13,SIRT3,SIRT4,SLC25A52	tested	tested	1.51430665309903	0.0839388559135146	0.822762981414064	FALSE	0.581909383793483	NADK2,NAXD,NMNAT3,NNT,SIRT3,SIRT4,SLC25A52	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.270857737447407	0.270857737447407	7	8	0.875	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Nucleotide import	Excitatory_neurons	Male	e4	3	supplemental_complete	Nucleotide import	Metabolism > Nucleotide metabolism > Nucleotide import	3	Metabolism	Nucleotide metabolism	detailed_program	tested	-0.922237650937964	0.580906148867314	0.981339627683264	FALSE	0.955403374504306	SLC25A33	tested	tested	-0.593412712252139	0.940397350993378	0.995110024449878	FALSE	0.993874651902608	SLC25A33	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.328824938685825	0.328824938685825	1	1	1	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Nucleotide metabolism	Excitatory_neurons	Male	e4	3	supplemental_complete	Nucleotide metabolism	Metabolism > Nucleotide metabolism	2	Metabolism	Nucleotide metabolism	broad_program	tested	-1.06607247513124	0.358006042296073	0.862637903861308	FALSE	0.844855451575664	ANTKMT,CKMT2,DHODH,DUT,FHIT,NME3,NME4,NUDT2,PAICS,SLC25A33,SUCLA2,SUCLG2	tested	tested	-0.950620727251584	0.521994134897361	0.907466726821566	FALSE	0.909930715935335	ANTKMT,CKMT1B,CKMT2,DHODH,DUT,FHIT,HINT1,NME3,NME4,NUDT2,PAICS,SLC25A25,SLC25A33,SLC25A36,SLC25A6,SUCLA2,SUCLG2,TK2	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.115451747879656	0.115451747879656	12	18	0.666666666666667	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	Nucleotide synthesis and processing	Excitatory_neurons	Male	e4	3	supplemental_complete	Nucleotide synthesis and processing	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	3	Metabolism	Nucleotide metabolism	detailed_program	tested	-1.0859684717018	0.336363636363636	0.862637903861308	FALSE	0.826879904148126	DHODH,DUT,FHIT,NME3,NME4,NUDT2,PAICS,SUCLA2,SUCLG2,TK2	tested	tested	-1.07986757870766	0.363914373088685	0.85987837205676	FALSE	0.822192595993396	DHODH,DUT,NME3,NUDT2,PAICS,SUCLA2,SUCLG2,TK2	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	0.00610089299413819	0.00610089299413819	8	10	0.8	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	OXA	Excitatory_neurons	Male	e4	3	supplemental_complete	OXA	Protein import, sorting and homeostasis > Protein import and sorting > OXA	3	Protein import, sorting and homeostasis	Protein import and sorting	detailed_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.97799595496868	0.934173299634087	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	OXPHOS	Excitatory_neurons	Male	e4	3	supplemental_complete	OXPHOS	OXPHOS	1	OXPHOS	NA	broad_program	tested	-0.989473210471296	0.494962216624685	0.981339627683264	FALSE	0.921558067375886	ATP5F1D,ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC2,ATP5ME,ATP5MF,ATP5MG,ATP5PD,ATP5PF,ATPAF1,ATPSCKMT,CMC1,CMC2,COA3,COA4,COX15,COX17,COX19,COX4I1,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX7A1,COX7A2,COX7B,COX7B2,COX7C,COX8A,CYC1,NDUFA1,NDUFA10,NDUFA11,NDUFA13,NDUFA2,NDUFA3,NDUFAB1,NDUFAF6,NDUFAF8,NDUFB1,NDUFB11,NDUFB2,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFC1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV3,PET100,RAB5IF,SDHAF1,SDHAF3,SDHAF4,SURF1,TIMMDC1,TMEM177,TMEM186,UQCC1,UQCC3,UQCR11,UQCRC2,UQCRQ	tested	tested	-1.03706825539687	0.389788293897883	0.85987837205676	FALSE	0.836781823840648	ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PD,ATP5PF,ATPAF1,ATPSCKMT,CMC1,COA3,COA4,COX10,COX15,COX19,COX4I1,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX7A1,COX7A2,COX7B,COX7B2,COX7C,COX8A,NDUFA1,NDUFA10,NDUFA11,NDUFA13,NDUFA2,NDUFA3,NDUFAB1,NDUFAF6,NDUFAF8,NDUFB1,NDUFB11,NDUFB2,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFC1,NDUFS4,NDUFS5,NDUFS6,NDUFV3,PET100,RAB5IF,SDHAF1,SDHAF3,SDHAF4,SURF1,TIMMDC1,TMEM177,TMEM186,UQCC1,UQCC3,UQCR11,UQCRC2,UQCRQ	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.0475950449255714	0.0475950449255714	65	72	0.902777777777778	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	OXPHOS assembly factors	Excitatory_neurons	Male	e4	3	supplemental_complete	OXPHOS assembly factors	OXPHOS > OXPHOS assembly factors	2	OXPHOS	OXPHOS assembly factors	broad_program	tested	-0.595640872275676	0.991228070175439	0.991228070175439	FALSE	1	ATPAF1,ATPSCKMT,CMC1,COA3,COA4,COX15,COX19,NDUFAF6,PET100,SDHAF3,SDHAF4,SURF1,TIMMDC1,TMEM186,UQCC1,UQCC3	tested	tested	-0.628026305472517	0.983356449375867	0.995110024449878	FALSE	1	ATPSCKMT,COA3,COA4,COX15,PET100,SURF1,TMEM186	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.0323854331968414	0.0323854331968414	7	16	0.4375	FALSE
broad_deg_pathway_composition_concordance_v1	Excitatory_neurons::AD_vs_NCI__Male__e4	mitocarta_complete_149	OXPHOS subunits	Excitatory_neurons	Male	e4	3	supplemental_complete	OXPHOS subunits	OXPHOS > OXPHOS subunits	2	OXPHOS	OXPHOS subunits	broad_program	tested	-1.12550348181243	0.259510869565217	0.862492007672634	FALSE	0.77036320882513	ATP5F1D,ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC2,ATP5ME,ATP5MF,ATP5MG,ATP5PD,ATP5PF,COX4I1,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX7A1,COX7A2,COX7B,COX7B2,COX7C,COX8A,CYC1,NDUFA1,NDUFA10,NDUFA11,NDUFA13,NDUFA2,NDUFA3,NDUFAB1,NDUFB1,NDUFB11,NDUFB2,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFC1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV3,UQCR11,UQCRC2,UQCRQ	tested	tested	-1.18521132905063	0.165580182529335	0.830412662521198	FALSE	0.681156717100234	ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PD,ATP5PF,COX4I1,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX7A1,COX7A2,COX7B,COX7B2,COX7C,COX8A,NDUFA1,NDUFA10,NDUFA11,NDUFA13,NDUFA2,NDUFA3,NDUFAB1,NDUFB1,NDUFB11,NDUFB2,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFC1,NDUFS4,NDUFS5,NDUFS6,NDUFV3,UQCR11,UQCRC2,UQCRQ	0.97799595496868	0.934173299634087	validated_complete	TRUE	TRUE	-0.0597078472381989	0.0597078472381989	45	49	0.918367346938776	FALSE
