schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	context_display_order	network_label	network_color	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	explicit_query_count	implicit_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	4.980487313806649e-10	4.980487313806649e-10	9.302728161789872	9.302728161789872	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	1	MT-CO2	7	Vasculature_cells	7	Vasculature	#D55E00	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	11	1	0	1.0	7	0.5833333333333334	1.7607356850458508e-05	1.7607356850458508e-05	4.754305833778095	4.754305833778095	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	13	0	0	1.0	12	0.9230769230769231	2.3070717465623093e-06	2.3070717465623093e-06	5.636938899344706	5.636938899344706	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	1	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	12	2	10	0	1.0	0	0.0	0.33584169395299984	0.33584169395299984	0.47386538821681684	0.47386538821681684	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	8	3	5	0	1.0	1	0.125	6.887748068300628e-05	6.887748068300628e-05	4.161922746360994	4.161922746360994	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	9	1	0	1.0	1	0.1	1.035551105691433e-05	1.035551105691433e-05	4.98482846328709	4.98482846328709	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	4	7	0	1.0	0	0.0	0.05724550935795245	0.05724550935795245	1.2422585760195832	1.2422585760195832	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	13	10	3	0	1.0	2	0.15384615384615385	0.00018969196189091024	0.00018969196189091024	3.7219510717491042	3.7219510717491042	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	5	2	3	0	1.0	0	0.0	0.09599354684133116	0.09599354684133116	1.017757961391681	1.017757961391681	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	FALSE	10	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	2	5	0	1.0	1	0.14285714285714285	0.0013438836258738678	0.0013438836258738678	2.871638337553805	2.871638337553805	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	1.2231854039902354e-06	1.2231854039902354e-06	5.912507709907966	5.912507709907966	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	4	Microglia	9	Microglia	#CC79A7	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	2	1.0	1.8447694402120875e-05	1.8447694402120875e-05	4.7340579043561775	4.7340579043561775	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	1	1.0	2.1184319517450158e-06	2.1184319517450158e-06	5.673985481842972	5.673985481842972	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	1	0	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	8.233249520973088e-06	8.233249520973088e-06	5.084428722443499	5.084428722443499	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	5	OPCs	10	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	2.4543377717833065e-07	2.4543377717833065e-07	6.610065668859589	6.610065668859589	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	6	Oligodendrocytes	11	Oligodendrocytes	#F0E442	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	1.6181190579657328e-06	1.6181190579657328e-06	5.790989527028272	5.790989527028272	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	2	MT-ND4	7	Vasculature_cells	12	Vasculature	#D55E00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	0	0.0	0.0005160716768918061	0.0005160716768918061	3.2872899752783016	3.2872899752783016	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	3	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	1	0	0	1.0	0	0.0	0.023531584758219953	0.023531584758219953	1.628348823840806	1.628348823840806	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	2	1	0	1.0	2	0.6666666666666666	7.835351071875493e-13	7.835351071875493e-13	12.105941539697948	12.105941539697948	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	1	2	0	1.0	1	0.3333333333333333	5.216345923422928e-07	5.216345923422928e-07	6.2826336159624345	6.2826336159624345	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	2	0	0	1.0	1	0.5	1.7021577470921948e-09	1.7021577470921948e-09	8.769000194241405	8.769000194241405	supporting_tested
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_mt_v1_plot_data_v1	phase18_sex_apoe_mt	mt_driver	3	MT-CO3	1	Astrocytes	13	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
