schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	median_nCount_RNA	median_nFeature_RNA	median_nCount_MT	median_percent_mt	q25_percent_mt	q75_percent_mt	median_nFeature_MT	median_percent_mitocarta	zero_mt_nuclei	zero_mt_fraction	robust_flagged_nuclei	robust_flagged_fraction	donor_celltype_samples	median_nuclei_per_donor	q25_nuclei_per_donor	q75_nuclei_per_donor	primary_eligible_donors	sensitivity_eligible_donors	primary_ineligible_donors	sensitivity_ineligible_donors	group_has_nuclei	primary_side_eligible	sensitivity_side_eligible	minimum_donors_per_contrast_side
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Female	e4	NCI	2234	11	14949	5071	351	2.40983348535145	1.30571270787491	3.80984778841598	11	6.16968349740658	0	0	40	0.017905102954342	11	217	102	269	11	10	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e2	AD	1249	7	13119	4606	227	1.68468205278021	0.737280093437477	2.91149884380912	10	5.14198438737414	2	0.00160128102481986	19	0.0152121697357886	7	159	96.5	206.5	6	6	1	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e2	NCI	1339	6	5978	2871	131	1.84088643958492	1.09231331518926	3.29182073697439	10	5.8417714476466	1	0.000746825989544436	29	0.0216579536967886	6	219	69.75	336	5	4	1	2	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e33	AD	5291	27	9122	3665	172	1.9266625233064	0.864626772617087	3.60147971179804	10	5.55140652228031	12	0.00226800226800227	73	0.0137970137970138	27	155	81.5	236.5	26	26	1	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e33	NCI	12067	53	11703	4396	175	1.64370422043948	0.735144062224652	2.92532074563292	10	5.33418134557421	13	0.00107731830612414	96	0.00795558133753211	53	193	92	328	51	46	2	7	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e4	AD	4614	26	11974.5	4336.5	254	2.20864014169723	1.16872145707394	3.60230705211247	11	5.91215591551282	2	0.000433463372345037	79	0.017121803207629	26	156.5	125.25	252.25	25	22	1	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB GABRG1	Male	e4	NCI	2201	10	11730	4285	180	2.02525969658471	0.739630184907546	3.81047523904667	10	5.6346109708515	6	0.00272603362108133	18	0.00817810086324398	10	215	57.25	357.75	10	8	0	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e2	AD	1430	8	18741.5	5559.5	602.5	3.75984650613842	2.34865472455109	5.35944859993968	11	7.76094522755734	0	0	1	0.000699300699300699	8	197	135	223.25	8	7	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e2	NCI	4990	17	14033	4758	293	2.41010588581605	1.11880592520431	4.38221630299954	11	6.08742043719471	7	0.00140280561122244	4	0.000801603206412826	17	254	104	457	16	16	1	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e33	AD	12683	37	14227	4722	315	2.63166573228243	1.19760479041916	4.72109507360016	11	6.22055487698482	8	0.000630765591736971	29	0.00228652527004652	37	274	181	388	37	36	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e33	NCI	13885	45	19195	5671	305	1.76440062272963	0.654381510986606	3.41966076965165	11	5.36733917015607	19	0.00136838314728124	19	0.00136838314728124	45	262	163	359	45	44	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e4	AD	6768	26	17071	5172.5	414	2.46527814745808	1.14101336308501	4.44788054153257	11	5.95770016415933	4	0.000591016548463357	5	0.000738770685579196	26	222.5	153	308.5	25	24	1	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	e4	NCI	4054	11	19447	5716.5	479	2.91998081548158	1.34312383600472	4.88480159803179	11	6.69699203165726	0	0	15	0.00370004933399112	11	332	204	472.5	11	11	0	0	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e2	AD	1690	7	18920	5595	312.5	1.90897814013044	0.671183431167665	3.42812535037362	11	5.45137224776717	1	0.000591715976331361	0	0	7	201	126.5	314	7	6	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e2	NCI	1874	6	8743	3594	191	2.26276481135628	1.08634083990012	4.21649463789479	10	6.05191360283747	1	0.000533617929562433	15	0.0080042689434365	6	283	126.75	434.75	5	5	1	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e33	AD	7405	27	14150	4756	251	2.283361407449	0.903294367693943	4.3291473892928	10	5.85567010309278	19	0.00256583389601621	27	0.00364618501012829	27	216	175.5	323	27	26	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e33	NCI	17997	53	16639	5246	237	1.65572986832385	0.627575277337559	3.46204528211476	10	5.24318730596757	23	0.00127799077624048	33	0.0018336389398233	53	287	179	423	52	50	1	3	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e4	AD	6930	27	17010.5	5226	331	2.30410613285765	1.00836766182711	4.20036290562685	11	5.89307597282442	1	0.000144300144300144	10	0.00144300144300144	27	258	192.5	328	26	25	1	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	e4	NCI	2820	10	15477	4964.5	208	1.52309735593776	0.485987094579615	3.69196695080197	10	5.08739007449777	8	0.00283687943262411	3	0.00106382978723404	10	267.5	189.5	432	10	9	0	1	TRUE	TRUE	TRUE	5
