schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	median_nCount_RNA	median_nFeature_RNA	median_nCount_MT	median_percent_mt	q25_percent_mt	q75_percent_mt	median_nFeature_MT	median_percent_mitocarta	zero_mt_nuclei	zero_mt_fraction	robust_flagged_nuclei	robust_flagged_fraction	donor_celltype_samples	median_nuclei_per_donor	q25_nuclei_per_donor	q75_nuclei_per_donor	primary_eligible_donors	sensitivity_eligible_donors	primary_ineligible_donors	sensitivity_ineligible_donors	group_has_nuclei	primary_side_eligible	sensitivity_side_eligible	minimum_donors_per_contrast_side
descriptive_group_coverage_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e33	NCI	2302	53	11547	4205.5	151.5	1.52838763129574	0.569299926033211	3.22704468029305	10	5.34953179910821	8	0.00347523892267593	15	0.00651607298001738	53	40	22	55	44	16	9	37	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e4	AD	892	26	9715.5	3668.5	151.5	1.72730190584217	0.763628701069502	3.74347833635194	10	5.4263781275396	1	0.00112107623318386	22	0.0246636771300448	26	32	21.25	44.75	21	6	5	20	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e4	NCI	335	10	9367	3647	125	1.44745122718691	0.443051439087251	3.18057796937629	10	5.44166813302833	2	0.00597014925373134	5	0.0149253731343284	10	38.5	18.5	45.5	7	2	3	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e2	AD	168	8	4747	2325	195	3.97421222730946	2.29487117003586	6.70581642623139	11	7.8445424161614	0	0	6	0.0357142857142857	8	17	14.75	26.25	3	0	5	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e2	NCI	916	16	3964.5	2047.5	99	2.43939370212783	1.28955345168833	4.18033022920501	10	6.16600173646617	0	0	11	0.0120087336244541	16	54.5	22.75	79	12	9	4	7	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e33	AD	1924	35	4918.5	2298.5	105	2.202121619423	1.12870849142996	3.96265113493045	10	5.82936866954624	5	0.0025987525987526	28	0.0145530145530146	35	36	22.5	68.5	27	12	8	23	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e33	NCI	3338	45	5307.5	2444.5	100	1.86438378863552	0.774585389754722	3.53753381446128	10	5.4818953390118	25	0.00748951467944877	38	0.0113840623127621	45	58	35	89	42	27	3	18	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e4	AD	1075	25	4757	2183	146	2.87150035893754	1.54610637728697	5.22134062265657	11	6.19115549215407	3	0.0027906976744186	13	0.012093023255814	25	32	21	43	19	6	6	19	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Female	e4	NCI	850	11	5749	2572	97.5	2.12249713914066	1.01665066203117	4.06785749273422	10	5.85455597738918	0	0	8	0.00941176470588235	11	47	31	103.5	10	4	1	7	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e2	AD	364	7	8918.5	3401	164	2.03614593528142	1.11993637974025	3.24822860970791	10	5.77142935811886	0	0	5	0.0137362637362637	7	54	27	75.5	5	4	2	3	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e2	NCI	292	6	1902	1155.5	44.5	2.32886520789712	1.40135802743704	3.70621850922329	9	6.09107221762671	1	0.00342465753424658	1	0.00342465753424658	6	36.5	8.75	70.25	4	2	2	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e33	AD	1276	27	5810.5	2620	89	1.55273733786833	0.705325025933914	3.42983094698516	10	5.22618394082597	6	0.00470219435736677	16	0.0125391849529781	27	47	17.5	74	18	12	9	15	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e33	NCI	4114	52	5292	2495.5	86	1.6172796626694	0.72031529231908	3.10698073855969	10	5.2988464526926	10	0.00243072435585805	28	0.00680602819640253	52	70.5	41.5	124.25	45	38	7	14	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e4	AD	1267	26	3556	1844	87	2.28013029315961	1.12951808229646	4.19259329569509	10	5.78379619003902	4	0.00315706393054459	8	0.00631412786108919	26	50.5	22.75	67.75	20	14	6	12	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh L3-5 SST MAFB	Male	e4	NCI	410	10	3069	1707.5	72.5	2.05891971492209	0.908668098143064	4.04739531296234	10	5.86969772630543	3	0.00731707317073171	3	0.00731707317073171	10	38	16.5	60.25	6	4	4	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e2	AD	68	8	13672.5	4566.5	477	3.9098947160019	1.83060648287906	6.47028706499488	11	7.71289884160108	0	0	2	0.0294117647058824	8	8	4.75	12.25	0	0	8	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e2	NCI	205	16	9823	3653	178	2.18044276337746	0.880249403997799	4.16715645938639	10	6.13347273044084	1	0.0048780487804878	2	0.00975609756097561	16	12	3.75	16	3	0	13	16	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e33	AD	568	32	9919.5	3604.5	170	2.14038481115749	0.884023986579562	4.21731627654547	10	5.81437735815503	0	0	13	0.022887323943662	32	13	6	21.75	10	2	22	30	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e33	NCI	685	45	13866	4556	205	1.44373459429549	0.51605504587156	3.33493666827	11	5.31668286846631	0	0	10	0.0145985401459854	45	13	7	20	12	0	33	45	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e4	AD	323	22	13396	4150	234	2.17937608318891	0.799720428366444	4.28195852938921	11	5.83642006206828	1	0.00309597523219814	7	0.021671826625387	22	14	8.25	18.75	5	0	17	22	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e4	NCI	175	11	15128	4981	218	1.75842386300865	0.726805266426227	3.76578006103095	11	5.75819129206041	0	0	2	0.0114285714285714	11	13	9.5	21	3	0	8	11	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e2	AD	76	5	17587.5	5166	285	2.07120344706279	0.79826891991672	3.87607212680908	11	5.90877514089558	0	0	2	0.0263157894736842	5	18	10	20	2	0	3	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e2	NCI	90	5	9903.5	3470.5	149	2.28240886974555	0.826764837947059	4.27267229507746	10	6.61660622858683	0	0	1	0.0111111111111111	5	10	8	11	1	1	4	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e33	AD	304	26	12038	4035.5	174.5	1.67323272681686	0.628922404282766	3.77084708001868	11	5.56894664492625	1	0.00328947368421053	4	0.0131578947368421	26	9	4.25	17.75	5	0	21	26	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e33	NCI	767	52	13367	4420	160	1.2987012987013	0.432167064620102	3.3782442103979	10	5.24229074889868	0	0	9	0.0117340286831812	52	12	7	19	12	0	40	52	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e4	AD	302	26	9263	3427	151.5	1.56177793182952	0.681851004423546	3.35359623819821	10	5.42609120383749	0	0	8	0.0264900662251656	26	10	5.5	16	5	0	21	26	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e4	NCI	105	10	11006	3967	132	1.11504594180704	0.390824129141886	3.27385570209465	10	5.16946251283807	0	0	1	0.00952380952380952	10	10	3.25	18.5	1	0	9	10	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e2	AD	59	8	13013	4297	360	3.81883275558334	1.92995065218255	5.87321466372521	11	7.76552821503665	0	0	4	0.0677966101694915	8	6	4.75	8.25	0	0	8	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e2	NCI	164	16	8202	3250	168	2.32289587993322	1.35104107801971	3.81410555202732	10	5.96038915226467	0	0	1	0.00609756097560976	16	9	3.75	17.25	2	0	14	16	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e33	AD	405	35	7553	3145	137	2.0277017932352	0.977464023893565	4.23250564334086	10	5.6005895357406	0	0	6	0.0148148148148148	35	8	4	14.5	5	1	30	34	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e33	NCI	590	45	11316.5	4090.5	201	1.70452690767426	0.741740809847774	3.26900518939513	10	5.36029218304228	2	0.00338983050847458	9	0.0152542372881356	45	11	7	15	8	0	37	45	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e4	AD	280	24	10068	3514.5	199	2.18016287207344	1.11902002192629	4.15261974290612	11	5.6642899674083	0	0	12	0.0428571428571429	24	11	5.5	16	3	0	21	24	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Female	e4	NCI	201	11	12027	4200	200	2.23390275952694	1.05835105126388	3.63516192994052	11	5.95547846198323	0	0	6	0.0298507462686567	11	14	8	23	4	0	7	11	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e2	AD	70	6	14872	4905	271.5	1.81301830496961	0.985075129097398	2.82182583958191	11	5.77536231367036	1	0.0142857142857143	0	0	6	13	9.25	16	0	0	6	6	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e2	NCI	63	5	4079	2116	72	2.12048192771084	1.44802968781202	3.82381408293393	10	5.49954170485793	0	0	0	0	5	5	5	8	1	0	4	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e33	AD	269	26	10705	3713	139	1.28726287262873	0.551096202228346	2.70246683732837	10	4.99643838404396	1	0.00371747211895911	3	0.0111524163568773	26	9	3.25	13.5	4	0	22	26	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e33	NCI	704	52	9939	3783.5	147	1.69795066365734	0.718364659251396	3.16955791516382	10	5.38535220557148	3	0.00426136363636364	14	0.0198863636363636	52	11	4.75	18.5	13	0	39	52	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e4	AD	238	23	11935	4160.5	208.5	1.72236922359006	1.0072253929772	3.06464042825041	11	5.4082454594242	0	0	8	0.0336134453781513	23	10	5.5	11.5	2	0	21	23	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L5-6 SST TH	Male	e4	NCI	86	10	8343	3277.5	142	1.80280116963438	0.902176337120511	3.48473904299964	10	5.26607877227072	0	0	1	0.0116279069767442	10	7.5	3.75	10.5	1	0	9	10	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e2	AD	15	7	14604	4478	482	3.84469840308787	2.13013633253271	5.62884342528764	11	7.12613927361842	0	0	0	0	7	2	1.5	2.5	0	0	7	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e2	NCI	32	13	12601	4369	218	2.05094421092462	1.08371041408817	3.77617670935281	10	6.12123449936065	0	0	0	0	13	2	2	3	0	0	13	13	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e33	AD	128	30	9738	3707	217	2.40301637654338	1.23352755214334	4.5113236689804	11	5.95664185420382	0	0	3	0.0234375	30	3	2	6	0	0	30	30	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e33	NCI	189	42	13530	4687	228	1.74156429793189	0.787808856881391	3.46683893195521	11	5.4297565619475	2	0.0105820105820106	4	0.0211640211640212	42	3	2	6	0	0	42	42	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e4	AD	85	20	12490	4244	223	1.85615907328864	0.915216170690623	4.3360433604336	11	5.24686581024609	1	0.0117647058823529	1	0.0117647058823529	20	4	1.75	5.25	0	0	20	20	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Female	e4	NCI	51	10	15188	4574	332	2.57430997876858	1.54619591793745	6.75300715549507	11	6.4437071110776	0	0	0	0	10	4	2.25	6.5	0	0	10	10	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e2	AD	25	7	10374	4212	324	2.2826646090535	0.91254752851711	4.35260057901567	11	5.99768763850082	0	0	0	0	7	3	1.5	5	0	0	7	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e2	NCI	16	4	4966.5	2434	116.5	2.03498142503729	0.693894626765515	3.60314494310499	9.5	5.60361359334112	0	0	0	0	4	3.5	3	4.5	0	0	4	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e33	AD	122	20	4050	2099	86.5	2.4747133531965	1.05777644438343	4.8355898574871	10	6.20985876803316	0	0	6	0.0491803278688525	20	3	2	6.25	1	0	19	20	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e33	NCI	222	46	11407.5	4105	152.5	1.43314759034165	0.621125329006491	3.06084840987435	10	5.06808734764231	1	0.0045045045045045	4	0.018018018018018	46	3	2	7	0	0	46	46	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e4	AD	82	24	11413	4085	212	1.95561399355227	0.888934081391796	3.31336168644635	11	5.42741151969141	0	0	2	0.024390243902439	24	3	1.75	4	0	0	24	24	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh L6 SST NPY	Male	e4	NCI	23	8	6728	2924	92	1.69274868298729	0.27494054790688	2.64098131091364	10	5.14022311744654	1	0.0434782608695652	0	0	8	2.5	1.75	4	0	0	8	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e2	AD	299	8	8265	3304	213	2.81079742446756	1.59589160595724	5.11645809951522	11	6.74975027350997	0	0	11	0.0367892976588629	8	34.5	11.5	52.5	5	2	3	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e2	NCI	965	17	8015	3398	149	2.11316975463195	1.13933507657826	3.78610460577674	10	6.12371774945601	1	0.00103626943005181	12	0.0124352331606218	17	45	33	73	13	8	4	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e33	AD	2462	37	6615.5	2838.5	131	2.14762507713254	0.989058684859231	4.11989985892559	10	5.93301738328238	7	0.00284321689683184	37	0.0150284321689683	37	59	32	79	32	24	5	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e33	NCI	3211	45	9437	3685	143	1.58251695553881	0.699300699300699	2.97516698860992	10	5.48872824937855	22	0.00685144814699471	44	0.0137028962939894	45	57	38	95	43	27	2	18	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e4	AD	1329	24	7374	3031	143	1.91665456657471	0.929783558581445	3.66748166259169	10	5.55179417738659	2	0.00150489089541008	32	0.0240782543265613	24	48	28	72.5	22	11	2	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e4	NCI	914	11	7377.5	3097	118	2.20835552057755	0.91057358133604	4.34080396885238	10	6.14556947601759	0	0	16	0.0175054704595186	11	68	34.5	95.5	11	6	0	5	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e2	AD	420	7	8533	3452.5	184	2.13100107193001	1.11732167173765	3.65219556968628	10	6.10151023130677	0	0	3	0.00714285714285714	7	65	24.5	75	5	4	2	3	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e2	NCI	333	6	2686	1603	53	1.440329218107	0.779007790077901	2.8322440087146	9	5.46500479386385	4	0.012012012012012	8	0.024024024024024	6	51.5	20.5	84.75	4	3	2	3	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e33	AD	1647	27	7973	3264	133	1.71317193270414	0.799320993912299	3.34243644625513	10	5.63971992361553	8	0.00485731633272617	35	0.021250758955677	27	55	37	67	24	15	3	12	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e33	NCI	4297	53	8466	3506	129	1.71507881431546	0.736973219846377	3.13314846239808	10	5.71336494636527	11	0.00255992552943914	49	0.011403304631138	53	81	39	106	47	38	6	15	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e4	AD	1537	26	7850	3227	113	1.58366898571952	0.703835508105971	3.15686548400615	10	5.30692100758132	5	0.00325309043591412	22	0.0143135979180221	26	61	36.25	78.75	23	16	3	10	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e4	NCI	575	10	6669	2997	113	1.84460592509782	0.80821540091203	3.70887976864867	10	5.87529976019185	2	0.00347826086956522	5	0.00869565217391304	10	61	38	77	8	6	2	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e2	AD	70	7	6126.5	2853	150	2.49822750499655	1.3370704661741	4.10026081604014	10	6.2932878355155	0	0	2	0.0285714285714286	7	6	4.5	13	1	0	6	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e2	NCI	339	14	4544	2277	107	2.24570673712021	1.13147062047505	4.01687639546445	10	6.03285498489426	1	0.00294985250737463	7	0.0206489675516224	14	20.5	12	27	8	1	6	13	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e33	AD	625	34	4919	2339	84	1.6133442712606	0.677830940988836	3.93081761006289	10	5.28387898881061	2	0.0032	10	0.016	34	10.5	4	24.75	12	3	22	31	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e33	NCI	1354	44	5253	2458	84	1.54767649756923	0.604420368868052	2.96287682407324	10	5.17689314907007	24	0.017725258493353	19	0.0140324963072378	44	18.5	8.5	43.75	21	9	23	35	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e4	AD	457	23	4488	2141	97	1.97368421052632	0.984780662488809	3.76546530392684	10	5.58007566204288	2	0.00437636761487965	9	0.0196936542669584	23	15	7	26	9	1	14	22	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Female	e4	NCI	386	10	2504.5	1510	89.5	3.31189018679476	1.34778033645927	5.91930700796004	10	7.26014886260185	1	0.00259067357512953	6	0.0155440414507772	10	18.5	8	30	5	1	5	9	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e2	AD	128	6	4813.5	2378.5	107	2.3309631510342	0.903862288220544	4.0192963399948	10	6.10995044581752	1	0.0078125	1	0.0078125	6	21	10.5	28.5	3	0	3	6	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e2	NCI	92	4	1760.5	1084	23	1.26030380284682	0.579107825259279	2.54417005286587	8	5.36808390431166	0	0	0	0	4	17.5	5.5	35	2	1	2	3	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e33	AD	579	25	5021	2404	77	1.68178382464097	0.552191591924808	3.44529003889734	10	5.3835327234342	3	0.00518134715025907	2	0.00345423143350604	25	14	5	28	10	4	15	21	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e33	NCI	1573	50	5758	2707	81	1.54887218045113	0.606060606060606	3.10019841269841	10	5.3335535006605	9	0.00572155117609663	10	0.00635727908455181	50	25	10.25	50	28	14	22	36	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e4	AD	411	25	4035	2056	55	1.49015433741352	0.430565131981214	3.17547346521384	10	5.05651397977394	8	0.0194647201946472	4	0.0097323600973236	25	12	4	26	10	0	15	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh LAMP5 RELN	Male	e4	NCI	206	10	3784	1983	89	1.86612235583216	0.853669450831263	4.06611037218495	10	5.62100999900627	2	0.00970873786407767	5	0.0242718446601942	10	17	6.25	34.75	3	0	7	10	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e2	AD	111	8	3842	1984	139	3.69452020828168	1.40540617114653	6.98882579445343	10	7.19051148999259	1	0.00900900900900901	4	0.036036036036036	8	8.5	3.75	24.25	3	0	5	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e2	NCI	427	15	3821	1984	93	2.35690235690236	1.1814653767136	4.15420976108801	10	6.04717997844569	1	0.00234192037470726	9	0.0210772833723653	15	25	16	37.5	11	2	4	13	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e33	AD	843	36	4256	2078	82	2.04517161657478	0.816981003947519	4.13325757707523	10	5.67857925893444	3	0.00355871886120996	17	0.0201660735468565	36	19	7	36.5	18	4	18	32	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e33	NCI	1500	45	5109.5	2433	91	1.6446359631469	0.694748330651768	3.19646627478234	10	5.39835719536891	9	0.006	9	0.006	45	25	10	44	27	10	18	35	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e4	AD	536	24	4392.5	2125.5	108	2.16319841548256	1.0749740982415	3.93916051612213	10	5.71680604167723	4	0.00746268656716418	9	0.0167910447761194	24	21	3.75	29.25	14	1	10	23	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Female	e4	NCI	376	11	3961	2015	71.5	2.08062149714536	0.873149025006518	3.84259006505518	10	5.95000326364112	0	0	5	0.0132978723404255	11	15	10.5	52	5	3	6	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e2	AD	134	7	4800	2314	123	2.28356323445752	1.12695857382802	4.50963989537298	10	5.94539778780296	0	0	4	0.0298507462686567	7	17	12.5	28.5	3	0	4	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e2	NCI	111	5	2001	1267	24	1.09957238851558	0.560028500178126	1.98427847011762	8	5.11297460982996	1	0.00900900900900901	2	0.018018018018018	5	16	3	31	2	1	3	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e33	AD	642	27	5611	2587.5	79	1.49114631873253	0.575339899662122	3.09734455462103	10	5.28499927340142	2	0.00311526479750779	9	0.014018691588785	27	18	6.5	33	13	4	14	23	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e33	NCI	1791	51	4966	2435	76	1.47377185678601	0.607748836135586	3.04896805470021	10	5.28401585204756	9	0.0050251256281407	23	0.0128419877163596	51	31	11.5	54.5	31	15	20	36	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e4	AD	603	24	3878	2011	72	1.76991150442478	0.824597147919788	3.68028953620693	10	5.48829701372074	5	0.00829187396351575	6	0.00995024875621891	24	22	11.5	34.5	16	2	8	22	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PTPRK FAM19A1	Male	e4	NCI	240	10	3945	2119	77	2.19225686004492	0.631475586433949	4.22720567516948	10	6.04454648417778	2	0.00833333333333333	4	0.0166666666666667	10	17	5.25	39.5	5	2	5	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e2	AD	173	8	7853	2895	269	3.3624931656643	1.95931075205325	5.50451256199691	11	6.91634773100055	1	0.00578034682080925	2	0.0115606936416185	8	22.5	10	28.5	4	0	4	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e2	NCI	596	16	6426	2749.5	144	2.39540357668482	1.05231906965519	4.46925874390148	10	6.0408855737377	1	0.00167785234899329	6	0.0100671140939597	16	28.5	19.75	51.5	12	5	4	11	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e33	AD	1493	37	7512	2921	145	2.30723429592141	0.920502092050209	4.37707496068496	10	5.62475518997258	3	0.00200937709310114	20	0.0133958472873409	37	37	21	55	29	11	8	26	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e33	NCI	1771	45	9248	3465	143	1.73265604342078	0.619140152205992	3.68328409701419	10	5.28762975778547	12	0.00677583286278938	16	0.00903444381705251	45	35	22	48	36	10	9	35	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e4	AD	812	25	8758.5	3199	159.5	1.87696402278717	0.810749957547199	3.66736276500755	11	5.15919897989308	5	0.0061576354679803	7	0.00862068965517241	25	26	20	45	19	5	6	20	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e4	NCI	488	11	8252	3204	180.5	2.57709271229025	1.06815320405593	4.62855007405735	11	6.08917733167324	4	0.00819672131147541	7	0.014344262295082	11	35	23.5	66	9	4	2	7	TRUE	TRUE	FALSE	5
