schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	median_nCount_RNA	median_nFeature_RNA	median_nCount_MT	median_percent_mt	q25_percent_mt	q75_percent_mt	median_nFeature_MT	median_percent_mitocarta	zero_mt_nuclei	zero_mt_fraction	robust_flagged_nuclei	robust_flagged_fraction	donor_celltype_samples	median_nuclei_per_donor	q25_nuclei_per_donor	q75_nuclei_per_donor	primary_eligible_donors	sensitivity_eligible_donors	primary_ineligible_donors	sensitivity_ineligible_donors	group_has_nuclei	primary_side_eligible	sensitivity_side_eligible	minimum_donors_per_contrast_side
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Female	e33	AD	1752	36	9967.5	3784	184.5	2.16438483506503	1.01856696046725	3.89488595504401	10	6.05906039761773	3	0.00171232876712329	68	0.0388127853881279	36	37.5	21	51.25	28	10	8	26	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Female	e33	NCI	2067	45	15022	4943	154	1.23620760114426	0.484879002964142	2.58576498648871	10	5.10985293593989	1	0.000483792936623125	17	0.00822447992259313	45	40	25	59	39	17	6	28	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Female	e4	AD	967	24	14797	4792	277	1.98808444502008	0.880323455745563	3.77937681601373	11	5.79685215446805	3	0.0031023784901758	38	0.0392967942088935	24	28.5	24.75	52.5	19	7	5	17	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Female	e4	NCI	561	11	17234	5442	316	2.08567072293662	0.933275185346707	3.89042562684037	11	6.14294913071475	0	0	23	0.0409982174688057	11	45	41	48.5	10	2	1	9	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e2	AD	295	7	14987	4854	159	1.00136549840692	0.508712425992639	2.09347035338711	10	4.84214800527865	1	0.00338983050847458	4	0.0135593220338983	7	40	23	52	5	2	2	5	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e2	NCI	285	6	8531	3409	163	1.98169089929995	1.02685624012638	3.80014074595355	10	5.98203939745075	0	0	10	0.0350877192982456	6	36	15.5	52.75	4	2	2	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e33	AD	975	27	14074	4716	178	1.55386740331492	0.616886937072001	3.10607344239166	10	5.39328426862926	2	0.00205128205128205	28	0.0287179487179487	27	37	18	47.5	19	6	8	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e33	NCI	2667	53	13510	4652	147	1.28485159964024	0.570271310007443	2.53067041441623	10	5.25869380831213	4	0.00149981252343457	25	0.00937382827146607	53	44	24	63	43	25	10	28	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e4	AD	920	26	12548.5	4387.5	204	2.07761713952773	0.865815673930729	3.75044924859482	11	5.86388075366348	0	0	34	0.0369565217391304	26	34.5	23.5	45.75	21	5	5	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L5/6 NP	Male	e4	NCI	413	9	14061	4667	144	1.22989593188269	0.41608027901854	3.41880341880342	10	5.21796084709992	2	0.00484261501210654	11	0.026634382566586	9	51	19	63	6	5	3	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e2	AD	298	8	17045.5	4999.5	420.5	2.83123047419556	1.60180279233253	4.48262553168609	11	6.10023030018121	0	0	12	0.0402684563758389	8	27.5	14	49.75	5	2	3	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e2	NCI	712	16	10629.5	3972.5	166.5	1.72788909663389	0.816101875579115	3.22810926627707	10	5.14441271504409	1	0.00140449438202247	18	0.0252808988764045	16	39	22.5	56.5	12	6	4	10	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e33	AD	2273	36	13169	4335	228	2.1440083961168	1.00415315469079	3.68630799886137	11	5.43284066915706	3	0.00131984161900572	87	0.0382754069511659	36	54	30.75	81.5	30	19	6	17	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e33	NCI	3016	45	16550	5024	185.5	1.22103989521617	0.471356462705961	2.37692292262893	10	4.52961657639067	4	0.0013262599469496	39	0.0129310344827586	45	58	40	81	43	28	2	17	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e4	AD	1402	25	16503.5	4911.5	286.5	1.86664975606009	0.795223933844951	3.5529655842875	11	5.14695242919466	0	0	47	0.0335235378031384	25	47	18	80	18	12	7	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Female	e4	NCI	835	11	18828	5425	280	1.74282493713691	0.76739918933012	3.16653906936316	11	5.19415027735754	1	0.00119760479041916	13	0.0155688622754491	11	70	46.5	101.5	10	7	1	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e2	AD	390	7	16664	4959.5	191	1.18754815769569	0.56919314172896	2.35746673485611	10.5	4.50590906696734	0	0	10	0.0256410256410256	7	47	23	77	5	3	2	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e2	NCI	337	6	9356	3458	147	1.49219467401286	0.880013538669826	2.49089863958613	10	4.85286525554982	0	0	9	0.0267062314540059	6	28	10.5	35	4	1	2	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e33	AD	1546	27	11154.5	3949.5	146	1.39116177106012	0.550479315539556	3.05174466201597	10	4.83681187358096	17	0.0109961190168176	73	0.0472186287192755	27	46	30	76	24	12	3	15	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e33	NCI	3559	53	14608	4739	140	1.07022527581423	0.469258502953701	2.14683060688921	10	4.478134694286	7	0.00196684461927508	71	0.0199494239955044	53	60	23	89	42	30	11	23	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e4	AD	1116	27	15895	4927	260	1.88600712501937	0.82862665746786	3.64084980882583	11	5.24064160934837	0	0	43	0.0385304659498208	27	44	21	57	20	9	7	18	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 CT	Male	e4	NCI	523	10	15630	4851	128	1.0666158754345	0.440888812365473	2.35846153119883	10	4.50499545867393	1	0.00191204588910134	4	0.00764818355640535	10	58.5	14.5	84	7	6	3	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e2	AD	839	8	28284	6694	687	2.86888990406578	1.69122234398931	4.38282962730974	11	6.79455419339812	0	0	23	0.0274135876042908	8	90	51	155.75	7	6	1	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e2	NCI	2594	16	20138	5647.5	335	2.01407236497142	0.929597891975537	3.70283344219898	11	5.59032669294797	1	0.00038550501156515	77	0.0296838858905166	16	132	84	184.75	15	15	1	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e33	AD	7459	37	20870	5615	330	1.95617002500368	0.930177342620582	3.55618454189648	11	5.44771751853297	1	0.000134066228716986	182	0.0244000536264915	37	136	64	272	35	33	2	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e33	NCI	7539	45	26461	6457	311	1.28993550322484	0.531284516899791	2.63077223868625	11	4.84547289951856	5	0.000663217933412919	79	0.0104788433479241	45	130	94	218	45	42	0	3	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e4	AD	4415	25	27200	6345	479	1.93294560383168	0.923237635141463	3.60937661722857	11	5.43928242870285	2	0.000453001132502831	181	0.0409966024915062	25	146	100	217	25	22	0	3	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Female	e4	NCI	1837	11	33303	7130	630	2.0603737422137	0.983142641067551	3.56287916051812	11	5.65593087195601	0	0	37	0.020141535111595	11	131	102.5	223	11	11	0	0	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e2	AD	1323	7	27154	6584	405	1.52235814390023	0.61800461528619	2.84247485128094	11	5.00689786404072	1	0.000755857898715042	19	0.0143613000755858	7	124	88	274	7	6	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e2	NCI	1024	6	18281.5	5106	242.5	1.61226254359888	0.844403871715516	2.957707576935	11	5.08857732022915	0	0	54	0.052734375	6	104	38	152	4	4	2	2	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e33	AD	4552	27	19013.5	5302	252	1.60709652634174	0.713104181799717	3.18729418483421	11	5.14664326441173	24	0.00527240773286467	480	0.105448154657293	27	143	78.5	218.5	26	22	1	5	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e33	NCI	9666	53	25037	6273.5	271	1.295589405076	0.566148624688909	2.58964357826868	11	4.83514796282342	11	0.00113800951789779	414	0.042830540037244	53	134	58	234	53	44	0	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e4	AD	3580	27	24788.5	6191	379	1.71237331369701	0.771946530507355	3.38393575439833	11	5.32771218250717	0	0	101	0.0282122905027933	27	138	85	174	24	23	3	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6 THEMIS NFIA	Male	e4	NCI	1566	10	27894.5	6471	258.5	1.20562969590722	0.46441400047468	2.52239267626625	11	4.63566880735841	1	0.000638569604086846	20	0.0127713920817369	10	136.5	61.75	248.5	9	7	1	3	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e2	AD	247	8	32010	7014	697	2.82062902202483	1.74567773117181	4.4355780561149	11	6.23779492268784	0	0	3	0.0121457489878543	8	26.5	11.5	39.5	5	2	3	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e2	NCI	749	16	17761	5401	342	2.18901559837462	0.955109837631328	3.69484690767572	11	5.75779116315612	0	0	19	0.0253671562082777	16	40.5	31.75	50.25	14	4	2	12	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e33	AD	2695	36	18326	5337	358	2.40720608790185	1.23901840094348	3.98304321803361	11	5.9016393442623	0	0	70	0.025974025974026	36	45.5	24.5	92.75	29	17	7	19	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e33	NCI	3137	45	23310	6132	311	1.49757535418846	0.632675846669148	2.82043103841072	11	5.02035278154681	0	0	42	0.0133885878227606	45	52	37	88	41	23	4	22	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e4	AD	1520	25	24899	6109.5	420	1.9103099633846	0.928004296516083	3.37716963548818	11	5.30341832489004	1	0.000657894736842105	42	0.0276315789473684	25	55	31	80	22	17	3	8	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Female	e4	NCI	846	11	30070	6937	562	2.03078919737631	0.943737676127656	3.34490031149988	11	5.71439543768274	0	0	8	0.00945626477541371	11	69	42.5	94	11	7	0	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e2	AD	363	7	25754	6464	355	1.34504412763069	0.688731555745898	2.57643667675007	11	4.83706720977597	1	0.00275482093663912	7	0.0192837465564738	7	43	30.5	57.5	6	3	1	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e2	NCI	383	6	12679	4142	215	1.89828080229226	1.03283905641188	2.9441691070068	10	5.27397801850241	2	0.00522193211488251	16	0.0417754569190601	6	32	15.75	43	4	1	2	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e33	AD	2241	28	6889	3104	94	1.44346431435445	0.661109514228227	2.89087656529517	10	5.03318584070797	23	0.0102632753235163	255	0.113788487282463	28	38.5	24	79.25	23	11	5	17	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e33	NCI	3581	53	20531	5810	274	1.52055565984607	0.705329153605016	2.96250258960017	11	5.04950495049505	5	0.00139625802848366	210	0.0586428371963139	53	52	19	95	39	30	14	23	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e4	AD	1260	27	23412.5	6109.5	384.5	1.88437345447775	0.894062555938383	3.47924970775958	11	5.41978102596837	0	0	42	0.0333333333333333	27	42	23.5	65	21	10	6	17	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc L6b	Male	e4	NCI	480	10	26405.5	6453	293.5	1.54357471875616	0.652231552445964	2.894944685252	11	4.9680768683839	0	0	5	0.0104166666666667	10	49.5	19.5	78.25	7	5	3	5	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e2	AD	332	8	1145	835	97	8.10940394464421	5.09000247616546	10.3939592517575	10	13.6832418423932	0	0	0	0	8	35	32.5	43.25	7	2	1	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e2	NCI	782	17	1176	877.5	88	7.36061644057791	3.99785648694068	10.4139142523228	10	13.4552694313782	0	0	0	0	17	29	8	61	11	7	6	10	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e33	AD	2965	37	1112	831	81	7.60749724366042	3.77562028047465	10.3061664510565	10	13.0794701986755	3	0.00101180438448567	0	0	37	47	19	83	26	17	11	20	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e33	NCI	4875	45	1072	810	76	7.04225352112676	3.6226178249458	9.98476456216336	10	12.8311258278146	4	0.00082051282051282	0	0	45	75	39	163	41	32	4	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e4	AD	1585	26	1109	824	86	7.48407643312102	4.32134570765661	10.4338070306657	10	13.1497112394491	0	0	0	0	26	49.5	16	93.75	19	13	7	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Female	e4	NCI	1156	11	1176	872.5	84	7.20540822304935	3.85386036049979	9.97337021026106	10	12.8358257328932	1	0.000865051903114187	0	0	11	63	32	194	9	7	2	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Male	e2	AD	545	7	1184	864	92	8.03149606299213	5.08607198748044	10.3778905809363	10	13.7543252595156	0	0	0	0	7	66	39	95.5	5	5	2	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Male	e2	NCI	1905	6	1487	1096	33	2.03598484848485	1.07737512242899	5.44922314793965	9	6.71736375158428	0	0	0	0	6	34.5	23.25	228.75	5	2	1	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	excitatory_set3	Exc NRGN	Male	e33	AD	4383	28	1594	1124	46	3.25047801147228	1.13979453617269	7.98652172213754	9	8.03418803418803	1	0.000228154232261008	0	0	28	51.5	12	139.5	18	14	10	14	TRUE	TRUE	TRUE	5
