schema_version	rds_id	cell_type_high_resolution	feature	measured	nuclei	donors	total_raw_counts	nuclei_detected	nucleus_detection_fraction	donors_detected	donor_detection_fraction
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-CO2	TRUE	7314	263	166365	6815	0.931774678698387	263	1
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ATP8	TRUE	7314	263	831	685	0.0936560021875854	191	0.726235741444867
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ATP6	TRUE	7314	263	138934	6672	0.912223133716161	262	0.996197718631179
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-CO3	TRUE	7314	263	192163	6945	0.94954881050041	263	1
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND3	TRUE	7314	263	69898	6116	0.836204539239814	263	1
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND4L	TRUE	7314	263	4685	2511	0.343314191960623	248	0.942965779467681
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND4	TRUE	7314	263	95724	6549	0.895406070549631	262	0.996197718631179
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND5	TRUE	7314	263	15869	4562	0.623735302160241	259	0.984790874524715
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND6	TRUE	7314	263	286	254	0.0347279190593383	132	0.501901140684411
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-CYB	TRUE	7314	263	83691	6430	0.87913590374624	263	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND1	TRUE	10028	270	154627	8924	0.889908256880734	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND2	TRUE	10028	270	79575	8342	0.831870761866773	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-CO1	TRUE	10028	270	289923	9442	0.941563621858795	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-CO2	TRUE	10028	270	390365	9476	0.944954128440367	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ATP8	TRUE	10028	270	2098	1562	0.155763861188672	233	0.862962962962963
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ATP6	TRUE	10028	270	330942	9378	0.935181491822896	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-CO3	TRUE	10028	270	402073	9573	0.954627044276027	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND3	TRUE	10028	270	166520	8742	0.871759074591145	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND4L	TRUE	10028	270	12703	4768	0.475468687674511	267	0.988888888888889
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND4	TRUE	10028	270	201359	9131	0.910550458715596	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND5	TRUE	10028	270	33728	6999	0.697945751894695	268	0.992592592592593
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-ND6	TRUE	10028	270	452	414	0.0412844036697248	179	0.662962962962963
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB CA8 (Chandelier)	MT-CYB	TRUE	10028	270	204409	9134	0.910849621061029	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND1	TRUE	28802	271	744768	26119	0.906846746753698	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND2	TRUE	28802	271	408633	24990	0.867648079994445	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-CO1	TRUE	28802	271	1989651	27705	0.961912367196722	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-CO2	TRUE	28802	271	2757977	27720	0.962433164363586	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ATP8	TRUE	28802	271	10354	6337	0.22001944309423	263	0.970479704797048
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ATP6	TRUE	28802	271	1986398	27372	0.950350670092355	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-CO3	TRUE	28802	271	2543807	27848	0.966877300187487	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND3	TRUE	28802	271	813342	25684	0.891743628914659	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND4L	TRUE	28802	271	53701	15135	0.525484341365183	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND4	TRUE	28802	271	1073721	26758	0.929032706062079	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND5	TRUE	28802	271	189996	21844	0.758419554197625	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-ND6	TRUE	28802	271	2845	2391	0.0830150683980279	251	0.92619926199262
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB HTR4	MT-CYB	TRUE	28802	271	1161955	26719	0.927678633428234	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND1	TRUE	14591	270	290495	13291	0.910903981906655	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND2	TRUE	14591	270	169068	12752	0.873963402097183	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-CO1	TRUE	14591	270	743854	14049	0.962853813994928	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-CO2	TRUE	14591	270	1105359	14121	0.967788362689329	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ATP8	TRUE	14591	270	4393	2864	0.196285381399493	247	0.914814814814815
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ATP6	TRUE	14591	270	801348	13954	0.956342951134261	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-CO3	TRUE	14591	270	991981	14196	0.97292851757933	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND3	TRUE	14591	270	346377	13131	0.89993831814132	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND4L	TRUE	14591	270	23922	7475	0.512302104036735	267	0.988888888888889
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND4	TRUE	14591	270	439328	13647	0.935302583784525	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND5	TRUE	14591	270	78330	11049	0.757247618394901	269	0.996296296296296
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-ND6	TRUE	14591	270	1147	1040	0.0712768144746762	224	0.82962962962963
descriptive_mtdna_detection_v1	inhibitory	Inh PVALB SULF1	MT-CYB	TRUE	14591	270	456071	13667	0.936673291755192	270	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND1	TRUE	16440	273	131739	14311	0.870498783454988	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND2	TRUE	16440	273	78599	13337	0.81125304136253	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-CO1	TRUE	16440	273	283946	15414	0.937591240875912	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-CO2	TRUE	16440	273	364295	15496	0.942579075425791	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ATP8	TRUE	16440	273	1754	1507	0.0916666666666667	237	0.868131868131868
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ATP6	TRUE	16440	273	271457	15157	0.921958637469586	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-CO3	TRUE	16440	273	355349	15622	0.950243309002433	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND3	TRUE	16440	273	138555	13811	0.840085158150852	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND4L	TRUE	16440	273	10716	5942	0.361435523114355	268	0.981684981684982
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND4	TRUE	16440	273	185285	14794	0.899878345498783	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND5	TRUE	16440	273	29978	10199	0.620377128953771	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-ND6	TRUE	16440	273	616	484	0.0294403892944039	182	0.666666666666667
descriptive_mtdna_detection_v1	inhibitory	Inh RYR3 TSHZ2	MT-CYB	TRUE	16440	273	146827	14443	0.87852798053528	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND1	TRUE	2745	260	75919	2584	0.941347905282331	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND2	TRUE	2745	260	37789	2484	0.904918032786885	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-CO1	TRUE	2745	260	163973	2678	0.975591985428051	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-CO2	TRUE	2745	260	184014	2673	0.973770491803279	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ATP8	TRUE	2745	260	704	486	0.177049180327869	210	0.807692307692308
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ATP6	TRUE	2745	260	132137	2618	0.953734061930783	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-CO3	TRUE	2745	260	215808	2682	0.977049180327869	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND3	TRUE	2745	260	73004	2479	0.903096539162113	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND4L	TRUE	2745	260	4198	1371	0.499453551912568	247	0.95
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND4	TRUE	2745	260	100799	2604	0.948633879781421	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND5	TRUE	2745	260	15616	2109	0.768306010928962	258	0.992307692307692
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-ND6	TRUE	2745	260	255	208	0.0757741347905282	119	0.457692307692308
descriptive_mtdna_detection_v1	inhibitory	Inh SGCD PDE3A	MT-CYB	TRUE	2745	260	108816	2602	0.947905282331512	260	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND1	TRUE	6569	261	56937	5565	0.847160907291825	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND2	TRUE	6569	261	29308	5047	0.768305678185416	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-CO1	TRUE	6569	261	131579	6063	0.922971532957832	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-CO2	TRUE	6569	261	147921	6088	0.926777287258335	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ATP8	TRUE	6569	261	653	552	0.0840310549550921	190	0.727969348659004
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ATP6	TRUE	6569	261	114199	5955	0.906530674379662	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-CO3	TRUE	6569	261	160045	6157	0.937281169127721	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND3	TRUE	6569	261	55570	5324	0.810473435834983	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND4L	TRUE	6569	261	3812	2090	0.318161059521997	248	0.950191570881226
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND4	TRUE	6569	261	80568	5799	0.882782767544527	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND5	TRUE	6569	261	13351	3966	0.603744862231694	258	0.988505747126437
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-ND6	TRUE	6569	261	250	239	0.0363830111128026	125	0.478927203065134
descriptive_mtdna_detection_v1	inhibitory	Inh SORCS1 TTN	MT-CYB	TRUE	6569	261	66827	5699	0.867559750342518	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND1	TRUE	9813	273	108780	9047	0.921940283297666	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND2	TRUE	9813	273	59785	8631	0.879547538978906	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-CO1	TRUE	9813	273	223665	9496	0.967695913584021	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-CO2	TRUE	9813	273	301517	9507	0.968816875573219	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ATP8	TRUE	9813	273	1438	1185	0.120758177927239	231	0.846153846153846
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ATP6	TRUE	9813	273	227881	9377	0.955569142973606	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-CO3	TRUE	9813	273	312742	9567	0.974931213696117	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND3	TRUE	9813	273	113817	8825	0.899317232242943	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND4L	TRUE	9813	273	8000	4155	0.4234179150107	270	0.989010989010989
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND4	TRUE	9813	273	156491	9312	0.9489452766738	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND5	TRUE	9813	273	25579	7064	0.719861408335881	271	0.992673992673993
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-ND6	TRUE	9813	273	504	450	0.0458575359217365	182	0.666666666666667
descriptive_mtdna_detection_v1	inhibitory	Inh VIP ABI3BP	MT-CYB	TRUE	9813	273	146472	9196	0.93712422296953	273	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND1	TRUE	12165	272	153578	11034	0.907028360049322	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND2	TRUE	12165	272	86455	10518	0.864611590628853	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-CO1	TRUE	12165	272	350435	11684	0.96046033703247	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-CO2	TRUE	12165	272	450751	11657	0.958240854911632	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ATP8	TRUE	12165	272	2163	1660	0.13645704891081	242	0.889705882352941
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ATP6	TRUE	12165	272	337581	11475	0.94327990135635	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-CO3	TRUE	12165	272	439877	11718	0.963255240443896	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND3	TRUE	12165	272	167919	10699	0.879490341142622	271	0.996323529411765
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND4L	TRUE	12165	272	11884	5183	0.426058364159474	266	0.977941176470588
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND4	TRUE	12165	272	217680	11252	0.924948623099055	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND5	TRUE	12165	272	37882	8599	0.706863953966297	271	0.996323529411765
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-ND6	TRUE	12165	272	694	590	0.0484997944923962	206	0.757352941176471
descriptive_mtdna_detection_v1	inhibitory	Inh VIP CLSTN2	MT-CYB	TRUE	12165	272	218372	11260	0.925606247431155	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND1	TRUE	5656	266	81704	5211	0.921322489391796	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND2	TRUE	5656	266	44136	4977	0.879950495049505	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-CO1	TRUE	5656	266	174019	5469	0.966937765205092	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-CO2	TRUE	5656	266	221313	5471	0.967291371994342	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ATP8	TRUE	5656	266	1024	800	0.141442715700141	209	0.785714285714286
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ATP6	TRUE	5656	266	181853	5401	0.95491513437058	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-CO3	TRUE	5656	266	238902	5529	0.977545968882603	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND3	TRUE	5656	266	98764	5158	0.911951909476662	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND4L	TRUE	5656	266	6117	2682	0.474186704384724	257	0.966165413533835
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND4	TRUE	5656	266	118800	5327	0.941831683168317	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND5	TRUE	5656	266	21686	4305	0.761138613861386	263	0.988721804511278
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-ND6	TRUE	5656	266	404	348	0.0615275813295615	158	0.593984962406015
descriptive_mtdna_detection_v1	inhibitory	Inh VIP THSD7B	MT-CYB	TRUE	5656	266	115637	5300	0.937057991513437	266	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND1	TRUE	8554	271	81910	7713	0.901683422960019	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND2	TRUE	8554	271	54810	7415	0.866845920037409	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-CO1	TRUE	8554	271	152183	8142	0.951835398643909	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-CO2	TRUE	8554	271	210732	8174	0.955576338555062	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ATP8	TRUE	8554	271	1053	907	0.106032265606734	226	0.833948339483395
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ATP6	TRUE	8554	271	181071	8087	0.945405658171616	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-CO3	TRUE	8554	271	213408	8257	0.965279401449614	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND3	TRUE	8554	271	96074	7535	0.880874444704232	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND4L	TRUE	8554	271	7450	3662	0.428103811082534	265	0.977859778597786
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND4	TRUE	8554	271	119912	7963	0.930909516015899	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND5	TRUE	8554	271	22219	6067	0.709258826280103	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-ND6	TRUE	8554	271	427	366	0.0427870002338087	159	0.586715867158672
descriptive_mtdna_detection_v1	inhibitory	Inh VIP TSHZ2	MT-CYB	TRUE	8554	271	110157	7859	0.918751461304653	271	1
