schema_version	broad_network	network_display_order	key_driver	signature_group	sex	apoe_group	signature_direction	candidate_runs_tested	eligible_runs	ranking_coverage_fraction	significant_runs	significant_run_fraction	mean_minus_log10_p	negative_log10_p_sum
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	PARK7	F_e4	Female	e4	AD_down_mito	12	12	1	0	0	0.384245094621648	4.61094113545978
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	PARK7	M_e2	Male	e2	AD_down_mito	10	10	1	1	0.1	0.756192678702902	7.56192678702902
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	PARK7	M_e33	Male	e33	AD_down_mito	7	7	1	1	0.142857142857143	1.09937507442244	7.69562552095706
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	PARK7	M_e4	Male	e4	AD_down_mito	9	9	1	0	0	0.334043731133453	3.00639358020108
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e2	Female	e2	AD_up_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e33	Female	e33	AD_up_mito	14	14	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e2	Male	e2	AD_up_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e33	Male	e33	AD_up_mito	6	6	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e4	Male	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e33	Female	e33	AD_down_mito	7	7	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	F_e4	Female	e4	AD_down_mito	12	12	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e2	Male	e2	AD_down_mito	10	10	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e33	Male	e33	AD_down_mito	7	7	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPL11	M_e4	Male	e4	AD_down_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e2	Female	e2	AD_up_mito	9	9	1	1	0.111111111111111	0.4747552212276	4.2727969910484
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e33	Female	e33	AD_up_mito	14	14	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e2	Male	e2	AD_up_mito	9	9	1	0	0	0.0429425942887439	0.386483348598695
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e33	Male	e33	AD_up_mito	6	6	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e4	Male	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e33	Female	e33	AD_down_mito	7	7	1	0	0	0.220733960589892	1.54513772412924
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	F_e4	Female	e4	AD_down_mito	12	12	1	1	0.0833333333333333	0.922524519565457	11.0702942347855
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e2	Male	e2	AD_down_mito	10	10	1	9	0.9	4.5005883816955	45.005883816955
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e33	Male	e33	AD_down_mito	7	7	1	1	0.142857142857143	0.470802763876594	3.29561934713616
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	RPS15	M_e4	Male	e4	AD_down_mito	9	9	1	2	0.222222222222222	1.41279654266359	12.7151688839723
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e2	Female	e2	AD_up_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e33	Female	e33	AD_up_mito	14	14	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e2	Male	e2	AD_up_mito	9	9	1	0	0	0.0820079250710879	0.738071325639791
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e33	Male	e33	AD_up_mito	6	6	1	0	0	0.257573132325538	1.54543879395323
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e4	Male	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e33	Female	e33	AD_down_mito	7	7	1	1	0.142857142857143	0.419082027742478	2.93357419419735
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	F_e4	Female	e4	AD_down_mito	12	12	1	1	0.0833333333333333	0.713380656490628	8.56056787788754
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e2	Male	e2	AD_down_mito	10	10	1	0	0	0.397896135337368	3.97896135337368
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e33	Male	e33	AD_down_mito	7	7	1	1	0.142857142857143	1.14357794449128	8.00504561143899
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	SELENOW	M_e4	Male	e4	AD_down_mito	9	9	1	0	0	0.437442938719902	3.93698644847912
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e2	Female	e2	AD_up_mito	3	9	0.333333333333333	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e33	Female	e33	AD_up_mito	7	14	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e4	Female	e4	AD_up_mito	1	3	0.333333333333333	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e2	Male	e2	AD_up_mito	4	9	0.444444444444444	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e33	Male	e33	AD_up_mito	3	6	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e4	Male	e4	AD_up_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e33	Female	e33	AD_down_mito	5	7	0.714285714285714	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	F_e4	Female	e4	AD_down_mito	3	12	0.25	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e2	Male	e2	AD_down_mito	4	10	0.4	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e33	Male	e33	AD_down_mito	3	7	0.428571428571429	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	TMEM147	M_e4	Male	e4	AD_down_mito	4	9	0.444444444444444	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e2	Female	e2	AD_up_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e33	Female	e33	AD_up_mito	14	14	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e2	Male	e2	AD_up_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e33	Male	e33	AD_up_mito	6	6	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e4	Male	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e33	Female	e33	AD_down_mito	7	7	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	F_e4	Female	e4	AD_down_mito	12	12	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e2	Male	e2	AD_down_mito	10	10	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e33	Male	e33	AD_down_mito	7	7	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Inhibitory_neurons	3	WDR82	M_e4	Male	e4	AD_down_mito	9	9	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	ANKRD11	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	APOE	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	FTL	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	GABARAPL2	M_e4	Male	e4	AD_down_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	HSPA1A	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	PARK7	F_e4	Female	e4	AD_up_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	PARK7	M_e4	Male	e4	AD_down_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.47419545026119	1.47419545026119
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPL11	M_e4	Male	e4	AD_down_mito	2	2	1	1	0.5	4.06186086197592	8.12372172395183
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.18495174459339	1.18495174459339
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	RPS15	M_e4	Male	e4	AD_down_mito	2	2	1	1	0.5	2.54584087324172	5.09168174648343
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SELENOW	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e4	Male	e4	AD_up_mito	1	1	1	1	1	4.42927532155463	4.42927532155463
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	1.73675647456138	1.73675647456138
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.35630560327	1.35630560327
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	SLC11A1	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Microglia	4	WDR82	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	1.11287561793821	1.11287561793821
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	5.89170934227468	5.89170934227468
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	1.14854407440416	1.14854407440416
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0.131991079040236	0.131991079040236
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	7.02643217559848	7.02643217559848
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0.801821495407651	0.801821495407651
phase12_kda_candidate_group_summary_v1	OPCs	5	ANKRD11	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	1.37272099470746	1.37272099470746
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0.605354862773082	0.605354862773082
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	4.7651708251752	4.7651708251752
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1.87640177109505	1.87640177109505
phase12_kda_candidate_group_summary_v1	OPCs	5	BEX3	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	2.76536223978025	2.76536223978025
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	6.76270523063535	6.76270523063535
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	1.37136527634897	1.37136527634897
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0.211239959362535	0.211239959362535
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	7.74823007429905	7.74823007429905
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0.94553726967609	0.94553726967609
phase12_kda_candidate_group_summary_v1	OPCs	5	FTL	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.782841064810616	0.782841064810616
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	GABARAPL2	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
