"source","target","weight","celltype"
"CFAP61","RCC1L",0.947,"T_cells"
"CFAP61","LRCH4",0.949,"T_cells"
"CFAP61","FAM9B",0.692,"T_cells"
"CFAP61","S1PR3",0.617,"T_cells"
"CFAP61","OLAH",0.696,"T_cells"
"CFAP61","LINC01435",0.591,"T_cells"
"CFAP61","AC090502.1",0.802,"T_cells"
"CFAP61","LINC02359",0.293,"T_cells"
"CFAP61","VRTN",0.351,"T_cells"
"CFAP61","AC005899.5",0.706,"T_cells"
"INSM1","CAP2",0.909,"T_cells"
"INSM1","AL391839.1",0.936,"T_cells"
"INSM1","ROGDI",0.912,"T_cells"
"INSM1","TMEM132E",0.534,"T_cells"
"INSM1","SRCIN1",0.92,"T_cells"
"INSM1","RUNDC3A",0.91,"T_cells"
"INSM1","ZNF257",0.929,"T_cells"
"AL133325.3","AL356488.2",0.862,"T_cells"
"AL133325.3","COL7A1",0.772,"T_cells"
"AL133325.3","AC124016.2",0.781,"T_cells"
"THBD","SPTLC3",0.562,"T_cells"
"LINC01431","GGACT",0.804,"T_cells"
"CST3","FTH1",0.924,"T_cells"
"CST3","FTL",0.971,"T_cells"
"VSX1","TMEM222",0.953,"T_cells"
"VSX1","AC242426.2",0.97,"T_cells"
"VSX1","CERS2",0.958,"T_cells"
"VSX1","TEX264",0.956,"T_cells"
"VSX1","MED12L",0.961,"T_cells"
"VSX1","ACOT13",0.961,"T_cells"
"VSX1","ARMC10",0.967,"T_cells"
"VSX1","GNL3L",0.959,"T_cells"
"VSX1","JRKL",0.949,"T_cells"
"VSX1","CLEC4A",0.799,"T_cells"
"VSX1","CSRNP2",0.95,"T_cells"
"VSX1","C12orf73",0.953,"T_cells"
"VSX1","BBS2",0.965,"T_cells"
"NANP","AL356481.1",0.842,"T_cells"
"TTLL9","ZNF2",0.939,"T_cells"
"TTLL9","LINC02018",0.752,"T_cells"
"TTLL9","ABLIM3",0.788,"T_cells"
"TTLL9","GALNT12",0.908,"T_cells"
"TTLL9","AL160272.2",0.877,"T_cells"
"TTLL9","IDI2-AS1",0.628,"T_cells"
"TTLL9","REXO5",0.442,"T_cells"
"TTLL9","TMC4",0.928,"T_cells"
"TTLL9","NIPSNAP1",0.925,"T_cells"
"XKR7","ZNF843",0.283,"T_cells"
"CCM2L","SLC7A4",0.825,"T_cells"
"HCK","FCGR2A",0.967,"T_cells"
"HCK","FMNL2",0.944,"T_cells"
"HCK","RNF144B",0.619,"T_cells"
"HCK","LST1",0.747,"T_cells"
"HCK","FGD2",0.56,"T_cells"
"HCK","MSR1",0.964,"T_cells"
"HCK","PAG1",0.97,"T_cells"
"HCK","ASAP1",0.962,"T_cells"
"HCK","RXRA",0.969,"T_cells"
"HCK","PSAP",0.689,"T_cells"
"HCK","TCF7L2",0.849,"T_cells"
"HCK","TMTC1",0.976,"T_cells"
"HCK","PLXNC1",0.673,"T_cells"
"HCK","WARS",0.968,"T_cells"
"HCK","ADGRE2",0.67,"T_cells"
"HCK","LILRA2",0.976,"T_cells"
"HCK","GRK3",0.766,"T_cells"
"HCK","HMOX1",0.968,"T_cells"
"HCK","TYMP",0.959,"T_cells"
"ZNF341-AS1","AC004485.1",0.862,"T_cells"
"ZNF341-AS1","CRYBB3",0.586,"T_cells"
"TP53INP2","SNRPG",0.654,"T_cells"
"TP53INP2","PATL1",0.867,"T_cells"
"TP53INP2","MFSD12",0.898,"T_cells"
"MYH7B","ASIC3",0.67,"T_cells"
"MYH7B","IL27",0.565,"T_cells"
"GDF5","ZNF148",0.863,"T_cells"
"AAR2","DNAJA2",0.824,"T_cells"
"TLDC2","BTN2A2",0.839,"T_cells"
"NNAT","USP13",0.865,"T_cells"
"NNAT","NSUN5",0.887,"T_cells"
"TGM2","LRRC8D",0.899,"T_cells"
"TGM2","CXCL16",0.892,"T_cells"
"TGM2","CRLF1",0.896,"T_cells"
"TGM2","ZNF98",0.875,"T_cells"
"MAFB","S100A11",0.912,"T_cells"
"MAFB","FGL2",0.865,"T_cells"
"EMILIN3","HIST1H1D",0.902,"T_cells"
"EMILIN3","BNIP3",0.919,"T_cells"
"EMILIN3","RNF6",0.933,"T_cells"
"EMILIN3","ADSSL1",0.384,"T_cells"
"EMILIN3","PTOV1",0.929,"T_cells"
"JPH2","ASB1",0.864,"T_cells"
"JPH2","RGS20",0.849,"T_cells"
"JPH2","CTNNA3",0.865,"T_cells"
"JPH2","DYNLL2",0.414,"T_cells"
"OSER1-DT","MRPL42",0.822,"T_cells"
"RIMS4","SATB2-AS1",0.413,"T_cells"
"RIMS4","DYRK4",0.85,"T_cells"
"RIMS4","CD70",0.581,"T_cells"
"STK4","CD69",0.43,"T_cells"
"TP53TG5","G6PD",0.817,"T_cells"
"TNNC2","AC239799.2",0.349,"T_cells"
"TNNC2","FOLH1",0.546,"T_cells"
"TNNC2","GPR26",0.515,"T_cells"
"TNNC2","LILRA6",0.536,"T_cells"
"CTSA","ATP6V0D1",0.389,"T_cells"
"EYA2","RHBDL2",0.862,"T_cells"
"EYA2","AP001831.1",0.882,"T_cells"
"EYA2","MARVELD1",0.876,"T_cells"
"PTGIS","PLA2G4A",0.869,"T_cells"
"PTGIS","FHL2",0.702,"T_cells"
"PTGIS","LINC01963",0.885,"T_cells"
"PTGIS","PLBD1-AS1",0.709,"T_cells"
"LINC01270","SPATC1",0.888,"T_cells"
"LINC01270","AC009163.4",0.693,"T_cells"
"LINC01270","AC011466.1",0.9,"T_cells"
"ADNP-AS1","FUCA1",0.808,"T_cells"
"MOCS3","C9orf16",0.843,"T_cells"
"MOCS3","SUPT4H1",0.848,"T_cells"
"TSHZ2","LEF1",0.516,"T_cells"
"DOK5","FHOD3",0.809,"T_cells"
"PMEPA1","RMND5B",0.834,"T_cells"
"AL121917.1","TNFRSF11A",0.858,"T_cells"
"PRELID3B","GUCD1",0.831,"T_cells"
"HRH3","B4GALT6",0.837,"T_cells"
"LAMA5","HOOK1",0.967,"T_cells"
"LAMA5","FTCDNL1",0.78,"T_cells"
"LAMA5","ENTPD3-AS1",0.967,"T_cells"
"LAMA5","AL021368.2",0.961,"T_cells"
"LAMA5","PSMC2",0.946,"T_cells"
"LAMA5","ZW10",0.959,"T_cells"
"LAMA5","CCDC62",0.78,"T_cells"
"LAMA5","GLDN",0.69,"T_cells"
"LAMA5","GPT2",0.958,"T_cells"
"LAMA5","SPNS2",0.596,"T_cells"
"LAMA5","CEP76",0.775,"T_cells"
"LAMA5","LMNB2",0.959,"T_cells"
"LAMA5","CD320",0.952,"T_cells"
"LAMA5","SEZ6L",0.968,"T_cells"
"LAMA5","DENND6B",0.778,"T_cells"
"CABLES2","SBK1",0.808,"T_cells"
"SLCO4A1","TMEM183A",0.842,"T_cells"
"NTSR1","CLEC4E",0.786,"T_cells"
"TCFL5","MTIF2",0.833,"T_cells"
"SLC17A9","CCDC122",0.883,"T_cells"
"SLC17A9","HDGFL2",0.897,"T_cells"
"SLC17A9","RFX2",0.907,"T_cells"
"ZBTB46","VASH1",0.841,"T_cells"
"UCKL1-AS1","GFPT1",0.872,"T_cells"
"UCKL1-AS1","KATNA1",0.867,"T_cells"
"SAMD10","AHCY",0.642,"T_cells"
"LINC00266-1","CPOX",0.868,"T_cells"
"LINC00266-1","ZNF84",0.892,"T_cells"
"LINC00266-1","OGFOD3",0.92,"T_cells"
"AC016588.2","KIFC2",0.859,"T_cells"
"AC016588.2","EIF2S1",0.713,"T_cells"
"PLPP2","FAT1",0.221,"T_cells"
"SHC2","PGBD5",0.488,"T_cells"
"SHC2","BEND6",0.693,"T_cells"
"SHC2","NRXN2",0.889,"T_cells"
"AC005775.1","CNOT2",0.837,"T_cells"
"AC005775.1","SERPINF2",0.867,"T_cells"
"FGF22","CBR3",0.599,"T_cells"
"FSTL3","PCBP3",0.834,"T_cells"
"PALM","TELO2",0.834,"T_cells"
"RPS15","RPL29",0.307,"T_cells"
"RPS15","FAU",0.851,"T_cells"
"AC005943.1","TMCO6",0.828,"T_cells"
"KLF16","DOPEY2",0.797,"T_cells"
"ABHD17A","MATK",0.526,"T_cells"
"SCAMP4","XXYLT1",0.842,"T_cells"
"SCAMP4","ZC3H12C",0.547,"T_cells"
"PEAK3","AFF2",0.842,"T_cells"
"TMPRSS9","NBR1",0.821,"T_cells"
"GNG7","COBLL1",0.796,"T_cells"
"DIRAS1","FH",0.775,"T_cells"
"SGTA","SHLD1",0.906,"T_cells"
"AC006130.1","C1QA",0.52,"T_cells"
"AC006130.1","LAMTOR5",0.944,"T_cells"
"AC006130.1","ILF2",0.935,"T_cells"
"AC006130.1","SUPT7L",0.723,"T_cells"
"AC006130.1","RPL9",0.948,"T_cells"
"AC006130.1","PDHA1",0.947,"T_cells"
"AC006130.1","EBP",0.956,"T_cells"
"AC006130.1","WDR45",0.945,"T_cells"
"AC006130.1","SRSF9",0.952,"T_cells"
"AC006130.1","SIVA1",0.953,"T_cells"
"AC006130.1","CBFA2T3",0.946,"T_cells"
"ZNF57","POC5",0.578,"T_cells"
"ZNF77","FNBP1",0.741,"T_cells"
"GNA11","NOL6",0.823,"T_cells"
"AC005264.1","SNAI3",0.823,"T_cells"
"FZR1","GBP4",0.346,"T_cells"
"C19orf71","LINC01090",0.637,"T_cells"
"GIPC3","DYTN",0.487,"T_cells"
"GIPC3","RPS26",0.846,"T_cells"
"TJP3","MMRN2",0.835,"T_cells"
"APBA3","EFTUD2",0.546,"T_cells"
"ZFR2","RFPL1S",0.814,"T_cells"
"CREB3L3","AC011247.1",0.329,"T_cells"
"CREB3L3","DGUOK-AS1",0.886,"T_cells"
"CREB3L3","AC064834.1",0.907,"T_cells"
"CREB3L3","SERPINI2",0.719,"T_cells"
"CREB3L3","CDO1",0.936,"T_cells"
"CREB3L3","CHRDL1",0.426,"T_cells"
"CREB3L3","TMEM45B",0.622,"T_cells"
"CREB3L3","GREM1",0.598,"T_cells"
"CREB3L3","CDH3",0.308,"T_cells"
"CREB3L3","TMEM74B",0.926,"T_cells"
"EBI3","KLHL2",0.468,"T_cells"
"EBI3","FAM50A",0.8,"T_cells"
"EBI3","BAG3",0.854,"T_cells"
"PLIN5","ODR4",0.919,"T_cells"
"PLIN5","SNED1",0.912,"T_cells"
"PLIN5","CBR4",0.408,"T_cells"
"PLIN5","AC018638.7",0.568,"T_cells"
"PLIN5","CAMSAP1",0.898,"T_cells"
"PLIN5","HKR1",0.905,"T_cells"
"UHRF1","VPS52",0.849,"T_cells"
"UHRF1","WIZ",0.852,"T_cells"
"AC104532.1","LINC02241",0.915,"T_cells"
"AC104532.1","ADGRA2",0.548,"T_cells"
"AC104532.1","AC005670.2",0.917,"T_cells"
"AC104532.1","ZNF133",0.895,"T_cells"
"AC104532.1","BTBD2",0.91,"T_cells"
"AC104532.2","FAS",0.773,"T_cells"
"AC011444.1","CYB5D2",0.774,"T_cells"
"TUBB4A","D2HGDH",0.91,"T_cells"
"TNFSF9","BCAN",0.834,"T_cells"
"GPR108","LINC00630",0.845,"T_cells"
"TRIP10","ABCA6",0.286,"T_cells"
"TRIP10","APOL1",0.822,"T_cells"
"PEX11G","AC005537.1",0.685,"T_cells"
"PEX11G","MROH8",0.847,"T_cells"
"TRAPPC5","GPN1",0.889,"T_cells"
"TRAPPC5","RBM44",0.896,"T_cells"
"TRAPPC5","MRPL17",0.93,"T_cells"
"TRAPPC5","EMC6",0.892,"T_cells"
"TRAPPC5","SPATA2",0.929,"T_cells"
"PRR36","AGT",0.362,"T_cells"
"PRR36","GEMIN6",0.948,"T_cells"
"PRR36","MAL",0.69,"T_cells"
"PRR36","CNTN3",0.949,"T_cells"
"PRR36","AC097534.2",0.719,"T_cells"
"PRR36","SEMA3E",0.935,"T_cells"
"PRR36","MID1IP1",0.96,"T_cells"
"PRR36","DACH2",0.583,"T_cells"
"PRR36","CD151",0.949,"T_cells"
"PRR36","B4GALNT1",0.379,"T_cells"
"PRR36","TXNDC17",0.681,"T_cells"
"PRR36","NACA2",0.947,"T_cells"
"PRR36","TPGS1",0.937,"T_cells"
"PRR36","SERTAD3",0.914,"T_cells"
"AC008946.1","TTC7A",0.716,"T_cells"
"AC008946.1","AC093607.1",0.527,"T_cells"
"FBN3","C1orf43",0.364,"T_cells"
"FBN3","DCAF6",0.714,"T_cells"
"FBN3","NMNAT2",0.9,"T_cells"
"ANGPTL4","CEP70",0.856,"T_cells"
"ANGPTL4","CXXC5",0.846,"T_cells"
"PRAM1","TBC1D2",0.868,"T_cells"
"PRAM1","ITGAX",0.795,"T_cells"
"ADAMTS10","ANKRD46",0.428,"T_cells"
"ZGLP1","MBD5",0.886,"T_cells"
"ZGLP1","FTX",0.888,"T_cells"
"ZGLP1","SLC39A12",0.887,"T_cells"
"AC011511.1","ERCC3",0.837,"T_cells"
"AC011511.1","DLG3",0.957,"T_cells"
"TMED1","PREB",0.653,"T_cells"
"KANK2","OTULINL",0.84,"T_cells"
"KANK2","DPP6",0.33,"T_cells"
"KANK2","RAE1",0.866,"T_cells"
"DOCK6","SFMBT2",0.851,"T_cells"
"DOCK6","FAH",0.876,"T_cells"
"AC024575.1","NMT1",0.716,"T_cells"
"SWSAP1","RPIA",0.793,"T_cells"
"ZNF491","KLHL17",0.846,"T_cells"
"ZNF491","IFIT5",0.852,"T_cells"
"ZNF20","ECD",0.835,"T_cells"
"ZNF20","OXA1L",0.833,"T_cells"
"AC008758.4","PCSK5",0.865,"T_cells"
"AC008758.4","AQR",0.881,"T_cells"
"AC008758.4","PRMT1",0.516,"T_cells"
"AC008758.5","AC009126.1",0.88,"T_cells"
"AC008758.5","F8",0.855,"T_cells"
"AC008758.5","C19orf47",0.632,"T_cells"
"AC008758.6","FMO4",0.878,"T_cells"
"AC008758.6","JAZF1-AS1",0.894,"T_cells"
"AC008758.6","MRGBP",0.879,"T_cells"
"SYCE2","TRIM71",0.399,"T_cells"
"SYCE2","ADAMTS19",0.895,"T_cells"
"SYCE2","HIST1H2BE",0.768,"T_cells"
"SYCE2","RNF128",0.904,"T_cells"
"SYCE2","DUSP26",0.71,"T_cells"
"SYCE2","KCNV1",0.456,"T_cells"
"SYCE2","AC131934.1",0.748,"T_cells"
"SYCE2","LINC00324",0.928,"T_cells"
"NACC1","HIBADH",0.469,"T_cells"
"AC011509.2","SVOP",0.815,"T_cells"
"ADGRE2","SPI1",0.573,"T_cells"
"ADGRE2","CPPED1",0.689,"T_cells"
"ADGRE2","LPCAT2",0.883,"T_cells"
"ADGRE2","MX2",0.922,"T_cells"
"OR7C1","DUSP10",0.793,"T_cells"
"SLC1A6","MAL2",0.846,"T_cells"
"SLC1A6","CRYM",0.855,"T_cells"
"SYDE1","MPC2",0.969,"T_cells"
"SYDE1","LSM3",0.969,"T_cells"
"SYDE1","CCDC36",0.214,"T_cells"
"SYDE1","CPLX2",0.708,"T_cells"
"SYDE1","EGFL7",0.951,"T_cells"
"SYDE1","ELMOD1",0.971,"T_cells"
"SYDE1","SNCG",0.956,"T_cells"
"SYDE1","MRPL51",0.972,"T_cells"
"SYDE1","PRICKLE1",0.952,"T_cells"
"SYDE1","SERP2",0.978,"T_cells"
"SYDE1","GABRG3",0.966,"T_cells"
"SYDE1","HCFC1R1",0.963,"T_cells"
"SYDE1","SLC47A1",0.968,"T_cells"
"SYDE1","RFNG",0.98,"T_cells"
"SYDE1","ANKRD24",0.961,"T_cells"
"SYDE1","PLA2G6",0.962,"T_cells"
"AC008764.1","MCL1",0.98,"T_cells"
"AC008764.1","AP1M1",0.879,"T_cells"
"TMEM38A","ACBD4",0.802,"T_cells"
"NWD1","MRPS9",0.909,"T_cells"
"NWD1","RGS10",0.902,"T_cells"
"NWD1","C12orf42",0.905,"T_cells"
"NWD1","TADA2A",0.929,"T_cells"
"AC020913.1","SPINT2",0.818,"T_cells"
"FAM129C","STAP1",0.74,"T_cells"
"FAM129C","KHDRBS2",0.886,"T_cells"
"FAM129C","PAX5",0.866,"T_cells"
"AC008761.1","ZRANB2-AS1",0.484,"T_cells"
"AC008761.1","PAX8",0.425,"T_cells"
"AC008761.1","AC006547.1",0.845,"T_cells"
"KCNN1","COL4A3",0.937,"T_cells"
"KCNN1","AC068633.1",0.771,"T_cells"
"KCNN1","MEGF10",0.907,"T_cells"
"KCNN1","ARHGAP39",0.912,"T_cells"
"KCNN1","ZNF462",0.868,"T_cells"
"KCNN1","SYT7",0.916,"T_cells"
"KCNN1","LLGL1",0.73,"T_cells"
"AC005759.1","CATIP-AS2",0.836,"T_cells"
"AC008397.2","TSPAN2",0.63,"T_cells"
"AC008397.2","LINC01122",0.625,"T_cells"
"AC008397.2","SNCB",0.511,"T_cells"
"AC008397.2","DMTN",0.626,"T_cells"
"AC008397.2","IDO1",0.507,"T_cells"
"AC008397.2","GRHL2",0.415,"T_cells"
"AC008397.2","TJP2",0.438,"T_cells"
"AC008397.2","CSTF1",0.625,"T_cells"
"AC008397.2","NDUFA6",0.619,"T_cells"
"LRRC25","NFAM1",0.747,"T_cells"
"AC002985.1","UBXN10",0.852,"T_cells"
"AC002985.1","ANP32E",0.944,"T_cells"
"AC002985.1","AL355472.4",0.424,"T_cells"
"AC002985.1","AC104135.1",0.962,"T_cells"
"AC002985.1","AC018816.1",0.958,"T_cells"
"AC002985.1","LINC02428",0.722,"T_cells"
"AC002985.1","IPO11",0.96,"T_cells"
"AC002985.1","AL645941.2",0.718,"T_cells"
"AC002985.1","AC006974.1",0.736,"T_cells"
"AC002985.1","AL391117.1",0.581,"T_cells"
"AC002985.1","BCCIP",0.951,"T_cells"
"AC002985.1","ATL1",0.952,"T_cells"
"AC002985.1","AC091057.3",0.957,"T_cells"
"AC002985.1","DNAJA4",0.942,"T_cells"
"AC002985.1","TEDC2",0.919,"T_cells"
"AC002985.1","CA5A",0.588,"T_cells"
"AC002985.1","ZNF264",0.956,"T_cells"
"HOMER3","H6PD",0.911,"T_cells"
"HOMER3","TOMM70",0.911,"T_cells"
"HOMER3","ALKBH3",0.903,"T_cells"
"HOMER3","GUCY1A2",0.9,"T_cells"
"HOMER3","METTL22",0.923,"T_cells"
"BORCS8-MEF2B","ATP2B2",0.881,"T_cells"
"BORCS8-MEF2B","PACRG",0.883,"T_cells"
"BORCS8-MEF2B","AC011477.4",0.885,"T_cells"
"BORCS8-MEF2B","DMPK",0.886,"T_cells"
"HAPLN4","AL445433.2",0.526,"T_cells"
"HAPLN4","GOLGA7B",0.578,"T_cells"
"ZNF85","IKBKG",0.894,"T_cells"
"ZNF85","STX3",0.891,"T_cells"
"ZNF85","RPH3AL",0.876,"T_cells"
"ZNF728","KLHDC8B",0.62,"T_cells"
"ZNF728","LCMT2",0.712,"T_cells"
"ZNF728","PHLPP2",0.861,"T_cells"
"AC011503.1","PARN",0.307,"T_cells"
"TDRD12","PDCD2",0.564,"T_cells"
"SLC7A9","MUL1",0.676,"T_cells"
"SLC7A9","IRS1",0.961,"T_cells"
"SLC7A9","CELSR3",0.672,"T_cells"
"SLC7A9","LAMB2",0.278,"T_cells"
"SLC7A9","NUDT6",0.494,"T_cells"
"SLC7A9","RNF175",0.664,"T_cells"
"SLC7A9","RGMB",0.972,"T_cells"
"SLC7A9","SHROOM1",0.697,"T_cells"
"SLC7A9","UNC5A",0.665,"T_cells"
"SLC7A9","AL021997.3",0.396,"T_cells"
"SLC7A9","FANCE",0.967,"T_cells"
"SLC7A9","PTCD1",0.954,"T_cells"
"SLC7A9","ARMCX6",0.962,"T_cells"
"SLC7A9","LZTS1",0.67,"T_cells"
"SLC7A9","COL14A1",0.347,"T_cells"
"SLC7A9","TMEM216",0.971,"T_cells"
"SLC7A9","TRPT1",0.428,"T_cells"
"SLC7A9","AL356056.1",0.412,"T_cells"
"SLC7A9","ACSS3",0.665,"T_cells"
"SLC7A9","PABPC3",0.806,"T_cells"
"SLC7A9","MIR4500HG",0.672,"T_cells"
"SLC7A9","EVI2A",0.672,"T_cells"
"SLC7A9","C18orf21",0.705,"T_cells"
"SLC7A9","ZNF358",0.653,"T_cells"
"SLC7A9","ZNF71",0.959,"T_cells"
"SLC7A9","JAM2",0.973,"T_cells"
"RHPN2","TTC21B",0.426,"T_cells"
"RHPN2","WBP4",0.827,"T_cells"
"WDR88","AC007563.2",0.649,"T_cells"
"LRP3","POLR2C",0.735,"T_cells"
"LRP3","CCDC102B",0.898,"T_cells"
"CEBPA-DT","PLA2G2C",0.286,"T_cells"
"CEBPA-DT","ZMYND12",0.376,"T_cells"
"CEBPA-DT","RAD51AP2",0.386,"T_cells"
"CEBPA-DT","CAPN13",0.38,"T_cells"
"CEBPA-DT","AC016735.1",0.314,"T_cells"
"CEBPA-DT","LINC01819",0.323,"T_cells"
"CEBPA-DT","CNGA3",0.309,"T_cells"
"CEBPA-DT","DPP10-AS3",0.312,"T_cells"
"CEBPA-DT","RBMS3-AS1",0.703,"T_cells"
"CEBPA-DT","TM4SF18",0.303,"T_cells"
"CEBPA-DT","ADGB",0.353,"T_cells"
"CEBPA-DT","CCDC129",0.72,"T_cells"
"CEBPA-DT","LINC01607",0.317,"T_cells"
"CEBPA-DT","AC012213.1",0.306,"T_cells"
"CEBPA-DT","COLEC10",0.379,"T_cells"
"CEBPA-DT","FBP2",0.316,"T_cells"
"CEBPA-DT","AL807761.4",0.358,"T_cells"
"CEBPA-DT","CCDC153",0.389,"T_cells"
"CEBPA-DT","AC007344.1",0.382,"T_cells"
"CEBPA-DT","ARL5C",0.301,"T_cells"
"CEBPA-DT","NXPH3",0.376,"T_cells"
"CEBPA-DT","CCM2L",0.32,"T_cells"
"CEBPA-DT","NKAIN4",0.388,"T_cells"
"WTIP","JAZF1",0.853,"T_cells"
"WTIP","ZNF814",0.798,"T_cells"
"ZNF181","CRIPT",0.859,"T_cells"
"HPN-AS1","MATR3",0.364,"T_cells"
"HPN-AS1","MKS1",0.844,"T_cells"
"TMEM147","TSR3",0.827,"T_cells"
"ATP4A","LINC01804",0.245,"T_cells"
"ATP4A","AC092546.1",0.494,"T_cells"
"ATP4A","ARMC12",0.409,"T_cells"
"ATP4A","SPDYE5",0.515,"T_cells"
"ATP4A","C12orf50",0.311,"T_cells"
"ATP4A","LINC01198",0.445,"T_cells"
"AF038458.2","LYPD6",0.499,"T_cells"
"AF038458.2","COPS9",0.945,"T_cells"
"AF038458.2","AC108673.3",0.649,"T_cells"
"AF038458.2","NPNT",0.697,"T_cells"
"AF038458.2","U91328.1",0.295,"T_cells"
"AF038458.2","ZNF311",0.445,"T_cells"
"AF038458.2","TBX18",0.297,"T_cells"
"AF038458.2","LINC01952",0.376,"T_cells"
"AF038458.2","FZD1",0.457,"T_cells"
"AF038458.2","NEFM",0.947,"T_cells"
"AF038458.2","FBXL15",0.946,"T_cells"
"AF038458.2","MRPL57",0.938,"T_cells"
"AF038458.2","AC134669.1",0.645,"T_cells"
"AF038458.2","ONECUT2",0.683,"T_cells"
"SDHAF1","KCNH7",0.896,"T_cells"
"WDR62","AL512625.3",0.834,"T_cells"
"POLR2I","RNF181",0.917,"T_cells"
"POLR2I","IGF2BP3",0.696,"T_cells"
"POLR2I","NDUFA1",0.913,"T_cells"
"POLR2I","IFI27L2",0.907,"T_cells"
"POLR2I","LYL1",0.739,"T_cells"
"POLR2I","B9D2",0.893,"T_cells"
"POLR2I","SYT5",0.89,"T_cells"
"ZNF146","ISG20L2",0.407,"T_cells"
"AC012617.1","TMEM39B",0.983,"T_cells"
"AC012617.1","AL603839.3",0.977,"T_cells"
"AC012617.1","RRP15",0.981,"T_cells"
"AC012617.1","SCRN3",0.979,"T_cells"
"AC012617.1","PECR",0.986,"T_cells"
"AC012617.1","TTLL4",0.985,"T_cells"
"AC012617.1","NOP14",0.988,"T_cells"
"AC012617.1","PSMG4",0.989,"T_cells"
"AC012617.1","F13A1",0.988,"T_cells"
"AC012617.1","KLC4",0.982,"T_cells"
"AC012617.1","HINT3",0.955,"T_cells"
"AC012617.1","BZW2",0.989,"T_cells"
"AC012617.1","DDX56",0.984,"T_cells"
"AC012617.1","METTL2B",0.98,"T_cells"
"AC012617.1","ZNF786",0.981,"T_cells"
"AC012617.1","LINC00599",0.991,"T_cells"
"AC012617.1","AZIN1-AS1",0.983,"T_cells"
"AC012617.1","PPP6C",0.529,"T_cells"
"AC012617.1","MSANTD4",0.985,"T_cells"
"AC012617.1","C2CD2L",0.983,"T_cells"
"AC012617.1","RRP12",0.983,"T_cells"
"AC012617.1","NFKB2",0.98,"T_cells"
"AC012617.1","POLE",0.988,"T_cells"
"AC012617.1","ZNF26",0.986,"T_cells"
"AC012617.1","CDC42BPB",0.978,"T_cells"
"AC012617.1","COMMD4",0.988,"T_cells"
"AC012617.1","LYRM1",0.987,"T_cells"
"AC012617.1","SPNS1",0.984,"T_cells"
"AC012617.1","KIAA0753",0.981,"T_cells"
"AC012617.1","CEP112",0.981,"T_cells"
"AC012617.1","ENDOV",0.986,"T_cells"
"AC012617.1","STK35",0.98,"T_cells"
"AC012617.1","KAT14",0.984,"T_cells"
"AC012617.1","SOGA1",0.979,"T_cells"
"AC012617.1","ZNF561",0.988,"T_cells"
"AC012617.1","ADGRL1",0.984,"T_cells"
"AC012617.1","ZFP82",0.988,"T_cells"
"AC012617.1","ZNF566",0.982,"T_cells"
"AC012617.1","ALG12",0.986,"T_cells"
"AC092295.1","MMACHC",0.686,"T_cells"
"AC092295.1","COA7",0.884,"T_cells"
"AC092295.1","DPP10-AS1",0.466,"T_cells"
"AC092295.1","CYB561D2-1",0.923,"T_cells"
"AC092295.1","ARHGEF38",0.936,"T_cells"
"AC092295.1","GPRIN1",0.944,"T_cells"
"AC092295.1","GCNT2",0.918,"T_cells"
"AC092295.1","DPH7",0.925,"T_cells"
"AC092295.1","LMNTD2",0.58,"T_cells"
"AC092295.1","CCNE1",0.911,"T_cells"
"AC016590.1","NPHP4",0.987,"T_cells"
"AC016590.1","RAP1GAP",0.98,"T_cells"
"AC016590.1","B3GALNT2",0.979,"T_cells"
"AC016590.1","CPSF3",0.977,"T_cells"
"AC016590.1","PNPT1",0.981,"T_cells"
"AC016590.1","KCNAB1",0.711,"T_cells"
"AC016590.1","GRK4",0.719,"T_cells"
"AC016590.1","ZBTB49",0.978,"T_cells"
"AC016590.1","STARD4",0.985,"T_cells"
"AC016590.1","AL356599.1",0.72,"T_cells"
"AC016590.1","AC007566.1",0.98,"T_cells"
"AC016590.1","DGKI",0.982,"T_cells"
"AC016590.1","AC009403.1",0.977,"T_cells"
"AC016590.1","TRMO",0.982,"T_cells"
"AC016590.1","CACNA1B",0.725,"T_cells"
"AC016590.1","AP002812.2",0.959,"T_cells"
"AC016590.1","ENDOD1",0.983,"T_cells"
"AC016590.1","FOXRED1",0.988,"T_cells"
"AC016590.1","MTHFD1",0.723,"T_cells"
"AC016590.1","AC123768.3",0.978,"T_cells"
"AC016590.1","ALDH1A2",0.791,"T_cells"
"AC016590.1","PCSK6",0.979,"T_cells"
"AC016590.1","AC008741.2",0.975,"T_cells"
"AC016590.1","AC026471.4",0.9,"T_cells"
"AC016590.1","PSKH1",0.984,"T_cells"
"AC016590.1","NAGLU",0.983,"T_cells"
"AC016590.1","DHX8",0.727,"T_cells"
"AC016590.1","AC005332.5",0.972,"T_cells"
"AC016590.1","KCNJ16",0.608,"T_cells"
"AC016590.1","KCNB1",0.98,"T_cells"
"AC016590.1","GIPC1",0.723,"T_cells"
"AC016590.1","XRCC1",0.724,"T_cells"
"ZNF793-AS1","YIPF1",0.908,"T_cells"
"ZNF793-AS1","AC110491.3",0.712,"T_cells"
"ZNF793-AS1","AC068724.3",0.579,"T_cells"
"ZNF793-AS1","ACOT8",0.916,"T_cells"
"ZNF793-AS1","MYPOP",0.896,"T_cells"
"ZNF793-AS1","HORMAD2-AS1",0.364,"T_cells"
"AC011479.1","LINC01197",0.834,"T_cells"
"LGALS4","ZFAND6",0.823,"T_cells"
