source	target	weight	celltype	type
CUX1	PHACTR4	0.764	OPCs	directed
CUX1	PIP5K1A	0.957	Vasculature_cells	directed
CUX1	RAB11FIP3	0.947	Vasculature_cells	directed
CUX1	RANBP10	0.958	OPCs	directed
CUX1	RAPGEF1	0.939	OPCs	directed
CUX1	RPA2	0.965	Microglia	directed
CUX1	RPRD2	0.603	OPCs	directed
CUX1	SBNO1	0.963	Microglia	directed
CUX1	SCAI	0.973	OPCs	directed
CUX1	SIPA1L3	0.773	OPCs	directed
CUX1	SMARCA4	0.805	OPCs	directed
CUX1	SRSF2	0.364	Astrocytes	directed
CUX1	SS18L1	0.947	Microglia	directed
CUX1	ST3GAL2	0.942	Astrocytes;Microglia	directed
CUX1	STX8	0.928	Astrocytes	directed
CUX1	SUFU	0.86	Inhibitory_neurons	directed
CUX1	SYT17	0.946	OPCs	directed
CUX1	TECPR2	0.96	OPCs	directed
CUX1	UBR4	0.949	Microglia	directed
CUX1	WDR44	0.924	Vasculature_cells	directed
CUX1	ZC3H7A	0.944	Vasculature_cells	directed
CUX1	ZDHHC14	0.938	Vasculature_cells	directed
CUX1	ZNF586	0.94	Astrocytes	directed
CUX1	ZNF587	0.925	Astrocytes	directed
CUX1	ZNF609	0.946	Vasculature_cells	directed
CUX2	FBLN7	0.825	Excitatory_neurons	directed
CUX2	RORB	0.846	T_cells	directed
CUX2	TNFAIP1	0.871	T_cells	directed
CWC15	MRPL47	0.729	Excitatory_neurons	directed
CWC25	DDRGK1	0.525	Astrocytes	directed
CWC25	RTF1	0.279	Inhibitory_neurons	directed
CWC25	WDR35	0.628	Astrocytes	directed
CWC27	COG2	0.774	Inhibitory_neurons	directed
CWC27	GLCCI1	0.842	Excitatory_neurons	directed
CWC27	PIK3CA	0.793	Excitatory_neurons	directed
CWC27	RUNDC3B	0.321	Excitatory_neurons	directed
CWC27	SMC6	0.804	Astrocytes	directed
CWF19L1	ELOVL4	0.856	OPCs	directed
CWF19L2	ATG2A	0.772	Inhibitory_neurons	directed
CWF19L2	COL19A1	0.657	Excitatory_neurons;Oligodendrocytes	directed
CWF19L2	UPF2	0.725	Excitatory_neurons	directed
CX3CR1	ELAVL4	0.935	Microglia	directed
CX3CR1	GAL3ST4	0.931	Microglia	directed
CX3CR1	IGSF6	0.944	Microglia	directed
CX3CR1	IQSEC1	0.95	Microglia	directed
CX3CR1	LST1	0.832	Microglia	directed
CX3CR1	P2RY13	0.943	Microglia	directed
CX3CR1	RAB32	0.956	Microglia	directed
CX3CR1	ULK3	0.947	Microglia	directed
CXCL13	AL023284.4	0.41	T_cells	directed
CXCL13	AL513165.2	0.934	T_cells	directed
CXCL13	C1orf52	0.949	T_cells	directed
CXCL13	CIITA	0.951	T_cells	directed
CXCL13	DEDD2	0.956	T_cells	directed
CXCL13	ENHO	0.585	T_cells	directed
CXCL13	MZT2B	0.844	T_cells	directed
CXCL13	OSTC	0.955	T_cells	directed
CXCL13	PDAP1	0.939	T_cells	directed
CXCL13	PSME1	0.953	T_cells	directed
CXCL13	SETD9	0.916	T_cells	directed
CXCL13	SRP19	0.949	T_cells	directed
CXCL16	PRKCB	0.359	T_cells	directed
CXCL2	ABHD15-AS1	0.77305	CAMs	directed
CXCL2	CBLN4	0.933	T_cells	directed
CXCL2	CD36	0.9	T_cells	directed
CXCL2	JMJD1C	0.892	T_cells	directed
CXCL2	STRN4	0.911	T_cells	directed
CXCL2	TJAP1	0.904	T_cells	directed
CXCR4	BTG1	0.864	T_cells	directed
CXCR4	DUSP2	0.632	T_cells	directed
CXXC1	AUP1	0.396	Excitatory_neurons	directed
CXXC1	B4GALNT4	0.725	Excitatory_neurons	directed
CXXC1	DTX3	0.512	Excitatory_neurons	directed
CXXC1	FASTK	0.908	Astrocytes	directed
CXXC1	FLII	0.361	Excitatory_neurons	directed
CXXC1	INO80E	0.843	Astrocytes	directed
CXXC1	INTS11	0.879	Excitatory_neurons	directed
CXXC1	PPP1R16A	0.937	Excitatory_neurons	directed
CXXC1	SCRIB	0.831	Excitatory_neurons	directed
CXXC1	TPRA1	0.903	Excitatory_neurons	directed
CXXC1	TSC22D4	0.85	Inhibitory_neurons	directed
CXXC4	ADAM17	0.699	Excitatory_neurons	directed
CXXC4	ANAPC16	0.92	OPCs	directed
CXXC4	B3GAT2	0.878	Inhibitory_neurons	directed
CXXC4	CCDC152	0.968	OPCs	directed
CXXC4	DPY19L2	0.927	OPCs	directed
CXXC4	KLHL13	0.894	Excitatory_neurons	directed
CXXC4	LINC01355	0.951	OPCs	directed
CXXC4	LRRTM2	0.945	OPCs	directed
CXXC4	MBIP	0.875	Inhibitory_neurons	directed
CXXC4	MOB2	0.951	OPCs	directed
CXXC4	PEX2	0.95	OPCs	directed
CXXC4	RSPO3	0.904	Excitatory_neurons	directed
CXXC4	SEC13	0.881	Excitatory_neurons	directed
CXXC4	ZNF641	0.938	OPCs	directed
CXXC5	ANP32A	0.953	Excitatory_neurons	directed
CXXC5	CAMK2B	0.924	Excitatory_neurons	directed
CXXC5	CNN3	0.871	Oligodendrocytes	directed
CXXC5	FAM107A	0.722	Inhibitory_neurons	directed
CXXC5	FOSL2	0.861	Inhibitory_neurons	directed
CXXC5	IRS2	0.894	Inhibitory_neurons	directed
CXXC5	LRRC58	0.776	OPCs	directed
CXXC5	SEZ6	0.542	Inhibitory_neurons	directed
CXXC5	TP53I11	0.877	Inhibitory_neurons	directed
CXXC5	UBE2L3	0.879	Oligodendrocytes	directed
CXXC5	UBTF	0.873	Oligodendrocytes	directed
CXorf21	GPRIN3	0.461	T_cells	directed
CXorf21	MLLT3	0.93	T_cells	directed
CXorf36	CCDC90B	0.827761	CAMs	directed
CXorf36	HIST4H4	0.585613	CAMs	directed
CXorf36	SLC39A8	0.823	Vasculature_cells	directed
CXorf57	AC036176.1	0.27153	CAMs	directed
CXorf57	C6orf120	0.892604	CAMs	directed
CXorf57	RNF208	0.896657	CAMs	directed
CXorf57	ZNF395	0.841945	CAMs	directed
CYB561D2-1	AC244517.5	0.861196	CAMs	directed
CYB561D2-1	DOLK	0.852077	CAMs	directed
CYB5B	C16orf70	0.809	Excitatory_neurons	directed
CYB5D1	MPST	0.8308	CAMs	directed
CYB5D1	ROCK2	0.335	T_cells	directed
CYB5R4	CEBPZOS	0.822	Oligodendrocytes	directed
CYB5R4	TATDN1	0.782	Inhibitory_neurons	directed
CYB5R4	VRK1	0.84	OPCs	directed
CYBA	NDUFS8	0.896	Vasculature_cells	directed
CYBC1	B3GAT3	0.808	Microglia	directed
CYBC1	PSMD13	0.796	Oligodendrocytes	directed
CYBRD1	BROX	0.818	Astrocytes	directed
CYC1	ATRAID	0.877	Excitatory_neurons	directed
CYC1	C12orf10	0.942	Inhibitory_neurons	directed
CYC1	CDK4	0.926	OPCs	directed
CYC1	CYB5R1	0.934	OPCs	directed
CYC1	FAM241B	0.951	Inhibitory_neurons	directed
CYC1	FAM96B	0.628	Excitatory_neurons	directed
CYC1	FBXL15	0.882	Inhibitory_neurons	directed
CYC1	ILVBL	0.921	OPCs	directed
CYC1	JTB	0.839	Inhibitory_neurons	directed
CYC1	MED19	0.954	Inhibitory_neurons	directed
CYC1	NDUFS3	0.705	Inhibitory_neurons	directed
CYC1	NDUFS8	0.947	Inhibitory_neurons	directed
CYC1	PAXX	0.604	Inhibitory_neurons	directed
CYC1	PHPT1	0.81	Excitatory_neurons	directed
CYC1	PSMC4	0.952	Inhibitory_neurons	directed
CYC1	PSMD8	0.925	OPCs	directed
CYC1	RAC3	0.942	Inhibitory_neurons	directed
CYC1	RELL2	0.882	Inhibitory_neurons	directed
CYC1	SRSF2	0.92	OPCs	directed
CYC1	TMED9	0.833	OPCs	directed
CYC1	TSC22D4	0.403	Oligodendrocytes	directed
CYC1	TUFM	0.7275	Inhibitory_neurons;Oligodendrocytes	directed
CYCS	ARPC5L	0.936	Inhibitory_neurons	directed
CYCS	BEX4	0.496	Excitatory_neurons	directed
CYCS	CHCHD10	0.692	Inhibitory_neurons	directed
CYCS	DBI	0.353	Astrocytes	directed
CYCS	GOT1	0.93	Inhibitory_neurons	directed
CYCS	LDHA	0.826	Excitatory_neurons	directed
CYCS	MYL12B	0.831	Inhibitory_neurons	directed
CYCS	NDUFA5	0.321	Inhibitory_neurons	directed
CYCS	NEFL	0.748	Inhibitory_neurons	directed
CYCS	PPCDC	0.89	Excitatory_neurons	directed
CYCS	PRKAG2-AS1	0.723	Inhibitory_neurons	directed
CYCS	STMN2	0.89	Inhibitory_neurons	directed
CYCS	TCIM	0.945	Inhibitory_neurons	directed
CYCS	VDAC1	0.945	Inhibitory_neurons	directed
CYCS	VDAC2	0.656	Inhibitory_neurons	directed
CYFIP1	AC025569.1	0.871	Microglia	directed
CYFIP1	CNTRL	0.848	Vasculature_cells	directed
CYFIP1	MORN1	0.684	Excitatory_neurons	directed
CYFIP1	SNRNP200	0.848	Microglia	directed
CYFIP2	CSAD	0.854	OPCs	directed
CYFIP2	ELOVL6	0.841	Astrocytes	directed
CYFIP2	GSR	0.897	Astrocytes	directed
CYFIP2	MARCH6	0.404	Excitatory_neurons	directed
CYFIP2	NDUFAF1	0.862	OPCs	directed
CYFIP2	OSBPL6	0.547	Astrocytes	directed
CYFIP2	STXBP1	0.662	Inhibitory_neurons	directed
CYFIP2	ZNF821	0.932	Astrocytes	directed
CYGB	BCHE	0.286727	CAMs	directed
CYGB	R3HDM4	0.78	T_cells	directed
CYHR1	ABTB1	0.597	Oligodendrocytes	directed
CYHR1	CLPTM1	0.471	Oligodendrocytes	directed
CYHR1	DPP7	0.485	Astrocytes	directed
CYHR1	FLAD1	0.887	Inhibitory_neurons	directed
CYHR1	PNCK	0.892	Inhibitory_neurons	directed
CYHR1	POMGNT1	0.938	Astrocytes	directed
CYHR1	PPP1R16A	0.926	Astrocytes	directed
CYHR1	RFNG	0.769	Excitatory_neurons	directed
CYHR1	RHBDL1	0.8865	Astrocytes;Excitatory_neurons	directed
CYHR1	TPRA1	0.924	Astrocytes	directed
CYLD	NCKAP1	0.564	Excitatory_neurons	directed
CYLD	TMF1	0.807	Inhibitory_neurons	directed
CYLD	VAMP4	0.772	Excitatory_neurons	directed
CYP17A1-AS1	MCHR2	0.879433	CAMs	directed
CYP17A1-AS1	NYAP2	0.701114	CAMs	directed
CYP19A1	AC007091.1	0.512	T_cells	directed
CYP19A1	AC007656.1	0.655	T_cells	directed
CYP19A1	AP000146.1	0.918	T_cells	directed
CYP19A1	C9	0.399	T_cells	directed
CYP19A1	CTGF	0.624	T_cells	directed
CYP19A1	HPS6	0.465	T_cells	directed
CYP19A1	MEIOB	0.839919	CAMs	directed
CYP19A1	PCP4L1	0.694	T_cells	directed
CYP19A1	PNMA6F	0.898	T_cells	directed
CYP1B1	C1S	0.703	Vasculature_cells	directed
CYP1B1	SLC25A37	0.814	Vasculature_cells	directed
CYP1B1-AS1	KCNQ1OT1	0.793	T_cells	directed
CYP1B1-AS1	RMDN2-AS1	0.878	Excitatory_neurons	directed
CYP20A1	AP1M1	0.909	Oligodendrocytes	directed
CYP20A1	BICRAL	0.464	Excitatory_neurons	directed
CYP20A1	DPH6	0.25	Excitatory_neurons	directed
CYP20A1	LARP1	0.417	Oligodendrocytes	directed
CYP20A1	SAE1	0.921	Astrocytes	directed
CYP20A1	SBNO1	0.919	Oligodendrocytes	directed
CYP20A1	TP53	0.896	Oligodendrocytes	directed
CYP20A1	UTP4	0.906	Oligodendrocytes	directed
CYP26B1	PAFAH1B1	0.880446	CAMs	directed
CYP27A1	ABT1	0.823	T_cells	directed
CYP27A1	TTLL4	1	Microglia	directed
CYP27C1	PRR13	0.827761	CAMs	directed
CYP27C1	RPL29	0.857143	CAMs	directed
CYP27C1	S100A10	0.462006	CAMs	directed
CYP2E1	TBC1D32	0.817629	CAMs	directed
CYP2E1	ZNF675	0.827761	CAMs	directed
CYP2J2	PXMP4	0.781	OPCs	directed
CYP2S1	AC009086.2	0.915	T_cells	directed
CYP2S1	ARF5	0.938	T_cells	directed
CYP2S1	ARID1B	0.927	T_cells	directed
CYP2S1	DYNLL2	0.852077	CAMs	directed
CYP2S1	FAM129C	0.725431	CAMs	directed
CYP2S1	MMP14	0.843972	CAMs	directed
CYP2S1	RIT2	0.931	T_cells	directed
CYP2S1	SDHAF1	0.684	T_cells	directed
CYP2S1	SYCE2	0.904762	CAMs	directed
CYP2S1	TUBB2B	0.93	T_cells	directed
CYP2U1	PDK2	0.83	T_cells	directed
CYP39A1	FP325318.1	0.767984	CAMs	directed
CYP3A43	AC245884.8	0.655522	CAMs	directed
CYP3A43	AGBL2	0.893617	CAMs	directed
CYP3A43	B3GNT7	0.907801	CAMs	directed
CYP3A43	C2	0.891591	CAMs	directed
CYP3A43	DRC1	0.922999	CAMs	directed
CYP3A43	EDN1	0.922999	CAMs	directed
CYP3A43	GALR1	0.597771	CAMs	directed
CYP3A43	LINC01192	0.617021	CAMs	directed
CYP3A43	LINC01754	0.938197	CAMs	directed
CYP3A43	SOHLH1	0.928065	CAMs	directed
CYP3A5	AC020909.2	0.719352	CAMs	directed
CYP3A5	B4GALT2	0.87234	CAMs	directed
CYP3A5	C5orf66	0.743668	CAMs	directed
CYP3A5	MCTP2	0.629179	CAMs	directed
CYP3A5	NDUFAF8	0.906788	CAMs	directed
CYP4A22-AS1	SGCZ	0.781	T_cells	directed
CYP4A22-AS1	TECTA	0.793313	CAMs	directed
CYP4B1	LCN15	0.294833	CAMs	directed
CYP4F11	GPC5	0.825735	CAMs	directed
CYP4F11	GPIHBP1	0.537994	CAMs	directed
CYP4F11	SIAE	0.755	Astrocytes	directed
CYP4F12	ANKRD36B	0.767984	CAMs	directed
CYP4F26P	AC092691.1	0.820669	CAMs	directed
CYP4F26P	KCTD3	0.842958	CAMs	directed
CYP4F26P	SLC38A3	0.599797	CAMs	directed
CYP4F3	NPIPA2	0.413374	CAMs	directed
CYP4F3	TJP2	0.484296	CAMs	directed
CYP4V2	RBBP8	0.8	Astrocytes	directed
CYP4X1	AC073941.1	0.808511	CAMs	directed
CYP4X1	AL592295.3	0.813	T_cells	directed
CYP4X1	MOBP	0.844985	CAMs	directed
CYP4Z1	SLC5A5	0.847011	CAMs	directed
CYP7B1	AC242426.2	0.864	OPCs	directed
CYP7B1	AL603839.3	0.61	Inhibitory_neurons	directed
CYP7B1	ERCC4	0.721	OPCs	directed
CYP7B1	EYA3	0.729	Excitatory_neurons	directed
CYP7B1	LCLAT1	0.815	Astrocytes	directed
CYP7B1	MRPL39	0.871327	CAMs	directed
CYP7B1	PPIL2	0.824721	CAMs	directed
CYP7B1	ZNF45	0.837	T_cells	directed
CYREN	AC090115.1	0.612	Excitatory_neurons	directed
CYREN	AL359232.1	0.782	Excitatory_neurons	directed
CYREN	GABRA6	0.786	Inhibitory_neurons	directed
CYS1	AL390838.1	0.812563	CAMs	directed
CYS1	FGF1	0.884	T_cells	directed
CYS1	OTOGL	0.862	T_cells	directed
CYSTM1	AIMP2	0.964	Excitatory_neurons;Inhibitory_neurons	directed
CYSTM1	AKAP10	0.828	Excitatory_neurons	directed
CYSTM1	ASPHD1	0.882	Inhibitory_neurons	directed
CYSTM1	GNL3	0.813	Oligodendrocytes	directed
CYSTM1	NANS	0.788	Excitatory_neurons	directed
CYSTM1	POLR1C	0.535	Inhibitory_neurons	directed
CYSTM1	SYNE1	0.278	Inhibitory_neurons	directed
CYSTM1	TMSB15B-1	0.9	Inhibitory_neurons	directed
CYTH1	C17orf80	0.861	Inhibitory_neurons	directed
CYTH1	CSGALNACT2	0.948	Microglia	directed
CYTH1	DCAF17	0.862	Excitatory_neurons	directed
CYTH1	DNMT1	0.96	Microglia	directed
CYTH1	FANCC	0.958	Microglia	directed
CYTH1	FARP1	0.953	Microglia	directed
CYTH1	GTPBP6	0.962	Microglia	directed
CYTH1	HIC2	0.958	Microglia	directed
CYTH1	IGSF3	0.871	Inhibitory_neurons	directed
CYTH1	MLLT10	0.284	Microglia	directed
CYTH1	NUP88	0.957	Microglia	directed
CYTH1	OGDH	0.945	Microglia	directed
CYTH1	OSBPL2	0.871	Oligodendrocytes	directed
CYTH1	PTK2B	0.968	Microglia	directed
CYTH1	PTPN12	0.947	Microglia	directed
CYTH1	RAB18	0.956	Microglia	directed
CYTH1	SLC35F3	0.797	OPCs	directed
CYTH1	SMG6	0.36	Inhibitory_neurons	directed
CYTH1	WDFY1	0.789	Vasculature_cells	directed
CYTH1	ZBED3	0.869	Oligodendrocytes	directed
CYTH2	ATF4	0.814	Excitatory_neurons	directed
CYTH3	NCK1	0.787	Microglia	directed
CYTL1	AC012368.1	0.935	T_cells	directed
CYTL1	GINS3	0.822	T_cells	directed
CYTL1	LINC00968	0.737	T_cells	directed
CYTL1	LINC02145	0.408	T_cells	directed
CYTL1	LINC02542	0.693	T_cells	directed
CYTL1	WEE2-AS1	0.923	T_cells	directed
CYTL1	Z97353.2	0.538	T_cells	directed
CYYR1	ACOT7	0.93617	CAMs	directed
CYYR1	ANGPTL1	0.793313	CAMs	directed
CYYR1	CENPX	0.945289	CAMs	directed
CYYR1	CREG2	0.933131	CAMs	directed
CYYR1	CTXN1	0.353	T_cells	directed
CYYR1	DCTN3	0.947315	CAMs	directed
CYYR1	ECHS1	0.766971	CAMs	directed
CYYR1	MIR137HG	0.946302	CAMs	directed
CYYR1	MRPL51	0.950355	CAMs	directed
CYYR1	POLR2K	0.932118	CAMs	directed
CYYR1	SLC16A5	0.872	T_cells	directed
CYYR1	ZNF366	0.883	T_cells	directed
CYYR1-AS1	FAM47E-STBD1	0.394124	CAMs	directed
CYYR1-AS1	INO80E	0.846	T_cells	directed
CYYR1-AS1	LINC02198	0.56	T_cells	directed
CYYR1-AS1	USP12-AS2	0.732523	CAMs	directed
CYYR1-AS1	ZNF20	0.464	T_cells	directed
DAAM1	ATP2B4	0.312	Astrocytes	directed
DAAM2	AZIN2	0.824	Oligodendrocytes	directed
DAAM2	DISP3	0.896	Astrocytes	directed
DAAM2	KIF6	0.886	Astrocytes	directed
DAAM2	KNDC1	0.876	Astrocytes	directed
DAAM2	LINC00609	0.384	Astrocytes	directed
DAAM2	TJAP1	0.827	Oligodendrocytes	directed
DAB1	ADCK1	0.94	OPCs	directed
DAB1	CHID1	0.915	OPCs	directed
DAB1	CMSS1	0.48	Inhibitory_neurons	directed
DAB1	KCNB1	0.899	Inhibitory_neurons	directed
DAB1	KIRREL3	0.312	Excitatory_neurons	directed
DAB1	LDLRAD3	0.937	Inhibitory_neurons	directed
DAB1	MPPED2	0.363	OPCs	directed
DAB1	POLR2B	0.923	OPCs	directed
DAB1	SLC1A1	0.903	Inhibitory_neurons	directed
DAB1	TLN2	0.583	OPCs	directed
DAB1	ZFHX4-AS1	0.916	OPCs	directed
DAB2IP	DIMT1	0.851	Excitatory_neurons	directed
DAB2IP	ELL	0.913	Astrocytes	directed
DAB2IP	ITPR1	0.855	Astrocytes	directed
DAB2IP	NDUFB4	0.696	Excitatory_neurons	directed
DACH1	CCM2L	0.88	Vasculature_cells	directed
DACH1	SESN3	0.883	Vasculature_cells	directed
DACH1	ZNF385B	0.729	Vasculature_cells	directed
DACH2	EMC4	0.877	T_cells	directed
DACH2	FGFR1OP2	0.861	Excitatory_neurons	directed
DACH2	SF3B4	0.863	T_cells	directed
DACT3	NKX2-2	0.827	Oligodendrocytes	directed
DACT3	PRRC2A	0.894	Oligodendrocytes	directed
DACT3-AS1	LINC00596	0.519757	CAMs	directed
DACT3-AS1	TMEM132B	0.49848	CAMs	directed
DAD1	AC084033.3	0.883	Oligodendrocytes	directed
DAD1	CTSA	0.891	Vasculature_cells	directed
DAD1	ERC2	0.886	Oligodendrocytes	directed
DAD1	FAM184B	0.881	Oligodendrocytes	directed
DAG1	FOXRED2	0.81	OPCs	directed
DAGLA	PLCG1	0.679	Excitatory_neurons	directed
DAGLA	TTC32	0.772	Excitatory_neurons	directed
DALRD3	NOP53	0.843972	CAMs	directed
DANT2	ERICH1	0.841	Inhibitory_neurons	directed
DANT2	ICA1L	0.795	Excitatory_neurons	directed
DANT2	INTU	0.858	Vasculature_cells	directed
DANT2	NBN	0.881	Astrocytes	directed
DANT2	OAZ2	0.807	OPCs	directed
DANT2	PCNX2	0.799	Oligodendrocytes	directed
DANT2	RFX3-AS1	0.856	Vasculature_cells	directed
DANT2	TXNRD3NB	0.842	Inhibitory_neurons	directed
DAP	ACAT1	0.76	Oligodendrocytes	directed
DAP	SPCS3	0.632	Vasculature_cells	directed
DAP3	HEXB	0.866	Excitatory_neurons	directed
DAP3	MPV17	0.845	Excitatory_neurons	directed
DAP3	URGCP	0.829	Oligodendrocytes	directed
DAPK1	GRIK4	0.776	Astrocytes	directed
DAPK1	NEO1	0.901	Inhibitory_neurons	directed
DAPK1	PTPRU	0.936	Inhibitory_neurons	directed
DAPK1	SLC25A21	0.803	Excitatory_neurons	directed
DAPK1	SUN1	0.912	Inhibitory_neurons	directed
DAPK1	SVIL	0.849	T_cells	directed
DAPK1	ZNF326	0.923	Inhibitory_neurons	directed
DAPK1	ZNF529-AS1	0.92	Inhibitory_neurons	directed
DAPK2	AIG1	0.298	Oligodendrocytes	directed
DAPK2	SYNGAP1	0.824721	CAMs	directed
DAPK2	YBEY	0.889	Oligodendrocytes	directed
DAPK2	ZNF208	0.878	Oligodendrocytes	directed
DAPL1	CCZ1B	0.901	T_cells	directed
DAPL1	ITPA	0.896	T_cells	directed
DAPL1	MDM1	0.867	T_cells	directed
DARS	BCAT1	0.809	Microglia	directed
DARS	ERO1A	0.869	Microglia	directed
DARS-AS1	MTPAP	0.836879	CAMs	directed
DARS2	ZNF587	0.827761	CAMs	directed
DAW1	AF129408.1	0.232016	CAMs	directed
DAXX	ZBTB33	0.234	Excitatory_neurons	directed
DAZAP1	CHMP3	0.808	Oligodendrocytes	directed
DAZAP1	PTBP1	0.801	Excitatory_neurons	directed
DAZAP2	ACTB	0.35	Oligodendrocytes	directed
DAZAP2	CAP1	0.921	Oligodendrocytes	directed
DAZAP2	CSRP1	0.681	Oligodendrocytes	directed
DAZAP2	GNB2	0.911	Oligodendrocytes	directed
DAZAP2	GOLGA7	0.942	Oligodendrocytes	directed
DAZAP2	HNRNPK	0.816	Oligodendrocytes	directed
DAZAP2	MAT2B	0.937	Oligodendrocytes	directed
DAZAP2	PSMD10	0.944	Oligodendrocytes	directed
DAZAP2	PTP4A1	0.933	Oligodendrocytes	directed
DAZAP2	RBM22	0.926	Oligodendrocytes	directed
DBF4B	NDOR1	0.74	Excitatory_neurons	directed
DBH-AS1	ABCC12	0.511651	CAMs	directed
DBI	B2M	0.94	Excitatory_neurons	directed
DBI	BCL7C	0.936	Astrocytes	directed
DBI	BICRAL	0.699	Astrocytes	directed
DBI	GADD45GIP1	0.812	Excitatory_neurons	directed
DBI	NOL7	0.866	Astrocytes	directed
DBI	PNRC1	0.764	Astrocytes	directed
DBI	PTMA	0.944	Astrocytes	directed
DBI	RAB33A	0.884	Oligodendrocytes	directed
DBI	RAMP1	0.976	Astrocytes	directed
DBI	RBMS2	0.736	Astrocytes	directed
DBI	S100A6	0.571	Astrocytes	directed
DBI	SRSF3	0.934	Astrocytes	directed
DBI	TNFAIP6	0.903	Oligodendrocytes	directed
DBI	XKR6	0.898	Oligodendrocytes	directed
DBN1	BEND6	0.460993	CAMs	directed
DBN1	DPYSL4	0.783	Excitatory_neurons	directed
DBN1	NUP107	0.925	T_cells	directed
DBN1	ST8SIA3	0.862209	CAMs	directed
DBNDD1	REEP2	0.804	Excitatory_neurons	directed
DBP	AC124947.1	0.808511	CAMs	directed
DBP	AP001267.3	0.573455	CAMs	directed
DCAF10	ASH1L	0.375	Excitatory_neurons	directed
DCAF10	CEP295	0.602	Excitatory_neurons	directed
DCAF10	SNAP91	0.34	Excitatory_neurons	directed
DCAF11	AL133523.1	0.354	T_cells	directed
DCAF11	BANF1	0.809	T_cells	directed
DCAF13	LZTFL1	0.507	Vasculature_cells	directed
DCAF17	RABL2B	0.972	Astrocytes	directed
DCAF17	TMEM68	0.871	Oligodendrocytes	directed
DCAF17	TYW3	0.854	Oligodendrocytes	directed
DCAF5	CSGALNACT2	0.801	Excitatory_neurons	directed
DCAF5	DHRSX	0.508	Vasculature_cells	directed
DCAF5	MGST3	0.794	Astrocytes	directed
DCAF6	MPZL1	0.703	Microglia	directed
DCAF6	PARP6	0.952	Vasculature_cells	directed
DCAF7	TTI2	0.82	Oligodendrocytes	directed
DCAF8	AL691432.2	0.837	Excitatory_neurons	directed
DCAF8	LMF2	0.808	Oligodendrocytes	directed
DCAF8	MAN1B1	0.63	Inhibitory_neurons	directed
DCAF8	NRSN2	0.33	Inhibitory_neurons	directed
DCAF8	SLC35A1	0.82	Excitatory_neurons	directed
DCAF8	TMEM129	0.869	Excitatory_neurons	directed
DCAF8	UCHL3	0.883	Excitatory_neurons	directed
DCAKD	CERS4	0.753	Inhibitory_neurons	directed
DCAKD	GLRX	0.651	Excitatory_neurons	directed
DCAKD	NEURL1	0.458	Excitatory_neurons	directed
DCAKD	NIPSNAP1	0.625	Inhibitory_neurons	directed
DCAKD	PGAP2	0.572	Excitatory_neurons;Inhibitory_neurons	directed
DCAKD	RECQL5	0.851	Astrocytes	directed
DCAKD	SNX8	0.864	Excitatory_neurons	directed
DCAKD	TTLL1	0.848	Astrocytes	directed
DCBLD2	AC244131.2	0.824	T_cells	directed
DCC	AFF2	0.973	OPCs	directed
DCC	ARL15	0.964	OPCs	directed
DCC	C10orf88	0.629	Vasculature_cells	directed
DCC	CNTNAP5	0.76	OPCs	directed
DCC	DCUN1D1	0.971	OPCs	directed
DCC	FBXL7	0.713	OPCs	directed
DCC	FHIT	0.817	OPCs	directed
DCC	HLF	0.971	OPCs	directed
DCC	KIAA1549	0.977	OPCs	directed
DCC	KLHL13	0.965	OPCs	directed
DCC	MAN2A1	0.97	OPCs	directed
DCC	NECTIN3	0.713	OPCs	directed
DCC	NETO1	0.955	OPCs	directed
DCC	NFYC	0.969	OPCs	directed
DCC	NXPH1	0.33	OPCs	directed
DCC	OTOGL	0.968	OPCs	directed
DCC	PTPRM	0.918	OPCs	directed
DCC	RAB31	0.876	OPCs	directed
DCC	SLC44A5	0.7845	Excitatory_neurons;OPCs	directed
DCC	TJP1	0.934	OPCs	directed
DCC	TRDMT1	0.457	Excitatory_neurons	directed
DCC	VWC2	0.9025	Excitatory_neurons;OPCs	directed
DCDC1	KIDINS220	0.994934	CAMs	directed
DCDC2B	PNOC	0.631206	CAMs	directed
DCHS1	AAR2	0.796	OPCs	directed
DCHS1	HVCN1	0.400203	CAMs	directed
DCHS1	SGCE	0.83	T_cells	directed
DCHS2	ATP5PD	0.868288	CAMs	directed
DCHS2	CX3CL1	0.811	T_cells	directed
DCHS2	FTCD	0.52381	CAMs	directed
DCHS2	MUL1	0.752786	CAMs	directed
DCHS2	SLC25A22	0.717325	CAMs	directed
DCK	SRSF6	0.604	Excitatory_neurons	directed
DCLK1	LINC00609	0.378	Astrocytes	directed
DCLK1	LINC01088	0.785	Astrocytes	directed
DCLK1	LINC01094	0.898	Astrocytes	directed
DCLK1	RGS7	0.84	Oligodendrocytes	directed
DCLK1	RIPK2	0.508	Astrocytes	directed
DCLK1	SHC3	0.553	Excitatory_neurons	directed
DCLK1	SLCO3A1	0.768	Astrocytes	directed
DCLK1	SORCS3	0.645	Excitatory_neurons	directed
DCLK1	SVEP1	0.858	Excitatory_neurons	directed
DCLK1	SYT1	0.521	Oligodendrocytes	directed
DCLK2	BTBD3	0.82	Vasculature_cells	directed
DCLK2	CDC123	0.918	Astrocytes	directed
DCLK2	CUTC	0.866	Astrocytes	directed
DCLK2	DAB2IP	0.912	OPCs	directed
DCLK2	FBXL2	0.775	Oligodendrocytes	directed
