context_id	module_id	assay_feature_identifier	effect_id	module_order	current_approved_symbol	respiratory_complex	inclusion_reason	member_order	schema_version	effect_type	log2_fold_change	standard_error	ci_low	ci_high	ql_f_statistic	p_value	residual_df	model_status	failure_reason	q_value	admitted_to_score	context_order	contrast_order	display_estimate	display_clipped	ci_excludes_zero	record_type	display_limit
astrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.281113782226963	0.239031166551001	-0.189498805498242	0.751726369952167	1.36721874390673	0.243326721609938	268.649521603092	estimated	NA	0.954370957812444	TRUE	1	6	0.281113782226963	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0157337328127651	0.257254872974556	-0.522225765723641	0.490758300098111	0.00355081469035363	0.952527510237575	268.649521603092	estimated	NA	1	TRUE	1	7	-0.0157337328127651	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.585391519646365	0.4041530208256	-0.210356346952353	1.38113938624508	2.10785524715535	0.147723638659833	265.856608174224	estimated	NA	0.951859492021722	TRUE	2	1	0.585391519646365	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.103601163610845	0.187663010354987	-0.473095964922534	0.265893637700844	0.302916405694853	0.582521979926689	265.856608174224	estimated	NA	1	TRUE	2	2	-0.103601163610845	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.199366927814068	0.295257622783176	-0.381973830067109	0.780707685695245	0.455732631918465	0.500211802096087	265.856608174224	estimated	NA	1	TRUE	2	3	0.199366927814068	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.199808244879596	0.27516418167664	-0.341969990716111	0.741586480475303	0.526951088947363	0.468530067534362	265.856608174224	estimated	NA	1	TRUE	2	4	0.199808244879596	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.489184438377614	0.352663750398885	-1.18355368108015	0.205184804324926	1.90650208120551	0.168511981711854	265.856608174224	estimated	NA	0.747528863525039	TRUE	2	5	-0.489184438377614	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.189588032195355	0.243302040770003	-0.289455968233851	0.668632032624562	0.603335735668954	0.43799865284027	265.856608174224	estimated	NA	1	TRUE	2	6	0.189588032195355	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.113380059229558	0.250905141903694	-0.607394012114668	0.380633893655553	0.204112309223486	0.651790142024146	265.856608174224	estimated	NA	1	TRUE	2	7	-0.113380059229558	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.236019711822609	0.43597116098937	-0.622414999845024	1.09445442349024	0.284621327218772	0.594138296418516	263.225016745574	estimated	NA	1	TRUE	3	1	0.236019711822609	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.0311458175707219	0.196742950224499	-0.356244434035222	0.418536069176666	0.024492508835498	0.875758230939466	263.225016745574	estimated	NA	1	TRUE	3	2	0.0311458175707219	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.4171139969445	0.303664989651798	-0.180807588611137	1.01503558250014	1.87480419880748	0.172092989200771	263.225016745574	estimated	NA	1	TRUE	3	3	0.4171139969445	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0511190677700784	0.285561987581567	-0.613395531003379	0.511157395463223	0.0309691112786143	0.860444627002828	263.225016745574	estimated	NA	1	TRUE	3	4	-0.0511190677700784	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.255992962021965	0.385541198884576	-1.01513021125975	0.503144287215822	0.424110989669881	0.515460961179337	263.225016745574	estimated	NA	1	TRUE	3	5	-0.255992962021965	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.169316593335631	0.250228972338427	-0.323388555401175	0.662021742072437	0.457837056788574	0.499230712636074	263.225016745574	estimated	NA	1	TRUE	3	6	0.169316593335631	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.216651586038148	0.261438455923352	-0.731428400679028	0.298125228602732	0.673859166894019	0.412452157498331	263.225016745574	estimated	NA	1	TRUE	3	7	-0.216651586038148	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.21677756249418	0.590373931556411	-0.945676743736505	1.37923186872486	0.128531846219533	0.769350725671296	263.328766325769	estimated	NA	1	TRUE	4	1	0.21677756249418	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.13221983809227	0.211792222857555	-0.549241607393425	0.284801931208884	0.388487831963902	0.533634800771655	263.328766325769	estimated	NA	1	TRUE	4	2	-0.13221983809227	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.0538963676877667	0.326320927139243	-0.588633979081037	0.69642671445657	0.0266879781021419	0.994768425807485	263.328766325769	estimated	NA	1	TRUE	4	3	0.0538963676877667	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.617332382044207	0.322305580636365	-0.0172916928115162	1.25195645689993	3.61970851282349	0.058189698231261	263.328766325769	estimated	NA	1	TRUE	4	4	0.617332382044207	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.268334981457757	0.537681433563787	-0.790367079079938	1.32703704199545	0.249472244756345	0.617863984657518	263.328766325769	estimated	NA	0.949982986615952	TRUE	4	5	0.268334981457757	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.0224892232059496	0.251648577644475	-0.473010251116105	0.517988697528004	0.00807380514940037	0.928471258508157	263.328766325769	estimated	NA	1	TRUE	4	6	0.0224892232059496	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.163626982574087	0.29673929612013	-0.747910695259913	0.420656730111739	0.300796847569869	0.583847967669435	263.328766325769	estimated	NA	1	TRUE	4	7	-0.163626982574087	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.383845136076643	0.452923438512506	-0.507904574572539	1.27559484672582	0.663805225435678	0.415944778605965	267.401363599213	estimated	NA	1	TRUE	5	1	0.383845136076643	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.193989965260798	0.195423196438015	-0.190773913265939	0.578753843787534	0.964648548573184	0.326906248418555	267.401363599213	estimated	NA	0.913329740564944	TRUE	5	2	0.193989965260798	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0132715151427338	0.306292585227958	-0.61632338004082	0.589780349755353	0.00184903074667285	0.965733339991838	267.401363599213	estimated	NA	1	TRUE	5	3	-0.0132715151427338	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.0587647127418021	0.288028240381788	-0.508326937146748	0.625856362630352	0.0389673466414338	0.843663334483939	267.401363599213	estimated	NA	1	TRUE	5	4	0.0587647127418021	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.131090458074043	0.400744030094561	-0.920105427259267	0.657924511111182	0.097220601409784	0.755433838084272	267.401363599213	estimated	NA	1	TRUE	5	5	-0.131090458074043	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.00546457739085828	0.244831562934669	-0.487507361755946	0.476578206974229	0.000518558661585133	0.981849219583353	267.401363599213	estimated	NA	1	TRUE	5	6	-0.00546457739085828	FALSE	FALSE	module_member_gene_effect	2
opcs	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.201796903012673	0.268890468527527	-0.327614863119902	0.731208669145249	0.546039106361815	0.460588766353339	267.401363599213	estimated	NA	0.999977472446412	TRUE	5	7	0.201796903012673	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.524525525771691	0.424818566620027	-0.311872459165701	1.36092351070908	1.45877461361732	0.228187643493705	268.58388251054	estimated	NA	1	TRUE	6	1	0.524525525771691	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.188397684997695	0.19203328877684	-0.189684320814236	0.566479690809625	0.93435820231495	0.334602574869826	268.58388251054	estimated	NA	1	TRUE	6	2	0.188397684997695	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.229787451404419	0.297921090392217	-0.356770244642036	0.816345147450874	0.581256190272945	0.446489376693567	268.58388251054	estimated	NA	1	TRUE	6	3	0.229787451404419	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.152910078319241	0.282558937383715	-0.709222218191352	0.403402061552869	0.279376373986044	0.597546740321662	268.58388251054	estimated	NA	1	TRUE	6	4	-0.152910078319241	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.489037919093237	0.372292923999839	-1.2220215405893	0.243945702402827	1.63724362134889	0.201808292242032	268.58388251054	estimated	NA	1	TRUE	6	5	-0.489037919093237	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0807514697196595	0.240479529703767	-0.554216167044968	0.392713227605649	0.112522700175889	0.737552018015852	268.58388251054	estimated	NA	1	TRUE	6	6	-0.0807514697196595	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.122141236126384	0.260160723010501	-0.634354970608627	0.39007249835586	0.213080672806937	0.644737081947994	268.58388251054	estimated	NA	1	TRUE	6	7	-0.122141236126384	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e2	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	2.0388686372802	1.07641611365135	-0.0841866329833207	4.16192390754373	3.85996874786241	0.0508871304740381	192.9182972893	estimated	NA	0.277242401290587	TRUE	7	1	2.0388686372802	TRUE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e33	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0424012370558057	0.405800339935543	-0.842776240224824	0.757973766113213	0.0107908675505903	0.917373204093613	192.9182972893	estimated	NA	0.999963364449761	TRUE	7	2	-0.0424012370558057	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	sex_F_minus_M__e4	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.419573645709201	0.652296332625859	-0.866974510892858	1.70612180231126	0.426199678271652	0.51463683424989	192.9182972893	estimated	NA	0.999863419913936	TRUE	7	3	0.419573645709201	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	1.18453870870711	0.745404316920583	-0.285649765290412	2.65472718270463	2.65821263774591	0.104647988962552	192.9182972893	estimated	NA	0.811431444666822	TRUE	7	4	1.18453870870711	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	apoe_e2_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.896731165628899	0.871890883349185	-2.61639376777085	0.822931436513048	1.13755025707541	0.287503494188342	192.9182972893	estimated	NA	0.614904771129837	TRUE	7	5	-0.896731165628899	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Female	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	0.364104177062114	0.52875689605929	-0.678782584507173	1.4069909386314	0.512243830886358	0.475034493829045	192.9182972893	estimated	NA	0.999910829314632	TRUE	7	6	0.364104177062114	FALSE	FALSE	module_member_gene_effect	2
vasculature	nuclear_oxphos_structural_86	NDUFS3	apoe_e4_minus_e33__Male	2	NDUFS3	I	strict nuclear structural OXPHOS subunit	29	phase13_gene_support_atlas_plot_v1	modifier	-0.0978707057028921	0.557260269625848	-1.19697572404418	1.0012343126384	0.0290947548135851	0.864739193443288	192.9182972893	estimated	NA	0.999785684435019	TRUE	7	7	-0.0978707057028921	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e2	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.0634843026520912	0.22193870908653	-0.373476080827098	0.50044468613128	0.0825342161080392	0.774113518239204	268.649521603092	estimated	NA	1	TRUE	1	1	0.0634843026520912	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e33	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.0860515913903322	0.0977551092862279	-0.106411950533336	0.278515133314	0.780296833366535	0.377840156462973	268.649521603092	estimated	NA	1	TRUE	1	2	0.0860515913903322	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e4	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.037540874240072	0.154553434104443	-0.341830865437473	0.266749116957329	0.0592109264291913	0.807933176192282	268.649521603092	estimated	NA	1	TRUE	1	3	-0.037540874240072	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.140419577051332	0.152923915377067	-0.160662162953967	0.44150131705663	0.850142862213424	0.357339215333405	268.649521603092	estimated	NA	1	TRUE	1	4	0.140419577051332	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.162986865789573	0.189034798196484	-0.20919119296737	0.535164924546516	0.750971475591966	0.627872709529819	268.649521603092	estimated	NA	1	TRUE	1	5	0.162986865789573	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.021115807011379	0.12429647498255	-0.223603266993467	0.265834881016225	0.0290442739743485	0.864805126412773	268.649521603092	estimated	NA	1	TRUE	1	6	0.021115807011379	FALSE	FALSE	module_member_gene_effect	2
astrocytes	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.144708272641783	0.134118211386589	-0.119348165823748	0.408764711107315	1.16228403698542	0.281959414393275	268.649521603092	estimated	NA	1	TRUE	1	7	0.144708272641783	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e2	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.0817213235467007	0.145647693889182	-0.205046262685511	0.368488909778913	0.317710673919705	0.573461065081506	266.286425671	estimated	NA	1	TRUE	2	1	0.0817213235467007	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e33	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0331421568447089	0.0676792286669591	-0.166396645979626	0.100112332290209	0.241130220343416	0.623795446910222	266.286425671	estimated	NA	1	TRUE	2	2	-0.0331421568447089	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e4	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.16267755061816	0.106687480534609	-0.0473807788833299	0.372735880119651	2.32906703736502	0.128164800748581	266.286425671	estimated	NA	1	TRUE	2	3	0.16267755061816	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.0745983997475337	0.0994315214957965	-0.121173580249904	0.270370379744971	0.564323987635324	0.453186636349505	266.286425671	estimated	NA	1	TRUE	2	4	0.0745983997475337	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.040265080643876	0.126918036973853	-0.290155608536579	0.209625447248827	0.102231445800696	0.749418780637467	266.286425671	estimated	NA	0.99027630896605	TRUE	2	5	-0.040265080643876	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.154768367335732	0.0878229332911774	-0.018147316553542	0.327684051225006	3.08077280587436	0.0803727896100148	266.286425671	estimated	NA	1	TRUE	2	6	0.154768367335732	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0410513401271374	0.0906371484835669	-0.219507967894819	0.137405287640545	0.205571376536547	0.650630134162103	266.286425671	estimated	NA	1	TRUE	2	7	-0.0410513401271374	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e2	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0242379146990143	0.166028536310057	-0.351124086212878	0.302648256814849	0.0217286593304346	0.882922056580955	267.99478183014	estimated	NA	1	TRUE	3	1	-0.0242379146990143	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e33	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.00571286687759827	0.0752031102168385	-0.142351178804339	0.153776912559536	0.00581006348958103	0.939297941440003	267.99478183014	estimated	NA	1	TRUE	3	2	0.00571286687759827	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e4	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.105250652090115	0.117423979799524	-0.125940178436183	0.336441482616413	0.806745369587913	0.369890470925759	267.99478183014	estimated	NA	1	TRUE	3	3	0.105250652090115	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0542319376790839	0.110309570480433	-0.271415525374805	0.162951650016638	0.241507271872364	0.623521828215818	267.99478183014	estimated	NA	1	TRUE	3	4	-0.0542319376790839	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e2_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0242811561024714	0.145958232808664	-0.311651803246238	0.263089491041295	0.0285776194240351	0.865885495169788	267.99478183014	estimated	NA	1	TRUE	3	5	-0.0242811561024714	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Female	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.117802849706355	0.0963159913678351	-0.0718294049260488	0.307435104338758	1.49443847415196	0.222603110337192	267.99478183014	estimated	NA	1	TRUE	3	6	0.117802849706355	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	nuclear_oxphos_structural_86	NDUFS4	apoe_e4_minus_e33__Male	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	0.0182650644938381	0.100774835212073	-0.180146008683945	0.216676137671621	0.0328276436038969	0.85636009995725	267.99478183014	estimated	NA	1	TRUE	3	7	0.0182650644938381	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e2	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.214013423117737	0.327168139382155	-0.858211942323403	0.430185096087928	0.443051555790878	0.506235879207053	263.328766325769	estimated	NA	0.944811557151925	TRUE	4	1	-0.214013423117737	FALSE	FALSE	module_member_gene_effect	2
immune_cells	nuclear_oxphos_structural_86	NDUFS4	sex_F_minus_M__e33	2	NDUFS4	I	strict nuclear structural OXPHOS subunit	30	phase13_gene_support_atlas_plot_v1	modifier	-0.0498500300303137	0.125739525019455	-0.297432866110026	0.197732806049398	0.159833607172239	0.689633848688673	263.328766325769	estimated	NA	1	TRUE	4	2	-0.0498500300303137	FALSE	FALSE	module_member_gene_effect	2
