schema_version	rds_id	source_rds	projid	nuclei	fine_cell_types	raw_counts	xist_counts	uty_counts	xist_cpm	uty_cpm
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10315029	341	9	9554573	0	1851	0	193.729222645533
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10345561	335	9	9118941	0	1530	0	167.782640550038
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10383017	1082	9	22262442	1	4440	0.0449187020902738	199.439037280816
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10394182	205	9	3634574	0	642	0	176.636931866018
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10405008	376	9	9577629	1	1804	0.104409974535451	188.355594061954
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10435090	471	9	9070046	0	1467	0	161.741186318129
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10436131	518	9	13483992	3	2650	0.222486041225774	196.5293364161
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10438999	667	9	13668223	1	2645	0.0731624001159478	193.514548306682
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10460587	343	9	8161018	11	1478	1.34787106216406	181.10485726168
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10473384	2094	9	5713286	1	1040	0.17503062160725	182.03184647154
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10484873	582	9	7541166	0	1232	0	163.36996162132
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10490993	730	9	8529595	1	1245	0.1172388606962	145.962381566768
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10502798	948	9	17829040	1	3183	0.0560882694749689	178.528961738826
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10510090	650	9	12331856	214	2485	17.3534300108597	201.510624191525
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10514454	122	9	1974571	0	253	0	128.129097409007
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10516762	623	9	13885924	3	2251	0.216046119797285	162.10660522123
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10518782	644	9	13263936	2	2336	0.150784804751772	176.11665195007
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10536568	151	9	2594151	0	271	0	104.465777049987
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10551157	258	9	6802859	2	1369	0.29399403985883	201.238920283369
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10557081	202	9	4958211	20	798	4.03371296622915	160.945147352543
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10577337	425	9	10169554	25	2086	2.458318231065	205.122073200064
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10669174	816	9	23740959	2	4403	0.0842425952548926	185.460073453646
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10684501	990	9	5394802	0	809	0	149.959164395653
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10866165	393	9	12049044	3	2575	0.248982408894847	213.709900968077
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10901987	553	9	11146607	0	1942	0	174.223420633741
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10929637	68	4	545917	61	81	111.738597625646	148.374203404547
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11072071	159	8	1987547	0	288	0	144.902233758497
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11157783	321	9	7142441	15	1494	2.10012235312829	209.172186371578
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11159965	145	9	1461941	0	134	0	91.6589657174948
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11165535	546	8	15362796	2	3166	0.130184635661373	206.082278251954
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11173549	799	9	7524121	1	1098	0.132905890269441	145.930667515847
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11200645	141	9	2634327	0	284	0	107.807421022523
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11259716	1767	9	37642830	1	6546	0.0265654840510132	173.897658597932
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11302830	57	8	926119	0	87	0	93.9404115453846
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11310718	33	8	458400	0	98	0	213.787085514834
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11310844	415	9	10569571	19	2085	1.79761316708124	197.264392282336
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11326252	3958	9	47184674	47735	68	1011.66323624489	1.44114591106426
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11327005	683	9	20011648	0	3431	0	171.450147434134
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11331231	1378	9	16405768	111	2129	6.76591306179631	129.771431608688
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11336574	46	6	622905	0	42	0	67.4260119921978
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11342432	114	9	2026447	0	230	0	113.499144068411
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11345331	583	9	4093282	0	454	0	110.913443051322
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11349119	1251	9	30146763	25	5618	0.829276430109594	186.354999374228
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11371707	831	9	15487100	1	3149	0.0645698678254806	203.330513782438
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11392518	558	9	9343526	2	1934	0.214051954262235	206.988239771581
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11395417	1014	9	12690683	0	2049	0	161.457031114874
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11399321	114	9	1042966	0	112	0	107.386050935505
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11399871	90	9	1559862	0	167	0	107.060752810184
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11409232	76	7	1022050	0	100	0	97.8425713027738
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11413170	886	9	20600060	21	3858	1.01941450655969	187.281007919394
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11430815	560	9	11754430	3	2528	0.255222924463373	215.067851014469
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11444465	669	9	14064121	62	2550	4.40838072994395	181.312433247695
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11453772	521	9	11997758	0	1830	0	152.528497407599
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11455530	308	8	5203584	1	878	0.192175239219738	168.72986003493
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11460357	919	9	14454512	2	1559	0.138365100115452	107.855595539995
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11467746	634	9	18495625	1	3917	0.0540668401311121	211.779812793566
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11469504	1416	9	26174014	3	4709	0.114617498103271	179.911266189435
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11471260	712	9	18513269	0	3400	0	183.652060584222
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11606935	414	9	7334672	16	1252	2.18141997351756	170.696112927749
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11609672	137	9	2436851	0	312	0	128.034089897166
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11612505	167	9	2080326	1	329	0.480693891245891	158.148290219898
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11615242	314	9	6616428	1	1085	0.151138952921425	163.985763919746
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11616707	103	9	2195984	13	463	5.9198974127316	210.839423238056
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11619606	897	9	17291428	5	3567	0.28916061761932	206.287184609623
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11624423	4112	3	29530688	9	5584	0.304767704700954	189.091429227792
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11630705	619	9	14193344	0	2282	0	160.779587953339
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11632851	1365	9	34380042	3	6450	0.0872599283037525	187.608845853068
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11652071	278	9	8169580	19	1657	2.32570095402701	202.825604253829
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11681508	802	9	16263173	2	3633	0.122977232056746	223.388142031078
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	11697592	429	9	7979309	42	1369	5.26361367882858	171.56874110277
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	12365619	1211	9	21036813	3	3832	0.142607152518777	182.156869483985
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	14184286	121	9	1907415	1785	2	935.821517603668	1.04853951552232
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	14498577	302	9	9100179	7652	2	840.862580834948	0.219775896715878
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15113169	737	9	15600159	4	2863	0.256407643024664	183.523770494903
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15114174	5444	2	30086913	43606	10	1449.33446645058	0.332370422980915
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15121461	624	9	15103404	2	2736	0.132420479515744	181.151215977537
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15144878	4475	3	43744263	2	11698	0.0457202810800584	267.417924037262
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15161351	316	9	6217974	0	1250	0	201.030110450767
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15176592	620	9	11208298	1	2390	0.0892196121123832	213.234872948596
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15218541	489	9	2553147	0	367	0	143.744171408853
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15413198	860	9	17372643	5	3458	0.287808826785884	199.048584605117
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15420223	113	8	1260069	0	223	0	176.974435526943
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15483818	1212	9	19422940	5	4621	0.257427557311097	237.914548466916
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15495024	365	9	9168459	0	1747	0	190.544561523371
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15738428	757	9	5463312	12	1022	2.1964698336833	187.066014168695
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	15844425	1681	9	26563341	39	5595	1.46818880953266	210.62862536757
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	16068769	904	9	19241416	0	3665	0	190.474547195487
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	17929065	703	9	18531033	13147	14	709.45856067495	0.755489453825915
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	18414513	315	9	8270979	2	1557	0.241809343247033	188.248573717815
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	18659212	517	9	12773528	1	2514	0.0782869071097664	196.813284473953
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	18920002	356	9	8366940	7476	1	893.516626150062	0.119518007778232
