schema_version	network	target_gene	null_model	control_rank	control_gene	matching_distance	caliper_pass	control_aggregate_acat_p	control_conservative_support_count	control_supporting_fine_cell_type_count	control_is_cytosolic_ribosomal	target_out_degree	target_total_degree	target_log_layer1_size	target_log_layer2_size	target_log_layer3_size	target_coverage_fraction	control_out_degree	control_total_degree	control_log_layer1_size	control_log_layer2_size	control_log_layer3_size	control_coverage_fraction	target_log1p_counts_per_nucleus	target_detected_fraction	control_log1p_counts_per_nucleus	control_detected_fraction
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	16	HEPACAM	1.4219270348487	FALSE	0.172982303696983	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	4	1.38629436111989	2.70805020110221	3.78418963391826	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	17	FOXO1	1.4348121225115	FALSE	0.518261774448415	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.77258872223978	3.76120011569356	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	18	SPAG9	1.49431532645728	FALSE	0.636328818508148	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.77258872223978	3.29583686600433	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	19	KCNMB2-AS1	1.53258179438434	FALSE	0.042260750631639	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.99573227355399	3.43398720448515	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	20	RAPGEF2	1.53280715049669	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.70805020110221	3.29583686600433	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	21	FER	1.53378789548742	FALSE	0.612419437810577	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	4.31748811353631	5.2257466737132	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	22	DST	1.55472784727391	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.89037175789616	3.61091791264422	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	23	OPHN1	1.56292568379811	FALSE	0.686520667394345	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.83321334405622	3.63758615972639	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	24	LMO3	1.59959919230074	FALSE	0.605729280560372	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	3.04452243772342	3.3322045101752	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	25	GPC5	1.600677942104	FALSE	0.564239731559813	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.94443897916644	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	26	SLC1A2	1.61738052227608	FALSE	0.0306025398509798	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.99573227355399	3.46573590279973	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	27	ST3GAL1	1.66356515850012	FALSE	0.538931231937978	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.39789527279837	3.43398720448515	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	28	FAM193A	1.66900854564709	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.70805020110221	3.17805383034795	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	29	ATP1B2	1.67190037636503	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.484906649788	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	30	KLF7	1.67605734902679	FALSE	0.445386565159682	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.89037175789616	3.29583686600433	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	31	ETNPPL	1.67640922681673	FALSE	0.138351380019927	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.77258872223978	3.09104245335832	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	32	FBXO2	1.70392875813597	FALSE	0.203660317806649	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.94443897916644	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	33	CADM1	1.70666428110134	FALSE	0.467392471837298	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	5	1.94591014905531	3.04452243772342	4.14313472639153	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	34	EEF1D	1.70825278474067	FALSE	0.428453712375295	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.70805020110221	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	35	CNN3	1.7249416362065	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.63905732961526	3.40119738166216	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	36	TPD52L1	1.7461829236967	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.63905732961526	3.13549421592915	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	37	KMT2C	1.78584100479547	FALSE	0.543755792006818	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	3.04452243772342	3.13549421592915	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	38	TOM1L1	1.79662286332371	FALSE	0.335780994817735	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.63905732961526	3.04452243772342	0.80952380952381	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	39	OTUD7B	1.82188769395679	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	5	1.38629436111989	2.56494935746154	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	40	SESN1	1.83082090233284	FALSE	0.0739187755925834	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	3.52636052461616	4.0943445622221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	41	TCF7L2	1.84329070814382	FALSE	0.514821879967899	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.77258872223978	3.17805383034795	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	42	RPS27A	1.84406156527613	FALSE	0.430091747546007	0	0	TRUE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.77258872223978	4.36944785246702	0.952380952380952	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	43	PCDH7	1.87463065707834	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.70805020110221	3.17805383034795	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	44	PPFIA1	1.88216107792585	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.70805020110221	3.25809653802148	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	45	DAAM2	1.8994066057096	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.83321334405622	3.04452243772342	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	46	PIK3R1	1.90127539478992	FALSE	0.0892310572618461	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.89037175789616	3.97029191355212	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	47	CAMK2G	1.91259933669636	FALSE	0.346164081249824	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.56494935746154	3.3322045101752	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	48	AC138627.1	1.92190863725765	FALSE	0.464656540172352	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	7	1.94591014905531	3.40119738166216	4.23410650459726	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	49	KIF1B	1.94847529392409	FALSE	0.647866405353983	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.94443897916644	3.80666248977032	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	50	ITM2C	1.9628274532487	FALSE	0.292466501590572	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.56494935746154	3.25809653802148	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	51	LINC02427	1.98679223943185	FALSE	0.478871313441435	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.56494935746154	3.13549421592915	0.904761904761905	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	52	PFKFB3	1.99838704843677	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.56494935746154	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	53	ENTPD1	2.01770325939923	FALSE	0.154226397442551	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.39789527279837	3.2188758248682	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	54	PEAK1	2.02689680421284	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.83321334405622	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	55	MYLK	2.04180827873429	FALSE	0.483409902826182	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	1	2	1.09861228866811	3.2188758248682	3.98898404656427	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	56	POU2F1	2.05049621112286	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.77258872223978	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	57	MEGF9	2.07049271379454	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.30258509299405	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	58	GRM3	2.07049271379454	FALSE	0.569157599894519	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.30258509299405	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	59	ELL2	2.0737854765554	FALSE	0.0681633140198926	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.83321334405622	3.61091791264422	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	60	CPEB4	2.10048567774384	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.70805020110221	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	61	FTX	2.10048567774384	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.70805020110221	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	62	SOX5	2.10386854232225	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.484906649788	3.04452243772342	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	63	ADGRG1	2.11223136195166	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	7	1.94591014905531	3.17805383034795	3.66356164612965	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	64	CTXND1	2.11331363278174	FALSE	0.480086471748933	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	4	1.38629436111989	2.484906649788	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	65	GABRB1	2.11462114368402	FALSE	0.547922554981033	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	7	1.79175946922805	2.77258872223978	3.09104245335832	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	66	ARHGAP35	2.11521724654353	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.63905732961526	2.70805020110221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	67	DPH6	2.11816152849327	FALSE	0.523109040616947	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	5	1.94591014905531	2.70805020110221	3.46573590279973	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	68	ZBTB20	2.12067011803918	FALSE	0.480086471748933	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.484906649788	2.77258872223978	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	69	SLC9A9	2.12363049058675	FALSE	0.396626203029265	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	5	1.94591014905531	2.83321334405622	3.36729582998647	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	70	ZFHX3	2.14005349387719	FALSE	0.382104100235128	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.484906649788	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	71	HSPA8	2.15757936157576	FALSE	0.164523724744093	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.484906649788	2.94443897916644	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	72	GABARAPL2	2.17055111285701	FALSE	0.212562719613444	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.77258872223978	3.46573590279973	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	73	SLC4A4	2.17129572481156	FALSE	0.398201376126237	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	4	1.79175946922805	2.56494935746154	2.83321334405622	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	74	SUGT1	2.17938235538127	FALSE	0.468988886329097	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.63905732961526	2.83321334405622	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	75	ZHX2	2.19733010054015	FALSE	0.548659243939416	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.56494935746154	2.83321334405622	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	76	C3orf70	2.22249483487676	FALSE	0.31916715908271	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.99573227355399	3.25809653802148	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	77	HIP1R	2.22461521362425	FALSE	0.0670719672869351	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.19722457733622	3.17805383034795	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	78	ASPH	2.2296155289455	FALSE	0.384418609216755	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.70805020110221	2.70805020110221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	79	VEGFA	2.23539941433594	FALSE	0.00583501418389732	1	1	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.484906649788	2.63905732961526	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	80	TRIM47	2.23539941433594	FALSE	0.464441730615384	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.484906649788	2.63905732961526	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	81	AGBL4	2.24588828567933	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.56494935746154	2.77258872223978	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	82	TOM1L2	2.25468976472717	FALSE	0.539119204138321	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.39789527279837	2.89037175789616	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	83	AC025159.1	2.26798885791873	FALSE	0.622388976151046	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.484906649788	3.55534806148941	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	84	ARHGAP26	2.28136907226511	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.30258509299405	2.94443897916644	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	85	MTMR1	2.2901515969778	FALSE	0.15386955579278	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.39789527279837	2.63905732961526	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	86	EMID1	2.2909912408966	FALSE	0.298263045901339	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	5	1.79175946922805	2.484906649788	2.77258872223978	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	87	FAM168A	2.30026568892211	FALSE	0.341112335525763	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	1	2	1.09861228866811	3.13549421592915	3.40119738166216	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	88	SLC9B1	2.35148219937061	FALSE	0.252438920252772	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.07944154167984	3.13549421592915	0.952380952380952	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	89	FGFRL1	2.35177825949825	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.19722457733622	2.77258872223978	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	90	ARIH1	2.36979800233712	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.484906649788	2.484906649788	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	91	HMGCS1	2.37791064567717	FALSE	0.0564932581268162	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.19722457733622	2.70805020110221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	92	PFDN5	2.37933880719109	FALSE	0.0055772076720301	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.07944154167984	2.83321334405622	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	93	GPCPD1	2.39861860221313	FALSE	0.168536241301051	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.83321334405622	3.04452243772342	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	94	AL365273.2	2.40384639615988	FALSE	0.284099425034258	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	5	1.94591014905531	2.70805020110221	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	95	MYH9	2.41628673888733	FALSE	0.250399922775094	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.30258509299405	2.56494935746154	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	96	ERI3	2.41628673888733	FALSE	0.318300536914939	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.30258509299405	2.56494935746154	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	97	NWD1	2.41628673888733	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.30258509299405	2.56494935746154	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	98	WDR6	2.42151323915595	FALSE	0.0394261802978695	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.39789527279837	2.484906649788	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	99	PLOD3	2.42525606008452	FALSE	0.324409376832098	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	4	1.6094379124341	2.39789527279837	2.484906649788	0.80952380952381	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	100	KIAA1671	2.4258990750411	FALSE	0.211400988106247	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.56494935746154	2.63905732961526	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	101	CACHD1	2.44488462172806	FALSE	0.157965780863256	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	3	5	1.6094379124341	2.39789527279837	2.484906649788	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	102	EPB41L2	2.45391202765698	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	7	1.79175946922805	2.63905732961526	2.70805020110221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	103	NCAM1	2.4541500893846	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	7	1.94591014905531	2.70805020110221	3.2188758248682	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	104	LYPD6	2.45441080226593	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	1	2	1.09861228866811	2.56494935746154	3.43398720448515	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	105	RALGAPA2	2.46474349638801	FALSE	0.270774917748491	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	4	6	1.79175946922805	2.39789527279837	2.70805020110221	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	106	RPS25	2.47234484743131	FALSE	0.00229036130889655	1	1	TRUE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	6	6	2.07944154167984	3.2188758248682	4.07753744390572	0.952380952380952	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	107	FBXL7	2.47379886708587	FALSE	0.536797097237685	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	5	6	1.94591014905531	2.70805020110221	2.99573227355399	1	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	Astrocytes	RPL11	topology	108	ATXN7L1	2.47615235462248	FALSE	1	0	0	FALSE	3	4	1.6094379124341	3.25809653802148	4.68213122712422	0.952380952380952	2	3	1.38629436111989	2.484906649788	2.56494935746154	1	NA	NA	NA	NA
