schema_version	manifest_row	contrast_id	rds_id	cell_type_high_resolution	sex	apoe_group	yu_stratum	yu_contrast	contrast_family	contrast_name	contrast_kind	numerator	denominator	cells_ad_expected	cells_nci_expected	donors_ad_expected	donors_nci_expected	analysis_population	modeling_status	modeling_reason
yu_mast_contrast_manifest_v2	78	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1537	575	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	79	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2	inhibitory	Inh LAMP5 RELN	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	70	339	7	14	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	80	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33	inhibitory	Inh LAMP5 RELN	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	625	1354	34	44	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	81	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	inhibitory	Inh LAMP5 RELN	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	457	386	23	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	82	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	inhibitory	Inh LAMP5 RELN	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	128	92	6	4	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	83	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	inhibitory	Inh LAMP5 RELN	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	579	1573	25	50	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	84	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	inhibitory	Inh LAMP5 RELN	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	411	206	25	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	85	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2	inhibitory	Inh PTPRK FAM19A1	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	111	427	8	15	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	86	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33	inhibitory	Inh PTPRK FAM19A1	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	843	1500	36	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	87	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	inhibitory	Inh PTPRK FAM19A1	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	536	376	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	88	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	inhibitory	Inh PTPRK FAM19A1	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	134	111	7	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	89	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	inhibitory	Inh PTPRK FAM19A1	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	642	1791	27	51	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	90	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	inhibitory	Inh PTPRK FAM19A1	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	603	240	24	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	91	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e2	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	173	596	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	92	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e33	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1493	1771	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	93	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e4	inhibitory	Inh PVALB CA8 (Chandelier)	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	812	488	25	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	94	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e2	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	226	206	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	95	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e33	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	838	2277	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	96	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e4	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	815	333	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	97	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Female__e2	inhibitory	Inh PVALB HTR4	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	484	1654	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	98	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Female__e33	inhibitory	Inh PVALB HTR4	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	3965	4963	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	99	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Female__e4	inhibitory	Inh PVALB HTR4	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	2139	1553	25	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	100	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e2	inhibitory	Inh PVALB HTR4	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	612	545	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	101	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e33	inhibitory	Inh PVALB HTR4	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	2488	6929	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	102	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e4	inhibitory	Inh PVALB HTR4	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	2593	877	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	103	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Female__e2	inhibitory	Inh PVALB SULF1	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	310	766	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	104	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Female__e33	inhibitory	Inh PVALB SULF1	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	2133	2480	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	105	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Female__e4	inhibitory	Inh PVALB SULF1	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	1169	639	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	106	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e2	inhibitory	Inh PVALB SULF1	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	331	368	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	107	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e33	inhibitory	Inh PVALB SULF1	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	1228	3381	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	108	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e4	inhibitory	Inh PVALB SULF1	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1324	462	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	109	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Female__e2	inhibitory	Inh RYR3 TSHZ2	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	294	919	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	110	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Female__e33	inhibitory	Inh RYR3 TSHZ2	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	2197	3115	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	111	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Female__e4	inhibitory	Inh RYR3 TSHZ2	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	1239	679	26	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	112	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e2	inhibitory	Inh RYR3 TSHZ2	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	362	297	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	113	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e33	inhibitory	Inh RYR3 TSHZ2	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	1463	3874	27	53	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	114	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e4	inhibitory	Inh RYR3 TSHZ2	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1414	587	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	115	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Female__e2	inhibitory	Inh SGCD PDE3A	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	51	133	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	116	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Female__e33	inhibitory	Inh SGCD PDE3A	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	392	441	35	43	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	117	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Female__e4	inhibitory	Inh SGCD PDE3A	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	229	154	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	118	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e2	inhibitory	Inh SGCD PDE3A	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	45	50	6	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	119	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e33	inhibitory	Inh SGCD PDE3A	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	241	651	26	51	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	120	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e4	inhibitory	Inh SGCD PDE3A	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	255	103	26	9	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	121	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Female__e2	inhibitory	Inh SORCS1 TTN	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	115	377	8	14	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	122	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Female__e33	inhibitory	Inh SORCS1 TTN	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	774	1233	37	44	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	123	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Female__e4	inhibitory	Inh SORCS1 TTN	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	479	426	23	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	124	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e2	inhibitory	Inh SORCS1 TTN	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	145	92	6	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	125	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e33	inhibitory	Inh SORCS1 TTN	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	586	1612	28	50	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	126	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e4	inhibitory	Inh SORCS1 TTN	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	537	193	25	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	127	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Female__e2	inhibitory	Inh VIP ABI3BP	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	174	487	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	128	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Female__e33	inhibitory	Inh VIP ABI3BP	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1318	1765	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	129	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Female__e4	inhibitory	Inh VIP ABI3BP	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	743	480	26	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	130	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e2	inhibitory	Inh VIP ABI3BP	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	200	178	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	131	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e33	inhibitory	Inh VIP ABI3BP	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	873	2403	27	53	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	132	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e4	inhibitory	Inh VIP ABI3BP	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	840	352	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	133	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Female__e2	inhibitory	Inh VIP CLSTN2	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	196	714	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	134	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Female__e33	inhibitory	Inh VIP CLSTN2	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1645	2181	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	135	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Female__e4	inhibitory	Inh VIP CLSTN2	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	912	608	26	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	136	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e2	inhibitory	Inh VIP CLSTN2	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	249	209	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	137	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e33	inhibitory	Inh VIP CLSTN2	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	1110	2848	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	138	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e4	inhibitory	Inh VIP CLSTN2	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1021	472	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	139	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Female__e2	inhibitory	Inh VIP THSD7B	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	57	319	8	14	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	140	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Female__e33	inhibitory	Inh VIP THSD7B	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	742	1057	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	141	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Female__e4	inhibitory	Inh VIP THSD7B	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	473	269	25	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	142	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e2	inhibitory	Inh VIP THSD7B	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	131	88	7	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	143	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e33	inhibitory	Inh VIP THSD7B	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	481	1353	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	144	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e4	inhibitory	Inh VIP THSD7B	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	507	179	25	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	145	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	inhibitory	Inh VIP TSHZ2	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	139	517	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	146	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	inhibitory	Inh VIP TSHZ2	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1054	1640	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	147	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e4	inhibitory	Inh VIP TSHZ2	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	650	377	26	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	148	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e2	inhibitory	Inh VIP TSHZ2	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	172	162	7	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	149	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e33	inhibitory	Inh VIP TSHZ2	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	737	2077	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	150	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	inhibitory	Inh VIP TSHZ2	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	730	299	27	10	yu_all_cohort_included_nuclei	estimable	
