schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	paper_matched	eligibility_status	terminal_status	genes_returned	cells_ad	cells_nci	donors_ad	donors_nci	message
mast_contrast_status_v1	excitatory_set3	205	excitatory_set3::Exc.L6b::AD_effect_Female_minus_Male__e4	Exc L6b	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	206	excitatory_set3::Exc.L6b::AD_effect_e2_minus_e33__Female	Exc L6b	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	207	excitatory_set3::Exc.L6b::AD_effect_e4_minus_e33__Female	Exc L6b	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	208	excitatory_set3::Exc.L6b::AD_effect_e2_minus_e33__Male	Exc L6b	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	209	excitatory_set3::Exc.L6b::AD_effect_e4_minus_e33__Male	Exc L6b	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	210	excitatory_set3::Exc.L6b::AD_effect_heterogeneity_across_sex_APOE	Exc L6b	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	211	excitatory_set3::Exc.NRGN::AD_vs_NCI__Female__e2	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	4906	318	735	7	11	
mast_contrast_status_v1	excitatory_set3	212	excitatory_set3::Exc.NRGN::AD_vs_NCI__Female__e33	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	4457	2865	4832	26	41	
mast_contrast_status_v1	excitatory_set3	213	excitatory_set3::Exc.NRGN::AD_vs_NCI__Female__e4	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	4553	1531	1123	19	9	
mast_contrast_status_v1	excitatory_set3	214	excitatory_set3::Exc.NRGN::AD_vs_NCI__Male__e2	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	eligible	validated_complete	5131	527	1899	5	5	
mast_contrast_status_v1	excitatory_set3	215	excitatory_set3::Exc.NRGN::AD_vs_NCI__Male__e33	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	4578	4283	6755	18	41	
mast_contrast_status_v1	excitatory_set3	216	excitatory_set3::Exc.NRGN::AD_vs_NCI__Male__e4	Exc NRGN	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	6294	4721	428	19	7	
mast_contrast_status_v1	excitatory_set3	217	excitatory_set3::Exc.NRGN::AD_effect_Female_minus_Male__e2	Exc NRGN	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	218	excitatory_set3::Exc.NRGN::AD_effect_Female_minus_Male__e33	Exc NRGN	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	219	excitatory_set3::Exc.NRGN::AD_effect_Female_minus_Male__e4	Exc NRGN	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	220	excitatory_set3::Exc.NRGN::AD_effect_e2_minus_e33__Female	Exc NRGN	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	221	excitatory_set3::Exc.NRGN::AD_effect_e4_minus_e33__Female	Exc NRGN	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	222	excitatory_set3::Exc.NRGN::AD_effect_e2_minus_e33__Male	Exc NRGN	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	223	excitatory_set3::Exc.NRGN::AD_effect_e4_minus_e33__Male	Exc NRGN	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	224	excitatory_set3::Exc.NRGN::AD_effect_heterogeneity_across_sex_APOE	Exc NRGN	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	225	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e2	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	excitatory_set3	226	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e33	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	7534	1921	3881	27	33	
mast_contrast_status_v1	excitatory_set3	227	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Female__e4	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	8651	749	701	14	8	
mast_contrast_status_v1	excitatory_set3	228	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e2	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2
mast_contrast_status_v1	excitatory_set3	229	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e33	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	5574	22429	8253	19	37	
mast_contrast_status_v1	excitatory_set3	230	excitatory_set3::Exc.RELN.CHD7::AD_vs_NCI__Male__e4	Exc RELN CHD7	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	6936	5687	387	18	8	
mast_contrast_status_v1	excitatory_set3	231	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e2	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	232	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e33	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	233	excitatory_set3::Exc.RELN.CHD7::AD_effect_Female_minus_Male__e4	Exc RELN CHD7	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	234	excitatory_set3::Exc.RELN.CHD7::AD_effect_e2_minus_e33__Female	Exc RELN CHD7	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	235	excitatory_set3::Exc.RELN.CHD7::AD_effect_e4_minus_e33__Female	Exc RELN CHD7	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	236	excitatory_set3::Exc.RELN.CHD7::AD_effect_e2_minus_e33__Male	Exc RELN CHD7	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	237	excitatory_set3::Exc.RELN.CHD7::AD_effect_e4_minus_e33__Male	Exc RELN CHD7	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	238	excitatory_set3::Exc.RELN.CHD7::AD_effect_heterogeneity_across_sex_APOE	Exc RELN CHD7	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
