schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	paper_matched	eligibility_status	terminal_status	genes_returned	cells_ad	cells_nci	donors_ad	donors_nci	message
mast_contrast_status_v1	inhibitory	398	inhibitory::Inh.L1.2.PAX6.SCGN::AD_vs_NCI__Male__e4	Inh L1-2 PAX6 SCGN	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mast_contrast_status_v1	inhibitory	399	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_Female_minus_Male__e2	Inh L1-2 PAX6 SCGN	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	400	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_Female_minus_Male__e33	Inh L1-2 PAX6 SCGN	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	401	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_Female_minus_Male__e4	Inh L1-2 PAX6 SCGN	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	402	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_e2_minus_e33__Female	Inh L1-2 PAX6 SCGN	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	403	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_e4_minus_e33__Female	Inh L1-2 PAX6 SCGN	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	404	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_e2_minus_e33__Male	Inh L1-2 PAX6 SCGN	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	405	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_e4_minus_e33__Male	Inh L1-2 PAX6 SCGN	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	406	inhibitory::Inh.L1.2.PAX6.SCGN::AD_effect_heterogeneity_across_sex_APOE	Inh L1-2 PAX6 SCGN	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	407	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Female__e2	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	inhibitory	408	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Female__e33	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	10252	1462	1620	29	36	
mast_contrast_status_v1	inhibitory	409	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Female__e4	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	10485	887	489	20	10	
mast_contrast_status_v1	inhibitory	410	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Male__e2	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	411	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Male__e33	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	10247	808	2214	18	44	
mast_contrast_status_v1	inhibitory	412	inhibitory::Inh.L1.6.LAMP5.CA13::AD_vs_NCI__Male__e4	Inh L1-6 LAMP5 CA13	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	9919	829	308	21	7	
mast_contrast_status_v1	inhibitory	413	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_Female_minus_Male__e2	Inh L1-6 LAMP5 CA13	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	414	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_Female_minus_Male__e33	Inh L1-6 LAMP5 CA13	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	415	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_Female_minus_Male__e4	Inh L1-6 LAMP5 CA13	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	416	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_e2_minus_e33__Female	Inh L1-6 LAMP5 CA13	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	417	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_e4_minus_e33__Female	Inh L1-6 LAMP5 CA13	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	418	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_e2_minus_e33__Male	Inh L1-6 LAMP5 CA13	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	419	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_e4_minus_e33__Male	Inh L1-6 LAMP5 CA13	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	420	inhibitory::Inh.L1.6.LAMP5.CA13::AD_effect_heterogeneity_across_sex_APOE	Inh L1-6 LAMP5 CA13	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	421	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Female__e2	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	inhibitory	422	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Female__e33	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	7642	1844	3303	27	42	
mast_contrast_status_v1	inhibitory	423	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Female__e4	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	7621	1024	832	19	10	
mast_contrast_status_v1	inhibitory	424	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Male__e2	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	425	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Male__e33	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	7992	1175	4055	18	45	
mast_contrast_status_v1	inhibitory	426	inhibitory::Inh.L3.5.SST.MAFB::AD_vs_NCI__Male__e4	Inh L3-5 SST MAFB	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	6764	1204	350	20	6	
mast_contrast_status_v1	inhibitory	427	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_Female_minus_Male__e2	Inh L3-5 SST MAFB	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	428	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_Female_minus_Male__e33	Inh L3-5 SST MAFB	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	429	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_Female_minus_Male__e4	Inh L3-5 SST MAFB	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	430	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_e2_minus_e33__Female	Inh L3-5 SST MAFB	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	431	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_e4_minus_e33__Female	Inh L3-5 SST MAFB	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	432	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_e2_minus_e33__Male	Inh L3-5 SST MAFB	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	433	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_e4_minus_e33__Male	Inh L3-5 SST MAFB	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	434	inhibitory::Inh.L3.5.SST.MAFB::AD_effect_heterogeneity_across_sex_APOE	Inh L3-5 SST MAFB	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	435	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Female__e2	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mast_contrast_status_v1	inhibitory	436	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Female__e33	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	10304	372	351	10	12	
mast_contrast_status_v1	inhibitory	437	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Female__e4	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e4
mast_contrast_status_v1	inhibitory	438	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Male__e2	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mast_contrast_status_v1	inhibitory	439	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Male__e33	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	10369	126	381	5	12	
mast_contrast_status_v1	inhibitory	440	inhibitory::Inh.L5.6.PVALB.STON2::AD_vs_NCI__Male__e4	Inh L5-6 PVALB STON2	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e4
mast_contrast_status_v1	inhibitory	441	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_Female_minus_Male__e2	Inh L5-6 PVALB STON2	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	442	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_Female_minus_Male__e33	Inh L5-6 PVALB STON2	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	443	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_Female_minus_Male__e4	Inh L5-6 PVALB STON2	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	444	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_e2_minus_e33__Female	Inh L5-6 PVALB STON2	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	445	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_e4_minus_e33__Female	Inh L5-6 PVALB STON2	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	446	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_e2_minus_e33__Male	Inh L5-6 PVALB STON2	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	447	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_e4_minus_e33__Male	Inh L5-6 PVALB STON2	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	448	inhibitory::Inh.L5.6.PVALB.STON2::AD_effect_heterogeneity_across_sex_APOE	Inh L5-6 PVALB STON2	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	449	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Female__e2	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mast_contrast_status_v1	inhibitory	450	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Female__e33	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	9661	178	235	5	8	
mast_contrast_status_v1	inhibitory	451	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Female__e4	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4
mast_contrast_status_v1	inhibitory	452	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Male__e2	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mast_contrast_status_v1	inhibitory	453	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Male__e33	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33
mast_contrast_status_v1	inhibitory	454	inhibitory::Inh.L5.6.SST.TH::AD_vs_NCI__Male__e4	Inh L5-6 SST TH	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mast_contrast_status_v1	inhibitory	455	inhibitory::Inh.L5.6.SST.TH::AD_effect_Female_minus_Male__e2	Inh L5-6 SST TH	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	456	inhibitory::Inh.L5.6.SST.TH::AD_effect_Female_minus_Male__e33	Inh L5-6 SST TH	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	457	inhibitory::Inh.L5.6.SST.TH::AD_effect_Female_minus_Male__e4	Inh L5-6 SST TH	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	458	inhibitory::Inh.L5.6.SST.TH::AD_effect_e2_minus_e33__Female	Inh L5-6 SST TH	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	459	inhibitory::Inh.L5.6.SST.TH::AD_effect_e4_minus_e33__Female	Inh L5-6 SST TH	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	460	inhibitory::Inh.L5.6.SST.TH::AD_effect_e2_minus_e33__Male	Inh L5-6 SST TH	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	461	inhibitory::Inh.L5.6.SST.TH::AD_effect_e4_minus_e33__Male	Inh L5-6 SST TH	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	462	inhibitory::Inh.L5.6.SST.TH::AD_effect_heterogeneity_across_sex_APOE	Inh L5-6 SST TH	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	463	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Female__e2	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mast_contrast_status_v1	inhibitory	464	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Female__e33	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33,NCI__Female__e33
mast_contrast_status_v1	inhibitory	465	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Female__e4	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4
mast_contrast_status_v1	inhibitory	466	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Male__e2	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mast_contrast_status_v1	inhibitory	467	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Male__e33	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33,NCI__Male__e33
mast_contrast_status_v1	inhibitory	468	inhibitory::Inh.L6.SST.NPY::AD_vs_NCI__Male__e4	Inh L6 SST NPY	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mast_contrast_status_v1	inhibitory	469	inhibitory::Inh.L6.SST.NPY::AD_effect_Female_minus_Male__e2	Inh L6 SST NPY	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	470	inhibitory::Inh.L6.SST.NPY::AD_effect_Female_minus_Male__e33	Inh L6 SST NPY	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	471	inhibitory::Inh.L6.SST.NPY::AD_effect_Female_minus_Male__e4	Inh L6 SST NPY	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	472	inhibitory::Inh.L6.SST.NPY::AD_effect_e2_minus_e33__Female	Inh L6 SST NPY	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	473	inhibitory::Inh.L6.SST.NPY::AD_effect_e4_minus_e33__Female	Inh L6 SST NPY	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	474	inhibitory::Inh.L6.SST.NPY::AD_effect_e2_minus_e33__Male	Inh L6 SST NPY	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	475	inhibitory::Inh.L6.SST.NPY::AD_effect_e4_minus_e33__Male	Inh L6 SST NPY	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	476	inhibitory::Inh.L6.SST.NPY::AD_effect_heterogeneity_across_sex_APOE	Inh L6 SST NPY	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	477	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Female__e2	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	9568	270	947	5	13	
mast_contrast_status_v1	inhibitory	478	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Female__e33	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	9589	2410	3190	32	43	
mast_contrast_status_v1	inhibitory	479	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Female__e4	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	9200	1318	914	22	11	
mast_contrast_status_v1	inhibitory	480	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Male__e2	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	481	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Male__e33	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	9527	1621	4247	24	47	
mast_contrast_status_v1	inhibitory	482	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_vs_NCI__Male__e4	Inh LAMP5 NRG1 (Rosehip)	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	8999	1504	546	23	8	
mast_contrast_status_v1	inhibitory	483	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_Female_minus_Male__e2	Inh LAMP5 NRG1 (Rosehip)	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	484	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_Female_minus_Male__e33	Inh LAMP5 NRG1 (Rosehip)	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	485	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_Female_minus_Male__e4	Inh LAMP5 NRG1 (Rosehip)	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
