schema_version	test_id	context_id	contrast_id	module_id	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status
phase13_stability_summary_v1	immune_cells::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	immune_cells	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	0.338311757013617	1000	1000	0.344742018846216	-0.621044131712944	1.26946652507496	0.735	TRUE	264	264	0	10202345	0.278932984027194	0.0690821052722506	0.617244741040811	1000	1000	0.758	TRUE	0.185442621883774	estimated	TRUE	0.0845295820276004	estimated	FALSE	0.362948717246986	TRUE	0.341418304203687	estimated	TRUE	5	5	0	0.8	complex_I	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e2::mitochondrial_translation_155	immune_cells	sex_F_minus_M__e2	mitochondrial_translation_155	-0.59955662115074	1000	1000	-0.497331752814283	-2.17553180244113	1.16969799943305	0.733	TRUE	264	264	1	50400835	0.64494359461079	-0.962547746208115	0.0453869734600497	1000	1000	0.836	TRUE	NA	not_testable_threshold50	FALSE	-0.669333611422351	estimated	TRUE	-0.611679134071301	TRUE	-0.590631581841059	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e33::mitochondrial_translation_155	immune_cells	sex_F_minus_M__e33	mitochondrial_translation_155	0.136083785106301	1000	1000	0.143712233026534	-0.453804359050573	0.705103558137407	0.694	TRUE	264	264	0	29933130	0.112614698852414	0.0251461463099315	0.248698483958715	1000	1000	0.76	TRUE	0.506584176512604	estimated	TRUE	0.102658626628858	estimated	TRUE	0.155827855998008	TRUE	0.18504232189072	estimated	TRUE	6	6	0	0.833333333333333	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e4::mitochondrial_translation_155	immune_cells	sex_F_minus_M__e4	mitochondrial_translation_155	-0.4883089742095	1000	1000	-0.441014286143006	-1.41704670907412	0.406523414812686	0.833	TRUE	264	264	0	11609672	0.314227342842312	-0.679270742071264	-0.174081631367188	1000	1000	0.95	TRUE	-0.512799979922837	estimated	TRUE	-0.528286232432685	estimated	TRUE	-0.190039382687697	TRUE	-0.373659431364456	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e2_minus_e33__Female::mitochondrial_translation_155	immune_cells	apoe_e2_minus_e33__Female	mitochondrial_translation_155	0.123514976857683	1000	1000	0.134756749369941	-0.69979436121069	1.06349151140256	0.614	TRUE	264	264	3	51826377	0.188694204677618	-0.0651792278199348	0.3076030937556	1000	1000	0.58	TRUE	-0.36979926216807	estimated	FALSE	0.044318849509551	estimated	FALSE	-0.193284471385043	FALSE	0.0525629772892694	estimated	TRUE	6	6	1	0.833333333333333	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e2_minus_e33__Male::mitochondrial_translation_155	immune_cells	apoe_e2_minus_e33__Male	mitochondrial_translation_155	0.859155383114724	1000	1000	0.816114634626825	-0.712567607589771	2.47673622911462	0.853	TRUE	264	264	0	50400835	0.629280410798812	0.229874972315912	1.21267856443835	1000	1000	0.931	TRUE	NA	not_testable_threshold50	FALSE	0.81631108756076	estimated	TRUE	0.574222518684266	TRUE	0.828236881021049	estimated	TRUE	6	6	0	1	mt_trna_synthetases	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e4_minus_e33__Female::mitochondrial_translation_155	immune_cells	apoe_e4_minus_e33__Female	mitochondrial_translation_155	-0.29119363339647	1000	1000	-0.282645515917836	-0.917892846572997	0.407421764214656	0.785	TRUE	264	264	0	29933130	0.115458060910497	-0.406651694306967	-0.181061668435036	1000	1000	0.761	TRUE	-0.656383915428935	estimated	TRUE	-0.316387243744915	estimated	TRUE	-0.211833505924258	TRUE	-0.226003045009853	estimated	TRUE	6	6	0	1	mt_trna_synthetases	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e4_minus_e33__Male::mitochondrial_translation_155	immune_cells	apoe_e4_minus_e33__Male	mitochondrial_translation_155	0.33319912591933	1000	1000	0.314149231032333	-0.534341007475556	1.21426068097826	0.761	TRUE	264	264	1	11609672	0.344696345696733	-0.0114972197774026	0.524562610116441	1000	1000	0.8	TRUE	0.363000241006506	estimated	TRUE	0.314557615316628	estimated	TRUE	0.134033732761447	TRUE	0.332698708245324	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e2::mib_micos_inner_membrane_19	immune_cells	sex_F_minus_M__e2	mib_micos_inner_membrane_19	-0.120426445012092	1000	1000	-0.0720687309214133	-1.71634975837582	1.47786614320105	0.535	TRUE	264	264	4	50400835	0.588315963001237	-0.395321430725844	0.467889517989145	1000	1000	0.553	TRUE	NA	not_testable_threshold50	FALSE	-0.468009779067722	estimated	TRUE	-0.193043260480818	TRUE	-0.118592090055691	estimated	TRUE	18	18	2	0.666666666666667	gene:ATP5MG	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e33::mib_micos_inner_membrane_19	immune_cells	sex_F_minus_M__e33	mib_micos_inner_membrane_19	0.0360110680688496	1000	1000	0.063446470668283	-0.545619455384806	0.636761535262846	0.594	TRUE	264	264	6	29933130	0.136611919748715	-0.0410263640831616	0.172622987817565	1000	1000	0.565	TRUE	0.245044235464971	estimated	TRUE	-0.0358669636090729	estimated	FALSE	0.034717753577391	TRUE	0.0210128224939718	estimated	TRUE	18	18	6	0.777777777777778	gene:CHCHD6	evaluated
phase13_stability_summary_v1	immune_cells::sex_F_minus_M__e4::mib_micos_inner_membrane_19	immune_cells	sex_F_minus_M__e4	mib_micos_inner_membrane_19	-0.0411429784701183	1000	1000	-0.0545940039289237	-0.941518673175685	0.900111156235115	0.543	TRUE	264	264	10	10202345	0.233027358604692	-0.27417033707481	0.0896855800010689	1000	1000	0.575	TRUE	-0.239368075065181	estimated	TRUE	-0.820781692839075	estimated	TRUE	0.0764509161850555	FALSE	0.0129620547285137	estimated	FALSE	18	18	6	0.944444444444444	gene:MTX3	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	immune_cells	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	-0.270376631732992	1000	1000	-0.247068769601129	-1.27598698566211	0.687903530603341	0.714	TRUE	264	264	0	20104101	0.246369623904893	-0.450492206425147	-0.0240070078280995	1000	1000	0.695	TRUE	-0.35104168432513	estimated	TRUE	-0.138058856952106	estimated	TRUE	-0.431161888093007	TRUE	-0.260455755226362	estimated	TRUE	18	18	0	0.944444444444444	gene:ATAD3B	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	immune_cells	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	-0.11393911865205	1000	1000	-0.167727923440584	-1.43779615436483	1.3396731209773	0.58	TRUE	264	264	5	50400835	0.597024962935195	-0.710964081587246	0.154696188862885	1000	1000	0.608	TRUE	NA	not_testable_threshold50	FALSE	0.294083958506543	estimated	FALSE	-0.203400874034798	TRUE	-0.1208508426767	estimated	TRUE	18	18	2	0.666666666666667	gene:OPA1	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	immune_cells	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	-0.234204783505384	1000	1000	-0.234048146323115	-0.970658119373376	0.590307285388065	0.727	TRUE	264	264	0	29933130	0.139901801196951	-0.374106584702335	-0.106018452593622	1000	1000	0.748	TRUE	-0.457961362168291	estimated	TRUE	-0.47590183434042	estimated	TRUE	-0.205491525449337	TRUE	-0.169211436740586	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated
phase13_stability_summary_v1	immune_cells::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	immune_cells	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	-0.157050736966416	1000	1000	-0.115492017099185	-0.944621895314466	0.734911327227935	0.606	TRUE	264	264	1	10202345	0.240345448995071	-0.281565931465126	0.0832947120286543	1000	1000	0.7	TRUE	0.0264509483618608	estimated	FALSE	0.309012894889582	estimated	FALSE	-0.247224688057001	TRUE	-0.161160668975128	estimated	TRUE	18	18	1	0.833333333333333	gene:MICOS13	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e2::mtdna_oxphos_13	opcs	sex_F_minus_M__e2	mtdna_oxphos_13	1.10123262153133	1000	1000	1.09133255612614	-0.517548472778533	2.53108637666075	0.904	TRUE	268	268	0	50400835	0.46706550361522	0.657383116012566	1.56829812514655	1000	1000	0.989	TRUE	1.24011578472147	estimated	TRUE	1.07076962066664	estimated	TRUE	-0.288495584132258	FALSE	1.1477075383484	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e33::mtdna_oxphos_13	opcs	sex_F_minus_M__e33	mtdna_oxphos_13	0.516039756549468	1000	1000	0.518357621509576	-0.144090780312739	1.17777246442133	0.929	TRUE	268	268	0	11444465	0.133369309657925	0.382670446891544	0.640171079691374	1000	1000	0.999	TRUE	0.43734956730654	estimated	TRUE	0.506527286364231	estimated	TRUE	0.242400829510314	TRUE	0.495991533225863	estimated	TRUE	13	13	0	1	gene:MT-ND5	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e4::mtdna_oxphos_13	opcs	sex_F_minus_M__e4	mtdna_oxphos_13	-0.218797762017403	1000	1000	-0.205516542940418	-1.1955213673184	0.849320569856815	0.658	TRUE	268	268	0	20892128	0.198511134158598	-0.376725713215923	-0.0202866278588051	1000	1000	0.644	TRUE	-0.0107704794223118	estimated	FALSE	-0.176915746195822	estimated	TRUE	-0.583625747736809	TRUE	-0.213488453195574	estimated	TRUE	13	13	0	1	gene:MT-CO3	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Female::mtdna_oxphos_13	opcs	apoe_e2_minus_e33__Female	mtdna_oxphos_13	-0.73308203892808	1000	1000	-0.727171531564322	-1.59028532814091	0.128539568865998	0.954	TRUE	268	268	0	21189544	0.262658243078232	-0.995740282006313	-0.5975217421826	1000	1000	0.942	TRUE	-0.624344800083526	estimated	TRUE	-0.737396981425529	estimated	TRUE	-0.187861284135363	TRUE	-0.649697558302488	estimated	TRUE	13	13	0	1	gene:MT-CYB	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Male::mtdna_oxphos_13	opcs	apoe_e2_minus_e33__Male	mtdna_oxphos_13	-1.31827490390994	1000	1000	-1.30644073098113	-2.74632224726609	0.10420172943538	0.969	TRUE	268	268	0	50400835	0.462889048835244	-1.78116395274519	-0.875030526040958	1000	1000	0.964	TRUE	-1.42711101749845	estimated	TRUE	-1.30163931572794	estimated	TRUE	0.34303512950721	FALSE	-1.30141356342502	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Female::mtdna_oxphos_13	opcs	apoe_e4_minus_e33__Female	mtdna_oxphos_13	-0.224939312806308	1000	1000	-0.208841334786314	-1.0106849866536	0.660536056746975	0.688	TRUE	268	268	0	20892128	0.202253934368745	-0.409319273534424	-0.0226853784375637	1000	1000	0.682	TRUE	-0.161866375776157	estimated	TRUE	-0.268472488593024	estimated	TRUE	-0.296652600841165	TRUE	-0.150471921305048	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Male::mtdna_oxphos_13	opcs	apoe_e4_minus_e33__Male	mtdna_oxphos_13	0.509898205760563	1000	1000	0.511742341503192	-0.406232291234633	1.39121085208452	0.874	TRUE	268	268	0	11609672	0.170958584606736	0.338939621153827	0.651221917089288	1000	1000	0.845	TRUE	0.286253670952694	estimated	TRUE	0.414970543967028	estimated	TRUE	0.529373976405959	TRUE	0.55900806511639	estimated	TRUE	13	13	0	1	gene:MT-ATP8	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e2::nuclear_oxphos_structural_86	opcs	sex_F_minus_M__e2	nuclear_oxphos_structural_86	0.807594603214145	1000	1000	0.785838928260893	-1.01846177335793	2.67083791351467	0.797	TRUE	268	268	0	34726040	0.668275501544702	0.139319101669442	1.15627194162247	1000	1000	0.885	TRUE	1.24313041523448	estimated	TRUE	0.886879209624577	estimated	TRUE	0.263733157518936	TRUE	0.801762058156116	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e33::nuclear_oxphos_structural_86	opcs	sex_F_minus_M__e33	nuclear_oxphos_structural_86	0.815475209726173	1000	1000	0.808597439143651	0.107204624517866	1.46459081572897	0.989	TRUE	268	268	0	10101327	0.140445929235876	0.696421678861896	0.955921138962049	1000	1000	1	TRUE	0.796869287331559	estimated	TRUE	0.696457054924331	estimated	TRUE	0.72592102438773	TRUE	0.754471625732305	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e4::nuclear_oxphos_structural_86	opcs	sex_F_minus_M__e4	nuclear_oxphos_structural_86	0.0576535422905475	1000	1000	0.111374337797512	-1.03626425250244	1.13906245134336	0.575	TRUE	268	268	4	11697592	0.243189267802181	-0.175039105861935	0.300842810092729	1000	1000	0.57	TRUE	-0.0860028947523413	estimated	FALSE	0.238684050218484	estimated	TRUE	-0.169446653137544	FALSE	0.0519225063863041	estimated	TRUE	5	5	0	1	complex_II	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	opcs	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	-0.335997924707694	1000	1000	-0.351957556248763	-1.5345018950366	0.973789784697186	0.71	TRUE	268	268	0	21189544	0.323932907394681	-0.659930832102375	-0.0865203770828004	1000	1000	0.771	TRUE	-0.110456081916334	estimated	FALSE	-0.342729249972274	estimated	TRUE	-0.205419255029989	TRUE	-0.269750894156253	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	opcs	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	-0.328117318195666	1000	1000	-0.337192900986771	-1.85660550878779	1.16097096327913	0.651	TRUE	268	268	1	34726040	0.658968545194088	-0.756139000643301	0.330851226998422	1000	1000	0.661	TRUE	-0.55671720981925	estimated	TRUE	-0.53315140467252	estimated	TRUE	0.256768611838805	FALSE	-0.317041326580064	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	opcs	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	-0.280018905532101	1000	1000	-0.234257354216895	-0.873268472028986	0.407379461626091	0.763	TRUE	268	268	0	20288196	0.126324549408591	-0.406343454940691	-0.177642688667929	1000	1000	0.732	TRUE	-0.220749145632958	estimated	TRUE	-0.22193234107203	estimated	TRUE	-0.375964360232588	TRUE	-0.243393875191749	estimated	TRUE	5	5	0	1	complex_II	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	opcs	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	0.477802761903525	1000	1000	0.509826566395256	-0.619198932698539	1.63889793171621	0.786	TRUE	268	268	0	15218541	0.27962361943937	0.237022865644141	0.757426381342896	1000	1000	0.763	TRUE	0.662123036450942	estimated	TRUE	0.235840663633817	estimated	FALSE	0.519403317292686	TRUE	0.459155244154253	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e2::mitochondrial_translation_155	opcs	sex_F_minus_M__e2	mitochondrial_translation_155	-0.372038678395748	1000	1000	-0.346915710115266	-2.02336803008873	1.41132342266596	0.67	TRUE	268	268	1	34726040	0.686390824052363	-1.05842950244811	0.0437069011167026	1000	1000	0.771	TRUE	-0.583300410050741	estimated	TRUE	0.151824684440727	estimated	FALSE	-0.483021978368941	TRUE	-0.397441460418099	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e33::mitochondrial_translation_155	opcs	sex_F_minus_M__e33	mitochondrial_translation_155	0.894242154480115	1000	1000	0.914447261459174	0.163941523912268	1.74455758488849	0.992	TRUE	268	268	0	51815338	0.242868376306313	0.651373778173802	0.993069243250567	1000	1000	1	TRUE	0.599336905486524	estimated	TRUE	0.824081220517764	estimated	TRUE	0.902667923303935	TRUE	0.861968681605199	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e4::mitochondrial_translation_155	opcs	sex_F_minus_M__e4	mitochondrial_translation_155	-0.550286399923887	1000	1000	-0.44362321415778	-1.46812313616045	0.501202101168504	0.807	TRUE	268	268	0	10260309	0.345915452378366	-0.676278876008467	-0.204370947545521	1000	1000	0.939	TRUE	-0.17375796415794	estimated	FALSE	0.0293780149625331	estimated	FALSE	-0.725051984852415	TRUE	-0.576344436719745	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Female::mitochondrial_translation_155	opcs	apoe_e2_minus_e33__Female	mitochondrial_translation_155	-0.404420783981529	1000	1000	-0.389996273334257	-1.50247651513819	0.586509738829552	0.785	TRUE	268	268	0	09650662	0.359399242411596	-0.605452317231283	-0.0450215415699328	1000	1000	0.829	TRUE	-0.09893148534842	estimated	FALSE	-0.390019405825534	estimated	TRUE	-0.503855812821315	TRUE	-0.447706130673445	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Male::mitochondrial_translation_155	opcs	apoe_e2_minus_e33__Male	mitochondrial_translation_155	0.861860048894334	1000	1000	0.878307135351903	-0.789722404513836	2.38871210117071	0.855	TRUE	268	268	0	34726040	0.672745499370067	0.458392041035967	1.5346055482644	1000	1000	0.841	TRUE	1.08370583018884	estimated	TRUE	0.282237130251503	estimated	FALSE	0.881834088851562	TRUE	0.811704011349853	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Female::mitochondrial_translation_155	opcs	apoe_e4_minus_e33__Female	mitochondrial_translation_155	-0.491265877739523	1000	1000	-0.443786561168381	-1.056790398454	0.181382183801729	0.93	TRUE	268	268	0	20779834	0.157154536906892	-0.620136923378568	-0.334111340832631	1000	1000	0.889	TRUE	-0.450509939278955	estimated	TRUE	-0.317468201659251	estimated	TRUE	-0.614221373527252	TRUE	-0.561936519677059	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Male::mitochondrial_translation_155	opcs	apoe_e4_minus_e33__Male	mitochondrial_translation_155	0.95326267666448	1000	1000	0.952045488974353	-0.0642975762079503	2.14288958205574	0.957	TRUE	268	268	0	51815338	0.311841031005426	0.641421645659054	1.09748287981604	1000	1000	0.911	TRUE	0.322584930365508	estimated	FALSE	0.47723500389598	estimated	TRUE	1.0134985346291	TRUE	0.876376598647885	estimated	TRUE	6	6	0	1	ribosome_assembly	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e2::mib_micos_inner_membrane_19	opcs	sex_F_minus_M__e2	mib_micos_inner_membrane_19	0.516466301662207	1000	1000	0.518764902983076	-1.21904314892327	2.44323472659547	0.694	TRUE	268	268	0	11159965	0.498847428052089	0.0176188736101179	0.952747127487792	1000	1000	0.771	TRUE	-1.04029235044047	estimated	FALSE	1.26873768634151	estimated	TRUE	0.581068509888039	TRUE	0.526882367801879	estimated	TRUE	18	18	0	0.833333333333333	gene:SAMM50	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e33::mib_micos_inner_membrane_19	opcs	sex_F_minus_M__e33	mib_micos_inner_membrane_19	1.0110436091619	1000	1000	1.02151069586576	0.170312674315552	2.07002141512964	0.988	TRUE	268	268	0	51815338	0.227514216034722	0.783529393127174	1.15679858960484	1000	1000	1	TRUE	0.492369582164621	estimated	FALSE	0.477135775886503	estimated	FALSE	1.05046858090287	TRUE	0.986201782662179	estimated	TRUE	18	18	0	1	gene:ATAD3A	evaluated
phase13_stability_summary_v1	opcs::sex_F_minus_M__e4::mib_micos_inner_membrane_19	opcs	sex_F_minus_M__e4	mib_micos_inner_membrane_19	-0.228590271201129	1000	1000	-0.151954038344518	-1.22575514346045	0.868507663347722	0.601	TRUE	268	268	85	11609672	0.456403753289415	-0.378927284764445	0.227813482088287	1000	1000	0.725	TRUE	-0.00748510536967785	estimated	FALSE	0.578771254120554	estimated	FALSE	-0.340072838466724	TRUE	-0.235282077613902	estimated	TRUE	18	18	1	0.833333333333333	gene:OPA1	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	opcs	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	-0.197008623485432	1000	1000	-0.231583575393608	-1.06090603563487	0.678958020274796	0.69	TRUE	268	268	0	18920002	0.216552403417474	-0.413561026902906	-0.0822673032726014	1000	1000	0.648	TRUE	-0.253493145749332	estimated	TRUE	-0.353881858530016	estimated	TRUE	-0.348454227162869	TRUE	-0.275808811612777	estimated	TRUE	18	18	0	0.833333333333333	gene:DNAJC11	evaluated
phase13_stability_summary_v1	opcs::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	opcs	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	0.297568684014256	1000	1000	0.322579392749708	-1.83024223743584	2.13787027416612	0.606	TRUE	268	268	3	11159965	0.465191324618951	-0.156335853031478	0.762760008633207	1000	1000	0.578	TRUE	1.27916878685576	estimated	TRUE	-1.14548376898503	estimated	FALSE	0.120945843851963	TRUE	0.183510603247522	estimated	TRUE	18	18	2	0.777777777777778	gene:CHCHD6	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	opcs	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	0.0489033456516561	1000	1000	0.0812906419635603	-0.495895177425911	0.768896701699746	0.597	TRUE	268	268	2	20779834	0.25127588679395	-0.0114962199829985	0.300179232445606	1000	1000	0.588	TRUE	0.159465697561386	estimated	TRUE	-0.153195030590234	estimated	FALSE	-0.0511550591659824	FALSE	-0.0515686906686387	estimated	FALSE	18	18	3	0.944444444444444	gene:APOOL	evaluated
phase13_stability_summary_v1	opcs::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	opcs	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	1.28853722601468	1000	1000	1.28806892307026	0.0562387059200164	2.57526647209631	0.981	TRUE	268	268	0	11609672	0.369003354554028	0.919533871460653	1.45743201910783	1000	1000	0.975	TRUE	0.659320385095685	estimated	TRUE	-0.254830508824285	estimated	FALSE	1.33938636020361	TRUE	1.16991516960744	estimated	TRUE	18	18	0	1	gene:DNAJC11	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e2::mtdna_oxphos_13	oligodendrocytes	sex_F_minus_M__e2	mtdna_oxphos_13	0.95370617158789	1000	1000	0.929467825512639	-0.318997604430947	2.126274324607	0.932	TRUE	275	275	0	66406040	0.277429102064068	0.676277069523821	1.14809686490028	1000	1000	0.985	TRUE	0.964378492042942	estimated	TRUE	1.05444960388279	estimated	TRUE	-0.0672828711926283	FALSE	0.930854468103236	estimated	TRUE	13	13	0	1	gene:MT-ND6	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e33::mtdna_oxphos_13	oligodendrocytes	sex_F_minus_M__e33	mtdna_oxphos_13	0.530339316567134	1000	1000	0.551829585964445	-0.231713271788075	1.29465186219662	0.916	TRUE	275	275	0	10102206	0.156191136186891	0.382301776074596	0.686530452754026	1000	1000	0.997	TRUE	0.524333865741878	estimated	TRUE	0.523176354255558	estimated	TRUE	0.207715222807304	TRUE	0.619953570040833	estimated	TRUE	13	13	0	1	gene:MT-ND1	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e4::mtdna_oxphos_13	oligodendrocytes	sex_F_minus_M__e4	mtdna_oxphos_13	-0.0735122205306224	1000	1000	-0.0523559459451466	-1.17886675050099	1.07401453227134	0.535	TRUE	275	275	9	20288196	0.237185122006967	-0.310697342537589	0.0931386410852491	1000	1000	0.556	TRUE	-0.175368218034614	estimated	TRUE	-0.0716494448263276	estimated	TRUE	-0.287842835143769	TRUE	-0.0181206068206007	estimated	TRUE	13	13	0	0.923076923076923	gene:MT-ATP6	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Female::mtdna_oxphos_13	oligodendrocytes	apoe_e2_minus_e33__Female	mtdna_oxphos_13	-0.46330953885721	1000	1000	-0.467536002429333	-1.1844643038646	0.272583614039217	0.893	TRUE	275	275	0	96095092	0.121920889651962	-0.585230428509173	-0.355741523713026	1000	1000	0.816	TRUE	-0.465289961873757	estimated	TRUE	-0.478900096078392	estimated	TRUE	0.287853777970158	FALSE	-0.403443874683745	estimated	TRUE	13	13	0	1	gene:MT-CYB	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Male::mtdna_oxphos_13	oligodendrocytes	apoe_e2_minus_e33__Male	mtdna_oxphos_13	-0.886676393877966	1000	1000	-0.885376122850511	-2.03232115867028	0.336704828483297	0.916	TRUE	275	275	0	66406040	0.27691551344114	-1.06368185757828	-0.609760880436826	1000	1000	0.893	TRUE	-0.90533458817482	estimated	TRUE	-1.01017334570562	estimated	TRUE	0.562851871970091	FALSE	-0.714344772746148	estimated	TRUE	13	13	0	1	gene:MT-ND6	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Female::mtdna_oxphos_13	oligodendrocytes	apoe_e4_minus_e33__Female	mtdna_oxphos_13	-0.649646742567354	1000	1000	-0.664629639279385	-1.50365917688945	0.300842581887572	0.911	TRUE	275	275	0	20288196	0.274267476926971	-0.923914219494325	-0.525020511993313	1000	1000	0.91	TRUE	-0.63749254554525	estimated	TRUE	-0.68130596785207	estimated	TRUE	-0.254812930395869	TRUE	-0.555824868630977	estimated	TRUE	13	13	0	1	gene:MT-ND3	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Male::mtdna_oxphos_13	oligodendrocytes	apoe_e4_minus_e33__Male	mtdna_oxphos_13	-0.0457952054695976	1000	1000	-0.0529467609167895	-1.07877550300581	0.938617224360397	0.546	TRUE	275	275	13	10202345	0.186897026961316	-0.210846589661096	0.141101821491719	1000	1000	0.519	TRUE	0.0622095382312429	estimated	FALSE	-0.0864801687701847	estimated	TRUE	0.240745127555204	FALSE	0.082249308230457	estimated	FALSE	13	13	0	0.846153846153846	gene:MT-ND6	evaluated
