schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	3	Female__e4	-0.512890221131305	0.311828604243372	-1.12704815357346	0.101267711310848	0.101276495941631	estimated	
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	4	Male__e2	-0.42863562434682	0.792879043137958	-1.99024013138643	1.13296888269279	0.589262028880951	estimated	
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	5	Male__e33	-0.31469650569477	0.202536180696748	-0.713598980608084	0.0842059692185435	0.121507160435148	estimated	
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	6	Male__e4	-0.471747242661187	0.415351381381714	-1.28979710131782	0.346302615995448	0.257141207792745	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	1	Female__e2	-0.103969309747233	0.436912207454238	-0.964417571886089	0.756478952391623	0.812101741152852	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	2	Female__e33	0.629112729180847	0.213162260850327	0.209314211828905	1.04891124653279	0.00346107807316687	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	3	Female__e4	0.404173416374539	0.396968173809542	-0.377609672885175	1.18595650563425	0.309578983509197	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	4	Male__e2	-1.20520193127856	0.845784804192023	-2.87087767229503	0.460473809737905	0.155403772831343	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	5	Male__e33	0.113072972631379	0.297211032307754	-0.47224991804223	0.698395863304988	0.703933032538429	estimated	
phase13_module_stratum_v1	opcs	mtdna_oxphos_13	6	Male__e4	0.622971178391942	0.402250839378675	-0.169215512165402	1.41515786894929	0.122700641135373	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	1	Female__e2	0.0898024328125429	0.65456110191474	-1.19928025473224	1.37888512035733	0.890985873076527	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	2	Female__e33	0.425800357520237	0.195022510475655	0.0417259889085287	0.809874726131945	0.0299299853863604	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	3	Female__e4	0.145781451988136	0.301199469685765	-0.447396206650314	0.738959110626587	0.62880240839904	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	4	Male__e2	-0.717792170401602	0.921981944863243	-2.53352940238103	1.09794506157783	0.436983141620792	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	5	Male__e33	-0.389674852205936	0.30622942945851	-0.992758437186672	0.213408732774799	0.204366162823349	estimated	
phase13_module_stratum_v1	opcs	nuclear_oxphos_structural_86	6	Male__e4	0.0881279096975888	0.564744208944936	-1.02407075367015	1.20032657306533	0.876118642436005	estimated	
