schema_version	broad_network	key_driver	acat_combined_p	acat_negative_log10_p	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	primary_directional_significant_runs	primary_directional_recurrence_fraction	acat_input_p_value	acat_na_action	mtDNA_encoded	network_display_order
phase12_kda_acat_summary_v1	Astrocytes	ENOSF1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ENOX1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ENTPD1-AS1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ENTPD2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ENTPD3-AS1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EP300	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EP400	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPB41	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPB41L1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPB41L2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPB41L5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPG5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPHA4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPHA6	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPHB1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPHX1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPHX2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPM2A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPM2AIP1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPN2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPS15	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPS15L1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EPS8	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERBB2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERBB4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERBIN	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERCC6	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERCC8	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERGIC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERGIC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERICH1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERLEC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERLIN2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERMARD	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERMP1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERO1B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERP44	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ERRFI1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ESCO1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ESF1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ESRRG	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ESYT2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ETFA	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ETFDH	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ETNK1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	ETV1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EVA1C	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EVC	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EVC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EVI5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EVL	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EWSR1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXD3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC6	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC6B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOC7	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOG	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOSC1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXOSC10	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXT1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXT2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXTL2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EXTL3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EYA1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EYA2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EYA3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EZH1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	EZR	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	F11-AS1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	F3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FADS1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FADS2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FADS3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAF1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAF2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM107A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM110B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM120A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM120B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM120C	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM124A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM131A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM133B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM135A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM135B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM13A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM13B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM13C	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM149B1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM156A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM162A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM167A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM168B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM169A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM171B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM174B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM177A1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM181B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM182B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM184A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM185A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM193A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM193B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM199X	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM204A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM20B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM217B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM219A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM219B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM222B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM227A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM227B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM228B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM66D	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM85B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAM91A1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FANCL	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FANK1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAR1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FARP2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FARS2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FARSB	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FASTKD1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAT1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAT3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FAXDC2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBF1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBLN1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBN1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXL13	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXL20	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXL4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXL5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO11	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO21	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO25	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO28	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO33	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO34	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO38	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO42	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO44	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO7	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXO9	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXW11	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXW2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXW4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXW7	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FBXW8	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FCHO2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FCHSD2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FDPS	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FEM1C	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FERMT2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FEZ1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FEZ2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGD4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGD6	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGF1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGF12	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGF14	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGFR1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGFR1OP2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGFRL1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FGGY	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FHL1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FHOD3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FIG4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FIGN	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FIRRE	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FKBP10	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FKTN	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FLOT1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FLOT2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FLYWCH1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FMN2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FMR1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FN3K	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FNBP1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FNBP1L	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FNDC3A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FNDC3B	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FNIP2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOCAD	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXJ3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXK1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXK2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXN2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXN3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FOXRED1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FP236383.1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRG1-DT	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRMD4A	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRMD5	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRMPD4	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRS2	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FRYL	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FSD1L	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FSTL1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FSTL3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FTCDNL1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FTL	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FTO	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FTX	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FUBP1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FUBP3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FUS	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FUT8	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FUT9	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FXYD1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FYN	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	FZD3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	G2E3	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
phase12_kda_acat_summary_v1	Astrocytes	G3BP1	1	0	34	34	1	0	0	raw_p_value	na.to1	FALSE	1
