feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
2562	LHX4	ENSG00000121454	phase18_exact	phase18	49	65	TRUE	TRUE	TRUE	0.529464475922517	TRUE		TRUE		-0.905397183001759	-0.168582095246565	0.725871663256284	745
2567	KIAA1614	ENSG00000135835	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0561501049029771	TRUE		TRUE		-0.391848087104338	-0.0732370788256069	0.224757428916334	746
2571	MR1	ENSG00000153029	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.0707294951630492	TRUE		TRUE		-0.423061408633839	-0.0400142515169875	0.274199519518603	747
2572	IER5	ENSG00000162783	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.23328967464239	TRUE		TRUE		-0.376883533383725	0.182651482303948	1.16539230647866	748
2582	LINC01344	ENSG00000228918	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.316004308357507	TRUE		TRUE		-0.594413081591818	0.106936747111757	0.734532798721926	749
2584	GLUL	ENSG00000135821	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.103944392304215	TRUE		TRUE		-0.326295861812818	0.00448820384342332	0.546540894983621	750
2587	RGSL1	ENSG00000121446	phase18_exact	phase18	49	65	TRUE	TRUE	TRUE	0.537201168935578	TRUE		TRUE		-0.639514014132991	0.18852838397604	1.15931185993503	751
2588	RNASEL	ENSG00000135828	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.135211711893729	TRUE		TRUE		-0.597036282110954	-0.0603154543302539	0.424260866153581	752
2589	RGS16	ENSG00000143333	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.209993833139953	TRUE		TRUE		-0.657426553835327	-0.0455821780541541	0.491216447965229	753
2591	RGS8	ENSG00000135824	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0804376656506829	TRUE		TRUE		-0.271699827024116	0.0940457413719617	0.406066481490639	754
2593	NPL	ENSG00000135838	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.055273290034325	TRUE		TRUE		-0.253709530285377	0.0771898789241244	0.326757025215227	755
2609	APOBEC4	ENSG00000173627	phase18_exact	phase18	49	72	TRUE	TRUE	TRUE	3.32867973573377	TRUE		TRUE		-3.11134352787918	-0.611596306376386	1.54677809794005	756
2612	TSEN15	ENSG00000198860	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0623525320317374	TRUE		TRUE		-0.261333180376978	0.0311446071128636	0.379906416573055	757
2621	NIBAN1	ENSG00000135842	exact	unique_symbol	78	73	TRUE	TRUE	TRUE	0.21815051306618	TRUE		TRUE		-0.537666236819367	0.12448420317857	0.913011670610586	758
2630	HMCN1	ENSG00000143341	phase18_exact	phase18	57	63	TRUE	TRUE	TRUE	0.198352578990275	TRUE		TRUE		-0.44944902091698	0.144735385018955	0.908707289980056	759
2638	PDC	ENSG00000116703	phase18_exact	phase18	54	73	TRUE	TRUE	TRUE	1.77339505686467	TRUE		TRUE		-1.7574675417657	-0.0689892024118725	1.49703978059623	760
2640	PTGS2	ENSG00000073756	phase18_exact	phase18	30	65	TRUE	TRUE	TRUE	0.228285320060015	TRUE		TRUE		-0.46418908300758	0.125450814520986	0.733453383230222	761
2642	PLA2G4A	ENSG00000116711	phase18_exact	phase18	77	72	TRUE	TRUE	TRUE	0.153546373726517	TRUE		TRUE		-0.940500312570386	-0.209924017500347	0.303587645073429	762
2649	LINC01035	ENSG00000226486	phase18_exact	phase18	76	72	TRUE	TRUE	TRUE	0.693163080856432	TRUE		TRUE		-1.14987418594393	-0.0713151368906408	1.01496143180826	763
2653	BRINP3	ENSG00000162670	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.21404972601095	TRUE		TRUE		-0.637984585314385	-0.00293550657322417	0.509352077126507	764
2670	RGS2	ENSG00000116741	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.2556653478512	TRUE		TRUE		-0.522834823392166	0.0512865772629358	1.29829907502844	765
2675	B3GALT2	ENSG00000162630	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0697993282336133	TRUE		TRUE		-0.388665538566193	0.0221524212560024	0.368238028340784	766
2676	LINC01031	ENSG00000232077	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.167391607245909	TRUE		TRUE		-0.254326700559059	0.247942351264099	1.62810979207371	767
2685	KCNT2	ENSG00000162687	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.108752603043333	TRUE		TRUE		-0.389304200254856	0.058496148006379	0.468261038400011	768
2693	ASPM	ENSG00000066279	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.416693722824388	TRUE		TRUE		-0.899338132422331	-0.121267447794476	0.690139658946814	769
2695	CRB1	ENSG00000134376	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0663365116068141	TRUE		TRUE		-1.35858985310657	-0.141903847252731	0.190128209276103	770
2697	DENND1B	ENSG00000213047	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0531887582977013	TRUE		TRUE		-0.287332275757375	0.0471122522713707	0.314943483437653	771
2699	C1orf53	ENSG00000203724	phase18_exact	phase18	47	66	TRUE	TRUE	TRUE	0.227685268401732	TRUE		TRUE		-1.00594676078401	-0.19786277642621	0.422427942742878	772
2705	PTPRC	ENSG00000081237	phase18_exact	phase18	73	72	TRUE	TRUE	TRUE	0.231281555466425	TRUE		TRUE		-0.583814265259329	0.0154752754806589	0.614317847483204	773
2707	MIR181A1HG	ENSG00000229989	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.211131671423092	TRUE		TRUE		-0.679577651868819	0.0135575008086104	0.570928466351236	774
2714	LINC00862	ENSG00000203721	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.271850680678345	TRUE		TRUE		-0.465863305977267	0.101394174650784	0.889355232907438	775
2717	ZNF281	ENSG00000162702	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0523210660781339	TRUE		TRUE		-0.228705698316746	0.0657480146720549	0.350768495075421	776
2719	KIF14	ENSG00000118193	phase18_exact	phase18	59	64	TRUE	TRUE	TRUE	0.193738560295791	TRUE		TRUE		-0.395885416807646	0.119055835111891	0.772852646266225	777
2720	DDX59	ENSG00000118197	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0705179577228745	TRUE		TRUE		-0.285236909562238	0.0385240237925931	0.356930518581026	778
2721	DDX59-AS1	ENSG00000260088	exact	unique_symbol	77	71	TRUE	TRUE	TRUE	0.262528113949586	TRUE		TRUE		-0.649349433044546	-0.0384139275945882	0.661242344929267	779
2734	TNNT2	ENSG00000118194	phase18_exact	phase18	72	75	TRUE	TRUE	TRUE	0.49541852495077	TRUE		TRUE		-0.913376745986846	-0.065383990183468	0.695298987415776	780
2738	PHLDA3	ENSG00000174307	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.11309152875136	TRUE		TRUE		-0.391694212681862	0.0162657008183972	0.421983368151947	781
2740	CSRP1	ENSG00000159176	phase18_exact	phase18	78	70	TRUE	TRUE	TRUE	0.197686839854779	TRUE		TRUE		-0.599238784519077	0.0349825200674933	0.546002926967127	782
2741	AC096677.1	ENSG00000224536	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.161402071344489	TRUE		TRUE		-0.472101286663428	0.0925902368929942	0.552273544310129	783
2744	IPO9-AS1	ENSG00000231871	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.835921634522546	TRUE		TRUE		-1.21874456802275	-0.0868770430960611	1.00088804671547	784
2747	SHISA4	ENSG00000198892	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.213383744638145	TRUE		TRUE		-0.711727322292763	-0.145287711287389	0.438427320060841	785
2749	LMOD1	ENSG00000163431	phase18_exact	phase18	78	70	TRUE	TRUE	TRUE	0.141756974905519	TRUE		TRUE		-0.376156084032492	0.0932711683643751	0.621457767288366	786
2750	TIMM17A	ENSG00000134375	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.102877913400508	TRUE		TRUE		-0.443784138158575	-0.0603393442935056	0.314127595850517	787
2752	ELF3-AS1	ENSG00000234678	phase18_exact	phase18	61	75	TRUE	TRUE	TRUE	0.722562092021914	TRUE		TRUE		-1.03355330881579	0.00547907092077735	1.07363834817715	788
2756	ARL8A	ENSG00000143862	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0570725613554613	TRUE		TRUE		-0.287649049742505	0.0357837301653611	0.297428770422762	789
2758	LGR6	ENSG00000133067	phase18_exact	phase18	62	72	TRUE	TRUE	TRUE	0.193879145842216	TRUE		TRUE		-0.502778129969927	0.0754216093626773	0.611178356426819	790
2759	UBE2T	ENSG00000077152	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.0739228123320131	TRUE		TRUE		-0.396214906659903	-0.0147595210196384	0.330694231826839	791
2761	SYT2	ENSG00000143858	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0760667507050317	TRUE		TRUE		-0.376628013024737	0.0109228311445994	0.422371498639264	792
2770	CYB5R1	ENSG00000159348	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.121760388019917	TRUE		TRUE		-0.382404556795564	0.0337286879631977	0.424854140115795	793
2774	ADORA1	ENSG00000163485	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0747546261735996	TRUE		TRUE		-0.412027930330877	-0.04818582539662	0.358044156610752	794
2778	CHI3L1	ENSG00000133048	phase18_exact	phase18	21	59	TRUE	TRUE	TRUE	2.41322019555098	TRUE		TRUE		-1.46702726598245	0.225365833025697	2.568372391127	795
2782	BTG2	ENSG00000159388	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.164688827165315	TRUE		TRUE		-0.262580475437376	0.35512472926787	1.68754046752054	796
2784	PRELP	ENSG00000188783	phase18_exact	phase18	41	63	TRUE	TRUE	TRUE	0.315218054309227	TRUE		TRUE		-0.593733645365359	-0.0376533457633088	0.727754311490753	797
2786	ATP2B4	ENSG00000058668	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.148825845091329	TRUE		TRUE		-0.375645842766395	0.153180263803471	0.650617747159969	798
2788	ZC3H11A	ENSG00000058673	phase18_exact	phase18	31	65	TRUE	TRUE	TRUE	0.406763590686067	TRUE		TRUE		-3.03154194171777	-0.375548035578403	0.465208298138829	799
2789	ZBED6	ENSG00000257315	phase18_exact	phase18	17	65	TRUE	TRUE	TRUE	0.475811087260417	TRUE		TRUE		-0.98986603634164	0.00443865175195896	0.861400739090264	800
2790	SNRPE	ENSG00000182004	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.172270354079297	TRUE		TRUE		-0.511023831389756	-0.0481474826173765	0.494062126532746	801
2794	SOX13	ENSG00000143842	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.124618526140681	TRUE		TRUE		-1.85488904735694	-0.208966674917376	0.21830292070155	802
2798	REN	ENSG00000143839	phase18_exact	phase18	24	64	TRUE	TRUE	TRUE	0.887099629912565	TRUE		TRUE		-1.59546207600221	-0.265045632823878	0.879909263376199	803
2800	GOLT1A	ENSG00000174567	phase18_exact	phase18	74	72	TRUE	TRUE	TRUE	0.315660449081276	TRUE		TRUE		-0.628562423701405	-0.022023891711115	1.07152325349815	804
2804	AL606489.1	ENSG00000226330	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.326073150782885	TRUE		TRUE		-0.676659695940783	-0.0180735376762288	0.671810528108379	805
2805	PPP1R15B	ENSG00000158615	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0571078936573463	TRUE		TRUE		-0.193522234837529	0.0826047760647843	0.485263882130759	806
2815	TMEM81	ENSG00000174529	phase18_exact	phase18	47	63	TRUE	TRUE	TRUE	0.202138911283197	TRUE		TRUE		-0.424582837679305	0.0743833545821363	0.611386149176472	807
2821	KLHDC8A	ENSG00000162873	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0875005734658367	TRUE		TRUE		-0.618114509243978	-0.140135422419001	0.245713673701456	808
2823	LEMD1	ENSG00000186007	phase18_exact	phase18	31	64	TRUE	TRUE	TRUE	0.289590669553228	TRUE		TRUE		-0.649438670455174	0.0499216656359494	0.769433474856584	809
2824	BLACAT1	ENSG00000281406	phase18_exact	phase18	51	63	TRUE	TRUE	TRUE	0.140437023372904	TRUE		TRUE		-0.688573127157819	-0.131640582342977	0.308284164070929	810
2826	CDK18	ENSG00000117266	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.131815435275573	TRUE		TRUE		-0.393030061384325	0.128682227361722	0.636541155214503	811
2827	MFSD4A	ENSG00000174514	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0724949005738649	TRUE		TRUE		-0.48768702010839	-0.0864041352892333	0.25863148190852	812
2831	RAB29	ENSG00000117280	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0609186074883075	TRUE		TRUE		-0.518657720489211	-0.0975726566126767	0.229433072388871	813
2835	PM20D1	ENSG00000162877	phase18_exact	phase18	52	70	TRUE	TRUE	TRUE	2.09014327841833	TRUE		TRUE		-1.47460829446001	-0.0301519176622876	1.81322660337072	814
2847	IKBKE	ENSG00000263528	phase18_exact	phase18	61	72	TRUE	TRUE	TRUE	0.43511403304015	TRUE		TRUE		-1.02691136257781	-0.0339381263085445	0.57630308833658	815
2853	DYRK3	ENSG00000143479	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.115717481294446	TRUE		TRUE		-0.179584231604689	0.333082620621272	1.1848654264926	816
2864	YOD1	ENSG00000180667	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.0678645166328805	TRUE		TRUE		-0.309420421930068	0.0142241759431736	0.303701768351445	817
2866	C4BPA	ENSG00000123838	phase18_exact	phase18	60	74	TRUE	TRUE	TRUE	1.15532939498615	TRUE		TRUE		-2.10880879599627	-0.51393421944238	0.950379813482843	818
2875	CR1L	ENSG00000197721	phase18_exact	phase18	68	70	TRUE	TRUE	TRUE	0.455286889814461	TRUE		TRUE		-0.67769796999854	0.216105462953554	1.12136699733407	819
2877	CD46	ENSG00000117335	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0495233797373087	TRUE		TRUE		-0.227095601617189	0.0489960415215886	0.412274354127898	820
2878	MIR29B2CHG	ENSG00000203709	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0795153208202724	TRUE		TRUE		-0.275704192574046	0.0424726273063878	0.442193057788808	821
2896	CAMK1G	ENSG00000008118	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.180555289436791	TRUE		TRUE		-0.429537035028149	0.0643025123318231	0.615046972594137	822
2897	LAMB3	ENSG00000196878	phase18_exact	phase18	77	73	TRUE	TRUE	TRUE	0.175702249416738	TRUE		TRUE		-0.293299707552622	0.266619897857292	1.86705208138507	823
2898	HSD11B1-AS1	ENSG00000227591	exact	unique_symbol	78	77	TRUE	TRUE	TRUE	0.0715871358146363	TRUE		TRUE		-0.370474318545472	-0.0215585382932783	0.273332203610988	824
2899	G0S2	ENSG00000123689	phase18_exact	phase18	73	75	TRUE	TRUE	TRUE	0.38508884450788	TRUE		TRUE		-0.817320639962912	-0.0913829034552219	0.685338086031152	825
2900	HSD11B1	ENSG00000117594	phase18_exact	phase18	55	75	TRUE	TRUE	TRUE	1.68909778314058	TRUE		TRUE		-1.49606895318681	0.291649062308403	1.70941348221481	826
2901	TRAF3IP3	ENSG00000009790	phase18_exact	phase18	29	72	TRUE	TRUE	TRUE	1.37712568084432	TRUE		TRUE		-1.47431290471675	-0.192800561950111	1.20553953905682	827
2902	C1orf74	ENSG00000162757	phase18_exact	phase18	54	68	TRUE	TRUE	TRUE	0.216155467866164	TRUE		TRUE		-0.808142859016714	-0.193807754313423	0.368417898008739	828
2908	SERTAD4	ENSG00000082497	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.137343683346832	TRUE		TRUE		-0.521515425124795	-0.0340418783493331	0.363200251650059	829
2909	HHAT	ENSG00000054392	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.10008592791835	TRUE		TRUE		-0.532843135065742	-0.00927861744789656	0.367224927050499	830
2912	KCNH1	ENSG00000143473	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0545857312363955	TRUE		TRUE		-0.239602224485418	0.0523318028400025	0.326344688522316	831
2916	TRAF5	ENSG00000082512	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0523747523236891	TRUE		TRUE		-0.255429341979765	0.0132068698482405	0.356440004773665	832
2918	LINC00467	ENSG00000153363	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.141979159193794	TRUE		TRUE		-0.376324177779279	0.0505571590271624	0.646845188431229	833
2921	SLC30A1	ENSG00000170385	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0641444600775236	TRUE		TRUE		-0.301216121534744	-0.00262092612206934	0.319927956573181	834
2930	INTS7	ENSG00000143493	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0639487289448963	TRUE		TRUE		-0.403494809836732	-0.0522778039667597	0.267851447356088	835
2938	PACC1	ENSG00000065600	exact	unique_symbol	78	78	TRUE	TRUE	TRUE	0.0784508486752128	TRUE		TRUE		-0.365723237501544	0.00434762522542776	0.355578778642212	836
2940	NENF	ENSG00000117691	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0854064442017445	TRUE		TRUE		-0.327114113179769	-0.0207199098781472	0.338064644111229	837
2950	BATF3	ENSG00000123685	phase18_exact	phase18	47	69	TRUE	TRUE	TRUE	0.31370844239455	TRUE		TRUE		-0.526124653042468	-0.0157360121080018	0.92225787849542	838
2952	TATDN3	ENSG00000203705	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0512055493070002	TRUE		TRUE		-0.390056935039236	-0.0621789240329616	0.184101352119811	839
2953	SPATA45	ENSG00000185523	phase18_exact	phase18	76	70	TRUE	TRUE	TRUE	0.190539153671267	TRUE		TRUE		-0.47445234726587	0.00530915987964961	0.595331392864888	840
2954	FLVCR1-DT	ENSG00000198468	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.284856412633768	TRUE		TRUE		-0.422581416375906	0.28844873236614	1.55815352533172	841
2955	FLVCR1	ENSG00000162769	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0606277246371465	TRUE		TRUE		-0.22756696926276	0.0480470371399422	0.472560766016229	842
2957	VASH2	ENSG00000143494	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.106484104709474	TRUE		TRUE		-0.322144350973839	0.039762130793738	0.479258086267526	843
2962	PROX1-AS1	ENSG00000230461	exact	unique_symbol	78	78	TRUE	TRUE	TRUE	0.109667937950751	TRUE		TRUE		-0.34663205850772	0.0066492125791832	0.398821201195275	844
2964	PROX1	ENSG00000117707	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.121418226669584	TRUE		TRUE		-0.455422633035308	-0.050812048336314	0.399041163456261	845
2967	LINC02775	ENSG00000283518	exact	unique_symbol	78	69	TRUE	TRUE	TRUE	0.222142908140555	TRUE		TRUE		-0.535887601618599	-0.0190258251038686	0.666424822946748	846
2970	PTPN14	ENSG00000152104	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.120572444149892	TRUE		TRUE		-0.425377626588112	0.00689790605236573	0.414717226325365	847
2976	USH2A	ENSG00000042781	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.136753600301464	TRUE		TRUE		-0.378137816592008	0.0823432439258924	0.628726480995321	848
2980	ESRRG	ENSG00000196482	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.133148322794772	TRUE		TRUE		-0.706968739590118	-0.171933397348782	0.293621542944262	849
2981	GPATCH2	ENSG00000092978	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.101814731462843	TRUE		TRUE		-0.399312294755414	0.0956329373873217	0.488070059694505	850
2982	SPATA17	ENSG00000162814	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.151596958307493	TRUE		TRUE		-0.279927976267377	0.270443444405519	1.7410830283638	851
2990	TGFB2	ENSG00000092969	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0712582749609047	TRUE		TRUE		-0.27177557232835	0.0164685540608527	0.377471009380962	852
2994	LYPLAL1-DT	ENSG00000228063	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0955115509619197	TRUE		TRUE		-0.563281333350358	-0.088261480156611	0.287048003203167	853
2999	LYPLAL1-AS1	ENSG00000228536	exact	unique_symbol	72	77	TRUE	TRUE	TRUE	0.774596505854691	TRUE		TRUE		-1.2168140075816	-0.0592527241914364	0.997280071659205	854
3011	C1orf115	ENSG00000162817	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.139522383297019	TRUE		TRUE		-0.577665852664048	-0.0691111168675755	0.347903330359808	855
3017	HLX-AS1	ENSG00000257551	phase18_exact	phase18	65	69	TRUE	TRUE	TRUE	0.583811830816414	TRUE		TRUE		-0.90142766344267	0.00941785659208128	1.08186278029109	856
3023	DUSP10	ENSG00000143507	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0673426947158601	TRUE		TRUE		-0.366575391294061	-0.0168308529568359	0.328605104244604	857
3024	LINC01655	ENSG00000227925	phase18_exact	phase18	77	69	TRUE	TRUE	TRUE	0.301564639968983	TRUE		TRUE		-0.638712997035407	0.000775611162035063	0.701188196647284	858
3025	LINC02257	ENSG00000238042	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.283885108835055	TRUE		TRUE		-0.627384864324658	0.0333652243035199	0.585678333945258	859
3027	LINC01705	ENSG00000232679	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.298221793207673	TRUE		TRUE		-0.706016070722989	0.0253567151728473	0.627720140622116	860
3033	TAF1A-AS1	ENSG00000225265	phase18_exact	phase18	23	59	TRUE	TRUE	TRUE	0.136658152043355	TRUE		TRUE		-0.67452640122313	-0.0565698117954382	0.34378618119559	861
3041	DISP1	ENSG00000154309	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0839162504207346	TRUE		TRUE		-0.302237912514052	0.0346498142891258	0.390908366190939	862
3043	TLR5	ENSG00000187554	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.100428456633724	TRUE		TRUE		-0.610449656097386	-0.101116168357011	0.326088439991913	863
3046	SUSD4	ENSG00000143502	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0505820436009622	TRUE		TRUE		-0.256331370828257	0.0277493418363198	0.342005266096916	864
3053	DEGS1	ENSG00000143753	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.057129494028218	TRUE		TRUE		-0.238585454541224	0.0436211888374743	0.324940442839583	865
3063	LINC02813	ENSG00000225334	exact	unique_symbol	24	63	TRUE	TRUE	TRUE	0.374167275544874	TRUE		TRUE		-1.00092041410365	-0.177424749552176	0.563858951688057	866
3065	DNAH14	ENSG00000185842	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0663077193028723	TRUE		TRUE		-0.350865479262711	0.0345089705639665	0.29849788069787	867
3072	SRP9	ENSG00000143742	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.123939965176375	TRUE		TRUE		-0.414502024601572	0.0686527053065843	0.514424312726739	868
3075	TMEM63A	ENSG00000196187	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.139336632984295	TRUE		TRUE		-0.315773930819449	0.107385219001439	0.708521620181234	869
3076	LEFTY1	ENSG00000243709	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0756366842161879	TRUE		TRUE		-0.428699550389063	-0.0530998660734204	0.236939691148782	870
3077	PYCR2	ENSG00000143811	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.135453156459494	TRUE		TRUE		-0.572976794682794	-0.0864758743094034	0.365395161735961	871
3080	SDE2	ENSG00000143751	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.0536105924394393	TRUE		TRUE		-0.418170901584148	-0.0149865863520981	0.273946574080355	872
3082	H3F3A	ENSG00000163041	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.117830991485171	TRUE		TRUE		-0.381389413864259	0.0673050497617852	0.468321435565404	873
3083	LINC01703	ENSG00000225518	phase18_exact	phase18	77	72	TRUE	TRUE	TRUE	0.203554611065881	TRUE		TRUE		-0.628141692323581	-0.0626440516226032	0.455202231180242	874
3085	ACBD3-AS1	ENSG00000234478	phase18_exact	phase18	18	59	TRUE	TRUE	TRUE	1.47285725968259	TRUE		TRUE		-1.52135873830677	-0.0676870668028102	1.30949356058959	875
3087	LIN9	ENSG00000183814	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0657434934685121	TRUE		TRUE		-0.280964984092353	0.0616220211676622	0.437437769209936	876
3090	STUM	ENSG00000203685	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.126483897139691	TRUE		TRUE		-0.396266746526065	0.0865792867791703	0.53279563271462	877
3091	ITPKB	ENSG00000143772	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.15308272980105	TRUE		TRUE		-0.328452640849449	0.116729064971301	0.786874723876191	878
3095	PSEN2	ENSG00000143801	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.100287841866364	TRUE		TRUE		-0.502177963713654	-0.101316266068869	0.296175866884036	879
3106	JMJD4	ENSG00000081692	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.0974200663795543	TRUE		TRUE		-0.323270443171275	0.0674114368179513	0.390529653211781	880
3110	WNT9A	ENSG00000143816	phase18_exact	phase18	75	67	TRUE	TRUE	TRUE	0.619753389032521	TRUE		TRUE		-4.8689394628131	-0.270547652228382	0.615697474819842	881
3113	ARF1	ENSG00000143761	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.067631664164636	TRUE		TRUE		-0.29498018552149	-0.0119694104058372	0.326342491381222	882
3114	C1orf35	ENSG00000143793	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.12708504527903	TRUE		TRUE		-0.347703565931919	0.0582216137046697	0.481505545271513	883
3115	MRPL55	ENSG00000162910	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.356934267225231	TRUE		TRUE		-0.968016091489406	-0.216478622037639	0.503935421795032	884
3117	GUK1	ENSG00000143774	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.185298870064044	TRUE		TRUE		-0.515539668711413	-0.00720450723360746	0.525563330949475	885
3118	GJC2	ENSG00000198835	phase18_exact	phase18	72	70	TRUE	TRUE	TRUE	0.287936407559003	TRUE		TRUE		-0.468684355670047	0.104109914812392	0.980114372047758	886
3121	OBSCN-AS1	ENSG00000162913	phase18_exact	phase18	29	62	TRUE	TRUE	TRUE	0.240179336157597	TRUE		TRUE		-0.822354452518784	-0.0461278976665117	0.524243820294633	887
3122	OBSCN	ENSG00000154358	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0581496441159251	TRUE		TRUE		-0.315387489098404	-0.00272200488731111	0.365786635965945	888
3131	TRIM17	ENSG00000162931	phase18_exact	phase18	75	71	TRUE	TRUE	TRUE	0.141408981425527	TRUE		TRUE		-0.616298697290855	-0.0550500642088463	0.424466831672637	889
3133	HIST3H2A	ENSG00000181218	phase18_exact	phase18	77	75	TRUE	TRUE	TRUE	0.351446508846199	TRUE		TRUE		-0.764090553617586	-0.0562982276343176	0.583257230129204	890
