schema_version	route_id	candidate_id	cohort	modality	context_match	signal_gate	registered_chr19_all_members	registered_member_names	registered_member_sizes	members_within_5GiB	direct_individual_download_urls	new_download_bytes	full_archive_download	decision	terminal_state	reason
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_10__NGFGXQTL0008	GS045	MSBB	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_indel_all.20260330.bed.gz;FunGenADv1.MSBB.eQTL.FC_BA_10.NGFGXQTL0008_v1_19_snp_all.20260330.bed.gz	377236958;5313021277	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_22__NGFGXQTL0009	GS045	MSBB	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_indel_all.20260330.bed.gz;FunGenADv1.MSBB.eQTL.FC_BA_22.NGFGXQTL0009_v1_19_snp_all.20260330.bed.gz	374205106;5262067053	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_36__NGFGXQTL0010	GS045	MSBB	eQTL	bulk_brain_fallback	TRUE	2	FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_indel_all.20260330.bed.gz;FunGenADv1.MSBB.eQTL.FC_BA_36.NGFGXQTL0010_v1_19_snp_all.20260330.bed.gz	361001759;5102332650	2	none	0	FALSE	no_new_download_no_direct_small_public_endpoint	model_or_ld_incompatible	source_significant_RPS15_QTL_and_small_chr19_all_association_members_registered_but_no_direct_individual_file_download_endpoint_or_complete_fitted_model_and_source_matched_LD
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__eQTL__Frontal_cortex_Brodmann_Area_44__NGFGXQTL0011	GS045	MSBB	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_indel_all.20260330.bed.gz;FunGenADv1.MSBB.eQTL.FC_BA_44.NGFGXQTL0011_v1_19_snp_all.20260330.bed.gz	367347116;5189538015	2	none	0	FALSE	no_new_download_no_signal	measurement_unresolved	RPS15_absent_from_significant_and_finemapping_summary_files;absence_does_not_prove_not_measured
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__eQTL__Anterior_caudate__NGFGXQTL0032	GS045	ROSMAP	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.ROSMAP.eQTL.AC.NGFGXQTL0032_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.eQTL.AC.NGFGXQTL0032_v1_19_snp_all.20260330.bed.gz	1392936270;4289775947	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__eQTL__Dorsolateral_prefrontal_cortex__NGFGXQTL0033	GS045	ROSMAP	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.ROSMAP.eQTL.DLPFC.NGFGXQTL0033_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.eQTL.DLPFC.NGFGXQTL0033_v1_19_snp_all.20260330.bed.gz	1518766477;4660936025	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__eQTL__Posterior_cingulate_cortex__NGFGXQTL0035	GS045	ROSMAP	eQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.ROSMAP.eQTL.PCC.NGFGXQTL0035_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.eQTL.PCC.NGFGXQTL0035_v1_19_snp_all.20260330.bed.gz	1299406129;4007179784	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__sQTL__Anterior_caudate__NGFGXQTL0039	GS045	ROSMAP	sQTL	bulk_brain_fallback	FALSE	2	FunGenADv1.ROSMAP.sQTL.AC.NGFGXQTL0039_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.sQTL.AC.NGFGXQTL0039_v1_19_snp_all.20260330.bed.gz	1214886427;3751997470	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__sQTL__Dorsolateral_prefrontal_cortex__NGFGXQTL0040	GS045	ROSMAP	sQTL	bulk_brain_fallback	TRUE	2	FunGenADv1.ROSMAP.sQTL.DLPFC.NGFGXQTL0040_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.sQTL.DLPFC.NGFGXQTL0040_v1_19_snp_all.20260330.bed.gz	1252127760;3875297903	2	none	0	FALSE	no_new_download_no_direct_small_public_endpoint	model_or_ld_incompatible	source_significant_RPS15_QTL_and_small_chr19_all_association_members_registered_but_no_direct_individual_file_download_endpoint_or_complete_fitted_model_and_source_matched_LD
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__sQTL__Posterior_cingulate_cortex__NGFGXQTL0041	GS045	ROSMAP	sQTL	bulk_brain_fallback	TRUE	2	FunGenADv1.ROSMAP.sQTL.PCC.NGFGXQTL0041_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.sQTL.PCC.NGFGXQTL0041_v1_19_snp_all.20260330.bed.gz	1131864436;3501114412	2	none	0	FALSE	no_new_download_no_direct_small_public_endpoint	model_or_ld_incompatible	source_significant_RPS15_QTL_and_small_chr19_all_association_members_registered_but_no_direct_individual_file_download_endpoint_or_complete_fitted_model_and_source_matched_LD
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__Knight_ADRC__pQTL__Parietal_cortex__NGFGXQTL0003	GS045	Knight-ADRC	pQTL	protein_level_fallback	FALSE	2	FunGenADv1.Knight-ADRC.pQTL.PC.NGFGXQTL0003_v1_19_indel_all.20260330.bed.gz;FunGenADv1.Knight-ADRC.pQTL.PC.NGFGXQTL0003_v1_19_snp_all.20260330.bed.gz	6878103;141571038	2	none	0	FALSE	no_new_download_no_signal	measurement_unresolved	RPS15_absent_from_significant_and_finemapping_summary_files;absence_does_not_prove_not_measured
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MSBB__pQTL__Parahippocampal_gyrus__NGFGXQTL0013	GS045	MSBB	pQTL	protein_level_fallback	FALSE	2	FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_indel_all.20260330.bed.gz;FunGenADv1.MSBB.pQTL.PHG.NGFGXQTL0013_v1_19_snp_all.20260330.bed.gz	91862267;1316693705	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__pQTL__Dorsolateral_prefrontal_cortex__NGFGXQTL0038	GS045	ROSMAP	pQTL	protein_level_fallback	FALSE	2	FunGenADv1.ROSMAP.pQTL.DLPFC.NGFGXQTL0038_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.pQTL.DLPFC.NGFGXQTL0038_v1_19_snp_all.20260330.bed.gz	357357775;1111667858	2	none	0	FALSE	no_new_download_no_signal	no_regional_qtl_signal	released_finemapping_rows_explicitly_mark_RPS15_is_hmt_signif_false
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MiGA__eQTL__Microglia_Medial_frontal_gyrus__NGFGXQTL0004	GS045	MiGA	eQTL	context_not_eligible	FALSE	1	FunGenADv1.MiGA.eQTL.mic_MFG.NGFGXQTL0004_v1_19_snp_all.20260330.bed.gz	2510507868	1	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MiGA__eQTL__Microglia_Subventricular_zone__NGFGXQTL0006	GS045	MiGA	eQTL	context_not_eligible	FALSE	1	FunGenADv1.MiGA.eQTL.mic_SVZ.NGFGXQTL0006_v1_19_snp_all.20260330.bed.gz	2154963027	1	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MiGA__eQTL__Microglia_Superior_temporal_gyrus__NGFGXQTL0005	GS045	MiGA	eQTL	context_not_eligible	FALSE	1	FunGenADv1.MiGA.eQTL.mic_STG.NGFGXQTL0005_v1_19_snp_all.20260330.bed.gz	2397154426	1	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__MiGA__eQTL__Microglia_Thalamus__NGFGXQTL0007	GS045	MiGA	eQTL	context_not_eligible	FALSE	1	FunGenADv1.MiGA.eQTL.mic_THA.NGFGXQTL0007_v1_19_snp_all.20260330.bed.gz	2415232078	1	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0026	GS045	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	context_not_eligible	TRUE	2	FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.ast.NGFGXQTL0026_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.ast.NGFGXQTL0026_v1_19_snp_all.20260330.bed.gz	423942896;1322401688	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0027	GS045	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	context_not_eligible	TRUE	2	FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.exc.NGFGXQTL0027_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.exc.NGFGXQTL0027_v1_19_snp_all.20260330.bed.gz	644454161;2000357784	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0028	GS045	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.inh.NGFGXQTL0028_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.inh.NGFGXQTL0028_v1_19_snp_all.20260330.bed.gz	592735366;1845036574	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029	GS045	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_snp_all.20260330.bed.gz	79939519;228410305	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Astrocyte__NGFGXQTL0014	GS045	ROSMAP_CUIMC1	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.ast.NGFGXQTL0014_v1_19_snp_all.20260330.bed.gz	676450434;2094002848	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Excitatory_neuron__NGFGXQTL0015	GS045	ROSMAP_CUIMC1	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.exc.NGFGXQTL0015_v1_19_snp_all.20260330.bed.gz	635985901;1972056241	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0016	GS045	ROSMAP_CUIMC1	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.inh.NGFGXQTL0016_v1_19_snp_all.20260330.bed.gz	645541054;2001328451	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1__snuc_eQTL__Microglia__NGFGXQTL0017	GS045	ROSMAP_CUIMC1	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_CUIMC1.snuc-eQTL.mic.NGFGXQTL0017_v1_19_snp_all.20260330.bed.gz	309515505;960680220	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020	GS045	ROSMAP_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_snp_all.20260330.bed.gz	448723006;1394284843	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021	GS045	ROSMAP_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_snp_all.20260330.bed.gz	584139805;1814897334	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022	GS045	ROSMAP_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_snp_all.20260330.bed.gz	582494283;1809673257	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Microglia__NGFGXQTL0023	GS045	ROSMAP_MIT	snuc-eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP_MIT.snuc-eQTL.mic.NGFGXQTL0023_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP_MIT.snuc-eQTL.mic.NGFGXQTL0023_v1_19_snp_all.20260330.bed.gz	192813171;567538844	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP__eQTL__Monocyte__NGFGXQTL0034	GS045	ROSMAP	eQTL	context_not_eligible	FALSE	2	FunGenADv1.ROSMAP.eQTL.mon.NGFGXQTL0034_v1_19_indel_all.20260330.bed.gz;FunGenADv1.ROSMAP.eQTL.mon.NGFGXQTL0034_v1_19_snp_all.20260330.bed.gz	845513133;2620583265	2	none	0	FALSE	no_new_download_context_ineligible	context_not_eligible	cell_or_tissue_context_not_eligible_for_frozen_candidate_hierarchy
