schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	signature_direction	effective_query_genes	effective_background_genes	eligibility_status	terminal_status	phase18_included	phase18_exclusion_reason	phase20_included	phase20_exclusion_reason
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_L6b_M_e4_AD_down_mito	primary	Exc L6b	Excitatory_neurons	M_e4	AD_down_mito	17	9726	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e2_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	F_e2	AD_up_mito	0	3956	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e2_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	F_e2	AD_down_mito	1	3956	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e33_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	F_e33	AD_up_mito	5	3661	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e33_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	F_e33	AD_down_mito	9	3661	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e4_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	F_e4	AD_up_mito	0	3720	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_F_e4_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	F_e4	AD_down_mito	5	3720	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e2_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	M_e2	AD_up_mito	91	4239	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e2_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	M_e2	AD_down_mito	64	4239	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e33_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	M_e33	AD_up_mito	45	3823	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e33_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	M_e33	AD_down_mito	136	3823	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e4_AD_up_mito	primary	Exc NRGN	Excitatory_neurons	M_e4	AD_up_mito	30	5306	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_NRGN_M_e4_AD_down_mito	primary	Exc NRGN	Excitatory_neurons	M_e4	AD_down_mito	75	5306	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e2_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e2	AD_up_mito	18	8024	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e2	AD_down_mito	5	8024	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e33_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e33	AD_up_mito	48	6458	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e33_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e33	AD_down_mito	55	6458	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e4_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e4	AD_up_mito	63	7514	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_F_e4_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	F_e4	AD_down_mito	126	7514	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e2_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e2	AD_up_mito	24	6472	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e2_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e2	AD_down_mito	38	6472	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e33_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e33	AD_up_mito	11	4676	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e33_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e33	AD_down_mito	42	4676	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e4_AD_up_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e4	AD_up_mito	122	5873	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Exc_RELN_CHD7_M_e4_AD_down_mito	primary	Exc RELN CHD7	Excitatory_neurons	M_e4	AD_down_mito	63	5873	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e2_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e2	AD_up_mito	0	3587	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e2_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e2	AD_down_mito	0	3587	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e33_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e33	AD_up_mito	0	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e33_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e33	AD_down_mito	0	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e4_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e4	AD_up_mito	0	3744	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_F_e4_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e4	AD_down_mito	0	3744	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e2_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e2	AD_up_mito	0	3334	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e2_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e2	AD_down_mito	0	3334	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e33_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e33	AD_up_mito	0	3699	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e33_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e33	AD_down_mito	0	3699	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e4_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e4	AD_up_mito	0	3620	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_FLRT2_M_e4_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e4	AD_down_mito	2	3620	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e2_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e2	AD_up_mito	0	3346	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e2_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e2	AD_down_mito	0	3346	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e33_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e33	AD_up_mito	0	3754	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e33_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e33	AD_down_mito	0	3754	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e4_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e4	AD_up_mito	0	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_F_e4_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e4	AD_down_mito	0	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e2_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e2	AD_up_mito	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	FALSE	source_contrast_not_validated	FALSE	source_contrast_not_validated
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e2_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e2	AD_down_mito	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	FALSE	source_contrast_not_validated	FALSE	source_contrast_not_validated
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e33_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e33	AD_up_mito	0	3227	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e33_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e33	AD_down_mito	0	3227	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e4_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e4	AD_up_mito	0	3528	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Fib_SLC4A4_M_e4_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e4	AD_down_mito	0	3528	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e2_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e2	AD_up_mito	5	8600	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e2_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e2	AD_down_mito	5	8600	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e33_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e33	AD_up_mito	3	8673	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e33_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e33	AD_down_mito	5	8673	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e4_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e4	AD_up_mito	0	8569	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_F_e4_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	F_e4	AD_down_mito	4	8569	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e2_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e2	AD_up_mito	0	8427	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e2_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e2	AD_down_mito	2	8427	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e33_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e33	AD_up_mito	4	8519	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e33_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e33	AD_down_mito	3	8519	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e4_AD_up_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e4	AD_up_mito	0	8451	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ALCAM_TRPM3_M_e4_AD_down_mito	primary	Inh ALCAM TRPM3	Inhibitory_neurons	M_e4	AD_down_mito	2	8451	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e2_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e2	AD_up_mito	4	6840	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e2_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e2	AD_down_mito	0	6840	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e33_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e33	AD_up_mito	0	6631	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e33_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e33	AD_down_mito	1	6631	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e4_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e4	AD_up_mito	1	6728	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_F_e4_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	F_e4	AD_down_mito	8	6728	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e2_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e2	AD_up_mito	94	7268	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e2_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e2	AD_down_mito	97	7268	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e33_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e33	AD_up_mito	1	6928	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e33_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e33	AD_down_mito	2	6928	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e4_AD_up_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e4	AD_up_mito	2	6107	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_CUX2_MSR1_M_e4_AD_down_mito	primary	Inh CUX2 MSR1	Inhibitory_neurons	M_e4	AD_down_mito	4	6107	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e2_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e2	AD_up_mito	1	7968	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e2_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e2	AD_down_mito	0	7968	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e33_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e33	AD_up_mito	1	7593	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e33_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e33	AD_down_mito	2	7593	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e4_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e4	AD_up_mito	0	7580	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_F_e4_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	F_e4	AD_down_mito	0	7580	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e2_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e2	AD_up_mito	22	8308	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e2_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e2	AD_down_mito	10	8308	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e33_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e33	AD_up_mito	3	7573	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e33_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e33	AD_down_mito	5	7573	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e4_AD_up_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e4	AD_up_mito	2	7289	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_ENOX2_SPHKAP_M_e4_AD_down_mito	primary	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e4	AD_down_mito	2	7289	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e2_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e2	AD_up_mito	0	8659	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e2_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e2	AD_down_mito	0	8659	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e33_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e33	AD_up_mito	9	8615	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e33_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e33	AD_down_mito	0	8615	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e4_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e4	AD_up_mito	0	8599	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_F_e4_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	F_e4	AD_down_mito	1	8599	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e2_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e2	AD_up_mito	0	8648	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e2_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e2	AD_down_mito	0	8648	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e33_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e33	AD_up_mito	15	8502	eligible	completed_significant	TRUE	NA	TRUE	NA
