schema_version	library	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	34	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	20	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	23	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	54	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	66	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	78	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CO_STIMULATION_BY_CD28	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CO_STIMULATION_BY_CD28	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	32	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	22	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DAG_AND_IP3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DAG_AND_IP3_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	31	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DAP12_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DAP12_INTERACTIONS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DAP12_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DAP12_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DARPP_32_EVENTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DARPP_32_EVENTS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	49	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEADENYLATION_OF_MRNA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEADENYLATION_OF_MRNA	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	25	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	40	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	189	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEVELOPMENTAL_CELL_LINEAGES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEVELOPMENTAL_CELL_LINEAGES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	20	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_OF_DNA_REPAIR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_DNA_REPAIR	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	35	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_OF_GLYCOSYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_GLYCOSYLATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	66	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	26	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	29	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DNA_STRAND_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DNA_STRAND_ELONGATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	23	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	21	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DRUG_ADME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DRUG_ADME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ECM_PROTEOGLYCANS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ECM_PROTEOGLYCANS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	21	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	27	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	31	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	30	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPH_EPHRIN_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPH_EPHRIN_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	63	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	87	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	211	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	56	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ERK_MAPK_TARGETS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ERK_MAPK_TARGETS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	120	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ESR_MEDIATED_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ESR_MEDIATED_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	111	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	70	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	30	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	30	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EXTENSION_OF_TELOMERES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EXTENSION_OF_TELOMERES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	35	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	111	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	42	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	83	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_FATTY_ACID_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	84	0		0	1	1	FALSE	NA	NA	NA	NA
