schema_version	signature_group	sex	apoe_group	broad_network	category_label	current_symbol	case_id	is_core_mito	source_all_gene_rank	non_mt_rank	returned_call_count	returned_fine_cell_type_count	returned_fine_cell_types	minimum_returned_within_call_q	median_returned_within_call_q	maximum_returned_within_call_q	acat_of_returned_within_call_q	returned_run_q_acat_score	requested_final_q	score_neg_log10	final_value_method	aggregation_display	inferential_status	formal_fdr_controlled_q	source_analysis_id	source_category_aggregate_sha256
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Astrocytes	M_e33 · Astrocytes	WDR6	non_mt_driver	FALSE	5	1	1	1	Ast GRM3	0.00745773619492073	0.00745773619492073	0.00745773619492073	NA	0.0074577361949207	0.0074577361949207	2.1273929831517777	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Astrocytes	M_e33 · Astrocytes	AGRN	non_mt_driver	FALSE	6	2	1	1	Ast GRM3	0.00852029970359308	0.00852029970359308	0.00852029970359308	NA	0.008520299703593	0.008520299703593	2.0695451285516775	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Astrocytes	M_e33 · Astrocytes	DEF8	non_mt_driver	FALSE	9	3	1	1	Ast DPP10	0.0176015665454714	0.0176015665454714	0.0176015665454714	NA	0.0176015665454714	0.0176015665454714	1.754448678107575	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Astrocytes	M_e33 · Astrocytes	ID2	non_mt_driver	FALSE	10	4	1	1	Ast DPP10	0.0176015665454714	0.0176015665454714	0.0176015665454714	NA	0.0176015665454714	0.0176015665454714	1.754448678107575	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Astrocytes	M_e33 · Astrocytes	SELENBP1	non_mt_driver	FALSE	11	5	1	1	Ast DPP10	0.0176015665454714	0.0176015665454714	0.0176015665454714	NA	0.0176015665454714	0.0176015665454714	1.754448678107575	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Excitatory_neurons	M_e33 · Excitatory neurons	WDR82	non_mt_driver	FALSE	8	1	3	3	Exc L3-5 RORB PLCH1|Exc L5-6 RORB LINC02196|Exc L6 CT	5.533807138987e-06	0.00787174647710966	0.0372318574363053	1.6587308833012768e-05	1.6587308833012768e-05	1.6587308833012768e-05	4.780224069296827	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Excitatory_neurons	M_e33 · Excitatory neurons	RPL15	non_mt_driver	FALSE	13	2	2	2	Exc NRGN|Exc RELN CHD7	0.00100880447616119	0.001778946031297125	0.00254908758643306	0.0014455385376793354	0.0014455385376793	0.0014455385376793	2.8399703256616973	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Excitatory_neurons	M_e33 · Excitatory neurons	BEX1	non_mt_driver	FALSE	15	3	2	2	Exc NRGN|Exc RELN CHD7	0.00167821975866801	0.0018703813315282848	0.00206254290438856	0.0018506390183423939	0.0018506390183423	0.0018506390183423	2.732678285531726	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Excitatory_neurons	M_e33 · Excitatory neurons	GRINA	non_mt_driver	FALSE	17	4	2	2	Exc NRGN|Exc RELN CHD7	0.0012310237638779	0.02450916607861345	0.047787308393349	0.002400636582313147	0.0024006365823131	0.0024006365823131	2.6196735801520212	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Excitatory_neurons	M_e33 · Excitatory neurons	SELENOW	non_mt_driver	FALSE	19	5	1	1	Exc NRGN	0.00254908758643306	0.00254908758643306	0.00254908758643306	NA	0.002549087586433	0.002549087586433	2.593615241952844	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Inhibitory_neurons	M_e33 · Inhibitory neurons	FBXL7	non_mt_driver	FALSE	8	1	1	1	Inh L1-6 LAMP5 CA13	0.00847810374160994	0.00847810374160994	0.00847810374160994	NA	0.0084781037416099	0.0084781037416099	2.071701273527049	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Inhibitory_neurons	M_e33 · Inhibitory neurons	PHF11	non_mt_driver	FALSE	10	2	2	2	Inh L1-6 LAMP5 CA13|Inh PVALB SULF1	0.00847810374160994	0.01557542161907032	0.0226727394965307	0.01234297824946353	0.0123429782494635	0.0123429782494635	1.9085800363118701	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Inhibitory_neurons	M_e33 · Inhibitory neurons	PCBP4	non_mt_driver	FALSE	11	3	2	2	Inh ENOX2 SPHKAP|Inh L1-6 LAMP5 CA13	0.00847810374160994	0.02880727989740882	0.0491364560532077	0.014470961482803387	0.0144709614828033	0.0144709614828033	1.839502612432892	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Inhibitory_neurons	M_e33 · Inhibitory neurons	RAB11A	non_mt_driver	FALSE	12	4	2	2	Inh L1-6 LAMP5 CA13|Inh PVALB SULF1	0.00949321482464671	0.021262943651022357	0.033032672477398	0.014752684214101629	0.0147526842141016	0.0147526842141016	1.8311289536983977	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Inhibitory_neurons	M_e33 · Inhibitory neurons	KCNMB2-AS1	non_mt_driver	FALSE	13	5	1	1	Inh L1-6 LAMP5 CA13	0.0193439279601495	0.0193439279601495	0.0193439279601495	NA	0.0193439279601495	0.0193439279601495	1.7134553338617053	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Microglia	M_e33 · Microglia	HSPH1	non_mt_driver	FALSE	2	1	1	1	Mic P2RY12	2.82265917927868e-05	2.82265917927868e-05	2.82265917927868e-05	NA	2.82265917927868e-05	2.82265917927868e-05	4.549341557380648	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Microglia	M_e33 · Microglia	CHORDC1	non_mt_driver	FALSE	3	2	1	1	Mic P2RY12	0.000127003326245542	0.000127003326245542	0.000127003326245542	NA	0.0001270033262455	0.0001270033262455	3.896184904625546	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Microglia	M_e33 · Microglia	TMEM259	non_mt_driver	FALSE	8	3	1	1	Mic P2RY12	0.0354956007147673	0.0354956007147673	0.0354956007147673	NA	0.0354956007147673	0.0354956007147673	1.4498254695841706	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	Microglia	M_e33 · Microglia	MIB1	non_mt_driver	FALSE	9	4	1	1	Mic P2RY12	0.0369904394247115	0.0369904394247115	0.0369904394247115	NA	0.0369904394247115	0.0369904394247115	1.4319105094903946	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	OPCs	M_e33 · OPCs	UBB	non_mt_driver	FALSE	2	1	1	1	OPC	0.00302163307471061	0.00302163307471061	0.00302163307471061	NA	0.0030216330747106	0.0030216330747106	2.519758274379337	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	OPCs	M_e33 · OPCs	UBC	non_mt_driver	FALSE	3	2	1	1	OPC	0.00309455824788913	0.00309455824788913	0.00309455824788913	NA	0.0030945582478891	0.0030945582478891	2.509401338306846	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	OPCs	M_e33 · OPCs	TUBA1A	non_mt_driver	FALSE	4	3	1	1	OPC	0.035344185774685	0.035344185774685	0.035344185774685	NA	0.035344185774685	0.035344185774685	1.4516820187454862	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	OPCs	M_e33 · OPCs	TUBB2B	non_mt_driver	FALSE	7	4	1	1	OPC	0.0378520865634557	0.0378520865634557	0.0378520865634557	NA	0.0378520865634557	0.0378520865634557	1.421910175397245	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e33	Male	e33	OPCs	M_e33 · OPCs	SARAF	non_mt_driver	FALSE	9	5	1	1	OPC	0.0490242968036768	0.0490242968036768	0.0490242968036768	NA	0.0490242968036768	0.0490242968036768	1.3095886270629955	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Astrocytes	M_e4 · Astrocytes	PGK1	non_mt_driver	FALSE	6	1	1	1	Ast DPP10	0.00122525457910685	0.00122525457910685	0.00122525457910685	NA	0.0012252545791068	0.0012252545791068	2.9117736657366966	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Astrocytes	M_e4 · Astrocytes	P4HA1	non_mt_driver	FALSE	9	2	1	1	Ast DPP10	0.015539176928193	0.015539176928193	0.015539176928193	NA	0.015539176928193	0.015539176928193	1.808571988431539	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Astrocytes	M_e4 · Astrocytes	APOE	non_mt_driver	FALSE	10	3	1	1	Ast CHI3L1	0.0160980846209663	0.0160980846209663	0.0160980846209663	NA	0.0160980846209663	0.0160980846209663	1.7932257940321223	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Astrocytes	M_e4 · Astrocytes	RPL11	non_mt_driver	FALSE	11	4	1	1	Ast CHI3L1	0.0160980846209663	0.0160980846209663	0.0160980846209663	NA	0.0160980846209663	0.0160980846209663	1.7932257940321223	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Astrocytes	M_e4 · Astrocytes	RPLP1	non_mt_driver	FALSE	12	5	1	1	Ast CHI3L1	0.0160980846209663	0.0160980846209663	0.0160980846209663	NA	0.0160980846209663	0.0160980846209663	1.7932257940321223	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Excitatory_neurons	M_e4 · Excitatory neurons	WDR82	non_mt_driver	FALSE	9	1	6	6	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 CT	2.63935049859625e-05	0.00836974116055478	0.0446500199939284	0.0001541643636951341	0.0001541643636951	0.0001541643636951	3.8120160052682683	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Excitatory_neurons	M_e4 · Excitatory neurons	TTC8	non_mt_driver	FALSE	10	2	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	0.000296228066137333	0.01431898082565118	0.0466253758140441	0.0011046052418504943	0.0011046052418504	0.0011046052418504	2.9567929001841304	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Excitatory_neurons	M_e4 · Excitatory neurons	SAMD12	non_mt_driver	FALSE	12	3	1	1	Exc NRGN	0.00342722742118913	0.00342722742118913	0.00342722742118913	NA	0.0034272274211891	0.0034272274211891	2.465057076051474	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Excitatory_neurons	M_e4 · Excitatory neurons	ATP6AP2	non_mt_driver	FALSE	13	4	1	1	Exc RELN CHD7	0.0048320754233809	0.0048320754233809	0.0048320754233809	NA	0.0048320754233809	0.0048320754233809	2.315866295474986	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Excitatory_neurons	M_e4 · Excitatory neurons	ATP6V1G1	non_mt_driver	FALSE	14	5	1	1	Exc RELN CHD7	0.0048320754233809	0.0048320754233809	0.0048320754233809	NA	0.0048320754233809	0.0048320754233809	2.315866295474986	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Inhibitory_neurons	M_e4 · Inhibitory neurons	RPS15	non_mt_driver	FALSE	6	1	2	2	Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4	0.000230659541773689	0.0035187981510460343	0.00680693676031838	0.0004462012109154876	0.0004462012109154	0.0004462012109154	3.3504692554480515	acat_of_returned_within_call_q_values	ACAT across ≥2 returned calls	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Inhibitory_neurons	M_e4 · Inhibitory neurons	CCDC85B	non_mt_driver	FALSE	11	2	1	1	Inh LAMP5 NRG1 (Rosehip)	0.0102762748187447	0.0102762748187447	0.0102762748187447	NA	0.0102762748187447	0.0102762748187447	1.9881642898992287	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Inhibitory_neurons	M_e4 · Inhibitory neurons	BEX5	non_mt_driver	FALSE	12	3	1	1	Inh LAMP5 NRG1 (Rosehip)	0.0157614404159418	0.0157614404159418	0.0157614404159418	NA	0.0157614404159418	0.0157614404159418	1.8024040954689535	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Inhibitory_neurons	M_e4 · Inhibitory neurons	CADM1	non_mt_driver	FALSE	15	4	1	1	Inh LAMP5 NRG1 (Rosehip)	0.0174501544891742	0.0174501544891742	0.0174501544891742	NA	0.0174501544891742	0.0174501544891742	1.7582007238051525	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Inhibitory_neurons	M_e4 · Inhibitory neurons	TRIR	non_mt_driver	FALSE	18	5	1	1	Inh LAMP5 NRG1 (Rosehip)	0.0195613233048737	0.0195613233048737	0.0195613233048737	NA	0.0195613233048737	0.0195613233048737	1.7086017689469348	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Microglia	M_e4 · Microglia	RPL11	non_mt_driver	FALSE	3	1	1	1	Mic P2RY12	0.00010990816388128	0.00010990816388128	0.00010990816388128	NA	0.0001099081638812	0.0001099081638812	3.9589700473683798	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Microglia	M_e4 · Microglia	SLC11A1	non_mt_driver	FALSE	6	2	1	1	Mic P2RY12	0.00703374278406776	0.00703374278406776	0.00703374278406776	NA	0.0070337427840677	0.0070337427840677	2.1528135173813934	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Microglia	M_e4 · Microglia	RPS23	non_mt_driver	FALSE	7	3	1	1	Mic P2RY12	0.0186340159394812	0.0186340159394812	0.0186340159394812	NA	0.0186340159394812	0.0186340159394812	1.729693537352734	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Microglia	M_e4 · Microglia	RPS15	non_mt_driver	FALSE	8	4	1	1	Mic P2RY12	0.0226761835238166	0.0226761835238166	0.0226761835238166	NA	0.0226761835238166	0.0226761835238166	1.6444300368169682	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Microglia	M_e4 · Microglia	RPL32	non_mt_driver	FALSE	9	5	1	1	Mic P2RY12	0.0310626281869027	0.0310626281869027	0.0310626281869027	NA	0.0310626281869027	0.0310626281869027	1.507761801705301	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	OPCs	M_e4 · OPCs	ARID5A	non_mt_driver	FALSE	1	1	1	1	OPC	0.00548537330042996	0.00548537330042996	0.00548537330042996	NA	0.0054853733004299	0.0054853733004299	2.260793811699087	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	OPCs	M_e4 · OPCs	CEBPD	non_mt_driver	FALSE	2	2	1	1	OPC	0.00548537330042996	0.00548537330042996	0.00548537330042996	NA	0.0054853733004299	0.0054853733004299	2.260793811699087	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	OPCs	M_e4 · OPCs	MAP1LC3B	non_mt_driver	FALSE	3	3	1	1	OPC	0.00673765328557994	0.00673765328557994	0.00673765328557994	NA	0.0067376532855799	0.0067376532855799	2.1714913412376005	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	OPCs	M_e4 · OPCs	NFKBIA	non_mt_driver	FALSE	4	4	1	1	OPC	0.011742366756566	0.011742366756566	0.011742366756566	NA	0.011742366756566	0.011742366756566	1.93024435915974	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	OPCs	M_e4 · OPCs	PAPOLA	non_mt_driver	FALSE	5	5	1	1	OPC	0.0202828212932789	0.0202828212932789	0.0202828212932789	NA	0.0202828212932789	0.0202828212932789	1.69287163578433	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Oligodendrocytes	M_e4 · Oligodendrocytes	ZNF652	non_mt_driver	FALSE	1	1	1	1	Oli	0.0117254064232775	0.0117254064232775	0.0117254064232775	NA	0.0117254064232775	0.0117254064232775	1.9308720949388773	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
phase20_simple_aggr_non_mt_figure_v1_top5_plot_data_v1	M_e4	Male	e4	Oligodendrocytes	M_e4 · Oligodendrocytes	AC091180.5	non_mt_driver	FALSE	2	2	1	1	Oli	0.0324473970244432	0.0324473970244432	0.0324473970244432	NA	0.0324473970244432	0.0324473970244432	1.4888201371768044	singleton_within_call_q_passthrough	One-call q passthrough	exploratory_postselection	FALSE	phase20_simple_returned_only_acat_v1	4e0ab4204ba837ec7ca0d5920e27f2557849f6acbc0d92189d5737193eab8ebd
