feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
2113	CHRNB2	ENSG00000160716	phase18_exact	phase18	35	13	TRUE	TRUE	TRUE	1.70098290329354	TRUE		TRUE		-2.28235255034822	-0.273098703238212	1.1216659692621	293
2122	AL451085.2	ENSG00000271380	phase18_exact	phase18	65	16	TRUE	TRUE	TRUE	1.22129666697291	TRUE		TRUE		-2.74299538837972	-0.2615870236253	0.998850048921125	294
2124	CKS1B	ENSG00000173207	phase18_exact	phase18	72	26	TRUE	TRUE	TRUE	1.26860390485217	TRUE		TRUE		-3.91851866490016	-0.581799064060278	0.706351768479753	295
2128	DCST2	ENSG00000163354	phase18_exact	phase18	48	15	TRUE	TRUE	TRUE	1.14864234348113	TRUE		TRUE		-2.49749482170691	-0.391164894493737	0.799760665006361	296
2133	EFNA3	ENSG00000143590	phase18_exact	phase18	51	14	TRUE	TRUE	TRUE	1.00716049168851	TRUE		TRUE		-2.69178969444107	-0.642710217579484	0.653461224168208	297
2134	EFNA1	ENSG00000169242	phase18_exact	phase18	31	11	TRUE	TRUE	TRUE	1.45672373881826	TRUE		TRUE		-1.72772516077812	-0.0902634863075396	1.42614522664846	298
2138	TRIM46	ENSG00000163462	phase18_exact	phase18	74	26	TRUE	TRUE	TRUE	0.641543366459397	TRUE		TRUE		-2.25309427745617	-0.431667702034494	0.592226974474936	299
2175	MEX3A	ENSG00000254726	phase18_exact	phase18	43	13	TRUE	TRUE	TRUE	1.62354959847702	TRUE		TRUE		-2.23597081773128	-0.589244545425651	0.939169171106171	300
2180	BGLAP	ENSG00000242252	phase18_exact	phase18	53	15	TRUE	TRUE	TRUE	1.11432502839752	TRUE		TRUE		-2.70718978203455	-0.309971957657971	1.02943181342368	301
2181	PAQR6	ENSG00000160781	phase18_exact	phase18	61	15	TRUE	TRUE	TRUE	0.921411411696868	TRUE		TRUE		-3.20125676841703	-0.576124501832178	0.62417340595565	302
2187	TSACC	ENSG00000163467	phase18_exact	phase18	63	20	TRUE	TRUE	TRUE	1.08074802026049	TRUE		TRUE		-1.74581649636069	-0.156839720981668	0.97730497958721	303
2193	IQGAP3	ENSG00000183856	phase18_exact	phase18	50	22	TRUE	TRUE	TRUE	2.69200996073682	TRUE		TRUE		-2.46616389159095	0.0241083273740422	1.92230362578728	304
2198	HAPLN2	ENSG00000132702	phase18_exact	phase18	73	24	TRUE	TRUE	TRUE	0.830978774747674	TRUE		TRUE		-1.12638675104866	0.092212613553661	0.998090940887041	305
2200	BCAN	ENSG00000132692	phase18_exact	phase18	76	29	TRUE	TRUE	TRUE	0.89084136844377	TRUE		TRUE		-3.67514564275436	-0.568771926925819	0.664812407997863	306
2203	NES	ENSG00000132688	phase18_exact	phase18	17	9	TRUE	TRUE	TRUE	1.4931585741614	TRUE		TRUE		-1.65378892734841	0.0931476998803355	1.19028176106683	307
2206	CRABP2	ENSG00000143320	phase18_exact	phase18	17	8	TRUE	TRUE	TRUE	1.59794278044237	TRUE		TRUE		-1.74275915250335	-0.036018419207081	1.15097372287146	308
2230	CD5L	ENSG00000073754	phase18_exact	phase18	48	18	TRUE	TRUE	TRUE	2.14960291310005	TRUE		TRUE		-2.83088550061869	-0.574571970608511	1.33049233083226	309
2231	KIRREL1	ENSG00000183853	phase18_exact	phase18	45	14	TRUE	TRUE	TRUE	1.49453509211578	TRUE		TRUE		-2.74605298731131	-0.298473734595998	1.00036218419825	310
2235	CD1D	ENSG00000158473	phase18_exact	phase18	63	24	TRUE	TRUE	TRUE	1.80740051091412	TRUE		TRUE		-3.08206854155357	-0.497993839554884	1.2003801509849	311
2257	PYHIN1	ENSG00000163564	phase18_exact	phase18	16	9	TRUE	TRUE	TRUE	1.81895393423459	TRUE		TRUE		-1.32173998071733	0.272984793055214	1.65388692200451	312
2259	AIM2	ENSG00000163568	phase18_exact	phase18	77	41	TRUE	TRUE	TRUE	0.783674605370126	TRUE		TRUE		-2.12008548110542	-0.331915279495975	0.631727168144622	313
2262	ACKR1	ENSG00000213088	phase18_exact	phase18	51	16	TRUE	TRUE	TRUE	1.19598177595404	TRUE		TRUE		-2.30072290588848	-0.463815431104365	0.937211881742185	314
2271	FCRL6	ENSG00000181036	phase18_exact	phase18	43	12	TRUE	TRUE	TRUE	1.87387197047434	TRUE		TRUE		-2.59713664518191	-0.521142943139545	1.02727364923486	315
2272	SLAMF8	ENSG00000158714	phase18_exact	phase18	78	48	TRUE	TRUE	TRUE	1.06777127040843	TRUE		TRUE		-1.67268513036727	-0.362328467845448	0.864161368134829	316
2275	VSIG8	ENSG00000243284	phase18_exact	phase18	53	15	TRUE	TRUE	TRUE	1.18181481859621	TRUE		TRUE		-2.96527741724526	-0.665084858444236	0.755319541412845	317
2282	LINC01133	ENSG00000224259	phase18_exact	phase18	21	11	TRUE	TRUE	TRUE	1.63131082114935	TRUE		TRUE		-1.6285935135303	0.102825616610527	1.34481306208308	318
2283	KCNJ10	ENSG00000177807	phase18_exact	phase18	70	20	TRUE	TRUE	TRUE	0.912069974480253	TRUE		TRUE		-3.05221094410388	-0.371132081188768	0.822143367890885	319
2286	KCNJ9	ENSG00000162728	phase18_exact	phase18	74	30	TRUE	TRUE	TRUE	0.893018269763265	TRUE		TRUE		-1.98371045377931	-0.109525904823493	0.831610447651871	320
2288	ATP1A2	ENSG00000018625	phase18_exact	phase18	78	49	TRUE	TRUE	TRUE	0.728427146055276	TRUE		TRUE		-1.26655382865663	0.0554362403268368	1.10717463771698	321
2290	CASQ1	ENSG00000143318	phase18_exact	phase18	17	9	TRUE	TRUE	TRUE	1.23014622202639	TRUE		TRUE		-1.39859805072838	0.213950241271402	1.77961220834022	322
2299	VANGL2	ENSG00000162738	phase18_exact	phase18	19	8	TRUE	TRUE	TRUE	1.38221985229368	TRUE		TRUE		-1.25138801612189	0.338027485914618	1.74709217575166	323
2300	SLAMF6	ENSG00000162739	phase18_exact	phase18	53	17	TRUE	TRUE	TRUE	1.24525705754386	TRUE		TRUE		-1.86175159891593	-0.145138867317477	1.24269523833229	324
2305	CD48	ENSG00000117091	phase18_exact	phase18	38	23	TRUE	TRUE	TRUE	3.59767102161997	TRUE		TRUE		-2.01800194229333	0.588467211821347	2.6068192181573	325
2308	CD244	ENSG00000122223	phase18_exact	phase18	60	20	TRUE	TRUE	TRUE	2.00443804859423	TRUE		TRUE		-3.15372054230806	-0.42233306748747	0.980702701717601	326
2314	TSTD1	ENSG00000215845	phase18_exact	phase18	73	28	TRUE	TRUE	TRUE	1.18760888021542	TRUE		TRUE		-2.31183374539031	-0.216801787032251	1.098855008677	327
2319	KLHDC9	ENSG00000162755	phase18_exact	phase18	57	14	TRUE	TRUE	TRUE	1.42299230698959	TRUE		TRUE		-2.67373103985421	-0.23692883380359	0.98806686571528	328
2328	ADAMTS4	ENSG00000158859	phase18_exact	phase18	47	14	TRUE	TRUE	TRUE	1.66908458706092	TRUE		TRUE		-2.56763194416437	-0.223688784036532	1.13921644116773	329
2332	TOMM40L	ENSG00000158882	phase18_exact	phase18	77	38	TRUE	TRUE	TRUE	0.652351458777479	TRUE		TRUE		-4.32163803640245	-0.528574270396208	0.471911437535135	330
2333	NR1I3	ENSG00000143257	phase18_exact	phase18	16	8	TRUE	TRUE	TRUE	1.41284058319246	TRUE		TRUE		-1.68971042385484	-0.00505493793050327	1.21235202196471	331
2334	PCP4L1	ENSG00000248485	phase18_exact	phase18	57	15	TRUE	TRUE	TRUE	1.43324273524695	TRUE		TRUE		-2.92702398487081	-0.431909278077862	0.999255778711282	332
2346	FCGR3B	ENSG00000162747	phase18_exact	phase18	54	17	TRUE	TRUE	TRUE	1.6609237103871	TRUE		TRUE		-2.1324180030428	-0.156763295311258	1.2186402544308	333
2347	FCGR2B	ENSG00000072694	phase18_exact	phase18	78	50	TRUE	TRUE	TRUE	0.760950788945069	TRUE		TRUE		-1.68364500842423	-0.0874682239004482	1.08964913859672	334
2350	FCRLB	ENSG00000162746	phase18_exact	phase18	24	10	TRUE	TRUE	TRUE	1.78007485568652	TRUE		TRUE		-1.55027440448107	0.222375589719977	1.60947803723225	335
2360	C1orf226	ENSG00000239887	phase18_exact	phase18	36	11	TRUE	TRUE	TRUE	1.50949956509214	TRUE		TRUE		-2.23759406124835	-0.0855480704846187	1.32737807677473	336
2361	SH2D1B	ENSG00000198574	phase18_exact	phase18	21	10	TRUE	TRUE	TRUE	1.38942407464885	TRUE		TRUE		-1.74743978452886	0.0796801503311125	1.26718961018581	337
2366	DDR2	ENSG00000162733	phase18_exact	phase18	73	26	TRUE	TRUE	TRUE	0.773178427864354	TRUE		TRUE		-1.4579644355108	-0.226277559342477	0.849522622263204	338
2369	RGS4	ENSG00000117152	phase18_exact	phase18	78	39	TRUE	TRUE	TRUE	0.957604800772927	TRUE		TRUE		-1.3919365626575	-0.222154642348887	0.906790553791357	339
2374	NUF2	ENSG00000143228	phase18_exact	phase18	77	40	TRUE	TRUE	TRUE	0.803382209581671	TRUE		TRUE		-1.45840775476887	-0.178531643733526	0.953463084217383	340
2382	RXRG	ENSG00000143171	phase18_exact	phase18	17	8	TRUE	TRUE	TRUE	1.54024810875687	TRUE		TRUE		-1.34050622242691	0.311819584946905	1.69979139600468	341
2390	TMCO1-AS1	ENSG00000224358	exact	unique_symbol	74	27	TRUE	TRUE	TRUE	0.693236212458594	TRUE		TRUE		-1.2539713234785	-0.158457524930651	0.867352850041966	342
2398	LINC01675	ENSG00000234142	phase18_exact	phase18	56	20	TRUE	TRUE	TRUE	1.79527787843811	TRUE		TRUE		-2.33329290903695	-0.000923390779736989	1.44635414341852	343
2402	MAEL	ENSG00000143194	phase18_exact	phase18	39	14	TRUE	TRUE	TRUE	1.56965734600491	TRUE		TRUE		-1.92638254839415	-0.106174508491785	1.22971621653668	344
2404	GPA33	ENSG00000143167	phase18_exact	phase18	43	9	TRUE	TRUE	TRUE	1.32300674404859	TRUE		TRUE		-1.96123128351237	-0.136374220141683	1.13623063152018	345
2405	DUSP27	ENSG00000198842	phase18_exact	phase18	74	44	TRUE	TRUE	TRUE	1.60380286686681	TRUE		TRUE		-1.87141028602786	0.0647295048126104	1.16849301813649	346
2410	CD247	ENSG00000198821	phase18_exact	phase18	78	52	TRUE	TRUE	TRUE	0.895592980002021	TRUE		TRUE		-1.14491285995064	0.237020180529618	1.72638928168657	347
2430	DPT	ENSG00000143196	phase18_exact	phase18	20	8	TRUE	TRUE	TRUE	1.49250728728132	TRUE		TRUE		-1.53001138437921	0.160393184339713	1.35037101791873	348
2441	CCDC181	ENSG00000117477	phase18_exact	phase18	70	18	TRUE	TRUE	TRUE	0.80702301485235	TRUE		TRUE		-2.47355082572959	-0.508626389597756	0.501526275081512	349
2444	F5	ENSG00000198734	phase18_exact	phase18	23	11	TRUE	TRUE	TRUE	1.58726766210705	TRUE		TRUE		-1.846992292302	-0.0857454342038378	1.1689993836638	350
2447	SELL	ENSG00000188404	phase18_exact	phase18	74	45	TRUE	TRUE	TRUE	1.88822921478169	TRUE		TRUE		-3.06147789944572	-0.363432965149075	1.21103656224107	351
2461	PRRX1	ENSG00000116132	phase18_exact	phase18	69	25	TRUE	TRUE	TRUE	0.835259915139586	TRUE		TRUE		-1.99811207357822	-0.241310139319921	0.870111446635862	352
2471	MYOCOS	ENSG00000283683	phase18_exact	phase18	73	32	TRUE	TRUE	TRUE	1.46115742846125	TRUE		TRUE		-1.40823927128523	-0.00553080803373747	1.30925121448178	353
2477	DNM3OS	ENSG00000230630	phase18_exact	phase18	16	8	TRUE	TRUE	TRUE	1.67580460723974	TRUE		TRUE		-1.50771200598953	0.155900990545333	1.47978124594688	354
2480	C1orf105	ENSG00000180999	phase18_exact	phase18	31	9	TRUE	TRUE	TRUE	1.34335176869721	TRUE		TRUE		-2.01870576485807	-0.165034735892596	1.13558606955956	355
2485	TNFSF18	ENSG00000120337	phase18_exact	phase18	19	13	TRUE	TRUE	TRUE	3.00305793719761	TRUE		TRUE		-1.19835217137671	1.14747971708745	3.77674385087752	356
2487	TNFSF4	ENSG00000117586	phase18_exact	phase18	60	15	TRUE	TRUE	TRUE	0.872688521174185	TRUE		TRUE		-3.13184631615627	-0.385883298727723	0.741669241067807	357
2490	SLC9C2	ENSG00000162753	phase18_exact	phase18	63	23	TRUE	TRUE	TRUE	1.44668215195266	TRUE		TRUE		-2.91566190202421	-0.55635909121325	0.976766552361425	358
2492	ANKRD45	ENSG00000183831	phase18_exact	phase18	34	10	TRUE	TRUE	TRUE	1.37903465777976	TRUE		TRUE		-2.42807922042006	-0.16427360543343	1.01432648796221	359
2495	CENPL	ENSG00000120334	phase18_exact	phase18	75	29	TRUE	TRUE	TRUE	0.672630170340753	TRUE		TRUE		-3.82811019760142	-0.677863370745492	0.465475195479086	360
2502	RC3H1-IT1	ENSG00000236535	exact	unique_symbol	35	12	TRUE	TRUE	TRUE	1.39017521639459	TRUE		TRUE		-1.81634307100231	-0.057147287311306	1.17013188172544	361
2504	RABGAP1L-DT	ENSG00000227373	exact	unique_symbol	16	9	TRUE	TRUE	TRUE	1.36417727453571	TRUE		TRUE		-1.43129498328948	0.00926254133497888	1.12235397818673	362
2506	GPR52	ENSG00000203737	phase18_exact	phase18	25	10	TRUE	TRUE	TRUE	1.25615298800038	TRUE		TRUE		-1.46265777752216	0.0536130570237408	1.31087983327884	363
2507	RABGAP1L-IT1	ENSG00000223525	exact	unique_symbol	45	12	TRUE	TRUE	TRUE	0.911965277453926	TRUE		TRUE		-2.24153003864052	-0.363413063744846	0.874553211926154	364
2523	PAPPA2	ENSG00000116183	phase18_exact	phase18	64	21	TRUE	TRUE	TRUE	1.29466570980675	TRUE		TRUE		-2.53068238519528	-0.312473723813139	0.857487935866916	365
2527	LINC01645	ENSG00000224968	phase18_exact	phase18	44	31	TRUE	TRUE	TRUE	4.67202397401559	TRUE		TRUE		-3.08859177427846	-0.461414695084914	2.22910873538819	366
2531	RASAL2-AS1	ENSG00000224687	phase18_exact	phase18	28	11	TRUE	TRUE	TRUE	1.48282950653878	TRUE		TRUE		-1.57837289203317	-0.00811910988664868	1.51751737649854	367
2540	ANGPTL1	ENSG00000116194	phase18_exact	phase18	76	50	TRUE	TRUE	TRUE	1.09184979330743	TRUE		TRUE		-2.1393328724025	-0.302326928547221	0.877512892669861	368
2545	AXDND1	ENSG00000162779	phase18_exact	phase18	52	14	TRUE	TRUE	TRUE	1.14294199946375	TRUE		TRUE		-2.52345372170503	-0.345735252738976	0.945673151371876	369
2549	TDRD5	ENSG00000162782	phase18_exact	phase18	36	11	TRUE	TRUE	TRUE	1.35293661251123	TRUE		TRUE		-1.87585690021689	-0.0681971370921048	1.1792749067562	370
2551	FAM163A	ENSG00000143340	phase18_exact	phase18	45	15	TRUE	TRUE	TRUE	1.16174921806474	TRUE		TRUE		-2.45557587262399	-0.0662079559315991	1.21164277544755	371
2553	LINC02818	ENSG00000231966	exact	unique_symbol	27	12	TRUE	TRUE	TRUE	1.77771562636022	TRUE		TRUE		-1.8490265816702	0.183994555904645	1.35225954306174	372
2562	LHX4	ENSG00000121454	phase18_exact	phase18	58	16	TRUE	TRUE	TRUE	1.17939268339261	TRUE		TRUE		-2.73278668717637	-0.581867927488593	0.713492314783339	373
2567	KIAA1614	ENSG00000135835	phase18_exact	phase18	74	23	TRUE	TRUE	TRUE	0.784679053247104	TRUE		TRUE		-1.51374939810459	-0.170751366508209	0.797923976084911	374
2569	KIAA1614-AS1	ENSG00000232586	phase18_exact	phase18	38	13	TRUE	TRUE	TRUE	1.58121755210449	TRUE		TRUE		-1.9108691881004	0.0884658755546058	1.12470013942747	375
2572	IER5	ENSG00000162783	phase18_exact	phase18	78	47	TRUE	TRUE	TRUE	0.634691577951063	TRUE		TRUE		-1.10952920242589	-0.157195555554706	0.790727569980986	376
2582	LINC01344	ENSG00000228918	phase18_exact	phase18	59	13	TRUE	TRUE	TRUE	0.987656401137168	TRUE		TRUE		-3.19940585929179	-0.553510782710249	0.635129363362869	377
2584	GLUL	ENSG00000135821	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.949743193386864	TRUE		TRUE		-0.74848712723777	0.36372101666875	2.0310408291345	378
2589	RGS16	ENSG00000143333	phase18_exact	phase18	77	63	TRUE	TRUE	TRUE	1.69426659138598	TRUE		TRUE		-2.99861682194697	-0.548334292666708	1.22655240005602	379
2591	RGS8	ENSG00000135824	phase18_exact	phase18	24	8	TRUE	TRUE	TRUE	1.61481395225096	TRUE		TRUE		-1.58026779409536	0.00781846715192772	1.44446420998542	380
2616	C1orf21	ENSG00000116667	phase18_exact	phase18	77	55	TRUE	TRUE	TRUE	0.728803371017375	TRUE		TRUE		-5.16777863858514	-0.619528515535014	0.417167059656775	381
2630	HMCN1	ENSG00000143341	phase18_exact	phase18	41	12	TRUE	TRUE	TRUE	1.59958928337938	TRUE		TRUE		-2.04794682465811	-0.270924309763874	1.13458845155953	382
2633	PRG4	ENSG00000116690	phase18_exact	phase18	58	16	TRUE	TRUE	TRUE	0.98144697278282	TRUE		TRUE		-1.86126449599479	-0.105323718510937	1.06625163688414	383
2638	PDC	ENSG00000116703	phase18_exact	phase18	48	16	TRUE	TRUE	TRUE	1.53630672164972	TRUE		TRUE		-1.94779431516798	-0.198732723666609	1.28230485881542	384
2640	PTGS2	ENSG00000073756	phase18_exact	phase18	38	21	TRUE	TRUE	TRUE	3.16530933213064	TRUE		TRUE		-2.09578195254253	-0.0810427436660986	2.47847606645815	385
2667	RGS1	ENSG00000090104	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	1.80805268212994	TRUE		TRUE		-2.56910964928491	-0.385684313497391	1.21864486311178	386
2668	RGS13	ENSG00000127074	phase18_exact	phase18	20	11	TRUE	TRUE	TRUE	2.29842009559708	TRUE		TRUE		-1.54048088961926	0.546523304978761	1.96298954637823	387
2670	RGS2	ENSG00000116741	phase18_exact	phase18	78	59	TRUE	TRUE	TRUE	1.88531099674533	TRUE		TRUE		-1.65854939311795	-0.0962815409369671	1.57891257670564	388
2675	B3GALT2	ENSG00000162630	phase18_exact	phase18	76	26	TRUE	TRUE	TRUE	0.764900122775097	TRUE		TRUE		-2.806479207728	-0.402174566469362	0.669562380985809	389
2676	LINC01031	ENSG00000232077	phase18_exact	phase18	48	14	TRUE	TRUE	TRUE	1.4973932128154	TRUE		TRUE		-2.64196075754161	-0.255959669364872	1.13878543477348	390
2686	CFH	ENSG00000000971	phase18_exact	phase18	18	10	TRUE	TRUE	TRUE	1.87615804248318	TRUE		TRUE		-1.47418191974806	0.550721054791761	2.16807077864968	391
2693	ASPM	ENSG00000066279	phase18_exact	phase18	33	18	TRUE	TRUE	TRUE	3.23812551953027	TRUE		TRUE		-2.04755829805597	0.0561914160324168	2.25176582972731	392
2714	LINC00862	ENSG00000203721	phase18_exact	phase18	78	63	TRUE	TRUE	TRUE	0.662510050721021	TRUE		TRUE		-0.796178234450361	0.136791580392517	1.15080941314323	393
2719	KIF14	ENSG00000118193	phase18_exact	phase18	43	19	TRUE	TRUE	TRUE	2.47475811109695	TRUE		TRUE		-2.26150179680448	0.159720069152191	2.20990623539451	394
2721	DDX59-AS1	ENSG00000260088	exact	unique_symbol	68	25	TRUE	TRUE	TRUE	1.01382757605513	TRUE		TRUE		-1.64669513773854	-0.153297165040214	1.04182101678045	395
2734	TNNT2	ENSG00000118194	phase18_exact	phase18	72	27	TRUE	TRUE	TRUE	1.03668352630728	TRUE		TRUE		-1.8369776446271	-0.12051045981621	1.05786266095813	396
2747	SHISA4	ENSG00000198892	phase18_exact	phase18	70	20	TRUE	TRUE	TRUE	0.745803337069391	TRUE		TRUE		-1.65583015976692	0.0551676335305529	0.909320165329845	397
2752	ELF3-AS1	ENSG00000234678	phase18_exact	phase18	74	27	TRUE	TRUE	TRUE	0.973814639248771	TRUE		TRUE		-4.59901638677185	-0.67886377445497	0.675220202207043	398
2755	GPR37L1	ENSG00000170075	phase18_exact	phase18	54	15	TRUE	TRUE	TRUE	1.1267109542746	TRUE		TRUE		-2.03150857234509	-0.196807625473362	0.87994101702698	399
2757	PTPN7	ENSG00000143851	phase18_exact	phase18	78	49	TRUE	TRUE	TRUE	0.777664335003438	TRUE		TRUE		-1.24457837551235	0.0141907098531361	0.891488296522353	400
2759	UBE2T	ENSG00000077152	phase18_exact	phase18	70	21	TRUE	TRUE	TRUE	0.769330401210292	TRUE		TRUE		-1.58522031995796	-0.400501030571094	0.67389778966037	401
2761	SYT2	ENSG00000143858	phase18_exact	phase18	61	19	TRUE	TRUE	TRUE	1.1517163677376	TRUE		TRUE		-1.94581266352212	-0.313436350328407	0.832622427259339	402
2774	ADORA1	ENSG00000163485	phase18_exact	phase18	78	46	TRUE	TRUE	TRUE	0.798472079986013	TRUE		TRUE		-1.42597442760213	-0.261202111557658	0.883832304910041	403
2777	MYBPH	ENSG00000133055	phase18_exact	phase18	26	20	TRUE	TRUE	TRUE	4.00085678676381	TRUE		TRUE		-2.01230861873099	0.108219086953565	3.10431832088235	404
2778	CHI3L1	ENSG00000133048	phase18_exact	phase18	73	47	TRUE	TRUE	TRUE	4.06289371822663	TRUE		TRUE		-1.53494956024145	0.902982248939823	3.91238857671146	405
2779	CHIT1	ENSG00000133063	phase18_exact	phase18	74	29	TRUE	TRUE	TRUE	0.955949059015467	TRUE		TRUE		-1.62023788972228	-0.222574183844303	1.03646762786775	406
2780	LINC01353	ENSG00000231507	phase18_exact	phase18	30	10	TRUE	TRUE	TRUE	1.62828188767897	TRUE		TRUE		-1.865826782767	-0.101518194130194	1.26661883130489	407
2784	PRELP	ENSG00000188783	phase18_exact	phase18	42	13	TRUE	TRUE	TRUE	1.09228832229607	TRUE		TRUE		-2.35085908652052	-0.361702595878148	0.915173098454946	408
2788	ZC3H11A	ENSG00000058673	phase18_exact	phase18	65	18	TRUE	TRUE	TRUE	0.833889135504682	TRUE		TRUE		-2.62743724712697	-0.382742826890269	0.759395943062313	409
2794	SOX13	ENSG00000143842	phase18_exact	phase18	62	17	TRUE	TRUE	TRUE	0.707216098840568	TRUE		TRUE		-1.51743934761149	-0.0901021740157015	0.784077767629623	410
2796	ETNK2	ENSG00000143845	phase18_exact	phase18	24	9	TRUE	TRUE	TRUE	0.943165522507728	TRUE		TRUE		-2.00435292027043	-0.165802913454134	0.730323500718885	411
2804	AL606489.1	ENSG00000226330	phase18_exact	phase18	77	33	TRUE	TRUE	TRUE	0.643302449154924	TRUE		TRUE		-4.6792210890635	-0.570677147617846	0.486308970982972	412
2814	CNTN2	ENSG00000184144	phase18_exact	phase18	77	39	TRUE	TRUE	TRUE	0.796360291532706	TRUE		TRUE		-4.72538122914664	-0.49926479747294	0.636755482383981	413
2815	TMEM81	ENSG00000174529	phase18_exact	phase18	34	13	TRUE	TRUE	TRUE	1.31593095855372	TRUE		TRUE		-2.00065634671032	-0.161429824181685	1.17173342799197	414
2818	TMCC2	ENSG00000133069	phase18_exact	phase18	77	37	TRUE	TRUE	TRUE	0.643768210094468	TRUE		TRUE		-4.13710946434104	-0.606036797909293	0.452337012577303	415
2821	KLHDC8A	ENSG00000162873	phase18_exact	phase18	34	10	TRUE	TRUE	TRUE	1.27325750435676	TRUE		TRUE		-2.43800059456109	-0.251356954195264	1.01592160033774	416
2829	SLC45A3	ENSG00000158715	phase18_exact	phase18	26	9	TRUE	TRUE	TRUE	1.68545890361918	TRUE		TRUE		-1.73174104349167	0.00186631702106261	1.45227359074604	417
2835	PM20D1	ENSG00000162877	phase18_exact	phase18	44	19	TRUE	TRUE	TRUE	2.51391944947018	TRUE		TRUE		-2.77660821473637	-0.387890299641113	1.45336152389482	418
2838	RAB7B	ENSG00000276600	phase18_exact	phase18	44	15	TRUE	TRUE	TRUE	2.30838969068876	TRUE		TRUE		-2.84477212701263	-0.152140409901986	2.10414942924493	419
2840	RHEX	ENSG00000263961	phase18_exact	phase18	29	12	TRUE	TRUE	TRUE	2.54528661996641	TRUE		TRUE		-2.15086983600641	0.348801867041734	2.88470395812417	420
2848	C1orf147	ENSG00000162888	phase18_exact	phase18	74	34	TRUE	TRUE	TRUE	1.41980536195107	TRUE		TRUE		-2.1385690580192	-0.354067382755936	1.07765305005797	421
2853	DYRK3	ENSG00000143479	phase18_exact	phase18	40	10	TRUE	TRUE	TRUE	1.12369810368819	TRUE		TRUE		-2.16786941057102	-0.143321528024327	0.978984115238689	422
2855	IL10	ENSG00000136634	phase18_exact	phase18	69	29	TRUE	TRUE	TRUE	1.40415872102102	TRUE		TRUE		-1.59778392645678	0.104598683963714	1.3775761707437	423
2856	IL19	ENSG00000142224	phase18_exact	phase18	64	17	TRUE	TRUE	TRUE	1.30611142603198	TRUE		TRUE		-2.00259469964554	0.021209922653707	1.0931701888668	424
2859	FCMR	ENSG00000162894	phase18_exact	phase18	23	12	TRUE	TRUE	TRUE	2.28185138644799	TRUE		TRUE		-1.71158310213839	0.310300420322565	2.09779585098642	425
2873	CR1	ENSG00000203710	phase18_exact	phase18	74	48	TRUE	TRUE	TRUE	2.1794071370011	TRUE		TRUE		-2.05064977748479	0.0648321642101776	1.80281985590047	426
2875	CR1L	ENSG00000197721	phase18_exact	phase18	75	26	TRUE	TRUE	TRUE	0.932679888648973	TRUE		TRUE		-1.40384747629246	-0.046160973596617	1.11389235189753	427
2881	LINC02767	ENSG00000284237	exact	unique_symbol	19	10	TRUE	TRUE	TRUE	1.7375155952563	TRUE		TRUE		-1.29126038622149	0.290875214306243	1.76698561938265	428
2896	CAMK1G	ENSG00000008118	phase18_exact	phase18	74	27	TRUE	TRUE	TRUE	1.01248718225553	TRUE		TRUE		-2.34880296071228	-0.487973259802744	0.712682654101433	429
2897	LAMB3	ENSG00000196878	phase18_exact	phase18	19	11	TRUE	TRUE	TRUE	1.59850274132819	TRUE		TRUE		-1.28428782141431	0.224049915836916	1.76706317596232	430
2898	HSD11B1-AS1	ENSG00000227591	exact	unique_symbol	70	22	TRUE	TRUE	TRUE	1.23224541812014	TRUE		TRUE		-3.2660906170426	-0.353104188111112	0.754976307081629	431
2900	HSD11B1	ENSG00000117594	phase18_exact	phase18	45	13	TRUE	TRUE	TRUE	1.27640393295204	TRUE		TRUE		-2.1239802047216	-0.285247609259228	1.02561172870347	432
2902	C1orf74	ENSG00000162757	phase18_exact	phase18	52	15	TRUE	TRUE	TRUE	0.903561618428371	TRUE		TRUE		-2.76675946201976	-0.51636142423732	0.656919129135078	433
2931	DTL	ENSG00000143476	phase18_exact	phase18	39	28	TRUE	TRUE	TRUE	5.48332112399517	TRUE		TRUE		-2.08689252839756	0.813104409038241	3.54495413188532	434
2946	ATF3	ENSG00000162772	phase18_exact	phase18	74	35	TRUE	TRUE	TRUE	1.77016895317998	TRUE		TRUE		-1.75147633313049	-0.210298564477736	1.89968903498904	435
2949	LINC02773	ENSG00000237980	exact	unique_symbol	65	22	TRUE	TRUE	TRUE	1.41430786297012	TRUE		TRUE		-2.71310890044604	-0.283263034135874	1.01465207814786	436
2953	SPATA45	ENSG00000185523	phase18_exact	phase18	58	17	TRUE	TRUE	TRUE	1.25308187573406	TRUE		TRUE		-2.57938593007955	-0.5767721751403	0.764285232712386	437
2957	VASH2	ENSG00000143494	phase18_exact	phase18	47	15	TRUE	TRUE	TRUE	1.29659738123342	TRUE		TRUE		-2.58804262032473	-0.145508472216133	1.14157211185583	438
2962	PROX1-AS1	ENSG00000230461	exact	unique_symbol	75	23	TRUE	TRUE	TRUE	0.759732403543867	TRUE		TRUE		-4.14738077097476	-0.679609239068399	0.548157982219459	439
