schema_version	case_order	case_id	case_label	broad_network	network_display_order	display_network	network_color	slot_rank	slot_status	list_status	empty_result_reason	total_passing_candidate_count	displayed_candidate_count	display_rank	current_symbol	is_core_mito	mitocarta_canonical_symbol	mapping_status	mito_tier	genome_origin	is_mtdna_gene	extended_reference_member	aggregate_acat_p	aggregate_acat_q	negative_log10_acat_q	capped_negative_log10_acat_q	display_score	coverage_numerator	coverage_denominator	coverage_fraction	conservative_support_count	evidence_tier	supporting_groups	supporting_directions	supporting_fine_cell_types	selected_network_count_within_case	sector_start_degrees	sector_end_degrees	sector_mid_degrees	source_top5_sha256	source_candidates_sha256	source_figure_data_sha256
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Vasculature_cells	7	Vasculature	#D55E00	3	ranked_candidate	ranked_candidates	NA	4	4	3	MT-ATP6	TRUE	MT-ATP6	mapped_ensembl	core_mito_protein	mtDNA	TRUE	TRUE	3.25477573958788e-07	0.000399903445870697	3.39804485364047	3.39804485364047	0.226536323576031	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	End	2	-237.142857142857	-245.428571428571	-241.285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Vasculature_cells	7	Vasculature	#D55E00	4	ranked_candidate	ranked_candidates	NA	4	4	4	MT-ND4	TRUE	MT-ND4	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.61811905796573e-06	0.00149109671191542	2.82649418747318	2.82649418747318	0.188432945831545	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	End	4	-246.428571428571	-254.714285714286	-250.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Vasculature_cells	7	Vasculature	#D55E00	5	unused_display_slot	ranked_candidates	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-255.714285714286	-264	-259.857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Astrocytes	1	Astrocytes	#009E73	1	ranked_candidate	ranked_candidates	NA	2	2	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	8.05400425917889e-10	1.66476268037228e-06	5.77864766843438	5.77864766843438	0.385243177895625	17	17	1	2	tier1_recurrent_stable	F_e4|M_e2	AD_down_mito	Ast CHI3L1|Ast DPP10	5	90	81.7142857142857	85.8571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Astrocytes	1	Astrocytes	#009E73	2	ranked_candidate	ranked_candidates	NA	2	2	2	RPL13	TRUE	MRPL13	mapped_ensembl	core_mito_protein	nuclear	FALSE	FALSE	3.09181217573216e-05	0.0147479440782424	1.83126851783543	1.83126851783543	0.122084567855696	14	14	1	1	tier2_localized_or_unstable	F_e4	AD_down_mito	Ast DPP10	1	80.7142857142857	72.4285714285714	76.5714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Astrocytes	1	Astrocytes	#009E73	3	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.4285714285714	63.1428571428571	67.2857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Astrocytes	1	Astrocytes	#009E73	4	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.1428571428571	53.8571428571428	58	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Astrocytes	1	Astrocytes	#009E73	5	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.8571428571428	44.5714285714286	48.7142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Excitatory_neurons	2	Excitatory neurons	#E69F00	1	ranked_candidate	ranked_candidates	NA	9	5	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	2.29440627798961e-11	4.24694602055877e-08	7.37192325893455	7.37192325893455	0.491461550595637	63	63	1	9	tier1_recurrent_stable	F_e2|F_e33|M_e2	AD_down_mito|AD_up_mito	Exc L4-5 RORB GABRG1|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA|Exc L6b|Exc RELN CHD7	5	38.5714285714286	30.2857142857143	34.4285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Excitatory_neurons	2	Excitatory neurons	#E69F00	2	ranked_candidate	ranked_candidates	NA	9	5	2	MT-CYB	TRUE	MT-CYB	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	5.97950805110563e-07	0.000395288192949876	3.40308615761073	3.40308615761073	0.226872410507382	65	65	1	8	tier1_recurrent_stable	F_e2|F_e33|M_e2	AD_down_mito|AD_up_mito	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6b|Exc RELN CHD7	1	29.2857142857143	21	25.1428571428571	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Excitatory_neurons	2	Excitatory neurons	#E69F00	3	ranked_candidate	ranked_candidates	NA	9	5	3	COX4I1	TRUE	COX4I1	mapped_ensembl	core_mito_protein	nuclear	FALSE	FALSE	3.45393623732406e-06	0.00213107865842894	2.6714005201163	2.6714005201163	0.178093368007753	76	76	1	4	tier1_recurrent_stable	F_e2|F_e33|M_e2	AD_down_mito|AD_up_mito	Exc L3-5 RORB PLCH1|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 CT	1	20	11.7142857142857	15.8571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Excitatory_neurons	2	Excitatory neurons	#E69F00	4	ranked_candidate	ranked_candidates	NA	9	5	4	MT-ND4L	TRUE	MT-ND4L	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.80370462423054e-06	0.0021942274200685	2.6587183621021	2.6587183621021	0.177247890806807	66	66	1	4	tier1_recurrent_stable	F_e2|F_e33|M_e2	AD_down_mito|AD_up_mito	Exc L3-5 RORB PLCH1|Exc L5 ET|Exc L5/6 NP|Exc RELN CHD7	1	10.7142857142857	2.42857142857142	6.57142857142856	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Excitatory_neurons	2	Excitatory neurons	#E69F00	5	ranked_candidate	ranked_candidates	NA	9	5	5	UQCR10	TRUE	UQCR10	mapped_ensembl	core_mito_protein	nuclear	FALSE	FALSE	7.07077683924208e-06	0.00261760158588742	2.58209645488914	2.58209645488914	0.172139763659276	79	79	1	5	tier1_recurrent_stable	F_e2|F_e33|M_e2|M_e4	AD_down_mito|AD_up_mito	Exc L3-5 RORB PLCH1|Exc L5/6 IT Car3|Exc L6b|Exc NRGN|Exc RELN CHD7	1	1.42857142857142	-6.85714285714287	-2.71428571428572	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	1	ranked_candidate	ranked_candidates	NA	9	5	1	MT-CO3	TRUE	MT-CO3	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.20443615697152e-08	4.11770046170841e-05	4.38534524891726	4.38534524891726	0.292356349927817	24	24	1	4	tier1_recurrent_stable	F_e33|F_e4|M_e2	AD_down_mito|AD_up_mito	Inh ENOX2 SPHKAP|Inh L1-6 LAMP5 CA13|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	1	-12.8571428571429	-21.1428571428572	-17	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	2	ranked_candidate	ranked_candidates	NA	9	5	2	MT-ND5	TRUE	MT-ND5	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.13692373188759e-05	0.00628488254475477	2.20170283422966	2.20170283422966	0.146780188948644	21	21	1	3	tier1_recurrent_stable	F_e4|M_e2	AD_down_mito	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	1	-22.1428571428572	-30.4285714285714	-26.2857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	3	ranked_candidate	ranked_candidates	NA	9	5	3	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.36724338578091e-05	0.0152714391202181	1.81612003481524	1.81612003481524	0.121074668987683	23	23	1	3	tier1_recurrent_stable	F_e4|M_e2	AD_down_mito	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	5	-31.4285714285714	-39.7142857142857	-35.5714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	4	ranked_candidate	ranked_candidates	NA	9	5	4	ATP5PF	TRUE	ATP5PF	mapped_ensembl	core_mito_protein	nuclear	FALSE	TRUE	3.80685794751405e-05	0.0156427413050683	1.80568713686818	1.80568713686818	0.120379142457878	22	22	1	4	tier1_recurrent_stable	F_e4|M_e2	AD_down_mito	Inh PVALB HTR4|Inh RYR3 TSHZ2|Inh VIP CLSTN2	1	-40.7142857142857	-49	-44.8571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	5	ranked_candidate	ranked_candidates	NA	9	5	5	ATP5MC3	TRUE	ATP5MC3	mapped_ensembl	core_mito_protein	nuclear	FALSE	TRUE	3.85489085338907e-05	0.0156427413050683	1.80568713686818	1.80568713686818	0.120379142457878	22	23	0.956521739130435	6	tier1_recurrent_stable	F_e4|M_e2|M_e4	AD_down_mito	Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh RYR3 TSHZ2|Inh VIP CLSTN2	1	-50	-58.2857142857143	-54.1428571428572	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Microglia	4	Microglia	#CC79A7	1	ranked_candidate	ranked_candidates	NA	1	1	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	2.70582048451929e-05	0.027491136122716	1.56080731175236	1.56080731175236	0.104053820783491	4	4	1	1	tier2_localized_or_unstable	M_e4	AD_down_mito	Mic P2RY12	5	-64.2857142857143	-72.5714285714286	-68.4285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Microglia	4	Microglia	#CC79A7	2	unused_display_slot	ranked_candidates	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-73.5714285714286	-81.8571428571429	-77.7142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Microglia	4	Microglia	#CC79A7	3	unused_display_slot	ranked_candidates	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-82.8571428571429	-91.1428571428572	-87	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Microglia	4	Microglia	#CC79A7	4	unused_display_slot	ranked_candidates	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-92.1428571428572	-100.428571428571	-96.2857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Microglia	4	Microglia	#CC79A7	5	unused_display_slot	ranked_candidates	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-101.428571428571	-109.714285714286	-105.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	OPCs	5	OPCs	#56B4E9	1	ranked_candidate	ranked_candidates	NA	2	2	1	MT-ND4	TRUE	MT-ND4	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.05921597559102e-05	0.0104998566494658	1.97881663014634	1.97881663014634	0.131921108676423	5	5	1	1	tier_not_assessable	F_e33	AD_up_mito	OPC	1	-115.714285714286	-124	-119.857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	OPCs	5	OPCs	#56B4E9	2	ranked_candidate	ranked_candidates	NA	2	2	2	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.63538214806267e-05	0.0315323959067586	1.50124302926629	1.50124302926629	0.100082868617753	4	4	1	1	tier_not_assessable	F_e33	AD_up_mito	OPC	5	-125	-133.285714285714	-129.142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	OPCs	5	OPCs	#56B4E9	3	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-134.285714285714	-142.571428571429	-138.428571428571	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	OPCs	5	OPCs	#56B4E9	4	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-143.571428571429	-151.857142857143	-147.714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	OPCs	5	OPCs	#56B4E9	5	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-152.857142857143	-161.142857142857	-157	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	1	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-167.142857142857	-175.428571428571	-171.285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	2	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-176.428571428571	-184.714285714286	-180.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	3	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-185.714285714286	-194	-189.857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	4	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-195	-203.285714285714	-199.142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	5	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-204.285714285714	-212.571428571429	-208.428571428571	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Vasculature_cells	7	Vasculature	#D55E00	1	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-218.571428571429	-226.857142857143	-222.714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Vasculature_cells	7	Vasculature	#D55E00	2	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-227.857142857143	-236.142857142857	-232	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Vasculature_cells	7	Vasculature	#D55E00	3	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-237.142857142857	-245.428571428571	-241.285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	2	case2_core_mito_not_in_query	MT-related and not in query	Vasculature_cells	7	Vasculature	#D55E00	4	no_passing_candidate_slot	no_passing_candidate	no_gene_passed_all_three_candidate_gates	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-246.428571428571	-254.714285714286	-250.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
