schema_version	route_id	candidate_id	gene	priority_tier	signature_group	sex	apoe_group	broad_network	qtl_type	context_match	sex_apoe_match	qtl_finemapping_rows	source_significant_rows	credible_set_95_rows	min_qtl_p	min_qtl_fdr	max_pip	qtl_signal	evidence_state
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0135_sQTL	GS19B0144	PTGES3	P2	F_e4	Female	e4	Vasculature_cells	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	412	27	211	4.05740483771101e-08	2.2924337333067207e-05	0.951684937865873	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0136_eQTL	GS19B0191	SPATS2L	P2	F_e4	Female	e4	Vasculature_cells	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	112	9	3	4.277458166870205e-07	0.0005871073037486	0.86163235251395	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0136_sQTL	GS19B0191	SPATS2L	P2	F_e4	Female	e4	Vasculature_cells	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	605	312	352	9.44050700519868e-22	8.181772737838856e-20	0.970882903908381	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0137_eQTL	GS19B0009	APOE	P2	M_e2	Male	e2	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	8	0	0	1.1270345993957406e-05	0.0803803009299112	0.216250350586013	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0137_sQTL	GS19B0009	APOE	P2	M_e2	Male	e2	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	245	37	9	3.61732499324386e-29	1.9247786289050575e-25	0.999999999999537	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0138_eQTL	GS19B0101	LAPTM4A	P2	M_e2	Male	e2	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	5.582716241457486e-05	0.4628575194132767	0.0584112650756959	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0138_sQTL	GS19B0101	LAPTM4A	P2	M_e2	Male	e2	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	154	68	85	4.451434830341501e-16	5.509028453034532e-13	0.923007862056035	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0139_eQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Astrocytes	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	208	0	104	4.597379737218982e-06	0.0109925681350679	0.93890535166986	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0139_sQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0140_eQTL	GS19B0154	RPL15	P2	M_e2	Male	e2	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	1.7503029484397594e-05	0.1482610920246834	0.0358809267250715	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0140_sQTL	GS19B0154	RPL15	P2	M_e2	Male	e2	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	45	14	7	4.79093636683973e-07	0.0001934845628519	0.586925553332968	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0141_eQTL	GS19B0163	RPLP1	P2	M_e2	Male	e2	Astrocytes	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	230	0	0	3.538095470211374e-06	0.0623412421851244	0.486557581941617	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0141_sQTL	GS19B0163	RPLP1	P2	M_e2	Male	e2	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	47	6	5	8.113557240253101e-24	1.921290354491934e-20	0.999999999990953	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0142_eQTL	GS19B0013	ATG101	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	6	0	0	5.338648306762508e-05	0.3289273038516234	0.0308733598853277	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0142_sQTL	GS19B0013	ATG101	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	72	8	3	3.34325405383396e-08	8.558730377814938e-05	0.99919112231448	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0143_eQTL	GS19B0014	ATP6AP2	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0143_sQTL	GS19B0014	ATP6AP2	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0144_eQTL	GS19B0015	ATP6V0B	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	11	7	3	9.365953819854689e-22	1.8821820796379978e-17	0.999999999997609	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0144_sQTL	GS19B0015	ATP6V0B	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	651	52	22	6.20409945728268e-21	2.9310640203089798e-18	0.996952621570816	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0145_eQTL	GS19B0022	BEX1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0145_sQTL	GS19B0022	BEX1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0146_eQTL	GS19B0029	BTF3	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	6	0	0	4.4867941725439826e-05	0.209392370754868	0.109534162636399	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0146_sQTL	GS19B0029	BTF3	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	5	0	0	9.56408734234369e-05	0.0637317006982076	0.0780340464062196	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0147_eQTL	GS19B0051	DYNLL1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	376	218	120	1.0671927016722015e-27	4.820903868082072e-24	0.999819450541374	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0147_sQTL	GS19B0051	DYNLL1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	588	386	328	2.39635276018779e-64	3.0968133933819053e-61	0.885610773980354	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0148_eQTL	GS19B0052	DYNLT1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	12	0	0	2.665746909178555e-06	0.0182556057608326	0.0905310779718204	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0148_sQTL	GS19B0052	DYNLT1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	80	19	5	3.20385933078289e-07	0.0006756088044305	0.947477967682031	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0149_eQTL	GS19B0072	GABARAPL2	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	3.45495844672528e-06	0.0754079230582259	0.432426339787444	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0149_sQTL	GS19B0072	GABARAPL2	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0150_eQTL	GS19B0076	GAPDH	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	61	54	53	3.7357344758199544e-22	5.2241224909597515e-18	0.561182674369675	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0150_sQTL	GS19B0076	GAPDH	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	18	1	1	1.98925445171384e-07	0.0003990444430137	0.991949909240759	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0151_eQTL	GS19B0080	GNG3	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	1.4629950405293927e-05	0.1671032935292672	0.32630473412539	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0151_sQTL	GS19B0080	GNG3	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0152_eQTL	GS19B0099	LAGE3	P1	M_e2	Male	e2	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0152_sQTL	GS19B0099	LAGE3	P1	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0153_eQTL	GS19B0100	LAMTOR5	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	14	0	0	1.8805001543091977e-06	0.024765322416677	0.712729330627408	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0153_sQTL	GS19B0100	LAMTOR5	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0154_eQTL	GS19B0104	MAGEF1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	28	12	19	1.9047741985726653e-19	1.8927741211216575e-15	0.998661377661612	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0154_sQTL	GS19B0104	MAGEF1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0155_eQTL	GS19B0142	PRDX1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	91	35	0	6.261903521055831e-07	0.0004647163762877	0.0650946513777315	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0155_sQTL	GS19B0142	PRDX1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	62	14	2	2.36631982436276e-07	0.0001284911664628	0.999193532541212	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0156_eQTL	GS19B0143	PSMB6	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	3.468792443792942e-05	0.7269058158194659	0.0307532428000593	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0156_sQTL	GS19B0143	PSMB6	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0157_eQTL	GS19B0147	RABAC1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.5093602780560405e-05	0.5796382631419986	0.0328452038826855	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0157_sQTL	GS19B0147	RABAC1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	41	15	12	1.42787746423904e-06	0.0004079024728546	0.993369719974085	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0158_eQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	13	0	0	2.996634281141102e-06	0.0221889003726564	0.146557138499193	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0158_sQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0159_eQTL	GS19B0154	RPL15	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	0.0002135318838159	0.212917354092753	0.0374499231265052	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0159_sQTL	GS19B0154	RPL15	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	45	14	7	4.79093636683973e-07	0.0001934845628519	0.586925553332968	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0160_eQTL	GS19B0155	RPL29	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	10	2	2	5.288550058386568e-09	0.0001385282802293	0.995621399258727	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0160_sQTL	GS19B0155	RPL29	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	53	2	0	4.07833395906777e-06	0.0106311291523563	0.395462112307797	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0161_eQTL	GS19B0158	RPL36AL	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	226	119	118	3.6104188093116586e-77	7.737488550235815e-73	0.880863142001478	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0161_sQTL	GS19B0158	RPL36AL	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	423	120	410	4.1865653794706895e-30	3.793278319617257e-27	0.997964119411668	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0162_eQTL	GS19B0160	RPL6	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	14	0	0	4.06040602755175e-05	0.0633546494349755	0.0633589718176442	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0162_sQTL	GS19B0160	RPL6	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	69	5	5	5.824867760277971e-09	2.021229112816456e-06	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0163_eQTL	GS19B0164	RPLP2	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	13	2	0	5.142785322364805e-07	0.0100664781802423	0.394232837031249	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0163_sQTL	GS19B0164	RPLP2	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	232	51	35	3.3862079634685e-13	9.047947678387831e-10	0.999948509519617	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0164_eQTL	GS19B0166	RPS13	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	3	0	0	2.0346062274779532e-05	0.2592995332970919	0.0835649378487138	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0164_sQTL	GS19B0166	RPS13	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	5	0	0	3.4509525359644e-05	0.1004572283219236	0.0787115722173299	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0165_eQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	16	2	2	2.5541534462296066e-08	0.0005320940166857	0.499178767287041	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0165_sQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	181	55	26	4.57697341338813e-22	7.46504363723604e-19	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0166_eQTL	GS19B0170	RPS4X	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0166_sQTL	GS19B0170	RPS4X	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0167_eQTL	GS19B0182	SELENOM	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	73	15	14	6.675897705645483e-08	6.297874998063308e-05	0.335117254950211	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0167_sQTL	GS19B0182	SELENOM	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	124	47	94	6.622821436124871e-09	1.6869977288150838e-06	0.654786247105222	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0168_eQTL	GS19B0183	SELENOW	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	20	5	17	7.819566078600616e-08	0.001919167244809	0.22941352586347	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0168_sQTL	GS19B0183	SELENOW	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	383	98	23	1.38210350814771e-08	2.411054390594405e-05	0.999990448163491	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0169_eQTL	GS19B0194	SSR2	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	19	3	3	9.383534023132992e-07	0.001999943884797	0.330818948882998	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0169_sQTL	GS19B0194	SSR2	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0170_eQTL	GS19B0207	TMEM147	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	28	0	0	4.680471686959206e-06	0.1078848723844096	0.29317560717266	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0170_sQTL	GS19B0207	TMEM147	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	61	11	6	7.461483088883061e-09	3.262160406459674e-05	0.998221750622366	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0171_eQTL	GS19B0210	TPI1	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	11	0	0	1.2133703850898282e-06	0.0253740014929984	0.935463777846103	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0171_sQTL	GS19B0210	TPI1	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	467	45	165	8.26863442699091e-21	7.719481086516594e-18	0.512007634839382	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0172_eQTL	GS19B0227	ZNF428	P2	M_e2	Male	e2	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	5.955220242923668e-06	0.1046582051233105	0.208171633262469	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0172_sQTL	GS19B0227	ZNF428	P2	M_e2	Male	e2	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	169	35	88	5.93206025617952e-26	4.2799814748335235e-23	0.822794980077805	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0173_eQTL	GS19B0001	ACAT2	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	11	0	0	3.668789553660971e-06	0.0405364557784	0.715738711568031	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0173_sQTL	GS19B0001	ACAT2	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	33	0	0	1.65520265540914e-05	0.0055129284325616	0.140015399688336	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0174_eQTL	GS19B0017	ATP6V1F	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	4.689468123070261e-05	0.4358017253959489	0.0556613541018715	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0174_sQTL	GS19B0017	ATP6V1F	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	83	7	0	1.26369285110519e-06	0.0011967171299966	0.862031909066902	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0175_eQTL	GS19B0046	CUTA	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	238	89	119	6.802909569885941e-18	5.227219655308959e-13	0.661376973355335	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0175_sQTL	GS19B0046	CUTA	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	575	85	361	4.87784260707089e-70	2.074813859148222e-67	0.99999621773988	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0176_eQTL	GS19B0065	FAU	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	8	0	0	3.36010700781281e-05	0.1770156543304618	0.149378320908589	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0176_sQTL	GS19B0065	FAU	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	15	0	0	3.83908721217364e-05	0.0282882995651187	0.112985752563016	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0177_eQTL	GS19B0075	GALNT2	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	16	0	0	8.291177392434025e-06	0.0217107408606675	0.0584718968018667	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0177_sQTL	GS19B0075	GALNT2	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	13	5	0	4.10903103732602e-07	0.0009973889413405	0.6382958161022	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0178_eQTL	GS19B0077	GATAD1	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	4	0	0	2.2183486951253677e-05	0.2467003887547743	0.109565000898777	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0178_sQTL	GS19B0077	GATAD1	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	53	8	10	9.98325885756379e-10	1.3685904689330572e-06	0.84696840464006	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0179_eQTL	GS19B0093	INTS8	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	7	0	0	4.766114647057163e-05	0.191661357006992	0.0956210033051778	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0179_sQTL	GS19B0093	INTS8	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	908	307	232	3.02898380542087e-17	1.717433817673633e-14	0.995660918899494	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0180_eQTL	GS19B0098	KTN1	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	317	268	232	2.1050844875271183e-16	4.123186528689046e-13	0.15852038143756	True	source_significant
