feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
18841	MGMT	ENSG00000170430	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.16245200997194	TRUE		TRUE		-0.682949790555593	-0.0512031532787725	0.312852130907621	5264
18845	LINC02666	ENSG00000283141	exact	unique_symbol	78	78	TRUE	TRUE	TRUE	0.187020675261715	TRUE		TRUE		-1.04856922510057	-0.141918178229448	0.35837043338036	5265
18846	EBF3	ENSG00000108001	phase18_exact	phase18	43	73	TRUE	TRUE	TRUE	0.935454674168679	TRUE		TRUE		-1.01599766129149	0.0143079301939705	1.31123536345749	5266
18850	C10orf143	ENSG00000237489	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.247998269225883	TRUE		TRUE		-0.674417694947473	-0.0831940687652033	0.507552139939763	5267
18853	LINC02646	ENSG00000236303	exact	unique_symbol	78	78	TRUE	TRUE	TRUE	0.227426929920146	TRUE		TRUE		-0.404395836417123	0.185608161079399	0.798334106344246	5268
18855	TCERG1L	ENSG00000176769	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.140480714755262	TRUE		TRUE		-0.379687370937106	0.184830641943742	1.57454493099564	5269
18857	LINC01164	ENSG00000189275	phase18_exact	phase18	54	72	TRUE	TRUE	TRUE	0.768941129515866	TRUE		TRUE		-0.759680716509316	0.512198420961921	3.80461225995415	5270
18861	BNIP3	ENSG00000176171	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.123225670363987	TRUE		TRUE		-0.314580932454681	0.113142722172922	0.746614288454032	5271
18869	PWWP2B	ENSG00000171813	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.114027605991927	TRUE		TRUE		-0.295842360595572	0.106114591671032	0.615635071914457	5272
18875	INPP5A	ENSG00000068383	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0999522465296902	TRUE		TRUE		-0.213741407297017	0.186329918962588	1.65544929026492	5273
18877	CFAP46	ENSG00000171811	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.12839307229937	TRUE		TRUE		-0.379669844343316	0.0456999362446775	0.517009902085677	5274
18878	LINC01166	ENSG00000232903	phase18_exact	phase18	61	74	TRUE	TRUE	TRUE	0.840912196869418	TRUE		TRUE		-0.858131106744141	0.292995147985357	2.04783512203495	5275
18882	ADGRA1-AS1	ENSG00000256925	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.131778178363649	TRUE		TRUE		-0.452705384948544	-0.0202765596935836	0.444730174906359	5276
18883	KNDC1	ENSG00000171798	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0664208112027657	TRUE		TRUE		-0.210941079945074	0.114559785727951	0.426684295618384	5277
18888	ADAM8	ENSG00000151651	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0782930905488678	TRUE		TRUE		-0.424165774149878	0.00541128066263974	0.378211205708596	5278
18891	ZNF511	ENSG00000198546	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.178019518713454	TRUE		TRUE		-0.412498919481601	0.103763791816385	0.729040415994892	5279
18892	CALY	ENSG00000130643	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.15331702344894	TRUE		TRUE		-0.422569203888001	0.0264235827708664	0.53552248334554	5280
18896	ECHS1	ENSG00000127884	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0852921633642207	TRUE		TRUE		-0.295943313866196	0.070687178781032	0.466691666214523	5281
18898	PAOX	ENSG00000148832	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.07474590894527	TRUE		TRUE		-0.277437371636607	0.0215994518020041	0.520883681072037	5282
18900	SPRN	ENSG00000203772	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.224931874391134	TRUE		TRUE		-0.58557129160266	0.0741039224347553	0.568442026274209	5283
18901	SCART1	ENSG00000214279	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.653574934557353	TRUE		TRUE		-1.14741360332827	-0.235186352074978	0.733642220922108	5284
18902	CYP2E1	ENSG00000130649	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.252984011451408	TRUE		TRUE		-0.769237726540458	-0.115568601823232	0.53302582645588	5285
18905	SYCE1	ENSG00000171772	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.234939792380449	TRUE		TRUE		-0.91193643013968	-0.0819539337183987	0.442768630361884	5286
18910	LINC01001	ENSG00000230724	phase18_exact	phase18	77	77	TRUE	TRUE	TRUE	0.329859650434791	TRUE		TRUE		-0.704302224142009	0.0562498330937741	0.828523581136245	5287
18916	RIC8A	ENSG00000177963	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0789629546784301	TRUE		TRUE		-0.445970552720198	-0.0721765591220522	0.265000092034542	5288
18918	PSMD13	ENSG00000185627	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.080542569414616	TRUE		TRUE		-0.402850009705311	-0.0169161722654665	0.40122906292889	5289
18933	B4GALNT4	ENSG00000182272	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0755884593627027	TRUE		TRUE		-0.364504304115866	-0.0230311654057565	0.339968890644782	5290
