schema_version	analysis_scope	signature_group	sex	apoe_group	broad_network	current_symbol	case_id	is_core_mito	mitocarta_canonical_symbol	mito_tier	genome_origin	returned_call_count	returned_fine_cell_type_count	returned_fine_cell_types	returned_signature_group_count	returned_signature_groups	returned_broad_network_count	returned_broad_networks	returned_direction_count	returned_directions	minimum_returned_within_call_q	median_returned_within_call_q	maximum_returned_within_call_q	acat_of_returned_within_call_q	returned_run_q_acat_score	requested_final_q	final_value_method	input_statistic	inferential_status	multiple_testing_after_acat	additional_across_gene_bh_applied	formal_fdr_controlled_q	returned_run_ids	rank
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	RPL15	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	2.94635808575063e-05	2.94635808575063e-05	2.94635808575063e-05	NA	2.94635808575063e-05	2.94635808575063e-05	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	9
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	LAPTM4A	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Ast DPP10|Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	8.28198314063305e-05	0.0003403490400300793	0.000597878248653828	0.00014548646991604448	0.00014548646991604448	0.00014548646991604448	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_GRM3_M_e2_AD_down_mito	10
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	APOE	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Ast DPP10|Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.000333321938726912	0.000372289259300509	0.000411256579874106	0.0003682105722112374	0.0003682105722112374	0.0003682105722112374	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_GRM3_M_e2_AD_down_mito	11
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	COX5B	mt_driver	TRUE	COX5B	core_mito_protein	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.00064071430797337	0.00064071430797337	0.00064071430797337	NA	0.00064071430797337	0.00064071430797337	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	12
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	MT-ND1	mt_driver	TRUE	MT-ND1	core_mito_protein	mtDNA	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.00064071430797337	0.00064071430797337	0.00064071430797337	NA	0.00064071430797337	0.00064071430797337	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	13
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	UQCR10	mt_driver	TRUE	UQCR10	core_mito_protein	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.000680057234636993	0.000680057234636993	0.000680057234636993	NA	0.000680057234636993	0.000680057234636993	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	14
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ATP5F1E	mt_driver	TRUE	ATP5F1E	core_mito_protein	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.00254516803250267	0.00254516803250267	0.00254516803250267	NA	0.00254516803250267	0.00254516803250267	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	15
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	CD63	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Ast DPP10|Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0021733603835906	0.00410389897677665	0.0060344375699627	0.0031957737878250416	0.0031957737878250416	0.0031957737878250416	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_GRM3_M_e2_AD_down_mito	16
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	EIF1	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Ast DPP10|Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.00285303378693234	0.00702421752997142	0.0111954012730105	0.004547416375290487	0.004547416375290487	0.004547416375290487	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_GRM3_M_e2_AD_down_mito	17
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	GPX4	mt_driver	TRUE	GPX4	core_mito_protein	nuclear	1	1	Ast DPP10	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0060344375699627	0.0060344375699627	0.0060344375699627	NA	0.0060344375699627	0.0060344375699627	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito	18
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	MT-ND4	mt_driver	TRUE	MT-ND4	core_mito_protein	mtDNA	2	2	Ast DPP10|Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.00520820426463311	0.008752449493486105	0.0122966947223391	0.007317484200334968	0.007317484200334968	0.007317484200334968	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_GRM3_M_e2_AD_down_mito	19
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	LDHB	mt_driver	TRUE	LDHB	core_mito_protein	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0077760521085116	0.0077760521085116	0.0077760521085116	NA	0.0077760521085116	0.0077760521085116	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	20
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	HSPD1	mt_driver	TRUE	HSPD1	core_mito_protein	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0187291638220064	0.0187291638220064	0.0187291638220064	NA	0.0187291638220064	0.0187291638220064	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	21
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	MT-ND3	mt_driver	TRUE	MT-ND3	core_mito_protein	mtDNA	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0187291638220064	0.0187291638220064	0.0187291638220064	NA	0.0187291638220064	0.0187291638220064	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	22
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	MT-ND5	mt_driver	TRUE	MT-ND5	core_mito_protein	mtDNA	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0187291638220064	0.0187291638220064	0.0187291638220064	NA	0.0187291638220064	0.0187291638220064	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	23
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	RPS14	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0187291638220064	0.0187291638220064	0.0187291638220064	NA	0.0187291638220064	0.0187291638220064	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	24
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	CKB	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast DPP10	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0222640506032647	0.0222640506032647	0.0222640506032647	NA	0.0222640506032647	0.0222640506032647	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito	25
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ACADVL	mt_driver	TRUE	ACADVL	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	26
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ACSS3	mt_driver	TRUE	ACSS3	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	27
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	AKAP10	mt_driver	TRUE	AKAP10	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	28
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	DMPK	mt_driver	TRUE	DMPK	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	29
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	GPT2	mt_driver	TRUE	GPT2	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	30
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ZC2HC1A	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0262096601303725	0.0262096601303725	0.0262096601303725	NA	0.0262096601303725	0.0262096601303725	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	31
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	SPACA6	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0299413038628354	0.0299413038628354	0.0299413038628354	NA	0.0299413038628354	0.0299413038628354	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	32
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ITM2B	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast DPP10	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0315637565807547	0.0315637565807547	0.0315637565807547	NA	0.0315637565807547	0.0315637565807547	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_DPP10_M_e2_AD_down_mito	33
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	ADCY2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	34
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	CDK5RAP3	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	35
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	KCNA2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	36
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	MYO9A	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	37
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	PACS2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	38
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	RFTN2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0321902932851252	0.0321902932851252	0.0321902932851252	NA	0.0321902932851252	0.0321902932851252	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	39
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	QTRT1	mt_driver	TRUE	QTRT1	core_mito_protein	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0336132240972314	0.0336132240972314	0.0336132240972314	NA	0.0336132240972314	0.0336132240972314	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	40
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	TSC22D3	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast GRM3	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0342942094605077	0.0342942094605077	0.0342942094605077	NA	0.0342942094605077	0.0342942094605077	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito	41
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	PFDN5	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0348435054993479	0.0348435054993479	0.0348435054993479	NA	0.0348435054993479	0.0348435054993479	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	42
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Astrocytes	KLHL22	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Ast CHI3L1	1	M_e2	1	Astrocytes	1	AD_down_mito	0.0488957905904847	0.0488957905904847	0.0488957905904847	NA	0.0488957905904847	0.0488957905904847	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_M_e2_AD_down_mito	43
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	MT-CO2	mt_driver	TRUE	MT-CO2	core_mito_protein	mtDNA	6	6	Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc L6b|Exc NRGN	1	M_e2	1	Excitatory_neurons	2	AD_down_mito|AD_up_mito	6.58486597091946e-20	3.512255907970534e-08	0.00371031272684757	3.9509195808391006e-19	3.9509195808391006e-19	3.9509195808391006e-19	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L6b_M_e2_AD_down_mito|primary_Exc_NRGN_M_e2_AD_up_mito	1
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	UQCR10	mt_driver	TRUE	UQCR10	core_mito_protein	nuclear	8	8	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6b	1	M_e2	1	Excitatory_neurons	2	AD_down_mito|AD_up_mito	9.13183510192165e-14	3.3824153390745646e-07	0.000474082390102897	7.305725742094527e-13	7.305725742094527e-13	7.305725742094527e-13	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_IT_Car3_M_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L6b_M_e2_AD_up_mito	2
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	COX4I1	mt_driver	TRUE	COX4I1	core_mito_protein	nuclear	7	7	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3	1	M_e2	1	Excitatory_neurons	2	AD_down_mito|AD_up_mito	6.55725371168301e-12	1.85011354822091e-10	0.0182202817875089	3.6562015734139926e-11	3.6562015734139926e-11	3.6562015734139926e-11	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_IT_Car3_M_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito	3
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	RPL11	non_mt_driver	FALSE	NA	non_mito	nuclear	9	9	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 NP|Exc L6 THEMIS NFIA|Exc NRGN|Exc RELN CHD7	1	M_e2	1	Excitatory_neurons	2	AD_down_mito|AD_up_mito	1.02953291810306e-11	9.81120044782158e-09	0.044011491955279	5.345767658619889e-11	5.345767658619889e-11	5.345767658619889e-11	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L6_THEMIS_NFIA_M_e2_AD_up_mito|primary_Exc_NRGN_M_e2_AD_down_mito|primary_Exc_RELN_CHD7_M_e2_AD_down_mito	4
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	COX6B1	mt_driver	TRUE	COX6B1	core_mito_protein	nuclear	7	7	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 NP|Exc RELN CHD7	1	M_e2	1	Excitatory_neurons	1	AD_down_mito	1.85011354822091e-10	3.44985029884385e-06	0.00518323264427743	1.2832095237698917e-09	1.2832095237698917e-09	1.2832095237698917e-09	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_RELN_CHD7_M_e2_AD_down_mito	5
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	COX7C	mt_driver	TRUE	COX7C	core_mito_protein	nuclear	9	9	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc NRGN|Exc RELN CHD7	1	M_e2	1	Excitatory_neurons	1	AD_down_mito	5.73100972965349e-09	4.69082470762728e-06	0.0197101996259959	5.0561949095812397e-08	5.0561949095812397e-08	5.0561949095812397e-08	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_NRGN_M_e2_AD_down_mito|primary_Exc_RELN_CHD7_M_e2_AD_down_mito	6
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	M_e2	Male	e2	Excitatory_neurons	SELENOW	non_mt_driver	FALSE	NA	non_mito	nuclear	6	6	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	1	M_e2	1	Excitatory_neurons	2	AD_down_mito|AD_up_mito	2.57362807967556e-08	7.305908318731316e-06	0.00753120237268132	1.1533190603478022e-07	1.1533190603478022e-07	1.1533190603478022e-07	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_IT_Car3_M_e2_AD_up_mito	7
