schema_version	execution_stage	rds_id	source_rds	method_branch	cell_type_high_resolution	contrast_id	contrast_family	contrast_name	ranking_method	pathway	hierarchy	gene_set_source	gene_set_source_sha256	pathway_table_sha256	background_sha256	background_genes	pathway_genes_frozen	pathway_genes_tested	rank_mean_pathway	rank_mean_complement	rank_mean_difference	direction	rank_p_value	rank_fdr_bh_within_branch_contrast	significant_background_genes	significant_pathway_genes	ora_odds_ratio	ora_p_value	ora_fdr_bh_within_branch_contrast	terminal_status	message
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Vitamin B6 metabolism	Metabolism > Vitamin metabolism > Vitamin B6 metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	2	0	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Vitamin B12 metabolism	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	4	0	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Vitamin C metabolism	Metabolism > Vitamin metabolism > Vitamin C metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	2	0	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Vitamin D metabolism	Metabolism > Vitamin metabolism > Vitamin D metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	4	0	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Folate and 1-C metabolism	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	21	5	-1.01898463315272	-0.127514775962122	-0.891469857190596	down_in_AD_or_negative_effect	0.0459239802120229	0.84718009969781	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Detoxification	Metabolism > Detoxification	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	51	14	-0.302326244194362	-0.127854243743021	-0.174472000451341	down_in_AD_or_negative_effect	0.40103498043821	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Xenobiotic metabolism	Metabolism > Detoxification > Xenobiotic metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	23	4	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	ROS and glutathione metabolism	Metabolism > Detoxification > ROS and glutathione metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	27	10	-0.331702773331478	-0.127922450107651	-0.203780323223828	down_in_AD_or_negative_effect	0.456803994582832	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Amidoxime reducing complex	Metabolism > Detoxification > Amidoxime reducing complex	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	4	2	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Selenoproteins	Metabolism > Detoxification > Selenoproteins	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	5	2	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Electron carriers	Metabolism > Electron carriers	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	15	5	-0.164118278815847	-0.128235573900011	-0.0358827049158355	down_in_AD_or_negative_effect	0.798739698789226	0.939152710515401	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Cytochromes	Metabolism > Electron carriers > Cytochromes	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	4	3	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Q-linked reactions, other	Metabolism > Electron carriers > Q-linked reactions, other	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	11	2	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Sulfur metabolism	Metabolism > Sulfur metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	11	1	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Small molecule transport	Small molecule transport	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	85	30	0.0671660649498663	-0.129258683585037	0.196424748534903	up_in_AD_or_positive_effect	0.461098376273016	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	SLC25A family	Small molecule transport > SLC25A family	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	51	16	0.0706254674038482	-0.12880343843548	0.199428905839328	up_in_AD_or_positive_effect	0.682099308328875	0.939152710515401	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	ABC transporters	Small molecule transport > ABC transporters	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	8	2	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Sideroflexins	Small molecule transport > Sideroflexins	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	5	0	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Calcium uniporter	Small molecule transport > Calcium uniporter	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	6	5	0.143470473125009	-0.128494923606538	0.271965396731547	up_in_AD_or_positive_effect	0.647800304112196	0.939152710515401	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Signaling	Signaling	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	48	23	0.141408173515696	-0.129314941240191	0.270723114755887	up_in_AD_or_positive_effect	0.259148364255491	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Calcium homeostasis	Signaling > Calcium homeostasis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	24	15	0.323315024827759	-0.129410011823237	0.452725036650996	up_in_AD_or_positive_effect	0.147676507328837	0.84718009969781	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Calcium cycle	Signaling > Calcium homeostasis > Calcium cycle	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	9	6	0.223346037316502	-0.128621626049088	0.35196766336559	up_in_AD_or_positive_effect	0.409818482278489	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Mitochondrial permeability transition pore	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	7	4	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	EF hand proteins	Signaling > Calcium homeostasis > EF hand proteins	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	11	8	0.288744212357241	-0.128828665145943	0.417572877503184	up_in_AD_or_positive_effect	0.415023165597762	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Immune response	Signaling > Immune response	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	5	2	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	cAMP-PKA signaling	Signaling > cAMP-PKA signaling	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	6	1	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Mitochondrial dynamics and surveillance	Mitochondrial dynamics and surveillance	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	104	47	-0.114054794863085	-0.128379240703563	0.0143244458404781	up_in_AD_or_positive_effect	0.73801387598797	0.939152710515401	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Fusion	Mitochondrial dynamics and surveillance > Fusion	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	9	4	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Fission	Mitochondrial dynamics and surveillance > Fission	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	15	6	0.202244743345672	-0.128600272066322	0.330845015411994	up_in_AD_or_positive_effect	0.402678314486184	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Organelle contact sites	Mitochondrial dynamics and surveillance > Organelle contact sites	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	14	7	0.431612116941571	-0.128926928043141	0.560539044984712	up_in_AD_or_positive_effect	0.0701916679768973	0.84718009969781	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Intramitochondrial membrane interactions	Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	9	5	-0.104077434659328	-0.128286198557816	0.0242087638984878	up_in_AD_or_positive_effect	0.827099975552752	0.939152710515401	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Trafficking	Mitochondrial dynamics and surveillance > Trafficking	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	7	3	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Mitophagy	Mitochondrial dynamics and surveillance > Mitophagy	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	14	8	-0.505237692282966	-0.12775698381692	-0.377480708466047	down_in_AD_or_negative_effect	0.390759677057871	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Autophagy	Mitochondrial dynamics and surveillance > Autophagy	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	18	9	-0.555237505658539	-0.127617348476244	-0.427620157182296	down_in_AD_or_negative_effect	0.246422985113636	0.920837106503596	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Apoptosis	Mitochondrial dynamics and surveillance > Apoptosis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	35	13	-0.182604859135212	-0.128146518313473	-0.0544583408217386	down_in_AD_or_negative_effect	0.982999145617741	0.982999145617741	3	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	vasculature	data/processed/Vasculature_cells.rds	pseudobulk	End	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	signed_sqrt_edgeR_QLF	Cristae formation	Mitochondrial dynamics and surveillance > Cristae formation	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e11836e0b63eca447c56db62d0a81c845a14187511a5b1b3103fb54c3e6883f5	5935	11	7	0.339163941163679	-0.128817761843673	0.467981703007351	up_in_AD_or_positive_effect	0.148722984765341	0.84718009969781	3	0	0	1	1	validated_complete	
