schema_version	execution_stage	rds_id	source_rds	method_branch	cell_type_high_resolution	contrast_id	contrast_family	contrast_name	ranking_method	pathway	hierarchy	gene_set_source	gene_set_source_sha256	pathway_table_sha256	background_sha256	background_genes	pathway_genes_frozen	pathway_genes_tested	rank_mean_pathway	rank_mean_complement	rank_mean_difference	direction	rank_p_value	rank_fdr_bh_within_branch_contrast	significant_background_genes	significant_pathway_genes	ora_odds_ratio	ora_p_value	ora_fdr_bh_within_branch_contrast	terminal_status	message
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Propanoate metabolism	Metabolism > Carbohydrate metabolism > Propanoate metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	4	3	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Lipid metabolism	Metabolism > Lipid metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	123	112	-0.0576145428021624	-0.0682524249437845	0.0106378821416221	up_in_AD_or_positive_effect	0.721657909376949	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Fatty acid oxidation	Metabolism > Lipid metabolism > Fatty acid oxidation	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	44	42	-0.406476076876373	-0.0676038640263022	-0.338872212850071	down_in_AD_or_negative_effect	0.00432560504793584	0.0692096807669734	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Type II fatty acid synthesis	Metabolism > Lipid metabolism > Type II fatty acid synthesis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	9	8	0.213599789026522	-0.0682971534249783	0.2818969424515	up_in_AD_or_positive_effect	0.654913492472907	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Lipoate insertion	Metabolism > Lipid metabolism > Lipoate insertion	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	4	2	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Cardiolipin synthesis	Metabolism > Lipid metabolism > Cardiolipin synthesis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	16	15	0.165159758594066	-0.0683496075900254	0.233509366184091	up_in_AD_or_positive_effect	0.216492590338157	0.782166777995921	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Cholesterol, bile acid, steroid synthesis	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	14	12	0.258783246227829	-0.0683674011850213	0.327150647412851	up_in_AD_or_positive_effect	0.159078903928422	0.742368218332637	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Cholesterol-associated	Metabolism > Lipid metabolism > Cholesterol-associated	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	2	2	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Phospholipid metabolism	Metabolism > Lipid metabolism > Phospholipid metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	23	22	0.221628427302062	-0.0684706882413244	0.290099115543386	up_in_AD_or_positive_effect	0.14028748422937	0.732545172064331	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Eicosanoid metabolism	Metabolism > Lipid metabolism > Eicosanoid metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	3	3	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Amino acid metabolism	Metabolism > Amino acid metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	90	81	-0.059312358602108	-0.0682327085847201	0.00892034998261213	up_in_AD_or_positive_effect	0.90459888441347	0.962914594669072	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Branched-chain amino acid metabolism	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	25	25	-0.0934867110296362	-0.0681757191327811	-0.0253109918968551	down_in_AD_or_negative_effect	0.64508020175424	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Branched-chain amino acid dehydrogenase complex	Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	6	6	0.201021487499974	-0.0682702664930275	0.269291753993001	up_in_AD_or_positive_effect	0.839501020383606	0.949738528110746	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Lysine metabolism	Metabolism > Amino acid metabolism > Lysine metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	16	16	-0.515280183315621	-0.0679013399091211	-0.4473788434065	down_in_AD_or_negative_effect	0.0219845081658181	0.223842264961057	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Serine metabolism	Metabolism > Amino acid metabolism > Serine metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	5	4	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Glycine metabolism	Metabolism > Amino acid metabolism > Glycine metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	15	13	-0.274100633682331	-0.0680897142906875	-0.206010919391643	down_in_AD_or_negative_effect	0.366470145886027	0.873849214172733	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Glycine cleavage system	Metabolism > Amino acid metabolism > Glycine cleavage system	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	4	2	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Glutamate metabolism	Metabolism > Amino acid metabolism > Glutamate metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	8	8	0.0415121795429577	-0.0682392455897016	0.109751425132659	up_in_AD_or_positive_effect	0.861206559805548	0.955001333645756	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Proline metabolism	Metabolism > Amino acid metabolism > Proline metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	6	3	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Glyoxylate metabolism	Metabolism > Amino acid metabolism > Glyoxylate metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	8	5	0.62766345319231	-0.0683486581351383	0.696012111327449	up_in_AD_or_positive_effect	0.0334162298086368	0.267329838469094	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	GABA metabolism	Metabolism > Amino acid metabolism > GABA metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	7	7	-0.210981264997454	-0.0681602884693266	-0.142820976528128	down_in_AD_or_negative_effect	0.730248416923568	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Catechol metabolism	Metabolism > Amino acid metabolism > Catechol metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	3	3	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Kynurenine metabolism	Metabolism > Amino acid metabolism > Kynurenine metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	3	3	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Urea cycle	Metabolism > Amino acid metabolism > Urea cycle	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	7	5	-0.0761773266706966	-0.0682006493914232	-0.00797667727927347	down_in_AD_or_negative_effect	0.780026291172057	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Nucleotide metabolism	Metabolism > Nucleotide metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	40	39	-0.0116597925338744	-0.068295202598846	0.0566354100649716	up_in_AD_or_positive_effect	0.887120322956728	0.962914594669072	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Nucleotide import	Metabolism > Nucleotide metabolism > Nucleotide import	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	10	10	0.0995491105720698	-0.0682728932491563	0.167822003821226	up_in_AD_or_positive_effect	0.520771957175783	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Nucleotide synthesis and processing	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	24	24	-0.123273720857132	-0.0681466940783168	-0.0551270267788152	down_in_AD_or_negative_effect	0.442151776023131	0.91286197362551	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Creatine metabolism	Metabolism > Nucleotide metabolism > Creatine metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	4	4	NA	NA	NA	NA	NA	NA	45	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Metals and cofactors	Metabolism > Metals and cofactors	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	122	110	-0.0644494054337989	-0.0682197656562819	0.00377036022248298	up_in_AD_or_positive_effect	0.709140308205772	0.948493217474173	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Carnitine synthesis and transport	Metabolism > Metals and cofactors > Carnitine synthesis and transport	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	6	6	-0.317914816543144	-0.0681393101578888	-0.249775506385255	down_in_AD_or_negative_effect	0.340164080968239	0.865872206100973	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Carnitine shuttle	Metabolism > Metals and cofactors > Carnitine shuttle	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	5	5	-0.316226793523955	-0.0681501700486017	-0.248076623475354	down_in_AD_or_negative_effect	0.408103666025974	0.91286197362551	45	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	excitatory_set1	data/processed/Excitatory_neurons_set1.rds	pseudobulk	Exc L2-3 CBLN2 LINC02306	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Coenzyme A metabolism	Metabolism > Metals and cofactors > Coenzyme A metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	032142b40c2964bc1c3dd706c4d890fb638013c203ecab2fcde35ea2d787970c	23782	5	5	-0.609468911623444	-0.0680885049693025	-0.541380406654141	down_in_AD_or_negative_effect	0.209529716325143	0.782166777995921	45	0	0	1	1	validated_complete	
