schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	zero_mt_nuclei	zero_mt_fraction	median_percent_mt	q25_percent_mt	q75_percent_mt	median_percent_mitocarta	robust_flagged_nuclei	robust_flagged_fraction	group_has_nuclei
mito_group_missingness_v1	inhibitory	Inh GPC5 RIT2	Male	e4	NCI	94	10	1	0.0106382978723404	2.15287245338251	0.636960203849322	4.09783165940294	6.16682920838132	3	0.0319148936170213	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e2	AD	62	8	0	0	4.0644075029159	2.09948979855391	6.01144375474016	7.88931051699463	1	0.0161290322580645	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e2	NCI	180	15	0	0	2.61288438939526	1.12520881004422	4.64096834831907	6.30949192010545	2	0.0111111111111111	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e33	AD	436	36	0	0	1.98489690949371	0.9261245562595	3.82541764029736	5.56807877167351	4	0.00917431192660551	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e33	NCI	650	44	9	0.0138461538461538	1.62903232400645	0.647694371163157	3.02720629086302	5.24810170865827	5	0.00769230769230769	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e4	AD	294	23	2	0.00680272108843537	2.1549148305716	0.905853026590342	3.78662223502175	5.67242379293469	2	0.00680272108843537	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Female	e4	NCI	224	11	0	0	2.46469431821946	1.03394365848878	6.65036727841464	6.44346231269376	10	0.0446428571428571	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e2	AD	71	6	0	0	2.37692513130953	1.26030548616961	3.7697192970564	6.27998255560401	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e2	NCI	65	4	0	0	1.07692307692308	0.346820809248555	2.62506191183754	4.90972442191954	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e33	AD	320	25	5	0.015625	1.28915057076896	0.440701013249499	3.06441325089803	5.07169285378033	4	0.0125	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e33	NCI	853	49	2	0.00234466588511137	1.74425063881791	0.77683615819209	3.43023255813953	5.52160789221821	6	0.00703399765533412	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e4	AD	250	24	3	0.012	1.87760879954788	0.702768996051499	3.80705616028464	5.56445990075915	2	0.008	TRUE
mito_group_missingness_v1	inhibitory	Inh L1 PAX6 CA4	Male	e4	NCI	116	10	0	0	2.34675891019502	0.840929569926531	5.11119406138633	6.07404240396417	2	0.0172413793103448	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e2	AD	19	5	0	0	1.98821484590275	1.19756693298683	2.67580577119193	5.89014649657418	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e2	NCI	59	13	0	0	1.53221994643138	0.757729441851154	2.34238726728878	5.3868478799462	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e33	AD	141	33	0	0	1.74797155163778	0.918064105285502	2.72861356932153	5.43441798054344	3	0.0212765957446809	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e33	NCI	206	40	2	0.00970873786407767	1.32735703834092	0.59105094032587	2.22065049983774	5.13416581681303	3	0.0145631067961165	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e4	AD	104	22	0	0	1.59546842621794	0.616339038744774	2.53716658696405	5.21321634328951	5	0.0480769230769231	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Female	e4	NCI	59	10	0	0	1.39688763631908	0.80469713957094	2.81656150320205	5.20241477272727	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e2	AD	34	6	0	0	1.91451110407075	1.23348237227204	2.26263488071945	5.65360606593125	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e2	NCI	13	4	0	0	1.3172338090011	0.741585852823731	2.75654389622423	5.05590999519791	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e33	AD	97	23	0	0	1.45817344589409	0.707887893672349	2.42564602632862	5.39330871657156	3	0.0309278350515464	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e33	NCI	254	49	4	0.015748031496063	1.12639490510469	0.497521679714645	2.06028564494979	4.96885905012928	10	0.0393700787401575	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e4	AD	106	23	0	0	1.65239938358913	0.808051205812068	3.23955229891931	5.39308018120457	1	0.00943396226415094	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-2 PAX6 SCGN	Male	e4	NCI	39	9	0	0	1.08134787095616	0.446995190122467	2.06167763425072	5.09618629767128	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e2	AD	173	8	0	0	3.05647840531561	1.72748447204969	5.465644520159	6.71646475425271	5	0.0289017341040462	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e2	NCI	621	16	0	0	2.22329627839536	1.0049760952288	3.95248140335295	6.02081665332266	5	0.00805152979066022	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e33	AD	1540	37	3	0.00194805194805195	2.10253575210816	0.883538599225244	4.00376788353003	5.72058085994894	36	0.0233766233766234	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e33	NCI	1741	45	5	0.00287191269385411	1.4607425441266	0.515463917525773	3.10869445817543	5.22030651340996	13	0.00746697300402068	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e4	AD	941	26	1	0.00106269925611052	1.77772745286758	0.745650372825186	3.73572315710007	5.42075374290139	22	0.0233793836344315	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Female	e4	NCI	505	11	0	0	2.10370003712412	0.790094339622642	3.98689240851993	5.79201404124616	13	0.0257425742574257	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e2	AD	265	7	1	0.00377358490566038	1.71803941384538	0.815395911427136	3.08974264434776	5.45882787604489	2	0.00754716981132075	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e2	NCI	220	6	1	0.00454545454545455	1.75093038491932	0.734444526390835	3.74848459558141	5.36128719017678	7	0.0318181818181818	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e33	AD	924	27	4	0.00432900432900433	1.47465920055566	0.563471365336809	3.38617289159769	5.27099100422603	24	0.025974025974026	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e33	NCI	2302	53	8	0.00347523892267593	1.52838763129574	0.569299926033211	3.22704468029305	5.34953179910821	15	0.00651607298001738	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e4	AD	892	26	1	0.00112107623318386	1.72730190584217	0.763628701069502	3.74347833635194	5.4263781275396	22	0.0246636771300448	TRUE
mito_group_missingness_v1	inhibitory	Inh L1-6 LAMP5 CA13	Male	e4	NCI	335	10	2	0.00597014925373134	1.44745122718691	0.443051439087251	3.18057796937629	5.44166813302833	5	0.0149253731343284	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e2	AD	168	8	0	0	3.97421222730945	2.29487117003585	6.70581642623139	7.8445424161614	6	0.0357142857142857	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e2	NCI	916	16	0	0	2.43939370212783	1.28955345168833	4.18033022920501	6.16600173646617	11	0.0120087336244541	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e33	AD	1924	35	5	0.0025987525987526	2.202121619423	1.12870849142996	3.96265113493045	5.82936866954624	28	0.0145530145530146	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e33	NCI	3338	45	25	0.00748951467944877	1.86438378863552	0.774585389754722	3.53753381446128	5.4818953390118	38	0.0113840623127621	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e4	AD	1075	25	3	0.0027906976744186	2.87150035893754	1.54610637728697	5.22134062265657	6.19115549215407	13	0.012093023255814	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Female	e4	NCI	850	11	0	0	2.12249713914066	1.01665066203116	4.06785749273422	5.85455597738918	8	0.00941176470588235	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e2	AD	364	7	0	0	2.03614593528142	1.11993637974025	3.24822860970791	5.77142935811887	5	0.0137362637362637	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e2	NCI	292	6	1	0.00342465753424658	2.32886520789712	1.40135802743705	3.70621850922329	6.09107221762671	1	0.00342465753424658	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e33	AD	1276	27	6	0.00470219435736677	1.55273733786833	0.705325025933915	3.42983094698516	5.22618394082597	16	0.0125391849529781	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e33	NCI	4114	52	10	0.00243072435585805	1.6172796626694	0.72031529231908	3.10698073855969	5.29884645269261	28	0.00680602819640253	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e4	AD	1267	26	4	0.00315706393054459	2.28013029315961	1.12951808229646	4.19259329569509	5.78379619003902	8	0.00631412786108919	TRUE
mito_group_missingness_v1	inhibitory	Inh L3-5 SST MAFB	Male	e4	NCI	410	10	3	0.00731707317073171	2.05891971492208	0.908668098143064	4.04739531296234	5.86969772630543	3	0.00731707317073171	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e2	AD	68	8	0	0	3.9098947160019	1.83060648287905	6.47028706499488	7.71289884160108	2	0.0294117647058824	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e2	NCI	205	16	1	0.0048780487804878	2.18044276337746	0.880249403997799	4.16715645938639	6.13347273044084	2	0.00975609756097561	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e33	AD	568	32	0	0	2.14038481115749	0.884023986579562	4.21731627654547	5.81437735815504	13	0.022887323943662	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e33	NCI	685	45	0	0	1.44373459429549	0.51605504587156	3.33493666827	5.31668286846631	10	0.0145985401459854	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e4	AD	323	22	1	0.00309597523219814	2.17937608318891	0.799720428366444	4.28195852938922	5.83642006206828	7	0.021671826625387	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Female	e4	NCI	175	11	0	0	1.75842386300865	0.726805266426227	3.76578006103095	5.75819129206041	2	0.0114285714285714	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e2	AD	76	5	0	0	2.07120344706279	0.79826891991672	3.87607212680908	5.90877514089558	2	0.0263157894736842	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e2	NCI	90	5	0	0	2.28240886974555	0.826764837947059	4.27267229507746	6.61660622858683	1	0.0111111111111111	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e33	AD	304	26	1	0.00328947368421053	1.67323272681687	0.628922404282766	3.77084708001868	5.56894664492625	4	0.0131578947368421	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e33	NCI	767	52	0	0	1.2987012987013	0.432167064620102	3.3782442103979	5.24229074889868	9	0.0117340286831812	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e4	AD	302	26	0	0	1.56177793182952	0.681851004423546	3.35359623819821	5.42609120383749	8	0.0264900662251656	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 PVALB STON2	Male	e4	NCI	105	10	0	0	1.11504594180704	0.390824129141886	3.27385570209465	5.16946251283807	1	0.00952380952380952	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e2	AD	59	8	0	0	3.81883275558334	1.92995065218255	5.87321466372521	7.76552821503665	4	0.0677966101694915	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e2	NCI	164	16	0	0	2.32289587993322	1.35104107801971	3.81410555202731	5.96038915226467	1	0.00609756097560976	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e33	AD	405	35	0	0	2.0277017932352	0.977464023893565	4.23250564334086	5.6005895357406	6	0.0148148148148148	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e33	NCI	590	45	2	0.00338983050847458	1.70452690767426	0.741740809847774	3.26900518939512	5.36029218304228	9	0.0152542372881356	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e4	AD	280	24	0	0	2.18016287207344	1.11902002192629	4.15261974290612	5.6642899674083	12	0.0428571428571429	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Female	e4	NCI	201	11	0	0	2.23390275952694	1.05835105126388	3.63516192994052	5.95547846198323	6	0.0298507462686567	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e2	AD	70	6	1	0.0142857142857143	1.81301830496962	0.985075129097398	2.82182583958191	5.77536231367036	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e2	NCI	63	5	0	0	2.12048192771084	1.44802968781202	3.82381408293392	5.49954170485793	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e33	AD	269	26	1	0.00371747211895911	1.28726287262873	0.551096202228346	2.70246683732837	4.99643838404396	3	0.0111524163568773	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e33	NCI	704	52	3	0.00426136363636364	1.69795066365734	0.718364659251397	3.16955791516383	5.38535220557149	14	0.0198863636363636	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e4	AD	238	23	0	0	1.72236922359006	1.0072253929772	3.06464042825041	5.4082454594242	8	0.0336134453781513	TRUE
mito_group_missingness_v1	inhibitory	Inh L5-6 SST TH	Male	e4	NCI	86	10	0	0	1.80280116963439	0.902176337120512	3.48473904299965	5.26607877227072	1	0.0116279069767442	TRUE
mito_group_missingness_v1	inhibitory	Inh L6 SST NPY	Female	e2	AD	15	7	0	0	3.84469840308787	2.13013633253271	5.62884342528764	7.12613927361842	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L6 SST NPY	Female	e2	NCI	32	13	0	0	2.05094421092462	1.08371041408816	3.77617670935281	6.12123449936065	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh L6 SST NPY	Female	e33	AD	128	30	0	0	2.40301637654338	1.23352755214334	4.5113236689804	5.95664185420382	3	0.0234375	TRUE
mito_group_missingness_v1	inhibitory	Inh L6 SST NPY	Female	e33	NCI	189	42	2	0.0105820105820106	1.74156429793189	0.787808856881391	3.46683893195521	5.4297565619475	4	0.0211640211640212	TRUE
mito_group_missingness_v1	inhibitory	Inh L6 SST NPY	Female	e4	AD	85	20	1	0.0117647058823529	1.85615907328864	0.915216170690623	4.3360433604336	5.24686581024609	1	0.0117647058823529	TRUE
