schema_version	rank_set_id	comparison_order	comparison_id	yu_analogue	analysis_universe	tail	requested_k	selected_k	eligible_genes	size_shortfall	selection_order	deterministic_rank	similarity_feature_id	feature_id_original	symbol_hgnc_current	hgnc_id	ensembl_id_stable	mito_tier	score_scope	similarity_score	score_sign	directional_fdr_bh	paired_tests	nominal_dimensions	nominal_coverage_fraction	coverage_fraction
mitochondrial_similarity_rank_sets_v1	e4_vs_e33_all_sexes::core_mito::low_score::200	3	e4_vs_e33_all_sexes	Figure_5	core_mito	low_score	200	200	686	0	199	199	MMADHC	MMADHC	MMADHC	HGNC:25221	ENSG00000168288	core_mito_protein	coverage_adjusted_cross_celltype	-0.0238095238095238	negative	1	63	108	0.583333333333333	0.583333333333333
mitochondrial_similarity_rank_sets_v1	e4_vs_e33_all_sexes::core_mito::low_score::200	3	e4_vs_e33_all_sexes	Figure_5	core_mito	low_score	200	200	686	0	200	200	GPT2	GPT2	GPT2	HGNC:18062	ENSG00000166123	core_mito_protein	coverage_adjusted_cross_celltype	-0.0235294117647059	negative	1	85	108	0.787037037037037	0.787037037037037
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	1	1	MT-ATP8	MT-ATP8	MT-ATP8	HGNC:7415	ENSG00000228253	core_mito_protein	coverage_adjusted_cross_celltype	0.109375	positive	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	2	2	HDHD3	HDHD3	HDHD3	HGNC:28171	ENSG00000119431	core_mito_protein	coverage_adjusted_cross_celltype	0.015625	positive	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	3	3	MPV17	MPV17	MPV17	HGNC:7224	ENSG00000115204	core_mito_protein	coverage_adjusted_cross_celltype	0.0125	positive	1	40	54	0.740740740740741	0.784313725490196
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	4	4	ACSL1	ACSL1	ACSL1	HGNC:3569	ENSG00000151726	core_mito_protein	coverage_adjusted_cross_celltype	0.0121951219512195	positive	1	41	54	0.759259259259259	0.803921568627451
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	5	5	NADK2	NADK2	NADK2	HGNC:26404	ENSG00000152620	core_mito_protein	coverage_adjusted_cross_celltype	0.0121951219512195	positive	1	41	54	0.759259259259259	0.803921568627451
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	6	6	SMAD1	SMAD1	SMAD1	HGNC:6767	ENSG00000170365	core_mito_protein	coverage_adjusted_cross_celltype	0.0119047619047619	positive	1	42	54	0.777777777777778	0.823529411764706
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	7	7	DNM1L	DNM1L	DNM1L	HGNC:2973	ENSG00000087470	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	8	8	GBF1	GBF1	GBF1	HGNC:4181	ENSG00000107862	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	9	9	MICU1	MICU1	MICU1	HGNC:1530	ENSG00000107745	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	10	10	798	0	10	10	TBL1XR1	TBL1XR1	TBL1XR1	HGNC:29529	ENSG00000177565	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	1	1	MT-ND2	MT-ND2	MT-ND2	HGNC:7456	ENSG00000198763	core_mito_protein	coverage_adjusted_cross_celltype	-0.441176470588235	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	2	2	MT-ND3	MT-ND3	MT-ND3	HGNC:7458	ENSG00000198840	core_mito_protein	coverage_adjusted_cross_celltype	-0.323529411764706	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	3	3	MT-ND4	MT-ND4	MT-ND4	HGNC:7459	ENSG00000198886	core_mito_protein	coverage_adjusted_cross_celltype	-0.323529411764706	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	4	4	UQCRQ	UQCRQ	UQCRQ	HGNC:29594	ENSG00000164405	core_mito_protein	coverage_adjusted_cross_celltype	-0.285714285714286	negative	1	28	54	0.518518518518519	0.549019607843137
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	5	5	COX7C	COX7C	COX7C	HGNC:2292	ENSG00000127184	core_mito_protein	coverage_adjusted_cross_celltype	-0.276595744680851	negative	1	47	54	0.87037037037037	0.92156862745098
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	6	6	MT-ND1	MT-ND1	MT-ND1	HGNC:7455	ENSG00000198888	core_mito_protein	coverage_adjusted_cross_celltype	-0.274509803921569	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	7	7	MT-CO3	MT-CO3	MT-CO3	HGNC:7422	ENSG00000198938	core_mito_protein	coverage_adjusted_cross_celltype	-0.264705882352941	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	8	8	MT-ATP6	MT-ATP6	MT-ATP6	HGNC:7414	ENSG00000198899	core_mito_protein	coverage_adjusted_cross_celltype	-0.245098039215686	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	9	9	COX6B1	COX6B1	COX6B1	HGNC:2280	ENSG00000126267	core_mito_protein	coverage_adjusted_cross_celltype	-0.244444444444444	negative	1	45	54	0.833333333333333	0.882352941176471
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::low_score::10	4	female_vs_male_e2	Figure_6_e2	all_mito_related	low_score	10	10	798	0	10	10	NDUFB11	NDUFB11	NDUFB11	HGNC:20372	ENSG00000147123	core_mito_protein	coverage_adjusted_cross_celltype	-0.241379310344828	negative	1	29	54	0.537037037037037	0.568627450980392
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	1	1	MT-ATP8	MT-ATP8	MT-ATP8	HGNC:7415	ENSG00000228253	core_mito_protein	coverage_adjusted_cross_celltype	0.109375	positive	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	2	2	HDHD3	HDHD3	HDHD3	HGNC:28171	ENSG00000119431	core_mito_protein	coverage_adjusted_cross_celltype	0.015625	positive	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	3	3	MPV17	MPV17	MPV17	HGNC:7224	ENSG00000115204	core_mito_protein	coverage_adjusted_cross_celltype	0.0125	positive	1	40	54	0.740740740740741	0.784313725490196
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	4	4	ACSL1	ACSL1	ACSL1	HGNC:3569	ENSG00000151726	core_mito_protein	coverage_adjusted_cross_celltype	0.0121951219512195	positive	1	41	54	0.759259259259259	0.803921568627451
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	5	5	NADK2	NADK2	NADK2	HGNC:26404	ENSG00000152620	core_mito_protein	coverage_adjusted_cross_celltype	0.0121951219512195	positive	1	41	54	0.759259259259259	0.803921568627451
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	6	6	SMAD1	SMAD1	SMAD1	HGNC:6767	ENSG00000170365	core_mito_protein	coverage_adjusted_cross_celltype	0.0119047619047619	positive	1	42	54	0.777777777777778	0.823529411764706
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	7	7	DNM1L	DNM1L	DNM1L	HGNC:2973	ENSG00000087470	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	8	8	GBF1	GBF1	GBF1	HGNC:4181	ENSG00000107862	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	9	9	MICU1	MICU1	MICU1	HGNC:1530	ENSG00000107745	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	10	10	TBL1XR1	TBL1XR1	TBL1XR1	HGNC:29529	ENSG00000177565	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	11	11	ACADM	ACADM	ACADM	HGNC:89	ENSG00000117054	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	50	54	0.925925925925926	0.980392156862745
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	12	12	MRPL1	MRPL1	MRPL1	HGNC:14275	ENSG00000169288	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	50	54	0.925925925925926	0.980392156862745
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	13	13	NDUFS4	NDUFS4	NDUFS4	HGNC:7711	ENSG00000164258	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	50	54	0.925925925925926	0.980392156862745
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	14	14	NNT	NNT	NNT	HGNC:7863	ENSG00000112992	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	50	54	0.925925925925926	0.980392156862745
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	15	15	SLC25A36	SLC25A36	SLC25A36	HGNC:25554	ENSG00000114120	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	50	54	0.925925925925926	0.980392156862745
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	16	16	CARS2	CARS2	CARS2	HGNC:25695	ENSG00000134905	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	49	54	0.907407407407407	0.96078431372549
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	17	17	HIBCH	HIBCH	HIBCH	HGNC:4908	ENSG00000198130	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	49	54	0.907407407407407	0.96078431372549
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	18	18	MRPS27	MRPS27	MRPS27	HGNC:14512	ENSG00000113048	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	49	54	0.907407407407407	0.96078431372549
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	19	19	EIF2S3	EIF2S3	EIF2S3	HGNC:3267	ENSG00000130741	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	48	54	0.888888888888889	0.941176470588235
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	20	20	PMPCB	PMPCB	PMPCB	HGNC:9119	ENSG00000105819	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	47	54	0.87037037037037	0.92156862745098
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	21	21	SDHB	SDHB	SDHB	HGNC:10681	ENSG00000117118	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	47	54	0.87037037037037	0.92156862745098
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	22	22	ANGEL2	ANGEL2	ANGEL2	HGNC:30534	ENSG00000174606	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	46	54	0.851851851851852	0.901960784313725
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	23	23	NDUFAF5	NDUFAF5	NDUFAF5	HGNC:15899	ENSG00000101247	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.862745098039216
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	24	24	CARM1	CARM1	CARM1	HGNC:23393	ENSG00000142453	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.843137254901961
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	25	25	PCCB	PCCB	PCCB	HGNC:8654	ENSG00000114054	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.843137254901961
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	26	26	GTPBP10	GTPBP10	GTPBP10	HGNC:25106	ENSG00000105793	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.823529411764706
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	27	27	BCO2	BCO2	BCO2	HGNC:18503	ENSG00000197580	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.784313725490196
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	28	28	CCDC90B	CCDC90B	CCDC90B	HGNC:28108	ENSG00000137500	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.784313725490196
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	29	29	NFU1	NFU1	NFU1	HGNC:16287	ENSG00000169599	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.784313725490196
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	30	30	SLC25A53	SLC25A53	SLC25A53	HGNC:31894	ENSG00000269743	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.764705882352941
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	31	31	GLS2	GLS2	GLS2	HGNC:29570	ENSG00000135423	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.745098039215686
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	32	32	SLC25A24	SLC25A24	SLC25A24	HGNC:20662	ENSG00000085491	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.745098039215686
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	33	33	ACSS2	ACSS2	ACSS2	HGNC:15814	ENSG00000131069	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	37	54	0.685185185185185	0.725490196078431
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	34	34	NIPSNAP1	NIPSNAP1	NIPSNAP1	HGNC:7827	ENSG00000184117	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	37	54	0.685185185185185	0.725490196078431
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	35	35	FECH	FECH	FECH	HGNC:3647	ENSG00000066926	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	35	54	0.648148148148148	0.686274509803922
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	36	36	METTL4	METTL4	METTL4	HGNC:24726	ENSG00000101574	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	35	54	0.648148148148148	0.686274509803922
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	37	37	TARS2	TARS2	TARS2	HGNC:30740	ENSG00000143374	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	35	54	0.648148148148148	0.686274509803922
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	38	38	RTN4IP1	RTN4IP1	RTN4IP1	HGNC:18647	ENSG00000130347	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	34	54	0.62962962962963	0.666666666666667
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	39	39	MCEE	MCEE	MCEE	HGNC:16732	ENSG00000124370	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	40	40	OXA1L	OXA1L	OXA1L	HGNC:8526	ENSG00000155463	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	32	54	0.592592592592593	0.627450980392157
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	41	41	SFXN3	SFXN3	SFXN3	HGNC:16087	ENSG00000107819	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	31	54	0.574074074074074	0.607843137254902
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	42	42	MRPS30	MRPS30	MRPS30	HGNC:8769	ENSG00000112996	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	30	54	0.555555555555556	0.588235294117647
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	43	43	ELAC2	ELAC2	ELAC2	HGNC:14198	ENSG00000006744	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	29	54	0.537037037037037	0.568627450980392
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	44	44	HCFC1	HCFC1	HCFC1	HGNC:4839	ENSG00000172534	mito_extended	coverage_adjusted_cross_celltype	0	zero	1	29	54	0.537037037037037	0.568627450980392
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	45	45	PDE12	PDE12	PDE12	HGNC:25386	ENSG00000174840	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	29	54	0.537037037037037	0.568627450980392
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	46	46	SLC25A38	SLC25A38	SLC25A38	HGNC:26054	ENSG00000144659	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	28	54	0.518518518518519	0.549019607843137
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	47	47	AIFM1	AIFM1	AIFM1	HGNC:8768	ENSG00000156709	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	48	48	ATAD3A	ATAD3A	ATAD3A	HGNC:25567	ENSG00000197785	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	49	49	COX18	COX18	COX18	HGNC:26801	ENSG00000163626	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	50	50	FAHD1	FAHD1	FAHD1	HGNC:14169	ENSG00000180185	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	51	51	MRPL16	MRPL16	MRPL16	HGNC:14476	ENSG00000166902	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	52	52	PPOX	PPOX	PPOX	HGNC:9280	ENSG00000143224	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	53	53	SCO1	SCO1	SCO1	HGNC:10603	ENSG00000133028	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	54	54	TIMM21	TIMM21	TIMM21	HGNC:25010	ENSG00000075336	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	27	54	0.5	0.529411764705882
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	55	55	RPUSD4	RPUSD4	RPUSD4	HGNC:25898	ENSG00000165526	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	26	54	0.481481481481482	0.509803921568627
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	56	56	ACACA	ACACA	ACACA	HGNC:84	ENSG00000278540	core_mito_protein	coverage_adjusted_cross_celltype	-0.00980392156862745	negative	1	51	54	0.944444444444444	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e2::all_mito_related::high_score::200	4	female_vs_male_e2	Figure_6_e2	all_mito_related	high_score	200	200	798	0	57	57	CHCHD3	CHCHD3	CHCHD3	HGNC:21906	ENSG00000106554	core_mito_protein	coverage_adjusted_cross_celltype	-0.00980392156862745	negative	1	51	54	0.944444444444444	1
