schema_version	comparison_order	comparison_id	yu_analogue	dimension_order	dimension_id	rds_id	cell_type_high_resolution	sex	apoe_group	first_state_label	second_state_label	first_contrast_id	second_contrast_id	first_terminal_status	second_terminal_status	first_analysis_population	second_analysis_population	planned_dimension	structurally_estimable	structural_status	nominal_dimensions
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	6	e4_vs_e33_all_sexes::astrocytes::Ast GRM3::Male	astrocytes	Ast GRM3	Male	NA	e4	e33	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	7	e4_vs_e33_all_sexes::excitatory_set1::Exc L2-3 CBLN2 LINC02306::Female	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Female	NA	e4	e33	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Female__e4	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	8	e4_vs_e33_all_sexes::excitatory_set1::Exc L2-3 CBLN2 LINC02306::Male	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Male	NA	e4	e33	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Male__e4	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	9	e4_vs_e33_all_sexes::excitatory_set2::Exc L3-4 RORB CUX2::Female	excitatory_set2	Exc L3-4 RORB CUX2	Female	NA	e4	e33	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Female__e4	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	10	e4_vs_e33_all_sexes::excitatory_set2::Exc L3-4 RORB CUX2::Male	excitatory_set2	Exc L3-4 RORB CUX2	Male	NA	e4	e33	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Male__e4	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	11	e4_vs_e33_all_sexes::excitatory_set2::Exc L3-5 RORB PLCH1::Female	excitatory_set2	Exc L3-5 RORB PLCH1	Female	NA	e4	e33	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e4	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	12	e4_vs_e33_all_sexes::excitatory_set2::Exc L3-5 RORB PLCH1::Male	excitatory_set2	Exc L3-5 RORB PLCH1	Male	NA	e4	e33	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e4	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	13	e4_vs_e33_all_sexes::excitatory_set2::Exc L4-5 RORB GABRG1::Female	excitatory_set2	Exc L4-5 RORB GABRG1	Female	NA	e4	e33	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e4	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	14	e4_vs_e33_all_sexes::excitatory_set2::Exc L4-5 RORB GABRG1::Male	excitatory_set2	Exc L4-5 RORB GABRG1	Male	NA	e4	e33	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e4	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	15	e4_vs_e33_all_sexes::excitatory_set2::Exc L4-5 RORB IL1RAPL2::Female	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female	NA	e4	e33	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e4	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	16	e4_vs_e33_all_sexes::excitatory_set2::Exc L4-5 RORB IL1RAPL2::Male	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male	NA	e4	e33	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e4	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	17	e4_vs_e33_all_sexes::excitatory_set3::Exc L5 ET::Female	excitatory_set3	Exc L5 ET	Female	NA	e4	e33	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	18	e4_vs_e33_all_sexes::excitatory_set3::Exc L5 ET::Male	excitatory_set3	Exc L5 ET	Male	NA	e4	e33	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e4	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	19	e4_vs_e33_all_sexes::excitatory_set3::Exc L5-6 RORB LINC02196::Female	excitatory_set3	Exc L5-6 RORB LINC02196	Female	NA	e4	e33	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	20	e4_vs_e33_all_sexes::excitatory_set3::Exc L5-6 RORB LINC02196::Male	excitatory_set3	Exc L5-6 RORB LINC02196	Male	NA	e4	e33	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e4	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	21	e4_vs_e33_all_sexes::excitatory_set3::Exc L5/6 IT Car3::Female	excitatory_set3	Exc L5/6 IT Car3	Female	NA	e4	e33	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	22	e4_vs_e33_all_sexes::excitatory_set3::Exc L5/6 IT Car3::Male	excitatory_set3	Exc L5/6 IT Car3	Male	NA	e4	e33	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e4	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	23	e4_vs_e33_all_sexes::excitatory_set3::Exc L5/6 NP::Female	excitatory_set3	Exc L5/6 NP	Female	NA	e4	e33	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e4	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	24	e4_vs_e33_all_sexes::excitatory_set3::Exc L5/6 NP::Male	excitatory_set3	Exc L5/6 NP	Male	NA	e4	e33	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e4	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	25	e4_vs_e33_all_sexes::excitatory_set3::Exc L6 CT::Female	excitatory_set3	Exc L6 CT	Female	NA	e4	e33	excitatory_set3::Exc L6 CT::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6 CT::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	26	e4_vs_e33_all_sexes::excitatory_set3::Exc L6 CT::Male	excitatory_set3	Exc L6 CT	Male	NA	e4	e33	excitatory_set3::Exc L6 CT::AD_vs_NCI__Male__e4	excitatory_set3::Exc L6 CT::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	27	e4_vs_e33_all_sexes::excitatory_set3::Exc L6 THEMIS NFIA::Female	excitatory_set3	Exc L6 THEMIS NFIA	Female	NA	e4	e33	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	28	e4_vs_e33_all_sexes::excitatory_set3::Exc L6 THEMIS NFIA::Male	excitatory_set3	Exc L6 THEMIS NFIA	Male	NA	e4	e33	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Male__e4	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	29	e4_vs_e33_all_sexes::excitatory_set3::Exc L6b::Female	excitatory_set3	Exc L6b	Female	NA	e4	e33	excitatory_set3::Exc L6b::AD_vs_NCI__Female__e4	excitatory_set3::Exc L6b::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	30	e4_vs_e33_all_sexes::excitatory_set3::Exc L6b::Male	excitatory_set3	Exc L6b	Male	NA	e4	e33	excitatory_set3::Exc L6b::AD_vs_NCI__Male__e4	excitatory_set3::Exc L6b::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	31	e4_vs_e33_all_sexes::excitatory_set3::Exc NRGN::Female	excitatory_set3	Exc NRGN	Female	NA	e4	e33	excitatory_set3::Exc NRGN::AD_vs_NCI__Female__e4	excitatory_set3::Exc NRGN::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	32	e4_vs_e33_all_sexes::excitatory_set3::Exc NRGN::Male	excitatory_set3	Exc NRGN	Male	NA	e4	e33	excitatory_set3::Exc NRGN::AD_vs_NCI__Male__e4	excitatory_set3::Exc NRGN::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	33	e4_vs_e33_all_sexes::excitatory_set3::Exc RELN CHD7::Female	excitatory_set3	Exc RELN CHD7	Female	NA	e4	e33	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	34	e4_vs_e33_all_sexes::excitatory_set3::Exc RELN CHD7::Male	excitatory_set3	Exc RELN CHD7	Male	NA	e4	e33	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	35	e4_vs_e33_all_sexes::immune::CAMs::Female	immune	CAMs	Female	NA	e4	e33	immune::CAMs::AD_vs_NCI__Female__e4	immune::CAMs::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	36	e4_vs_e33_all_sexes::immune::CAMs::Male	immune	CAMs	Male	NA	e4	e33	immune::CAMs::AD_vs_NCI__Male__e4	immune::CAMs::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	37	e4_vs_e33_all_sexes::immune::Mic MKI67::Female	immune	Mic MKI67	Female	NA	e4	e33	immune::Mic MKI67::AD_vs_NCI__Female__e4	immune::Mic MKI67::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	38	e4_vs_e33_all_sexes::immune::Mic MKI67::Male	immune	Mic MKI67	Male	NA	e4	e33	immune::Mic MKI67::AD_vs_NCI__Male__e4	immune::Mic MKI67::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	39	e4_vs_e33_all_sexes::immune::Mic P2RY12::Female	immune	Mic P2RY12	Female	NA	e4	e33	immune::Mic P2RY12::AD_vs_NCI__Female__e4	immune::Mic P2RY12::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	40	e4_vs_e33_all_sexes::immune::Mic P2RY12::Male	immune	Mic P2RY12	Male	NA	e4	e33	immune::Mic P2RY12::AD_vs_NCI__Male__e4	immune::Mic P2RY12::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	41	e4_vs_e33_all_sexes::immune::Mic TPT1::Female	immune	Mic TPT1	Female	NA	e4	e33	immune::Mic TPT1::AD_vs_NCI__Female__e4	immune::Mic TPT1::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	42	e4_vs_e33_all_sexes::immune::Mic TPT1::Male	immune	Mic TPT1	Male	NA	e4	e33	immune::Mic TPT1::AD_vs_NCI__Male__e4	immune::Mic TPT1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	43	e4_vs_e33_all_sexes::immune::T cells::Female	immune	T cells	Female	NA	e4	e33	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	44	e4_vs_e33_all_sexes::immune::T cells::Male	immune	T cells	Male	NA	e4	e33	immune::T cells::AD_vs_NCI__Male__e4	immune::T cells::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	45	e4_vs_e33_all_sexes::inhibitory::Inh ALCAM TRPM3::Female	inhibitory	Inh ALCAM TRPM3	Female	NA	e4	e33	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Female__e4	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	46	e4_vs_e33_all_sexes::inhibitory::Inh ALCAM TRPM3::Male	inhibitory	Inh ALCAM TRPM3	Male	NA	e4	e33	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Male__e4	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	47	e4_vs_e33_all_sexes::inhibitory::Inh CUX2 MSR1::Female	inhibitory	Inh CUX2 MSR1	Female	NA	e4	e33	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Female__e4	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	48	e4_vs_e33_all_sexes::inhibitory::Inh CUX2 MSR1::Male	inhibitory	Inh CUX2 MSR1	Male	NA	e4	e33	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e4	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	49	e4_vs_e33_all_sexes::inhibitory::Inh ENOX2 SPHKAP::Female	inhibitory	Inh ENOX2 SPHKAP	Female	NA	e4	e33	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e4	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	50	e4_vs_e33_all_sexes::inhibitory::Inh ENOX2 SPHKAP::Male	inhibitory	Inh ENOX2 SPHKAP	Male	NA	e4	e33	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e4	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	51	e4_vs_e33_all_sexes::inhibitory::Inh FBN2 EPB41L4A::Female	inhibitory	Inh FBN2 EPB41L4A	Female	NA	e4	e33	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e4	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	52	e4_vs_e33_all_sexes::inhibitory::Inh FBN2 EPB41L4A::Male	inhibitory	Inh FBN2 EPB41L4A	Male	NA	e4	e33	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e4	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	53	e4_vs_e33_all_sexes::inhibitory::Inh GPC5 RIT2::Female	inhibitory	Inh GPC5 RIT2	Female	NA	e4	e33	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e4	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	54	e4_vs_e33_all_sexes::inhibitory::Inh GPC5 RIT2::Male	inhibitory	Inh GPC5 RIT2	Male	NA	e4	e33	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e4	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	55	e4_vs_e33_all_sexes::inhibitory::Inh L1 PAX6 CA4::Female	inhibitory	Inh L1 PAX6 CA4	Female	NA	e4	e33	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	56	e4_vs_e33_all_sexes::inhibitory::Inh L1 PAX6 CA4::Male	inhibitory	Inh L1 PAX6 CA4	Male	NA	e4	e33	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	57	e4_vs_e33_all_sexes::inhibitory::Inh L1-2 PAX6 SCGN::Female	inhibitory	Inh L1-2 PAX6 SCGN	Female	NA	e4	e33	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	58	e4_vs_e33_all_sexes::inhibitory::Inh L1-2 PAX6 SCGN::Male	inhibitory	Inh L1-2 PAX6 SCGN	Male	NA	e4	e33	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	59	e4_vs_e33_all_sexes::inhibitory::Inh L1-6 LAMP5 CA13::Female	inhibitory	Inh L1-6 LAMP5 CA13	Female	NA	e4	e33	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	60	e4_vs_e33_all_sexes::inhibitory::Inh L1-6 LAMP5 CA13::Male	inhibitory	Inh L1-6 LAMP5 CA13	Male	NA	e4	e33	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	61	e4_vs_e33_all_sexes::inhibitory::Inh L3-5 SST MAFB::Female	inhibitory	Inh L3-5 SST MAFB	Female	NA	e4	e33	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
similarity_dimension_manifest_v1	3	e4_vs_e33_all_sexes	Figure_5	62	e4_vs_e33_all_sexes::inhibitory::Inh L3-5 SST MAFB::Male	inhibitory	Inh L3-5 SST MAFB	Male	NA	e4	e33	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e33	validated_complete	validated_complete	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei	TRUE	TRUE	validated_complete	108
