schema_version	similarity_feature_id	feature_id_original	reference_only_id	reference_only	reference_source	representative_rds_id	source_rds_count	symbol_original	symbol_hgnc_current	hgnc_id	ensembl_id_stable	mapping_status	mapping_consistent	mito_tier	genome_origin	sub_mito_localization	extended_reference_member	measured	test_eligible	test_exclusion_reason	in_core_mito	in_all_mito_related	scoreable_source_feature
mitochondrial_similarity_feature_manifest_v1	MRPL21	MRPL21	NA	FALSE	assay_feature	astrocytes	9	MRPL21	MRPL21	HGNC:14479	ENSG00000197345	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL22	MRPL22	NA	FALSE	assay_feature	astrocytes	9	MRPL22	MRPL22	HGNC:14480	ENSG00000082515	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL23	MRPL23	NA	FALSE	assay_feature	astrocytes	9	MRPL23	MRPL23	HGNC:10322	ENSG00000214026	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL24	MRPL24	NA	FALSE	assay_feature	astrocytes	9	MRPL24	MRPL24	HGNC:14037	ENSG00000143314	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL27	MRPL27	NA	FALSE	assay_feature	astrocytes	9	MRPL27	MRPL27	HGNC:14483	ENSG00000108826	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL28	MRPL28	NA	FALSE	assay_feature	astrocytes	9	MRPL28	MRPL28	HGNC:14484	ENSG00000086504	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL3	MRPL3	NA	FALSE	assay_feature	astrocytes	9	MRPL3	MRPL3	HGNC:10379	ENSG00000114686	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL30	MRPL30	NA	FALSE	assay_feature	astrocytes	9	MRPL30	MRPL30	HGNC:14036	ENSG00000185414	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	FALSE	zero_or_nonfinite_raw_counts	TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL32	MRPL32	NA	FALSE	assay_feature	astrocytes	9	MRPL32	MRPL32	HGNC:14035	ENSG00000106591	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL33	MRPL33	NA	FALSE	assay_feature	astrocytes	9	MRPL33	MRPL33	HGNC:14487	ENSG00000243147	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL34	MRPL34	NA	FALSE	assay_feature	astrocytes	9	MRPL34	MRPL34	HGNC:14488	ENSG00000130312	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL35	MRPL35	NA	FALSE	assay_feature	astrocytes	9	MRPL35	MRPL35	HGNC:14489	ENSG00000132313	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL36	MRPL36	NA	FALSE	assay_feature	astrocytes	9	MRPL36	MRPL36	HGNC:14490	ENSG00000171421	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL37	MRPL37	NA	FALSE	assay_feature	astrocytes	9	MRPL37	MRPL37	HGNC:14034	ENSG00000116221	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL38	MRPL38	NA	FALSE	assay_feature	astrocytes	9	MRPL38	MRPL38	HGNC:14033	ENSG00000204316	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL39	MRPL39	NA	FALSE	assay_feature	astrocytes	9	MRPL39	MRPL39	HGNC:14027	ENSG00000154719	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL4	MRPL4	NA	FALSE	assay_feature	astrocytes	9	MRPL4	MRPL4	HGNC:14276	ENSG00000105364	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL40	MRPL40	NA	FALSE	assay_feature	astrocytes	9	MRPL40	MRPL40	HGNC:14491	ENSG00000185608	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL41	MRPL41	NA	FALSE	assay_feature	astrocytes	9	MRPL41	MRPL41	HGNC:14492	ENSG00000182154	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL42	MRPL42	NA	FALSE	assay_feature	astrocytes	9	MRPL42	MRPL42	HGNC:14493	ENSG00000198015	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL43	MRPL43	NA	FALSE	assay_feature	astrocytes	9	MRPL43	MRPL43	HGNC:14517	ENSG00000055950	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL44	MRPL44	NA	FALSE	assay_feature	astrocytes	9	MRPL44	MRPL44	HGNC:16650	ENSG00000135900	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL45	MRPL45	NA	FALSE	assay_feature	astrocytes	9	MRPL45	MRPL45	HGNC:16651	ENSG00000278845	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL46	MRPL46	NA	FALSE	assay_feature	astrocytes	9	MRPL46	MRPL46	HGNC:1192	ENSG00000259494	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL47	MRPL47	NA	FALSE	assay_feature	astrocytes	9	MRPL47	MRPL47	HGNC:16652	ENSG00000136522	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL48	MRPL48	NA	FALSE	assay_feature	astrocytes	9	MRPL48	MRPL48	HGNC:16653	ENSG00000175581	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL49	MRPL49	NA	FALSE	assay_feature	astrocytes	9	MRPL49	MRPL49	HGNC:1176	ENSG00000149792	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL50	MRPL50	NA	FALSE	assay_feature	astrocytes	9	MRPL50	MRPL50	HGNC:16654	ENSG00000136897	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL51	MRPL51	NA	FALSE	assay_feature	astrocytes	9	MRPL51	MRPL51	HGNC:14044	ENSG00000111639	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL52	MRPL52	NA	FALSE	assay_feature	astrocytes	9	MRPL52	MRPL52	HGNC:16655	ENSG00000172590	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL53	MRPL53	NA	FALSE	assay_feature	astrocytes	9	MRPL53	MRPL53	HGNC:16684	ENSG00000204822	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL54	MRPL54	NA	FALSE	assay_feature	astrocytes	9	MRPL54	MRPL54	HGNC:16685	ENSG00000183617	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL55	MRPL55	NA	FALSE	assay_feature	astrocytes	9	MRPL55	MRPL55	HGNC:16686	ENSG00000162910	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL57	MRPL57	NA	FALSE	assay_feature	astrocytes	9	MRPL57	MRPL57	HGNC:14514	ENSG00000173141	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL58	MRPL58	NA	FALSE	assay_feature	astrocytes	9	MRPL58	MRPL58	HGNC:5359	ENSG00000167862	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPL9	MRPL9	NA	FALSE	assay_feature	astrocytes	9	MRPL9	MRPL9	HGNC:14277	ENSG00000143436	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS10	MRPS10	NA	FALSE	assay_feature	astrocytes	9	MRPS10	MRPS10	HGNC:14502	ENSG00000048544	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS11	MRPS11	NA	FALSE	assay_feature	astrocytes	9	MRPS11	MRPS11	HGNC:14050	ENSG00000181991	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS12	MRPS12	NA	FALSE	assay_feature	astrocytes	9	MRPS12	MRPS12	HGNC:10380	ENSG00000128626	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS14	MRPS14	NA	FALSE	assay_feature	astrocytes	9	MRPS14	MRPS14	HGNC:14049	ENSG00000120333	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS15	MRPS15	NA	FALSE	assay_feature	astrocytes	9	MRPS15	MRPS15	HGNC:14504	ENSG00000116898	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS16	MRPS16	NA	FALSE	assay_feature	astrocytes	9	MRPS16	MRPS16	HGNC:14048	ENSG00000182180	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS17	MRPS17	NA	FALSE	assay_feature	astrocytes	9	MRPS17	MRPS17	HGNC:14047	ENSG00000239789	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	FALSE	zero_or_nonfinite_raw_counts	TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS18A	MRPS18A	NA	FALSE	assay_feature	astrocytes	9	MRPS18A	MRPS18A	HGNC:14515	ENSG00000096080	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS18B	MRPS18B	NA	FALSE	assay_feature	astrocytes	9	MRPS18B	MRPS18B	HGNC:14516	ENSG00000204568	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS18C	MRPS18C	NA	FALSE	assay_feature	astrocytes	9	MRPS18C	MRPS18C	HGNC:16633	ENSG00000163319	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS2	MRPS2	NA	FALSE	assay_feature	astrocytes	9	MRPS2	MRPS2	HGNC:14495	ENSG00000122140	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS21	MRPS21	NA	FALSE	assay_feature	astrocytes	9	MRPS21	MRPS21	HGNC:14046	ENSG00000266472	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS22	MRPS22	NA	FALSE	assay_feature	astrocytes	9	MRPS22	MRPS22	HGNC:14508	ENSG00000175110	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS23	MRPS23	NA	FALSE	assay_feature	astrocytes	9	MRPS23	MRPS23	HGNC:14509	ENSG00000181610	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS24	MRPS24	NA	FALSE	assay_feature	astrocytes	9	MRPS24	MRPS24	HGNC:14510	ENSG00000062582	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	FALSE	zero_or_nonfinite_raw_counts	TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS25	MRPS25	NA	FALSE	assay_feature	astrocytes	9	MRPS25	MRPS25	HGNC:14511	ENSG00000131368	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS26	MRPS26	NA	FALSE	assay_feature	astrocytes	9	MRPS26	MRPS26	HGNC:14045	ENSG00000125901	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS27	MRPS27	NA	FALSE	assay_feature	astrocytes	9	MRPS27	MRPS27	HGNC:14512	ENSG00000113048	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS28	MRPS28	NA	FALSE	assay_feature	astrocytes	9	MRPS28	MRPS28	HGNC:14513	ENSG00000147586	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS30	MRPS30	NA	FALSE	assay_feature	astrocytes	9	MRPS30	MRPS30	HGNC:8769	ENSG00000112996	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS31	MRPS31	NA	FALSE	assay_feature	astrocytes	9	MRPS31	MRPS31	HGNC:16632	ENSG00000102738	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS33	MRPS33	NA	FALSE	assay_feature	astrocytes	9	MRPS33	MRPS33	HGNC:16634	ENSG00000090263	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS34	MRPS34	NA	FALSE	assay_feature	astrocytes	9	MRPS34	MRPS34	HGNC:16618	ENSG00000074071	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS35	MRPS35	NA	FALSE	assay_feature	astrocytes	9	MRPS35	MRPS35	HGNC:16635	ENSG00000061794	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS36	MRPS36	NA	FALSE	assay_feature	astrocytes	9	MRPS36	KGD4	HGNC:16631	ENSG00000134056	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS5	MRPS5	NA	FALSE	assay_feature	astrocytes	9	MRPS5	MRPS5	HGNC:14498	ENSG00000144029	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS6	MRPS6	NA	FALSE	assay_feature	astrocytes	9	MRPS6	MRPS6	HGNC:14051	ENSG00000243927	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS7	MRPS7	NA	FALSE	assay_feature	astrocytes	9	MRPS7	MRPS7	HGNC:14499	ENSG00000125445	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRPS9	MRPS9	NA	FALSE	assay_feature	astrocytes	9	MRPS9	MRPS9	HGNC:14501	ENSG00000135972	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRRF	MRRF	NA	FALSE	assay_feature	astrocytes	9	MRRF	MRRF	HGNC:7234	ENSG00000148187	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MRS2	MRS2	NA	FALSE	assay_feature	astrocytes	9	MRS2	MRS2	HGNC:13785	ENSG00000124532	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MSC	MSC	NA	FALSE	assay_feature	astrocytes	9	MSC	MSC	HGNC:7321	ENSG00000178860	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MSRA	MSRA	NA	FALSE	assay_feature	astrocytes	9	MSRA	MSRA	HGNC:7377	ENSG00000175806	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MSRB2	MSRB2	NA	FALSE	assay_feature	astrocytes	9	MSRB2	MSRB2	HGNC:17061	ENSG00000148450	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MSRB3	MSRB3	NA	FALSE	assay_feature	astrocytes	9	MSRB3	MSRB3	HGNC:27375	ENSG00000174099	mapped_ensembl	TRUE	core_mito_protein	nuclear	unknown	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ATP6	MT-ATP6	NA	FALSE	assay_feature	astrocytes	9	MT-ATP6	MT-ATP6	HGNC:7414	ENSG00000198899	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ATP8	MT-ATP8	NA	FALSE	assay_feature	astrocytes	9	MT-ATP8	MT-ATP8	HGNC:7415	ENSG00000228253	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-CO1	MT-CO1	NA	FALSE	assay_feature	astrocytes	9	MT-CO1	MT-CO1	HGNC:7419	ENSG00000198804	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-CO2	MT-CO2	NA	FALSE	assay_feature	astrocytes	9	MT-CO2	MT-CO2	HGNC:7421	ENSG00000198712	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-CO3	MT-CO3	NA	FALSE	assay_feature	astrocytes	9	MT-CO3	MT-CO3	HGNC:7422	ENSG00000198938	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-CYB	MT-CYB	NA	FALSE	assay_feature	astrocytes	9	MT-CYB	MT-CYB	HGNC:7427	ENSG00000198727	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND1	MT-ND1	NA	FALSE	assay_feature	astrocytes	9	MT-ND1	MT-ND1	HGNC:7455	ENSG00000198888	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND2	MT-ND2	NA	FALSE	assay_feature	astrocytes	9	MT-ND2	MT-ND2	HGNC:7456	ENSG00000198763	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND3	MT-ND3	NA	FALSE	assay_feature	astrocytes	9	MT-ND3	MT-ND3	HGNC:7458	ENSG00000198840	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND4	MT-ND4	NA	FALSE	assay_feature	astrocytes	9	MT-ND4	MT-ND4	HGNC:7459	ENSG00000198886	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND4L	MT-ND4L	NA	FALSE	assay_feature	astrocytes	9	MT-ND4L	MT-ND4L	HGNC:7460	ENSG00000212907	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND5	MT-ND5	NA	FALSE	assay_feature	astrocytes	9	MT-ND5	MT-ND5	HGNC:7461	ENSG00000198786	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MT-ND6	MT-ND6	NA	FALSE	assay_feature	astrocytes	9	MT-ND6	MT-ND6	HGNC:7462	ENSG00000198695	mapped_ensembl	TRUE	core_mito_protein	mtDNA	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTCH1	MTCH1	NA	FALSE	assay_feature	astrocytes	9	MTCH1	MTCH1	HGNC:17586	ENSG00000137409	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTCH2	MTCH2	NA	FALSE	assay_feature	astrocytes	9	MTCH2	MTCH2	HGNC:17587	ENSG00000109919	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTCP1	MTCP1	NA	FALSE	assay_feature	astrocytes	9	MTCP1	MTCP1	HGNC:7423	ENSG00000214827	mapped_ensembl	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTERF1	MTERF1	NA	FALSE	assay_feature	astrocytes	9	MTERF1	MTERF1	HGNC:21463	ENSG00000127989	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTERF2	MTERF2	NA	FALSE	assay_feature	astrocytes	9	MTERF2	MTERF2	HGNC:30779	ENSG00000120832	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTERF3	MTERF3	NA	FALSE	assay_feature	astrocytes	9	MTERF3	MTERF3	HGNC:24258	ENSG00000156469	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTERF4	MTERF4	NA	FALSE	assay_feature	astrocytes	9	MTERF4	MTERF4	HGNC:28785	ENSG00000122085	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTFMT	MTFMT	NA	FALSE	assay_feature	astrocytes	9	MTFMT	MTFMT	HGNC:29666	ENSG00000103707	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTFP1	MTFP1	NA	FALSE	assay_feature	astrocytes	9	MTFP1	MTFP1	HGNC:26945	ENSG00000242114	mapped_ensembl	TRUE	core_mito_protein	nuclear	Membrane	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	MTFR1	MTFR1	NA	FALSE	assay_feature	astrocytes	9	MTFR1	MTFR1	HGNC:29510	ENSG00000066855	mapped_ensembl	TRUE	core_mito_protein	nuclear	Membrane	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
