test_id	context_order	context_id	context_label	contrast_order	contrast_id	contrast_label	modifier	module_order	module_id	module_label	module_role	estimate	robust_se	ci_low	ci_high	p_value_score	q_value_score	p_value_camera	q_value_camera	minimum_group_donors	coverage_fraction	scientific_status	display_estimate	display_clipped	schema_version	panel_id	display_limit
inhibitory_neurons::apoe_e2_minus_e33__Female::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.0669330245626844	0.378472942231106	-0.678356417930833	0.812222467056202	0.85976478788436	0.957817869647846	0.598113945854885	0.944631415335757	8	0.941935483870968	inconclusive	0.0669330245626844	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::apoe_e2_minus_e33__Male::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	1.22408037443203	1.13842367606521	-1.01770510659707	3.46586585546113	0.283271124955142	0.957817869647846	0.113406480912492	0.756043206083282	6	0.941935483870968	inconclusive	1.22408037443203	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::apoe_e4_minus_e33__Female::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.131943734104549	0.380090487346734	-0.880418448682059	0.61653098047296	0.728770872008084	0.957817869647846	0.272920697636738	0.928715301675688	11	0.941935483870968	inconclusive	-0.131943734104549	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::apoe_e4_minus_e33__Male::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.256886907455678	0.328021733764857	-0.902827760300283	0.389053945388926	0.434263237279525	0.957817869647846	0.586624611621983	0.944631415335757	10	0.941935483870968	inconclusive	-0.256886907455678	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::sex_F_minus_M__e2::mitochondrial_translation_155	4	immune_cells	Immune cells	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.59955662115074	1.03790416517899	-2.64374713954824	1.44463389724676	0.564015087594634	0.957817869647846	0.437109509559098	0.944631415335757	5	0.92258064516129	inconclusive	-0.59955662115074	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::sex_F_minus_M__e33::mitochondrial_translation_155	4	immune_cells	Immune cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.136083785106301	0.293425748259519	-0.441829044005778	0.713996614218379	0.643213486588309	0.957817869647846	0.234043407064028	0.928715301675688	25	0.92258064516129	inconclusive	0.136083785106301	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::sex_F_minus_M__e4::mitochondrial_translation_155	4	immune_cells	Immune cells	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.4883089742095	0.528204532790888	-1.5286272751959	0.5520093267769	0.356136960473038	0.957817869647846	0.982129828821672	0.99386472359731	10	0.92258064516129	inconclusive	-0.4883089742095	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::apoe_e2_minus_e33__Female::mitochondrial_translation_155	4	immune_cells	Immune cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.123514976857683	0.453954684896359	-0.770565511283754	1.01759546499912	0.785780923928538	0.957817869647846	0.216440788187952	0.928715301675688	7	0.92258064516129	inconclusive	0.123514976857683	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::apoe_e2_minus_e33__Male::mitochondrial_translation_155	4	immune_cells	Immune cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.859155383114724	0.968333216630884	-1.04801258720057	2.76632335343002	0.375799529590661	0.957817869647846	0.54080374305786	0.944631415335757	5	0.92258064516129	inconclusive	0.859155383114724	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::apoe_e4_minus_e33__Female::mitochondrial_translation_155	4	immune_cells	Immune cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.29119363339647	0.347068129961737	-0.974757110939103	0.392369844146163	0.402268446103813	0.957817869647846	0.698474323146031	0.944631415335757	11	0.92258064516129	inconclusive	-0.29119363339647	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
immune_cells::apoe_e4_minus_e33__Male::mitochondrial_translation_155	4	immune_cells	Immune cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.33319912591933	0.499370260715082	-0.650329013162196	1.31672726500086	0.505237592168121	0.957817869647846	0.624180575594158	0.944631415335757	10	0.92258064516129	inconclusive	0.33319912591933	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::sex_F_minus_M__e2::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.372038678395748	1.06094432770331	-2.4614463154987	1.7173689587072	0.726129620273228	0.957817869647846	0.896300234902633	0.971891820978758	5	0.935483870967742	inconclusive	-0.372038678395748	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::sex_F_minus_M__e33::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.894242154480115	0.404459055995064	0.0977066356740265	1.6907776732862	0.0279334850335861	0.876056714706422	0.0436693168051382	0.671359518075895	28	0.935483870967742	inconclusive	0.894242154480115	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::sex_F_minus_M__e4::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.550286399923887	0.543318470934439	-1.62028954043454	0.51971674058677	0.312111497828926	0.957817869647846	0.658673547700925	0.944631415335757	10	0.935483870967742	inconclusive	-0.550286399923887	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::apoe_e2_minus_e33__Female::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.404420783981529	0.587662511117113	-1.56175440338569	0.752912835422634	0.491966506267782	0.957817869647846	0.473641863217492	0.944631415335757	8	0.935483870967742	inconclusive	-0.404420783981529	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::apoe_e2_minus_e33__Male::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.861860048894334	0.959758982519459	-1.02827470699371	2.75199480478238	0.370041278404616	0.957817869647846	0.430591250602936	0.944631415335757	5	0.935483870967742	inconclusive	0.861860048894334	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::apoe_e4_minus_e33__Female::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.491265877739523	0.319366997222734	-1.12022238903954	0.137690633560492	0.125237512189325	0.957817869647846	0.145292594149286	0.881071209448111	11	0.935483870967742	inconclusive	-0.491265877739523	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
opcs::apoe_e4_minus_e33__Male::mitochondrial_translation_155	5	opcs	Oligodendrocyte precursor cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.95326267666448	0.604728484563551	-0.23768041151433	2.14420576484329	0.116195124086898	0.957817869647846	0.426310914906915	0.944631415335757	10	0.935483870967742	inconclusive	0.95326267666448	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::sex_F_minus_M__e2::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.0852232756961076	0.973484888149977	-2.00214157676995	1.83169502537773	0.930306079548511	0.957817869647846	0.633999781265949	0.944631415335757	6	0.941935483870968	inconclusive	-0.0852232756961076	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::sex_F_minus_M__e33::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.931898299114482	0.370908883110446	0.201530488868891	1.66226610936007	0.0125948531702732	0.876056714706422	0.00413306831723309	0.371976148550978	28	0.941935483870968	inconclusive	0.931898299114482	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::sex_F_minus_M__e4::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.151468292847734	0.651082229803721	-1.43353384620888	1.13059726051342	0.816223366125067	0.957817869647846	0.8899946656437	0.970903271611309	10	0.941935483870968	inconclusive	-0.151468292847734	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::apoe_e2_minus_e33__Female::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.271236720300438	0.391259639706135	-0.499204375348802	1.04167781594968	0.48877792994506	0.957817869647846	0.779508661470273	0.954500401800335	8	0.941935483870968	inconclusive	0.271236720300438	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::apoe_e2_minus_e33__Male::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	1.28835829511103	0.956626074939675	-0.595362811049363	3.17207940127142	0.179226064478054	0.957817869647846	0.106368050122646	0.756043206083282	6	0.941935483870968	inconclusive	1.28835829511103	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::apoe_e4_minus_e33__Female::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-1.22461233992471	0.479736583198125	-2.16927603960963	-0.27994864023979	0.0112619784388474	0.876056714706422	0.0019211308489313	0.345803552807634	11	0.941935483870968	inconclusive	-1.22461233992471	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
oligodendrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	6	oligodendrocytes	Oligodendrocytes	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.141245747962496	0.589905624482596	-1.30284661228209	1.0203551163571	0.810954709265776	0.957817869647846	0.418097124722156	0.944631415335757	10	0.941935483870968	inconclusive	-0.141245747962496	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::sex_F_minus_M__e2::mitochondrial_translation_155	7	vasculature	Vasculature cells	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::sex_F_minus_M__e33::mitochondrial_translation_155	7	vasculature	Vasculature cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	20	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::sex_F_minus_M__e4::mitochondrial_translation_155	7	vasculature	Vasculature cells	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	6	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::apoe_e2_minus_e33__Female::mitochondrial_translation_155	7	vasculature	Vasculature cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::apoe_e2_minus_e33__Male::mitochondrial_translation_155	7	vasculature	Vasculature cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::apoe_e4_minus_e33__Female::mitochondrial_translation_155	7	vasculature	Vasculature cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	9	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
vasculature::apoe_e4_minus_e33__Male::mitochondrial_translation_155	7	vasculature	Vasculature cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	6	0.4	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.535291310018995	0.732387613438353	-0.906953840140905	1.9775364601789	0.465515044377344	0.957817869647846	0.924536349064336	0.99386472359731	6	0.947368421052632	inconclusive	0.535291310018995	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.439530643376843	0.514090838632671	-0.572836312528828	1.45189759928251	0.393365789486155	0.957817869647846	0.356128278881496	0.944631415335757	28	0.947368421052632	inconclusive	0.439530643376843	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.103925465554847	0.520148897026054	-1.12822217720314	0.920371246093449	0.841795427413572	0.957817869647846	0.803017694183554	0.970088489617716	10	0.947368421052632	inconclusive	-0.103925465554847	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.395702756717315	0.431566373091263	-0.454153927287574	1.2455594407222	0.360055195805171	0.957817869647846	0.99349804438603	0.99386472359731	7	0.947368421052632	inconclusive	0.395702756717315	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.299942090075163	0.777244436055365	-1.23063679714406	1.83052097729439	0.699886688163094	0.957817869647846	0.581161750504611	0.944631415335757	6	0.947368421052632	inconclusive	0.299942090075163	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.25993904985828	0.445650300967214	-1.13753033273074	0.617652233014182	0.560216099904571	0.957817869647846	0.501370805369359	0.944631415335757	11	0.947368421052632	inconclusive	-0.25993904985828	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
astrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	1	astrocytes	Astrocytes	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.283517059073411	0.586613742851983	-0.871664719156696	1.43869883730352	0.629286201007621	0.957817869647846	0.760962423298895	0.944631415335757	10	0.947368421052632	inconclusive	0.283517059073411	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::sex_F_minus_M__e2::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.0949864104190365	1.07973518200815	-2.22112535299485	2.03115253215677	0.929966688164887	0.957817869647846	0.561707233287053	0.944631415335757	6	0.947368421052632	inconclusive	-0.0949864104190365	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::sex_F_minus_M__e33::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.300169607065102	0.307069719853353	-0.304490591421538	0.904829805551742	0.329215900421938	0.957817869647846	0.278305946478229	0.928715301675688	28	0.947368421052632	inconclusive	0.300169607065102	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::sex_F_minus_M__e4::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.56520508213543	1.06414744342232	-2.66064974097734	1.53023957670648	0.595779227411582	0.957817869647846	0.579860067919093	0.944631415335757	10	0.947368421052632	inconclusive	-0.56520508213543	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.354781540431965	0.571239794556594	-0.770063878142726	1.47962695900666	0.535095773087599	0.957817869647846	0.601785875959018	0.944631415335757	8	0.947368421052632	inconclusive	0.354781540431965	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.749937557916104	0.974755788502817	-1.1694833111738	2.669358427006	0.442378329750351	0.957817869647846	0.180358325106811	0.927557100549314	6	0.947368421052632	inconclusive	0.749937557916104	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.758158700701466	1.00689792513226	-2.74087161540051	1.22455421399758	0.452152286835805	0.957817869647846	0.932320541130792	0.99386472359731	11	0.947368421052632	inconclusive	-0.758158700701466	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
excitatory_neurons::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	2	excitatory_neurons	Excitatory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.107215988499066	0.485854639800469	-0.849494960003787	1.06392693700192	0.825518661465225	0.957817869647846	0.743345932454902	0.944631415335757	10	0.947368421052632	inconclusive	0.107215988499066	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::sex_F_minus_M__e2::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-1.28027739695352	1.26959549613641	-3.78036660790165	1.21981181399461	0.314200740821708	0.957817869647846	0.113204217328399	0.756043206083282	6	0.947368421052632	inconclusive	-1.28027739695352	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::sex_F_minus_M__e33::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.332265381603017	0.309684595689271	-0.277565953523581	0.942096716729615	0.284311570947452	0.957817869647846	0.0100322520429372	0.601935122576233	27	0.947368421052632	inconclusive	0.332265381603017	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::sex_F_minus_M__e4::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.36982504422734	0.643386180826736	-0.897131914940405	1.63678200339509	0.565920446657035	0.957817869647846	0.0756793540963924	0.756043206083282	10	0.947368421052632	inconclusive	0.36982504422734	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.380126743263997	0.417583354745483	-1.20243246429701	0.442178977769013	0.363513198616343	0.957817869647846	0.0522168514059029	0.671359518075895	8	0.947368421052632	inconclusive	-0.380126743263997	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	1.23241603529254	1.24266431925896	-1.21464026481561	3.67947233540069	0.322247250249742	0.957817869647846	0.0958058945171292	0.756043206083282	6	0.947368421052632	inconclusive	1.23241603529254	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.0855626069887577	0.563722084914023	-1.19564491805212	1.0245197040746	0.879477860037435	0.957817869647846	0.678341110286644	0.944631415335757	11	0.947368421052632	inconclusive	-0.0855626069887577	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
inhibitory_neurons::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	3	inhibitory_neurons	Inhibitory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.123122269613081	0.456314842159054	-1.02169808935179	0.775453550125633	0.787515433989961	0.957817869647846	0.944454853402777	0.99386472359731	10	0.947368421052632	inconclusive	-0.123122269613081	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::sex_F_minus_M__e2::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.120426445012092	0.918022825837805	-1.92850624583502	1.68765335581084	0.895738660837105	0.957817869647846	0.98230373898288	0.99386472359731	5	0.947368421052632	inconclusive	-0.120426445012092	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::sex_F_minus_M__e33::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.0360110680688496	0.30639125973256	-0.567437813897197	0.639459950034896	0.906532485735419	0.957817869647846	0.496523134886518	0.944631415335757	25	0.947368421052632	inconclusive	0.0360110680688496	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::sex_F_minus_M__e4::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.0411429784701183	0.51616725307412	-1.05775341326824	0.975467456328008	0.936533028100116	0.957817869647846	0.943885807276002	0.99386472359731	10	0.947368421052632	inconclusive	-0.0411429784701183	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.270376631732992	0.516800861046152	-1.28823498079167	0.747481717325681	0.601318612916378	0.957817869647846	0.148604000356841	0.881071209448111	7	0.947368421052632	inconclusive	-0.270376631732992	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.11393911865205	0.808831161564399	-1.7069619110495	1.4790836737454	0.888087441116699	0.957817869647846	0.666561862215353	0.944631415335757	5	0.947368421052632	inconclusive	-0.11393911865205	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
