rds_id	canonical_symbol	human_gene_id	description	synonyms	sub_mito_localization	mito_pathways	duplicate_canonical_symbol	mapped_feature	match_type	tested	measured
inhibitory	IVD	3712	isovaleryl-CoA dehydrogenase	ACAD2	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	FALSE	IVD	canonical	TRUE	TRUE
inhibitory	KARS1	3735	lysyl-tRNA synthetase 1	CMTRIB|DFNB89|KARS|KARS2|KRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	KARS	unique_synonym	TRUE	TRUE
inhibitory	KMO	8564	kynurenine 3-monooxygenase	dJ317G22.1	MOM	Metabolism > Amino acid metabolism > Kynurenine metabolism | Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	FALSE	KMO	canonical	TRUE	TRUE
inhibitory	KYAT3	56267	kynurenine aminotransferase 3	CCBL2|KAT3|KATIII	Matrix	Metabolism > Amino acid metabolism > Kynurenine metabolism | Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	FALSE	KYAT3	canonical	TRUE	TRUE
inhibitory	L2HGDH	79944	L-2-hydroxyglutarate dehydrogenase	C14orf160|L2HGA	MIM	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	L2HGDH	canonical	TRUE	TRUE
inhibitory	LACTB	114294	lactamase beta	G24|MRPL56	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Metabolism > Lipid metabolism > Phospholipid metabolism	FALSE	LACTB	canonical	TRUE	TRUE
inhibitory	LACTB2	51110	lactamase beta 2	CGI-83	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	LACTB2	canonical	TRUE	TRUE
inhibitory	LAP3	51056	leucine aminopeptidase 3	HEL-S-106|LAP|LAPEP|PEPS	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	LAP3	canonical	TRUE	TRUE
inhibitory	LARS2	23395	leucyl-tRNA synthetase 2, mitochondrial	HLASA|LEURS|PRLTS4|mtLeuRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	LARS2	canonical	TRUE	TRUE
inhibitory	LDHAL6B	92483	lactate dehydrogenase A like 6B	LDH6B|LDHAL6|LDHL	Matrix	Metabolism > Carbohydrate metabolism	FALSE	LDHAL6B	canonical	TRUE	TRUE
inhibitory	LDHB	3945	lactate dehydrogenase B	HEL-S-281|LDH-B|LDH-H|LDHBD|TRG-5	unknown	Metabolism > Amino acid metabolism > Glyoxylate metabolism	FALSE	LDHB	canonical	TRUE	TRUE
inhibitory	LDHD	197257	lactate dehydrogenase D	DLACD|DLD	MIM	Metabolism > Carbohydrate metabolism	FALSE	LDHD	canonical	TRUE	TRUE
inhibitory	LETM1	3954	leucine zipper and EF-hand containing transmembrane protein 1	SLC55A1	MIM	Signaling > Calcium homeostasis > Calcium cycle	FALSE	LETM1	canonical	TRUE	TRUE
inhibitory	LETM2	137994	leucine zipper and EF-hand containing transmembrane protein 2	SLC55A2	MIM	0	FALSE	LETM2	canonical	TRUE	TRUE
inhibitory	LETMD1	25875	LETM1 domain containing 1	1110019O13Rik|HCCR|HCCR-1|HCCR-2|HCCR1|HCCR2|HCRR-2|SLC55A3	Membrane	Small molecule transport	FALSE	LETMD1	canonical	TRUE	TRUE
inhibitory	LIAS	11019	lipoic acid synthetase	HGCLAS|HUSSY-01|LAS|LIP1|LS|PDHLD	Matrix	Metabolism > Lipid metabolism > Lipoate insertion | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	LIAS	canonical	TRUE	TRUE
inhibitory	LIG3	3980	DNA ligase 3	LIG2|LIG3alpha	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	FALSE	LIG3	canonical	TRUE	TRUE
inhibitory	LIPT1	51601	lipoyltransferase 1	LIPT1D	Matrix	Metabolism > Lipid metabolism > Lipoate insertion	FALSE	LIPT1	canonical	FALSE	TRUE
inhibitory	LIPT2	387787	lipoyl(octanoyl) transferase 2	-	Matrix	Metabolism > Lipid metabolism > Lipoate insertion	FALSE	LIPT2	canonical	TRUE	TRUE
inhibitory	LONP1	9361	lon peptidase 1, mitochondrial	CODASS|LON|LONP|LonHS|PIM1|PRSS15|hLON	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	LONP1;PIM1	canonical;unique_synonym	TRUE	TRUE
inhibitory	LRPPRC	10128	leucine rich pentatricopeptide repeat containing	CLONE-23970|GP130|LRP130|LSFC	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation	FALSE	LRPPRC	canonical	TRUE	TRUE
inhibitory	LYPLA1	10434	lysophospholipase 1	APT-1|APT1|LPL-I|LPL1|hAPT1	unknown	Metabolism > Lipid metabolism | Signaling	FALSE	LYPLA1	canonical	TRUE	TRUE
inhibitory	LYPLAL1	127018	lysophospholipase like 1	Q96AV0	unknown	Metabolism > Lipid metabolism	FALSE	LYPLAL1	canonical	TRUE	TRUE
inhibitory	LYRM1	57149	LYR motif containing 1	A211C6.1	unknown	0	FALSE	LYRM1	canonical	TRUE	TRUE
inhibitory	LYRM2	57226	LYR motif containing 2	DJ122O8.2	Matrix	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	LYRM2	canonical	TRUE	TRUE
inhibitory	LYRM4	57128	LYR motif containing 4	C6orf149|CGI-203|COXPD19|ISD11	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	FALSE	LYRM4	canonical	TRUE	TRUE
inhibitory	LYRM7	90624	LYR motif containing 7	C5orf31|MC3DN8|MZM1L	Matrix	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	LYRM7	canonical	TRUE	TRUE
inhibitory	LYRM9	201229	LYR motif containing 9	C17orf108|HSD24	unknown	0	FALSE	LYRM9	canonical	TRUE	TRUE
inhibitory	MACROD1	28992	mono-ADP ribosylhydrolase 1	LRP16	Matrix	Signaling	FALSE	MACROD1	canonical	TRUE	TRUE
inhibitory	MAIP1	79568	matrix AAA peptidase interacting protein 1	C2orf47	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	FALSE	MAIP1	canonical	TRUE	TRUE
inhibitory	MALSU1	115416	mitochondrial assembly of ribosomal large subunit 1	C7orf30|mtRsfA	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MALSU1	canonical	TRUE	TRUE
inhibitory	MAOA	4128	monoamine oxidase A	BRNRS|MAO-A	MOM	Metabolism > Amino acid metabolism > Catechol metabolism | Metabolism > Detoxification > Xenobiotic metabolism	FALSE	MAOA	canonical	TRUE	TRUE
inhibitory	MAOB	4129	monoamine oxidase B	-	MOM	Metabolism > Amino acid metabolism > Catechol metabolism | Metabolism > Detoxification > Xenobiotic metabolism	FALSE	MAOB	canonical	TRUE	TRUE
inhibitory	MARCHF5	54708	membrane associated ring-CH-type finger 5	MARCH-V|MARCH5|MITOL|RNF153	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	FALSE	MARCH5	unique_synonym	TRUE	TRUE
inhibitory	MARS2	92935	methionyl-tRNA synthetase 2, mitochondrial	COXPD25|MetRS|mtMetRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	MARS2	canonical	FALSE	TRUE
inhibitory	MAVS	57506	mitochondrial antiviral signaling protein	CARDIF|IPS-1|IPS1|VISA	MOM	Signaling > Immune response	FALSE	MAVS	canonical	TRUE	TRUE
inhibitory	MCAT	27349	malonyl-CoA-acyl carrier protein transacylase	FASN2C|MCT|MCT1|MT|NET62|fabD	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	FALSE	MCAT	canonical	TRUE	TRUE
inhibitory	MCCC1	56922	methylcrotonoyl-CoA carboxylase 1	MCC-B|MCCA	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Vitamin metabolism > Biotin utilizing proteins	FALSE	MCCC1	canonical	TRUE	TRUE
inhibitory	MCCC2	64087	methylcrotonoyl-CoA carboxylase 2	MCCB	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	FALSE	MCCC2	canonical	TRUE	TRUE
inhibitory	MCCD1	401250	mitochondrial coiled-coil domain 1	-	unknown	0	FALSE	MCCD1	canonical	TRUE	TRUE
inhibitory	MCEE	84693	methylmalonyl-CoA epimerase	GLOD2|MCE	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	MCEE	canonical	TRUE	TRUE
inhibitory	MCL1	4170	MCL1 apoptosis regulator, BCL2 family member	BCL2L3|EAT|MCL1-ES|MCL1L|MCL1S|Mcl-1|TM|bcl2-L-3|mcl1/EAT	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	MCL1	canonical	TRUE	TRUE
inhibitory	MCRIP2	84331	MAPK regulated corepressor interacting protein 2	C16orf14|FAM195A|c349E10.1	unknown	Signaling	FALSE	MCRIP2	canonical	TRUE	TRUE
inhibitory	MCU	90550	mitochondrial calcium uniporter	C10orf42|CCDC109A|HsMCU	MIM	Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > Calcium uniporter	FALSE	MCU	canonical	TRUE	TRUE
inhibitory	MCUB	55013	mitochondrial calcium uniporter dominant negative subunit beta	CCDC109B	MIM	Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > Calcium uniporter	FALSE	MCUB	canonical	TRUE	TRUE
inhibitory	MCUR1	63933	mitochondrial calcium uniporter regulator 1	C6orf79|CCDC90A|FMP32	MIM	0	FALSE	MCUR1	canonical	TRUE	TRUE
inhibitory	MDH2	4191	malate dehydrogenase 2	EIEE51|M-MDH|MDH|MGC:3559|MOR1	Matrix	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Carbohydrate metabolism > TCA cycle	FALSE	MDH2	canonical	TRUE	TRUE
inhibitory	ME2	4200	malic enzyme 2	ODS1	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	ME2	canonical	TRUE	TRUE
inhibitory	ME3	10873	malic enzyme 3	NADP-ME	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	ME3	canonical	TRUE	TRUE
inhibitory	MECR	51102	mitochondrial trans-2-enoyl-CoA reductase	CGI-63|DYTOABG|ETR1|FASN2B|NRBF1	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	FALSE	MECR	canonical	TRUE	TRUE
inhibitory	METAP1D	254042	methionyl aminopeptidase type 1D, mitochondrial	MAP 1D|MAP1D|MetAP 1D|Metap1l	Matrix	Mitochondrial central dogma > Translation > fMet processing | Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	METAP1D	canonical	TRUE	TRUE
inhibitory	METTL15	196074	methyltransferase like 15	METT5D1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	FALSE	METTL15	canonical	TRUE	TRUE
inhibitory	METTL17	64745	methyltransferase like 17	METT11D1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	METTL17	canonical	TRUE	TRUE
inhibitory	METTL4	64863	methyltransferase like 4	HsT661	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA modifications	FALSE	METTL4	canonical	TRUE	TRUE
inhibitory	METTL5	29081	methyltransferase like 5	HSPC133|MRT72	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	FALSE	METTL5	canonical	TRUE	TRUE
inhibitory	METTL8	79828	methyltransferase like 8	TIP	Matrix	Mitochondrial central dogma > mtRNA metabolism	FALSE	METTL8	canonical	TRUE	TRUE
inhibitory	MFF	56947	mitochondrial fission factor	C2orf33|EMPF2|GL004	MOM	Mitochondrial dynamics and surveillance > Fission	FALSE	MFF	canonical	TRUE	TRUE
inhibitory	MFN1	55669	mitofusin 1	hfzo1|hfzo2	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	FALSE	MFN1	canonical	TRUE	TRUE
inhibitory	MFN2	9927	mitofusin 2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	FALSE	MFN2	canonical	TRUE	TRUE
inhibitory	MGARP	84709	mitochondria localized glutamic acid rich protein	C4orf49|CESP-1|HUMMR|OSAP	Membrane	Mitochondrial dynamics and surveillance > Trafficking	FALSE	MGARP	canonical	TRUE	TRUE
inhibitory	MGME1	92667	mitochondrial genome maintenance exonuclease 1	C20orf72|DDK1|MTDPS11|bA504H3.4	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay	FALSE	MGME1	canonical	TRUE	TRUE
inhibitory	MGST1	4257	microsomal glutathione S-transferase 1	GST12|MGST|MGST-I	Membrane	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	FALSE	MGST1	canonical	TRUE	TRUE
inhibitory	MGST3	4259	microsomal glutathione S-transferase 3	GST-III	MOM	Metabolism > Lipid metabolism > Eicosanoid metabolism	FALSE	MGST3	canonical	TRUE	TRUE
inhibitory	MICOS10	440574	mitochondrial contact site and cristae organizing system subunit 10	C1orf151|MINOS1|MIO10|Mic10	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	FALSE	MINOS1	unique_synonym	TRUE	TRUE
inhibitory	MICOS13	125988	mitochondrial contact site and cristae organizing system subunit 13	C19orf70|MIC13|P117|QIL1	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	FALSE	C19orf70	unique_synonym	TRUE	TRUE
inhibitory	MICU1	10367	mitochondrial calcium uptake 1	CALC|CBARA1|EFHA3|MPXPS|ara CALC	MIM	Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter	FALSE	MICU1	canonical	TRUE	TRUE
inhibitory	MICU2	221154	mitochondrial calcium uptake 2	1110008L20Rik|EFHA1	MIM	Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter	FALSE	MICU2	canonical	TRUE	TRUE
inhibitory	MICU3	286097	mitochondrial calcium uptake family member 3	EFHA2	MIM	Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter	FALSE	MICU3	canonical	TRUE	TRUE
inhibitory	MIEF1	54471	mitochondrial elongation factor 1	AltMIEF1|HSU79252|MID51|MIEF1-MP|SMCR7L|dJ1104E15.3	MOM|Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly | Mitochondrial dynamics and surveillance > Fission	FALSE	MIEF1	canonical	TRUE	TRUE
inhibitory	MIEF2	125170	mitochondrial elongation factor 2	MID49|SMCR7	MOM	Mitochondrial dynamics and surveillance > Fission	FALSE	MIEF2	canonical	TRUE	TRUE
inhibitory	MIGA1	374986	mitoguardin 1	FAM73A	MOM	Mitochondrial dynamics and surveillance > Fusion	FALSE	MIGA1	canonical	TRUE	TRUE
inhibitory	MIGA2	84895	mitoguardin 2	C9orf54|FAM73B	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	FALSE	MIGA2	canonical	TRUE	TRUE
inhibitory	MIPEP	4285	mitochondrial intermediate peptidase	COXPD31|HMIP|MIP	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	MIP;MIPEP	canonical;unique_synonym	TRUE	TRUE
inhibitory	MLYCD	23417	malonyl-CoA decarboxylase	MCD	Matrix	Metabolism > Lipid metabolism	FALSE	MLYCD	canonical	TRUE	TRUE
inhibitory	MMAA	166785	metabolism of cobalamin associated A	cblA	Matrix	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	FALSE	MMAA	canonical	TRUE	TRUE
inhibitory	MMAB	326625	metabolism of cobalamin associated B	ATR|CFAP23|cblB|cob	Matrix	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	FALSE	ATR;MMAB	canonical;unique_synonym	TRUE	TRUE
inhibitory	MMADHC	27249	metabolism of cobalamin associated D	C2orf25|CL25022|cblD	Matrix	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	FALSE	MMADHC	canonical	TRUE	TRUE
inhibitory	MMUT	4594	methylmalonyl-CoA mutase	MCM|MUT	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Vitamin metabolism > Vitamin B12 metabolism	FALSE	MUT	unique_synonym	TRUE	TRUE
inhibitory	MOCS1	4337	molybdenum cofactor synthesis 1	MIG11|MOCOD|MOCS1A|MOCS1B	Matrix	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins	FALSE	MOCS1	canonical	TRUE	TRUE
inhibitory	MPC1	51660	mitochondrial pyruvate carrier 1	BRP44L|CGI-129|MPYCD|SLC54A1	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	FALSE	MPC1	canonical	TRUE	TRUE
inhibitory	MPC1L	347411	mitochondrial pyruvate carrier 1 like	SLC54A3	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	FALSE	MPC1L	canonical	TRUE	TRUE
inhibitory	MPC2	25874	mitochondrial pyruvate carrier 2	BRP44|SLC54A2	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	FALSE	MPC2	canonical	TRUE	TRUE
inhibitory	MPST	4357	mercaptopyruvate sulfurtransferase	MST|TST2|TUM1	MIM	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Sulfur metabolism	FALSE	MPST	canonical	TRUE	TRUE
inhibitory	MPV17	4358	mitochondrial inner membrane protein MPV17	CMT2EE|MTDPS6|SYM1	MIM	Small molecule transport	FALSE	MPV17	canonical	TRUE	TRUE
inhibitory	MPV17L	255027	MPV17 mitochondrial inner membrane protein like	M-LPH|MLPH1|MLPH2|MPV17L1	MIM	Small molecule transport	FALSE	MPV17L	canonical	FALSE	TRUE
inhibitory	MPV17L2	84769	MPV17 mitochondrial inner membrane protein like 2	FKSG24	MIM	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MPV17L2	canonical	TRUE	TRUE
inhibitory	MRM1	79922	mitochondrial rRNA methyltransferase 1	-	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	FALSE	MRM1	canonical	TRUE	TRUE
inhibitory	MRM2	29960	mitochondrial rRNA methyltransferase 2	FJH1|FTSJ2|HEL97|MTDPS17|RRMJ2	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MRM2	canonical	TRUE	TRUE
inhibitory	MRM3	55178	mitochondrial rRNA methyltransferase 3	RMTL1|RNMTL1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MRM3	canonical	TRUE	TRUE
inhibitory	MRPL1	65008	mitochondrial ribosomal protein L1	BM022|L1MT|MRP-L1	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL1	canonical	TRUE	TRUE
inhibitory	MRPL10	124995	mitochondrial ribosomal protein L10	L10MT|MRP-L10|MRP-L8|MRPL8|RPML8	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL10	canonical	TRUE	TRUE
inhibitory	MRPL11	65003	mitochondrial ribosomal protein L11	CGI-113|L11MT|MRP-L11	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL11	canonical	TRUE	TRUE
inhibitory	MRPL12	6182	mitochondrial ribosomal protein L12	5c5-2|L12mt|MRP-L31/34|MRPL7|MRPL7/L12|RPML12	Matrix	Mitochondrial central dogma > mtRNA metabolism > Transcription | Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL12	canonical	TRUE	TRUE
inhibitory	MRPL13	28998	mitochondrial ribosomal protein L13	L13|L13A|L13mt|RPL13|RPML13	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL13;RPL13	canonical;unique_synonym	TRUE	TRUE
inhibitory	MRPL14	64928	mitochondrial ribosomal protein L14	L14mt|L32mt|MRP-L14|MRP-L32|MRPL32|RMPL32|RPML32	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL14	canonical	TRUE	TRUE
inhibitory	MRPL15	29088	mitochondrial ribosomal protein L15	HSPC145|L15mt|MRP-L15|MRP-L7|RPML7	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL15	canonical	TRUE	TRUE
inhibitory	MRPL16	54948	mitochondrial ribosomal protein L16	L16mt|MRP-L16|PNAS-111	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL16	canonical	TRUE	TRUE
inhibitory	MRPL17	63875	mitochondrial ribosomal protein L17	L17mt|LIP2|MRP-L17|MRP-L26|RPL17L|RPML26	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL17	canonical	TRUE	TRUE
inhibitory	MRPL18	29074	mitochondrial ribosomal protein L18	HSPC071|L18mt|MRP-L18	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL18	canonical	TRUE	TRUE
inhibitory	MRPL19	9801	mitochondrial ribosomal protein L19	L19mt|MRP-L15|MRP-L19|MRPL15|RLX1|RPML15	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL19	canonical	TRUE	TRUE
inhibitory	MRPL2	51069	mitochondrial ribosomal protein L2	CGI-22|MRP-L14|RPML14	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL2	canonical	TRUE	TRUE
inhibitory	MRPL20	55052	mitochondrial ribosomal protein L20	L20mt|MRP-L20	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL20	canonical	TRUE	TRUE
inhibitory	MRPL21	219927	mitochondrial ribosomal protein L21	L21mt|MRP-L21	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL21	canonical	TRUE	TRUE
inhibitory	MRPL22	29093	mitochondrial ribosomal protein L22	HSPC158|L22mt|MRP-L22|MRP-L25|RPML25	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL22	canonical	TRUE	TRUE
inhibitory	MRPL23	6150	mitochondrial ribosomal protein L23	L23MRP|RPL23|RPL23L	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL23;RPL23	canonical;unique_synonym	TRUE	TRUE
inhibitory	MRPL24	79590	mitochondrial ribosomal protein L24	L24mt|MRP-L18|MRP-L24	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL24	canonical	TRUE	TRUE
inhibitory	MRPL27	51264	mitochondrial ribosomal protein L27	L27mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL27	canonical	TRUE	TRUE
inhibitory	MRPL28	10573	mitochondrial ribosomal protein L28	MAAT1|p15	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL28	canonical	TRUE	TRUE
inhibitory	MRPL3	11222	mitochondrial ribosomal protein L3	COXPD9|MRL3|RPML3	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL3	canonical	TRUE	TRUE
inhibitory	MRPL30	51263	mitochondrial ribosomal protein L30	L28MT|L30MT|MRP-L28|MRP-L30|MRPL28|MRPL28M|RPML28	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL30	canonical	FALSE	TRUE
inhibitory	MRPL32	64983	mitochondrial ribosomal protein L32	HSPC283|L32mt|MRP-L32|bMRP-59b	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL32	canonical	TRUE	TRUE
inhibitory	MRPL33	9553	mitochondrial ribosomal protein L33	C2orf1|L33mt|MRP-L33|RPL33L	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL33	canonical	TRUE	TRUE
inhibitory	MRPL34	64981	mitochondrial ribosomal protein L34	L34mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL34	canonical	TRUE	TRUE
inhibitory	MRPL35	51318	mitochondrial ribosomal protein L35	L35mt|MRP-L35	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL35	canonical	TRUE	TRUE
inhibitory	MRPL36	64979	mitochondrial ribosomal protein L36	BRIP1|L36mt|MRP-L36|PRPL36|RPMJ	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	BRIP1;MRPL36	canonical;unique_synonym	TRUE	TRUE
inhibitory	MRPL37	51253	mitochondrial ribosomal protein L37	L2mt|L37mt|MRP-L2|MRP-L37|MRPL2|RPML2	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL37	canonical	TRUE	TRUE
inhibitory	MRPL38	64978	mitochondrial ribosomal protein L38	HSPC262|L38MT|MRP-L3|MRP-L38|RPML3	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL38	canonical	TRUE	TRUE
inhibitory	MRPL39	54148	mitochondrial ribosomal protein L39	C21orf92|L39mt|L5mt|MRP-L5|MRPL5|MSTP003|PRED22|PRED66|RPML5	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL39	canonical	TRUE	TRUE
inhibitory	MRPL4	51073	mitochondrial ribosomal protein L4	CGI-28|L4mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL4	canonical	TRUE	TRUE
inhibitory	MRPL40	64976	mitochondrial ribosomal protein L40	L40mt|MRP-L22|MRP-L40|MRPL22|NLVCF|URIM	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL40	canonical	TRUE	TRUE
inhibitory	MRPL41	64975	mitochondrial ribosomal protein L41	BMRP|MRP-L27|MRPL27|PIG3|RPML27	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL41	canonical	TRUE	TRUE
inhibitory	MRPL42	28977	mitochondrial ribosomal protein L42	HSPC204|L31MT|L42MT|MRP-L31|MRP-L42|MRP-S32|MRPL31|MRPS32|PTD007|RPML31|S32MT	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL42	canonical	TRUE	TRUE
