schema_version	broad_network	network_display_order	key_driver	driver_display_order	signature_group	sex	apoe_group	signature_direction	candidate_runs_tested	eligible_runs	ranking_coverage_fraction_group	significant_runs	significant_run_fraction	acat_combined_p	acat_negative_log10_p	acat_negative_log10_p_display	evidence_color_cap	overall_acat_combined_p	overall_acat_negative_log10_p	overall_acat_evidence_standardized	acat_input_p_value	acat_na_action	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	conservative_significant_runs	conservative_fine_cell_types	display_status	selection_rule	network_color	display_network
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0.244254201979213	0.612157956245062	0.612157956245062	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	9.77375682717862e-17	16.009938470498	7.74823007452389	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0.0465884014444269	1.3317221909421	1.3317221909421	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0.0017164760979381	2.76536223978024	2.76536223978024	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	1.72700967081233e-07	6.76270523048774	6.76270523048774	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0.0425240601368445	1.37136527634897	1.37136527634897	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0.614837064854649	0.211239959362535	0.211239959362535	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e33	Male	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e2	Female	e2	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	1.78554140482011e-08	7.7482300745239	7.74823007452389	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0.113360755158459	0.945537269676092	0.945537269676092	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	FTL	14	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.45639605573214e-07	6.83672050590953	0.454095277911227	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0.0771124287654576	1.11287561793821	1.11287561793821	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	1.28318908776214e-06	5.89170934228376	5.89170934228376	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0.0710323079160379	1.14854407440416	1.14854407440416	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0.737919387774043	0.131991079040236	0.131991079040236	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e33	Male	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e2	Female	e2	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	9.40952769006126e-08	7.026432175377	7.026432175377	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0.157825983593811	0.801821495407651	0.801821495407651	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	ANKRD11	15	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.89000130329815e-07	6.10292292505228	0.40535641018628	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0.0236786592155746	1.62564289281749	1.62564289281749	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e4	Female	e4	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e33	Male	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e2	Female	e2	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	9.07940534649417e-06	5.04194259456187	5.04194259456187	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Oligodendrocytes	6	RPL11	16	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	7.26079143438064e-05	4.13901603813587	0.227130701143435	raw_p_value	na.to1	8	8	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#F0E442	Oligodendrocytes
