schema_version	broad_network	current_symbol	case_order	case_id	is_core_mito	mitocarta_canonical_symbol	mito_tier	genome_origin	is_mtdna_gene	extended_reference_member	mapping_status	phase03_mitocarta_match_type	eligible_run_count	usable_run_count	explicit_run_count	implicit_run_count	missing_run_count	coverage_numerator	coverage_denominator	coverage_fraction	coverage_pass	conservative_support_count	conservative_support_pass	recurrence_fraction	supporting_fine_cell_type_count	supporting_fine_cell_types	supporting_group_count	supporting_groups	supporting_direction_count	supporting_directions	median_support_fold_enrichment	maximum_support_fold_enrichment	aggregate_acat_p	aggregate_acat_q	aggregate_q_pass	missing_as_one_acat_p	missing_as_one_acat_q	mean_log_p_score	terminal_candidate_status	within_case_rank	top5_display	stability_assessable_repetitions	stability_nominal_fraction	stability_q_fraction	stability_candidate_fraction	stability_worst_rank	evidence_tier
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	NDUFB10	1	case1_core_mito_in_query	TRUE	NDUFB10	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	6	6	6	0	0	6	6	1.0	TRUE	3	TRUE	0.5	2	Inh L3-5 SST MAFB|Inh PVALB HTR4	2	M_e2|M_e4	1	AD_down_mito	40.04	58.09	1.904946746025764e-05	0.00917946213241165	TRUE	1.904946746025764e-05	0.00917946213241165	2.7452042994795947	driver_candidate	11	FALSE	12	1.0	0.9166666666666666	0.9166666666666666	11	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	ATP5PF	1	case1_core_mito_in_query	TRUE	ATP5PF	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	6	6	6	0	0	6	6	1.0	TRUE	3	TRUE	0.5	3	Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)	2	F_e4|M_e2	1	AD_down_mito	14.56	16.14	4.2175952355602435e-05	0.01625882963308474	TRUE	4.2175952355602435e-05	0.01625882963308474	3.0493139137699186	driver_candidate	12	FALSE	12	1.0	1.0	1.0	12	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	MT-CO3	2	case2_core_mito_not_in_query	TRUE	MT-CO3	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	24	24	14	10	0	24	24	1.0	TRUE	4	TRUE	0.16666666666666666	4	Inh ENOX2 SPHKAP|Inh L1-6 LAMP5 CA13|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	3	F_e33|F_e4|M_e2	2	AD_down_mito|AD_up_mito	114.155	225.57	3.2044361569715225e-08	4.117700461708407e-05	TRUE	3.2044361569715225e-08	4.117700461708407e-05	1.2785136178122587	driver_candidate	1	TRUE	12	1.0	1.0	1.0	5	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	MT-ND5	2	case2_core_mito_not_in_query	TRUE	MT-ND5	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	21	21	12	9	0	21	21	1.0	TRUE	3	TRUE	0.14285714285714285	3	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	2	F_e4|M_e2	1	AD_down_mito	62.97	83.08	1.1369237318875937e-05	0.00628488254475477	TRUE	1.1369237318875937e-05	0.00628488254475477	1.1045851054773206	driver_candidate	2	TRUE	12	1.0	1.0	1.0	7	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	MT-CO2	2	case2_core_mito_not_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	23	23	13	10	0	23	23	1.0	TRUE	3	TRUE	0.13043478260869565	3	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	2	F_e4|M_e2	1	AD_down_mito	110.77	117.54	3.3672433857809134e-05	0.015271439120218144	TRUE	3.3672433857809134e-05	0.015271439120218144	1.0780746713839136	driver_candidate	3	TRUE	12	1.0	0.9166666666666666	0.9166666666666666	4	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	ATP5PF	2	case2_core_mito_not_in_query	TRUE	ATP5PF	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	22	22	13	9	0	22	22	1.0	TRUE	4	TRUE	0.18181818181818182	3	Inh PVALB HTR4|Inh RYR3 TSHZ2|Inh VIP CLSTN2	2	F_e4|M_e2	1	AD_down_mito	42.945	58.26	3.806857947514046e-05	0.015642741305068295	TRUE	3.806857947514046e-05	0.01625882963308474	1.2172952192085424	driver_candidate	4	TRUE	12	1.0	0.9166666666666666	0.9166666666666666	5	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	ATP5MC3	2	case2_core_mito_not_in_query	TRUE	ATP5MC3	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	23	22	11	11	1	22	23	0.9565217391304348	TRUE	6	TRUE	0.2727272727272727	4	Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh RYR3 TSHZ2|Inh VIP CLSTN2	3	F_e4|M_e2|M_e4	1	AD_down_mito	24.785	51.41	3.854890853389074e-05	0.015642741305068295	TRUE	4.030124621418754e-05	0.01625882963308474	1.6112538195921724	driver_candidate	5	TRUE	12	1.0	1.0	1.0	7	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	PRDX5	2	case2_core_mito_not_in_query	TRUE	PRDX5	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	24	21	13	8	3	21	24	0.875	TRUE	3	TRUE	0.14285714285714285	1	Inh PVALB HTR4	3	F_e4|M_e2|M_e4	1	AD_down_mito	21.25	27.62	5.1573352811820526e-05	0.01893478810376839	TRUE	5.8941529732993226e-05	0.02065632701097172	1.1188538950909457	driver_candidate	6	FALSE	12	1.0	0.9166666666666666	0.9166666666666666	6	tier2_localized_or_unstable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	COX7A2	2	case2_core_mito_not_in_query	TRUE	COX7A2	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	22	20	10	10	2	20	22	0.9090909090909091	TRUE	2	TRUE	0.1	2	Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)	2	M_e2|M_e4	1	AD_down_mito	61.75	89.03	6.620252483789745e-05	0.022192237673921276	TRUE	7.282303343875966e-05	0.0244115472962103	0.9103061161090817	driver_candidate	7	FALSE	12	1.0	0.9166666666666666	0.9166666666666666	7	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	MT-ND1	2	case2_core_mito_not_in_query	TRUE	MT-ND1	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	23	23	13	10	0	23	23	1.0	TRUE	3	TRUE	0.13043478260869565	3	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	2	F_e4|M_e2	1	AD_down_mito	293.85	415.4	9.807266854213476e-05	0.029756224172565047	TRUE	9.807266854213476e-05	0.029756224172565047	1.121797253355572	driver_candidate	8	FALSE	12	1.0	0.9166666666666666	0.9166666666666666	8	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	MT-CYB	2	case2_core_mito_not_in_query	TRUE	MT-CYB	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	23	23	13	10	0	23	23	1.0	TRUE	3	TRUE	0.13043478260869565	3	Inh ENOX2 SPHKAP|Inh PVALB CA8 (Chandelier)|Inh PVALB SULF1	2	F_e4|M_e2	1	AD_down_mito	87.59	97.74	0.0001003452436428912	0.029756224172565047	TRUE	0.0001003452436428912	0.029756224172565047	0.6876406925335548	driver_candidate	9	FALSE	12	1.0	0.9166666666666666	0.9166666666666666	9	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	RPS15	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	28	28	17	11	0	28	28	1.0	TRUE	11	TRUE	0.39285714285714285	7	Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP CLSTN2	4	F_e2|F_e4|M_e2|M_e4	2	AD_down_mito|AD_up_mito	14.33	39.73	1.285122422488673e-06	0.0011009215419319632	TRUE	1.285122422488673e-06	0.0011009215419319632	2.398867464827311	driver_candidate	1	TRUE	12	1.0	1.0	1.0	1	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	LAMTOR5	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	28	26	19	7	2	26	28	0.9285714285714286	TRUE	5	TRUE	0.19230769230769232	5	Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh VIP CLSTN2	2	F_e4|M_e2	1	AD_down_mito	14.5	30.67	5.181466066139895e-06	0.003631736669994417	TRUE	5.5800472978889965e-06	0.003911105878793106	1.6819172148875663	driver_candidate	2	TRUE	12	1.0	1.0	1.0	4	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	RPLP1	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	28	28	14	14	0	28	28	1.0	TRUE	11	TRUE	0.39285714285714285	7	Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP CLSTN2	4	F_e2|F_e4|M_e2|M_e4	2	AD_down_mito|AD_up_mito	13.19	27.74	7.84938320591808e-06	0.0050432287098023665	TRUE	7.84938320591808e-06	0.0050432287098023665	2.0539587594317865	driver_candidate	3	TRUE	12	1.0	1.0	1.0	3	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	ATP6V1F	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	28	28	20	8	0	28	28	1.0	TRUE	5	TRUE	0.17857142857142858	4	Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh RYR3 TSHZ2	3	F_e4|M_e2|M_e4	1	AD_down_mito	7.73	10.73	5.484953508515869e-05	0.01922226888666243	TRUE	5.484953508515869e-05	0.02013761502412255	1.4176719152925652	driver_candidate	4	TRUE	12	1.0	0.9166666666666666	0.9166666666666666	4	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Inhibitory_neurons	RPL38	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	28	26	11	15	2	26	28	0.9285714285714286	TRUE	3	TRUE	0.11538461538461539	3	Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4|Inh PVALB SULF1	1	M_e2	1	AD_down_mito	43.34	88.23	9.132228796124589e-05	0.029337285007550243	TRUE	9.834777931766593e-05	0.029756224172565047	0.9743029529545179	driver_candidate	5	TRUE	12	1.0	0.9166666666666666	0.9166666666666666	5	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Microglia	MT-CO2	1	case1_core_mito_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	2	2	2	0	0	2	2	1.0	TRUE	2	TRUE	1.0	2	Mic P2RY12|Mic TPT1	2	M_e2|M_e4	1	AD_down_mito	226.0	360.61	7.832890024363838e-19	3.1832865059014636e-15	TRUE	7.832890024363838e-19	3.1832865059014636e-15	18.09965068349124	driver_candidate	1	TRUE	2	1.0	1.0	1.0	1	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Microglia	MT-ND4	1	case1_core_mito_in_query	TRUE	MT-ND4	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	3	3	3	0	0	3	3	1.0	TRUE	3	TRUE	1.0	2	Mic P2RY12|Mic TPT1	2	M_e2|M_e4	1	AD_down_mito	191.92	309.09	3.239908122998623e-06	0.0065834933059332025	TRUE	3.239908122998623e-06	0.0065834933059332025	5.09322092374117	driver_candidate	2	TRUE	2	1.0	1.0	1.0	2	tier1_recurrent_stable
mitochondrial_key_driver_selection_v1_candidates_v1	Microglia	MT-CO2	2	case2_core_mito_not_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	4	4	1	3	0	4	4	1.0	TRUE	1	TRUE	0.25	1	Mic P2RY12	1	M_e4	1	AD_down_mito	73.91	73.91	2.7058204845192916e-05	0.027491136122716003	TRUE	2.7058204845192916e-05	0.027491136122716003	1.2924402525859195	driver_candidate	1	TRUE	1	1.0	1.0	1.0	1	tier2_localized_or_unstable
mitochondrial_key_driver_selection_v1_candidates_v1	Microglia	RPL11	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	6	6	4	2	0	6	6	1.0	TRUE	1	TRUE	0.16666666666666666	1	Mic P2RY12	1	M_e4	1	AD_down_mito	23.77	23.77	8.039825966182713e-06	0.010891284242188848	TRUE	8.039825966182713e-06	0.010891284242188848	1.5996528623679296	driver_candidate	1	TRUE	2	1.0	0.5	0.5	1	tier2_localized_or_unstable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	MT-CO3	1	case1_core_mito_in_query	TRUE	MT-CO3	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	2	2	2	0	0	2	2	1.0	TRUE	2	TRUE	1.0	1	OPC	2	F_e4|M_e2	2	AD_down_mito|AD_up_mito	96.25	140.27	6.37704853340537e-13	2.212516988664993e-09	TRUE	6.37704853340537e-13	2.212516988664993e-09	8.294366637454232	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	MT-CO2	1	case1_core_mito_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	2	2	2	0	0	2	2	1.0	TRUE	1	TRUE	0.5	1	OPC	1	M_e2	1	AD_down_mito	38.58	38.58	1.7497132270475178e-07	0.00030353150206206814	TRUE	1.7497132270475178e-07	0.00030353150206206814	4.636392112144269	driver_candidate	2	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	MT-ND4	1	case1_core_mito_in_query	TRUE	MT-ND4	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	OPC	1	M_e2	1	AD_down_mito	28.29	28.29	8.233249520973088e-06	0.009521753071005376	TRUE	8.233249520973088e-06	0.009521753071005376	5.084428722444983	driver_candidate	3	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	PSAP	1	case1_core_mito_in_query	TRUE	MTCH1	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	unique_synonym	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	OPC	1	M_e2	1	AD_down_mito	11.79	11.79	5.667903368149704e-05	0.0393295814715908	TRUE	5.667903368149704e-05	0.0393295814715908	4.246577562630593	driver_candidate	4	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	MT-ND4	2	case2_core_mito_not_in_query	TRUE	MT-ND4	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	5	5	2	3	0	5	5	1.0	TRUE	1	TRUE	0.2	1	OPC	1	F_e33	1	AD_up_mito	108.0	108.0	1.0592159755910167e-05	0.010499856649465806	TRUE	1.0592159755910167e-05	0.010499856649465806	1.1347970963685179	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	MT-CO2	2	case2_core_mito_not_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	4	4	1	3	0	4	4	1.0	TRUE	1	TRUE	0.25	1	OPC	1	F_e33	1	AD_up_mito	69.43	69.43	3.635382148062667e-05	0.031532395906758555	TRUE	3.635382148062667e-05	0.031532395906758555	1.2603774799641267	driver_candidate	2	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	RPS15	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	6	6	5	1	0	6	6	1.0	TRUE	2	TRUE	0.3333333333333333	1	OPC	2	F_e33|M_e2	2	AD_down_mito|AD_up_mito	16.06	19.06	5.864252183499891e-16	4.069204590130574e-12	TRUE	5.864252183499891e-16	4.069204590130574e-12	5.018335305451506	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	FTL	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	6	6	6	0	0	6	6	1.0	TRUE	2	TRUE	0.3333333333333333	1	OPC	2	F_e33|M_e2	2	AD_down_mito|AD_up_mito	11.855	15.53	9.709306937536999e-08	0.0002245762694652308	TRUE	9.709306937536999e-08	0.0002245762694652308	3.143150463405018	driver_candidate	2	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	ANKRD11	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	6	6	5	1	0	6	6	1.0	TRUE	2	TRUE	0.3333333333333333	1	OPC	2	F_e33|M_e2	2	AD_down_mito|AD_up_mito	8.955	11.57	5.259996911384487e-07	0.000729982371361939	TRUE	5.259996911384487e-07	0.000729982371361939	2.5519253815436573	driver_candidate	3	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	OPCs	NCOA1	3	case3_not_core_mito	FALSE	NA	mito_extended	nuclear	FALSE	TRUE	mapped_ensembl	unmatched	6	6	4	2	0	6	6	1.0	TRUE	1	TRUE	0.16666666666666666	1	OPC	1	F_e4	1	AD_down_mito	11.79	11.79	4.751138669123453e-05	0.03663127913894182	TRUE	4.751138669123453e-05	0.03663127913894182	1.1968553671519182	driver_candidate	4	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Oligodendrocytes	MT-CO2	1	case1_core_mito_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	Oli	1	M_e2	1	AD_down_mito	137.21	137.21	1.0058286718653573e-17	4.7022490409705454e-14	TRUE	1.0058286718653573e-17	4.7022490409705454e-14	16.997475988663957	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Oligodendrocytes	MT-ND4	1	case1_core_mito_in_query	TRUE	MT-ND4	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	Oli	1	M_e2	1	AD_down_mito	154.37	154.37	2.4543377717833065e-07	0.0005737014541543478	TRUE	2.4543377717833065e-07	0.0005737014541543478	6.6100656688326795	driver_candidate	2	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Oligodendrocytes	RPL11	3	case3_not_core_mito	FALSE	NA	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	2	2	1	1	0	2	2	1.0	TRUE	1	TRUE	0.5	1	Oli	1	M_e2	1	AD_down_mito	28.46	28.46	1.8158810685601265e-05	0.028297479985061973	TRUE	1.8158810685601265e-05	0.028297479985061973	2.5209712972813674	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Vasculature_cells	MT-CO3	1	case1_core_mito_in_query	TRUE	MT-CO3	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	End	1	M_e2	1	AD_down_mito	102.68	102.68	6.440235728935366e-18	2.373870889685576e-14	TRUE	6.440235728935366e-18	2.373870889685576e-14	17.191098236071518	driver_candidate	1	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Vasculature_cells	MT-CO2	1	case1_core_mito_in_query	TRUE	MT-CO2	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	End	1	M_e2	1	AD_down_mito	98.53	98.53	4.980487313806649e-10	9.179038119345654e-07	TRUE	4.980487313806649e-10	9.179038119345654e-07	9.30272818484251	driver_candidate	2	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Vasculature_cells	MT-ATP6	1	case1_core_mito_in_query	TRUE	MT-ATP6	core_mito_protein	mtDNA	TRUE	TRUE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	End	1	M_e2	1	AD_down_mito	162.57	162.57	3.254775739587875e-07	0.0003999034458706969	TRUE	3.254775739587875e-07	0.0003999034458706969	6.487478929782548	driver_candidate	3	TRUE	0	NA	NA	NA	NA	tier_not_assessable
mitochondrial_key_driver_selection_v1_candidates_v1	Vasculature_cells	MT-ND4	1	case1_core_mito_in_query	TRUE	MT-ND4	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	1	1	1	0	0	1	1	1.0	TRUE	1	TRUE	1.0	1	End	1	M_e2	1	AD_down_mito	108.38	108.38	1.6181190579657328e-06	0.0014910967119154228	TRUE	1.6181190579657328e-06	0.0014910967119154228	5.790989527026752	driver_candidate	4	TRUE	0	NA	NA	NA	NA	tier_not_assessable
