schema_version	kda_run_id	fine_cell_type	broad_network	signature_group	sex	apoe_group	signature_direction	effective_query_genes	effective_background_genes	run_terminal_status	key_driver	returned_by_call_key_drivers	published_best_layer	published_overlap_count	published_neighborhood_size	published_non_neighborhood_size	published_signature_size	published_fold_enrichment	published_log_p_value	published_raw_p_value	published_adjusted_p_value	published_is_signature	published_is_root_node	published_global_key_driver	published_overlap_items	case_order	case_id	case_label	is_core_mito	mitocarta_canonical_symbol	query_member	test_status	usable_test	explicit_family_member	original_layer	original_overlap_count	original_neighborhood_size	original_non_neighborhood_size	original_signature_size	original_fold_enrichment	original_log_p	original_raw_p	original_run_q	self_excluded	final_layer	final_overlap_count	final_neighborhood_size	final_non_neighborhood_size	final_signature_size	final_background_size	final_fold_enrichment	final_log_p	final_raw_p	final_run_q	other_query_overlap	support_overlap_pass	support_fold_pass	support_run_q_pass	conservative_support	mito_tier	genome_origin	is_mtdna_gene	extended_reference_member	mapping_status	phase03_mitocarta_match_type	eligible_run_count	usable_run_count	explicit_run_count	implicit_run_count	missing_run_count	coverage_numerator	coverage_denominator	coverage_fraction	coverage_pass	conservative_support_count	conservative_support_pass	recurrence_fraction	supporting_fine_cell_type_count	supporting_fine_cell_types	supporting_group_count	supporting_groups	supporting_direction_count	supporting_directions	median_support_fold_enrichment	maximum_support_fold_enrichment	aggregate_acat_p	aggregate_acat_q	aggregate_q_pass	missing_as_one_acat_p	missing_as_one_acat_q	mean_log_p_score	terminal_candidate_status	within_case_rank	top5_display	stability_assessable_repetitions	stability_nominal_fraction	stability_q_fraction	stability_candidate_fraction	stability_worst_rank	evidence_tier	case_driver_candidate_count	case_displayed_candidate_count
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	RPLP2	TRUE	2	4	14	9674	85	32.56	-12.173250973242	5.166831224857308e-06	0.000465014810237167	FALSE	FALSE	FALSE	NDUFS5;NDUFA1;ATP5ME;TOMM7	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	2	4	14	9674	85	32.56	-12.173250973221776	5.166831224961802e-06	0.00046501481024656215	FALSE	2	4	14	9674	85	9688	32.56	-12.173250973221776	5.166831224961802e-06	0.0006045192533205308	4	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	45	52	0	97	97	1.0	TRUE	16	TRUE	0.16494845360824742	10	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc L6 THEMIS NFIA|Exc L6b|Exc RELN CHD7	4	F_e2|F_e33|F_e4|M_e2	2	AD_down_mito|AD_up_mito	29.085	81.88	2.4866266013813793e-05	0.006575351198795619	TRUE	2.4866266013813793e-05	0.006575351198795619	1.0700072489620878	driver_candidate	15	FALSE	14	1.0	1.0	1.0	17	tier1_recurrent_stable	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	RABAC1	TRUE	3	4	17	9671	85	26.82	-11.3272479243487	1.2040339457353441e-05	0.001006228368936	FALSE	FALSE	FALSE	NDUFAF3;SLC25A6;GPX4;CHCHD10	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	4	17	9671	85	26.82	-11.327247924330376	1.204033945757408e-05	0.0010062283689544053	FALSE	3	4	17	9671	85	9688	26.82	-11.327247924330376	1.204033945757408e-05	0.001280654287760152	4	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	44	53	0	97	97	1.0	TRUE	11	TRUE	0.1134020618556701	8	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA|Exc RELN CHD7	4	F_e2|F_e4|M_e2|M_e33	2	AD_down_mito|AD_up_mito	21.41	44.53	0.000430490910454161	0.07661910338948577	FALSE	0.000430490910454161	0.07661910338948577	0.8808330708406098	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	NDUFB3	TRUE	2	3	7	9681	85	48.85	-10.7134313403188	2.2244153669204347e-05	0.0017350439861979	TRUE	FALSE	FALSE	NDUFB3;ATP5PD;TXN	1	case1_core_mito_in_query	MT-related and in query	TRUE	NDUFB3	TRUE	explicit_test	TRUE	TRUE	2	3	7	9681	85	48.85	-10.713431340326872	2.2244153669024797e-05	0.0017350439861839341	TRUE	2	2	6	9681	84	9687	38.44	-6.821889544480514	0.0010896600147379766	0.05004331241169032	2	TRUE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	13	13	13	0	0	13	13	1.0	TRUE	1	TRUE	0.07692307692307693	1	Exc L4-5 RORB GABRG1	1	M_e2	1	AD_down_mito	13.57	13.57	0.002460020562809497	0.28819607985825185	FALSE	0.002460020562809497	0.28819607985825185	2.092792986294013	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	MT-ND4L	TRUE	2	3	8	9680	85	42.74	-10.2497891713471	3.5364956010537257e-05	0.00258606240827048	TRUE	FALSE	TRUE	MT-ND4L;MT-ND3;MT-ND1	1	case1_core_mito_in_query	MT-related and in query	TRUE	MT-ND4L	TRUE	explicit_test	TRUE	TRUE	2	3	8	9680	85	42.74	-10.249789171348201	3.536495601049831e-05	0.002586062408267689	TRUE	2	2	7	9680	84	9687	32.95	-6.491063371926293	0.0015169350839368905	0.06120048442090213	2	TRUE	TRUE	FALSE	FALSE	core_mito_protein	mtDNA	TRUE	FALSE	mapped_ensembl	canonical	31	31	31	0	0	31	31	1.0	TRUE	25	TRUE	0.8064516129032258	12	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 CT|Exc L6 THEMIS NFIA|Exc L6b|Exc NRGN	5	F_e2|F_e33|M_e2|M_e33|M_e4	2	AD_down_mito|AD_up_mito	184.84	436.57	1.4847462429354151e-07	0.00010697758263872511	TRUE	1.4847462429354151e-07	0.00010697758263872511	4.865217029053839	driver_candidate	8	FALSE	14	1.0	1.0	1.0	9	tier1_recurrent_stable	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	UQCRH	TRUE	3	4	25	9663	85	18.24	-9.71022586927408	6.0660011308830254e-05	0.00417483607243126	TRUE	FALSE	FALSE	UQCRH;NDUFAF3;IDH3G;CHCHD10	1	case1_core_mito_in_query	MT-related and in query	TRUE	UQCRH	TRUE	explicit_test	TRUE	TRUE	3	4	25	9663	85	18.24	-9.710225869275176	6.066001130876377e-05	0.004174836072426684	TRUE	3	3	24	9663	84	9687	14.42	-6.797800713843669	0.0011162273536714726	0.05004331241169032	3	TRUE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	15	15	15	0	0	15	15	1.0	TRUE	5	TRUE	0.3333333333333333	5	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2	2	F_e2|M_e2	2	AD_down_mito|AD_up_mito	9.9	16.49	0.0001330040657021758	0.027976196092582662	TRUE	0.0001330040657021758	0.027976196092582662	2.2404540673884124	driver_candidate	16	FALSE	14	1.0	0.9285714285714286	0.9285714285714286	16	tier1_recurrent_stable	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	NDUFAF3	TRUE	1	2	2	9686	85	113.98	-9.48371528932568	7.608074942223407e-05	0.00423878461066731	TRUE	FALSE	FALSE	NDUFAF3;CHCHD10	1	case1_core_mito_in_query	MT-related and in query	TRUE	NDUFAF3	TRUE	explicit_test	TRUE	TRUE	1	2	2	9686	85	113.98	-9.483715289330576	7.608074942186161e-05	0.004238784610646575	TRUE	1	1	1	9686	84	9687	115.32	-4.747723260574276	0.008671415298930405	0.21586289148401222	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	20	20	20	0	0	20	20	1.0	TRUE	6	TRUE	0.3	5	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L5/6 IT Car3	3	F_e2|F_e4|M_e2	2	AD_down_mito|AD_up_mito	49.35	97.3	0.0008978751211713047	0.12984116010063163	FALSE	0.0008978751211713047	0.12984116010063163	1.7229520074344393	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	COX6C	TRUE	1	2	2	9686	85	113.98	-9.48371528932568	7.608074942223407e-05	0.00423878461066731	TRUE	FALSE	FALSE	COX6C;COX7A2	1	case1_core_mito_in_query	MT-related and in query	TRUE	COX6C	TRUE	explicit_test	TRUE	TRUE	1	2	2	9686	85	113.98	-9.483715289330576	7.608074942186161e-05	0.004238784610646575	TRUE	1	1	1	9686	84	9687	115.32	-4.747723260574276	0.008671415298930405	0.21586289148401222	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	19	19	19	0	0	19	19	1.0	TRUE	4	TRUE	0.21052631578947367	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	2	F_e2|F_e4	2	AD_down_mito|AD_up_mito	39.03	39.57	0.002100632756850828	0.25248514499551183	FALSE	0.002100632756850828	0.25248514499551183	2.1853028890775517	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	PRDX5	TRUE	1	2	2	9686	85	113.98	-9.48371528932568	7.608074942223407e-05	0.00423878461066731	TRUE	FALSE	FALSE	PRDX5;NDUFB11	1	case1_core_mito_in_query	MT-related and in query	TRUE	PRDX5	TRUE	explicit_test	TRUE	TRUE	1	2	2	9686	85	113.98	-9.483715289330576	7.608074942186161e-05	0.004238784610646575	TRUE	1	1	1	9686	84	9687	115.32	-4.747723260574276	0.008671415298930405	0.21586289148401222	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	22	22	22	0	0	22	22	1.0	TRUE	0	FALSE	0.0	0		0		0		NA	NA	0.012209835874934835	0.9040162481801752	FALSE	0.012209835874934835	0.9113067017945314	1.505617163510476	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	ATP5PD	TRUE	1	2	2	9686	85	113.98	-9.48371528932568	7.608074942223407e-05	0.00423878461066731	TRUE	FALSE	FALSE	ATP5PD;TXN	1	case1_core_mito_in_query	MT-related and in query	TRUE	ATP5PD	TRUE	explicit_test	TRUE	TRUE	1	2	2	9686	85	113.98	-9.483715289330576	7.608074942186161e-05	0.004238784610646575	TRUE	1	1	1	9686	84	9687	115.32	-4.747723260574276	0.008671415298930405	0.21586289148401222	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	14	14	14	0	0	14	14	1.0	TRUE	0	FALSE	0.0	0		0		0		NA	NA	0.016786386631483945	1.0	FALSE	0.016786386631483945	1.0	1.4577057452845144	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	SELENOW	TRUE	2	4	28	9660	85	16.28	-9.24873124861058	9.623367124312202e-05	0.00511788160702056	FALSE	TRUE	TRUE	PRELID1;COA3;NDUFB11;CHCHD10	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	2	4	28	9660	85	16.28	-9.248731248630824	9.623367124117393e-05	0.005117881606916977	FALSE	2	4	28	9660	85	9688	16.28	-9.248731248630824	9.623367124117393e-05	0.007699781163072838	4	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	56	41	0	97	97	1.0	TRUE	14	TRUE	0.14432989690721648	9	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA|Exc NRGN	4	F_e2|F_e4|M_e2|M_e33	2	AD_down_mito|AD_up_mito	11.065	20.04	4.7430512286758335e-09	5.002957260403934e-06	TRUE	4.7430512286758335e-09	5.002957260403934e-06	1.4600756226977492	driver_candidate	3	TRUE	14	1.0	1.0	1.0	3	tier1_recurrent_stable	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	GNG3	TRUE	3	5	59	9629	85	9.66	-8.74440397357797	0.00015935056466138384	0.00810609394147043	FALSE	FALSE	FALSE	MDH2;TIMM17B;ATP5MC2;ECH1;GADD45GIP1	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	5	59	9629	85	9.66	-8.74440397358166	0.00015935056466079593	0.008106093941440488	FALSE	3	5	59	9629	85	9688	9.66	-8.74440397358166	0.00015935056466079593	0.011652510040820702	5	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	62	35	0	97	97	1.0	TRUE	7	TRUE	0.07216494845360824	5	Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L6 THEMIS NFIA	2	F_e2|M_e2	2	AD_down_mito|AD_up_mito	7.3	10.02	0.0006346911735519952	0.10348820757821284	FALSE	0.0006346911735519952	0.10348820757821284	0.7614517178642587	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	DBI	TRUE	1	2	3	9685	85	75.98	-8.39083209311812	0.00022693836592062547	0.0106207155250853	TRUE	FALSE	FALSE	DBI;GADD45GIP1	1	case1_core_mito_in_query	MT-related and in query	TRUE	DBI	TRUE	explicit_test	TRUE	TRUE	1	2	3	9685	85	75.98	-8.390832093125661	0.00022693836591891422	0.010620715525005184	TRUE	1	1	2	9685	84	9687	57.66	-4.058869819315873	0.017268524643880144	0.3244688696004418	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	12	12	12	0	0	12	12	1.0	TRUE	0	FALSE	0.0	0		0		0		NA	NA	0.013108004553215605	0.9477764707019762	FALSE	0.013108004553215605	0.9552392775578973	1.413764775681485	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	MT-ATP6	TRUE	2	2	3	9685	85	75.98	-8.39083209311812	0.00022693836592062547	0.0106207155250853	TRUE	FALSE	FALSE	MT-ATP6;MT-ND1	1	case1_core_mito_in_query	MT-related and in query	TRUE	MT-ATP6	TRUE	explicit_test	TRUE	TRUE	2	2	3	9685	85	75.98	-8.390832093125661	0.00022693836591891422	0.010620715525005184	TRUE	2	1	2	9685	84	9687	57.66	-4.058869819315873	0.017268524643880144	0.3244688696004418	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	mtDNA	TRUE	TRUE	mapped_ensembl	canonical	31	31	31	0	0	31	31	1.0	TRUE	16	TRUE	0.5161290322580645	8	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L4-5 RORB GABRG1|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 CT|Exc NRGN	5	F_e2|F_e33|M_e2|M_e33|M_e4	2	AD_down_mito|AD_up_mito	399.765	1018.67	5.282192676935891e-06	0.0024443346612520837	TRUE	5.282192676935891e-06	0.0024443346612520837	3.2137010720348105	driver_candidate	11	FALSE	14	1.0	1.0	1.0	12	tier1_recurrent_stable	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	SOD1	TRUE	2	3	15	9673	85	22.8	-8.19931135912142	0.00027484277278679215	0.0123679247754056	TRUE	FALSE	FALSE	SOD1;NDUFAF3;ATP5F1D	1	case1_core_mito_in_query	MT-related and in query	TRUE	SOD1	TRUE	explicit_test	TRUE	TRUE	2	3	15	9673	85	22.8	-8.19931135912699	0.0002748427727852616	0.012367924775336771	TRUE	2	2	14	9673	84	9687	16.47	-5.064147249845686	0.006319297387637573	0.184839448588399	2	TRUE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	FALSE	mapped_ensembl	canonical	25	25	25	0	0	25	25	1.0	TRUE	4	TRUE	0.16	4	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2	1	M_e2	1	AD_down_mito	6.855	9.06	0.001297819274402651	0.17366675250379054	FALSE	0.001297819274402651	0.17366675250379054	1.793025393640425	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	ATP5F1D	TRUE	3	4	37	9651	85	12.32	-8.13768233313561	0.0002923138999880494	0.0126669356661488	TRUE	FALSE	FALSE	SLC25A6;GPX4;ATP5F1D;NDUFAF3	1	case1_core_mito_in_query	MT-related and in query	TRUE	ATP5F1D	TRUE	explicit_test	TRUE	TRUE	3	4	37	9651	85	12.32	-8.137682333146012	0.0002923138999850087	0.012666935666017044	TRUE	3	3	36	9651	84	9687	9.61	-5.611980674451501	0.0036538251477680694	0.12573457126143062	3	TRUE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	23	23	23	0	0	23	23	1.0	TRUE	7	TRUE	0.30434782608695654	6	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	2	F_e2|M_e2	2	AD_down_mito|AD_up_mito	9.66	19.78	0.0001861071039931483	0.0358837759886789	TRUE	0.0001861071039931483	0.0358837759886789	2.0356129916508756	driver_candidate	18	FALSE	14	1.0	1.0	1.0	19	tier1_recurrent_stable	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	RPL6	TRUE	3	3	16	9672	85	21.37	-7.99801559402387	0.0003361289828868284	0.0140453896420567	FALSE	FALSE	FALSE	NDUFB3;ATP5PF;ATP5PD	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	3	16	9672	85	21.37	-7.998015594024696	0.00033612898288655073	0.014045389642045157	FALSE	3	3	16	9672	85	9688	21.37	-7.998015594024696	0.00033612898288655073	0.02313358293983908	3	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	53	44	0	97	97	1.0	TRUE	10	TRUE	0.10309278350515463	8	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA|Exc NRGN	3	F_e2|F_e4|M_e2	2	AD_down_mito|AD_up_mito	18.47	40.97	1.6682783664221888e-05	0.004980618155237857	TRUE	1.6682783664221888e-05	0.004980618155237857	0.8271899829440665	driver_candidate	13	FALSE	14	1.0	1.0	1.0	14	tier1_recurrent_stable	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	TPI1	TRUE	3	5	71	9617	85	8.03	-7.87094796183241	0.0003816723798058661	0.015398506357685	FALSE	FALSE	FALSE	MDH2;TIMM17B;ECH1;FASN;GPX4	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	5	71	9617	85	8.03	-7.870947961812225	0.0003816723798135704	0.015398506357995773	FALSE	3	5	71	9617	85	9688	8.03	-7.870947961812225	0.0003816723798135704	0.02480870468788208	5	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	53	44	0	97	97	1.0	TRUE	7	TRUE	0.07216494845360824	5	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L6 THEMIS NFIA|Exc NRGN	3	F_e2|M_e2|M_e33	2	AD_down_mito|AD_up_mito	6.82	17.03	0.0020978592682808846	0.25248514499551183	FALSE	0.0020978592682808846	0.25248514499551183	0.7185417148965569	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	RPS15	TRUE	3	5	72	9616	85	7.92	-7.80582761420403	0.0004073541456235088	0.0158868116793169	FALSE	FALSE	FALSE	TIMM17B;PRDX5;RPL13;STOML2;NDUFB11	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	5	72	9616	85	7.92	-7.805827614189841	0.00040735414562928865	0.015886811679542256	FALSE	3	5	72	9616	85	9688	7.92	-7.805827614189841	0.00040735414562928865	0.02508443949401409	5	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	59	38	0	97	97	1.0	TRUE	10	TRUE	0.10309278350515463	8	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc L6 THEMIS NFIA	3	F_e2|F_e33|M_e2	2	AD_down_mito|AD_up_mito	7.359999999999999	14.56	0.00014284412022942872	0.029378274060519176	TRUE	0.00014284412022942872	0.029378274060519176	0.7922975885776302	driver_candidate	20	FALSE	14	1.0	0.9285714285714286	0.9285714285714286	21	tier1_recurrent_stable	21	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	STOML2	TRUE	1	2	4	9684	85	56.99	-7.70341032228107	0.0004512855265222089	0.017032389226806	TRUE	FALSE	FALSE	STOML2;TOMM22	1	case1_core_mito_in_query	MT-related and in query	TRUE	STOML2	TRUE	explicit_test	TRUE	TRUE	1	2	4	9684	85	56.99	-7.703410322291482	0.0004512855265175101	0.017032389226628607	TRUE	1	1	3	9684	84	9687	38.44	-3.6576925735950385	0.025791957161145396	0.4184022819622082	1	FALSE	TRUE	FALSE	FALSE	core_mito_protein	nuclear	FALSE	TRUE	mapped_ensembl	canonical	12	12	12	0	0	12	12	1.0	TRUE	0	FALSE	0.0	0		0		0		NA	NA	0.043172138993898254	1.0	FALSE	0.043172138993898254	1.0	0.9794145360027584	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	19	5
phase18_significant_kda_returns_v1	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	Exc L3-4 RORB CUX2	Excitatory_neurons	F_e2	Female	e2	AD_up_mito	85	9688	completed_significant	DYNLL1	TRUE	3	3	18	9670	85	19	-7.6342184531683	0.0004836164359356555	0.0176822259388974	FALSE	FALSE	FALSE	SOD1;NDUFAF3;ATP5F1D	3	case3_not_core_mito	Not MT-related	FALSE	NA	FALSE	explicit_test	TRUE	TRUE	3	3	18	9670	85	19.0	-7.63421845317536	0.00048361643593224107	0.017682225938772562	FALSE	3	3	18	9670	85	9688	19.0	-7.63421845317536	0.00048361643593224107	0.0282915615020361	3	TRUE	TRUE	TRUE	TRUE	non_mito	nuclear	FALSE	FALSE	mapped_ensembl	unmatched	97	97	44	53	0	97	97	1.0	TRUE	8	TRUE	0.08247422680412371	7	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	2	F_e2|M_e2	2	AD_down_mito|AD_up_mito	14.32	19.0	0.0038585495891756204	0.3860032085533579	FALSE	0.0038585495891756204	0.3958434935489147	0.8312198856233984	exploratory	NA	FALSE	0	NA	NA	NA	NA	not_a_driver_candidate	21	5
