feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
502	C1QB	ENSG00000173369	phase18_exact	phase18	46	33	TRUE	TRUE	TRUE	1.60170437777184	TRUE		TRUE		-3.03090802397242	-0.49371098051045	0.998862317839186	128
503	EPHB2	ENSG00000133216	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.271898860547239	TRUE		TRUE		-0.702439250484937	-0.00666936411447792	0.617868737793159	129
506	TEX46	ENSG00000227868	phase18_exact	phase18	70	51	TRUE	TRUE	TRUE	0.918132409232733	TRUE		TRUE		-2.24836907966415	-0.392115702384912	0.936760686695732	130
509	LUZP1	ENSG00000169641	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.167915882481519	TRUE		TRUE		-0.544857759262071	0.0567922360405522	0.504039618092871	131
511	LINC01355	ENSG00000261326	phase18_exact	phase18	78	70	TRUE	TRUE	TRUE	0.206783447468446	TRUE		TRUE		-1.73148180678864	-0.309045858177309	0.252421825886291	132
514	ZNF436	ENSG00000125945	phase18_exact	phase18	78	61	TRUE	TRUE	TRUE	0.154092665064099	TRUE		TRUE		-0.440147757194879	0.00751048996952573	0.493026563327441	133
515	ZNF436-AS1	ENSG00000249087	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.280494864337458	TRUE		TRUE		-0.849207979820582	-0.126413635638019	0.515472699499942	134
517	TCEA3	ENSG00000204219	phase18_exact	phase18	78	45	TRUE	TRUE	TRUE	0.31776412132215	TRUE		TRUE		-0.681815336006962	0.0297749302515641	0.730938876463068	135
518	ASAP3	ENSG00000088280	phase18_exact	phase18	78	64	TRUE	TRUE	TRUE	0.193546857339089	TRUE		TRUE		-0.744744846919043	-0.139454492841694	0.44358349388503	136
521	ID3	ENSG00000117318	phase18_exact	phase18	58	42	TRUE	TRUE	TRUE	1.35399393968302	TRUE		TRUE		-5.66423419959627	-0.655141430383524	0.861348416619925	137
523	MDS2	ENSG00000197880	phase18_exact	phase18	72	61	TRUE	TRUE	TRUE	1.66921616515643	TRUE		TRUE		-2.44972223265364	-0.298834065958282	1.28142706904188	138
524	RPL11	ENSG00000142676	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.297251683450738	TRUE		TRUE		-0.475792095737236	0.178271091965011	0.821013064232346	139
528	LYPLA2	ENSG00000011009	phase18_exact	phase18	78	66	TRUE	TRUE	TRUE	0.153524613045647	TRUE		TRUE		-0.609353785945547	-0.0896883850591381	0.384495899290383	140
529	GALE	ENSG00000117308	phase18_exact	phase18	75	47	TRUE	TRUE	TRUE	0.330586771849393	TRUE		TRUE		-0.993259815654177	-0.11159856042605	0.553388431848757	141
531	FUCA1	ENSG00000179163	phase18_exact	phase18	77	62	TRUE	TRUE	TRUE	0.535479887408942	TRUE		TRUE		-5.10813916317728	-0.159243693875531	0.564502289107518	142
540	IFNLR1	ENSG00000185436	phase18_exact	phase18	20	23	TRUE	TRUE	TRUE	0.812949937288609	TRUE		TRUE		-1.444626428693	-0.0949313430471945	0.879156655349932	143
549	NCMAP	ENSG00000184454	phase18_exact	phase18	71	51	TRUE	TRUE	TRUE	1.23374777311967	TRUE		TRUE		-4.24142168037768	-0.566798144038688	0.755240376671457	144
559	SYF2	ENSG00000117614	phase18_exact	phase18	78	67	TRUE	TRUE	TRUE	0.130066378158927	TRUE		TRUE		-0.379360535881532	0.104152264911183	0.497351902238948	145
564	RHD	ENSG00000187010	phase18_exact	phase18	64	63	TRUE	TRUE	TRUE	3.26505685107504	TRUE		TRUE		-3.01872455781964	0.23163824499986	1.55979483564066	146
